E [keV], efficiency level 00, efficiency level 01, efficiency level 02, efficiency level 03, efficiency level 04, efficiency level 05, efficiency level 06, efficiency level 07, efficiency level 08, efficiency level 09, efficiency level 10, efficiency level 11, efficiency level 12, efficiency level 13, efficiency level 14
34.9202, 0.0973317, 0.0960013, 0.095792, 0.095723, 0.0956921, 0.0956757, 0.0956659, 0.0956596, 0.0956553, 0.0956523, 0.09565, 0.0956483, 0.095647, 0.095646, 0.0956451
36.5814, 0.0874084, 0.0862071, 0.0860181, 0.0859558, 0.0859279, 0.085913, 0.0859042, 0.0858985, 0.0858947, 0.0858919, 0.0858899, 0.0858884, 0.0858872, 0.0858862, 0.0858855
38.3216, 0.078695, 0.0776081, 0.0774372, 0.0773809, 0.0773556, 0.0773422, 0.0773342, 0.077329, 0.0773256, 0.0773231, 0.0773212, 0.0773199, 0.0773188, 0.0773179, 0.0773172
40.1445, 0.0709514, 0.0699674, 0.0698126, 0.0697617, 0.0697388, 0.0697266, 0.0697194, 0.0697147, 0.0697116, 0.0697093, 0.0697077, 0.0697064, 0.0697054, 0.0697047, 0.0697041
42.0542, 0.0640935, 0.0632013, 0.0630609, 0.0630147, 0.062994, 0.062983, 0.0629764, 0.0629722, 0.0629693, 0.0629673, 0.0629658, 0.0629646, 0.0629638, 0.0629631, 0.0629625
44.0547, 0.0581112, 0.0572997, 0.057172, 0.05713, 0.0571111, 0.0571011, 0.0570951, 0.0570913, 0.0570887, 0.0570868, 0.0570855, 0.0570844, 0.0570836, 0.057083, 0.0570825
46.1504, 0.0528675, 0.0521271, 0.0520107, 0.0519724, 0.0519552, 0.051946, 0.0519406, 0.0519371, 0.0519347, 0.051933, 0.0519318, 0.0519308, 0.0519301, 0.0519295, 0.0519291
48.3458, 0.0482883, 0.0476104, 0.0475038, 0.0474687, 0.047453, 0.0474446, 0.0474396, 0.0474364, 0.0474342, 0.0474327, 0.0474316, 0.0474307, 0.04743, 0.0474295, 0.0474291
50.6456, 0.0442875, 0.0436645, 0.0435665, 0.0435342, 0.0435198, 0.0435121, 0.0435075, 0.0435045, 0.0435025, 0.0435011, 0.0435001, 0.0434993, 0.0434987, 0.0434982, 0.0434978
53.0549, 0.0407765, 0.0402018, 0.0401115, 0.0400817, 0.0400684, 0.0400613, 0.040057, 0.0400543, 0.0400525, 0.0400512, 0.0400502, 0.0400495, 0.0400489, 0.0400484, 0.0400481
55.5787, 0.0376997, 0.0371675, 0.0370839, 0.0370563, 0.0370439, 0.0370374, 0.0370334, 0.0370309, 0.0370292, 0.037028, 0.0370271, 0.0370264, 0.0370259, 0.0370255, 0.0370252
58.2226, 0.0350087, 0.0345138, 0.034436, 0.0344103, 0.0343989, 0.0343927, 0.0343891, 0.0343868, 0.0343852, 0.034384, 0.0343832, 0.0343826, 0.0343821, 0.0343817, 0.0343814
60.9923, 0.0326427, 0.0321807, 0.0321081, 0.0320842, 0.0320734, 0.0320677, 0.0320643, 0.0320622, 0.0320607, 0.0320596, 0.0320588, 0.0320583, 0.0320578, 0.0320574, 0.0320571
63.8937, 0.0305596, 0.0301266, 0.0300585, 0.0300361, 0.0300261, 0.0300207, 0.0300175, 0.0300155, 0.0300141, 0.0300131, 0.0300124, 0.0300118, 0.0300114, 0.0300111, 0.0300108
66.9331, 0.0287317, 0.0283242, 0.0282601, 0.028239, 0.0282296, 0.0282246, 0.0282216, 0.0282196, 0.0282183, 0.0282174, 0.0282167, 0.0282162, 0.0282158, 0.0282155, 0.0282152
70.1171, 0.0271194, 0.0267344, 0.0266739, 0.026654, 0.0266451, 0.0266403, 0.0266375, 0.0266357, 0.0266344, 0.0266336, 0.0266329, 0.0266324, 0.026632, 0.0266317, 0.0266315
73.4526, 0.0256912, 0.0253262, 0.0252689, 0.02525, 0.0252415, 0.025237, 0.0252343, 0.0252326, 0.0252314, 0.0252306, 0.02523, 0.0252295, 0.0252291, 0.0252289, 0.0252286
76.9468, 0.0244285, 0.0240812, 0.0240267, 0.0240087, 0.0240006, 0.0239963, 0.0239938, 0.0239921, 0.023991, 0.0239902, 0.0239897, 0.0239892, 0.0239889, 0.0239886, 0.0239884
80.6072, 0.0233068, 0.0229753, 0.0229232, 0.022906, 0.0228983, 0.0228942, 0.0228918, 0.0228902, 0.0228892, 0.0228884, 0.0228879, 0.0228874, 0.0228871, 0.0228869, 0.0228866
84.4417, 0.022305, 0.0219876, 0.0219378, 0.0219213, 0.021914, 0.02191, 0.0219077, 0.0219062, 0.0219052, 0.0219045, 0.0219039, 0.0219035, 0.0219032, 0.021903, 0.0219028
88.4586, 0.0214098, 0.021105, 0.0210571, 0.0210414, 0.0210343, 0.0210305, 0.0210283, 0.0210268, 0.0210259, 0.0210252, 0.0210247, 0.0210243, 0.021024, 0.0210237, 0.0210235
92.6666, 0.0206077, 0.0203142, 0.0202681, 0.0202529, 0.0202461, 0.0202425, 0.0202403, 0.0202389, 0.020238, 0.0202373, 0.0202368, 0.0202364, 0.0202361, 0.0202359, 0.0202357
97.0747, 0.0198849, 0.0196016, 0.0195571, 0.0195424, 0.0195359, 0.0195324, 0.0195303, 0.019529, 0.019528, 0.0195274, 0.0195269, 0.0195266, 0.0195263, 0.0195261, 0.0195259
101.693, 0.0192306, 0.0189565, 0.0189134, 0.0188992, 0.0188929, 0.0188895, 0.0188875, 0.0188862, 0.0188853, 0.0188847, 0.0188842, 0.0188839, 0.0188836, 0.0188834, 0.0188832
106.53, 0.0186367, 0.0183711, 0.0183293, 0.0183155, 0.0183094, 0.0183061, 0.0183041, 0.0183029, 0.018302, 0.0183014, 0.018301, 0.0183006, 0.0183004, 0.0183002, 0.0183
111.598, 0.018094, 0.017836, 0.0177954, 0.017782, 0.0177761, 0.0177729, 0.017771, 0.0177697, 0.0177689, 0.0177683, 0.0177679, 0.0177676, 0.0177673, 0.0177671, 0.0177669
116.907, 0.0175952, 0.0173443, 0.0173048, 0.0172918, 0.017286, 0.0172829, 0.017281, 0.0172799, 0.0172791, 0.0172785, 0.0172781, 0.0172777, 0.0172775, 0.0172773, 0.0172771
122.468, 0.0171361, 0.0168916, 0.0168532, 0.0168406, 0.0168349, 0.0168319, 0.0168301, 0.0168289, 0.0168281, 0.0168276, 0.0168272, 0.0168269, 0.0168266, 0.0168264, 0.0168263
128.294, 0.0167102, 0.0164717, 0.0164343, 0.0164219, 0.0164164, 0.0164134, 0.0164117, 0.0164106, 0.0164098, 0.0164093, 0.0164089, 0.0164085, 0.0164083, 0.0164081, 0.016408
134.397, 0.0163133, 0.0160804, 0.0160438, 0.0160318, 0.0160264, 0.0160235, 0.0160218, 0.0160207, 0.0160199, 0.0160194, 0.016019, 0.0160187, 0.0160185, 0.0160183, 0.0160182
140.79, 0.015942, 0.0157144, 0.0156787, 0.0156669, 0.0156616, 0.0156588, 0.0156571, 0.015656, 0.0156553, 0.0156548, 0.0156544, 0.0156541, 0.0156539, 0.0156537, 0.0156536
147.487, 0.0155922, 0.0153696, 0.0153346, 0.015323, 0.0153179, 0.0153151, 0.0153135, 0.0153124, 0.0153117, 0.0153112, 0.0153108, 0.0153106, 0.0153103, 0.0153102, 0.01531
154.503, 0.0152609, 0.0150429, 0.0150087, 0.0149974, 0.0149923, 0.0149896, 0.014988, 0.014987, 0.0149863, 0.0149858, 0.0149855, 0.0149852, 0.014985, 0.0149848, 0.0149847
161.853, 0.0149456, 0.0147321, 0.0146986, 0.0146875, 0.0146826, 0.0146799, 0.0146784, 0.0146773, 0.0146767, 0.0146762, 0.0146758, 0.0146755, 0.0146753, 0.0146752, 0.014675
169.552, 0.0146443, 0.0144351, 0.0144023, 0.0143914, 0.0143866, 0.014384, 0.0143825, 0.0143815, 0.0143808, 0.0143803, 0.01438, 0.0143797, 0.0143795, 0.0143793, 0.0143792
177.618, 0.0143549, 0.0141498, 0.0141175, 0.0141069, 0.0141021, 0.0140996, 0.0140981, 0.0140971, 0.0140965, 0.014096, 0.0140957, 0.0140954, 0.0140952, 0.014095, 0.0140949
186.067, 0.0140766, 0.0138755, 0.0138439, 0.0138335, 0.0138288, 0.0138263, 0.0138248, 0.0138239, 0.0138232, 0.0138228, 0.0138224, 0.0138222, 0.013822, 0.0138218, 0.0138217
194.919, 0.0138087, 0.0136114, 0.0135804, 0.0135701, 0.0135656, 0.0135631, 0.0135617, 0.0135607, 0.0135601, 0.0135597, 0.0135593, 0.0135591, 0.0135589, 0.0135587, 0.0135586
204.191, 0.0135477, 0.0133541, 0.0133236, 0.0133136, 0.0133091, 0.0133067, 0.0133053, 0.0133044, 0.0133038, 0.0133033, 0.013303, 0.0133027, 0.0133026, 0.0133024, 0.0133023
213.904, 0.0132932, 0.0131032, 0.0130733, 0.0130635, 0.0130591, 0.0130567, 0.0130553, 0.0130544, 0.0130538, 0.0130534, 0.013053, 0.0130528, 0.0130526, 0.0130525, 0.0130523
224.08, 0.013045, 0.0128585, 0.0128292, 0.0128196, 0.0128152, 0.0128129, 0.0128116, 0.0128107, 0.0128101, 0.0128096, 0.0128093, 0.0128091, 0.0128089, 0.0128088, 0.0128086
234.739, 0.0128025, 0.0126194, 0.0125906, 0.0125812, 0.0125769, 0.0125747, 0.0125733, 0.0125724, 0.0125719, 0.0125714, 0.0125711, 0.0125709, 0.0125707, 0.0125706, 0.0125705
245.906, 0.0125641, 0.0123844, 0.0123561, 0.0123468, 0.0123427, 0.0123405, 0.0123391, 0.0123383, 0.0123377, 0.0123373, 0.012337, 0.0123368, 0.0123366, 0.0123364, 0.0123363
257.604, 0.0123302, 0.0121539, 0.0121262, 0.012117, 0.0121129, 0.0121108, 0.0121095, 0.0121086, 0.0121081, 0.0121077, 0.0121074, 0.0121071, 0.012107, 0.0121068, 0.0121067
269.858, 0.0121013, 0.0119282, 0.011901, 0.0118921, 0.011888, 0.0118859, 0.0118846, 0.0118838, 0.0118833, 0.0118829, 0.0118826, 0.0118824, 0.0118822, 0.011882, 0.0118819
282.695, 0.0118751, 0.0117052, 0.0116785, 0.0116697, 0.0116657, 0.0116636, 0.0116624, 0.0116616, 0.0116611, 0.0116607, 0.0116604, 0.0116602, 0.01166, 0.0116599, 0.0116598
296.143, 0.0116511, 0.0114844, 0.0114582, 0.0114496, 0.0114457, 0.0114437, 0.0114424, 0.0114417, 0.0114411, 0.0114407, 0.0114405, 0.0114402, 0.0114401, 0.0114399, 0.0114398
310.231, 0.0114301, 0.0112665, 0.0112408, 0.0112324, 0.0112286, 0.0112265, 0.0112253, 0.0112246, 0.011224, 0.0112237, 0.0112234, 0.0112232, 0.011223, 0.0112229, 0.0112228
324.989, 0.0112132, 0.0110527, 0.0110275, 0.0110192, 0.0110154, 0.0110135, 0.0110123, 0.0110115, 0.011011, 0.0110106, 0.0110104, 0.0110102, 0.01101, 0.0110099, 0.0110098
340.448, 0.0109981, 0.0108407, 0.010816, 0.0108078, 0.0108042, 0.0108022, 0.0108011, 0.0108003, 0.0107998, 0.0107995, 0.0107992, 0.010799, 0.0107989, 0.0107987, 0.0107986
356.644, 0.0107848, 0.0106305, 0.0106062, 0.0105982, 0.0105946, 0.0105927, 0.0105916, 0.0105909, 0.0105904, 0.01059, 0.0105898, 0.0105896, 0.0105894, 0.0105893, 0.0105892
373.609, 0.0105744, 0.0104231, 0.0103993, 0.0103914, 0.0103879, 0.010386, 0.0103849, 0.0103842, 0.0103837, 0.0103834, 0.0103831, 0.0103829, 0.0103828, 0.0103827, 0.0103826
391.382, 0.0103662, 0.0102178, 0.0101944, 0.0101868, 0.0101833, 0.0101815, 0.0101804, 0.0101797, 0.0101792, 0.0101789, 0.0101786, 0.0101784, 0.0101783, 0.0101782, 0.0101781
410, 0.0101599, 0.0100145, 0.00999159, 0.00998406, 0.00998068, 0.00997888, 0.00997781, 0.00997713, 0.00997666, 0.00997633, 0.00997608, 0.0099759, 0.00997575, 0.00997564, 0.00997555
