0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
645,Diego Rossi,uy URU,"MF,FW",Columbus Crew,25,1998,29.2,49.9,0.14,4.18,19.8,26.5,5.24,49.8,2.95,1.37,46.5,1.34,45.3,31.5,177.9,79.9,2.64,1.92,1.23,2.64,1.78,38.7,7.57,Matches
646,Sigurd Rosted,no NOR,DF,Toronto FC,29,1994,19.5,56.7,4.92,28.5,23.6,4.77,0.77,56.7,0.31,0.15,50.0,0.10,33.3,31.9,131.3,55.3,0.51,0.56,0.10,0.62,0.15,38.0,0.72,Matches
647,Paul Rothrock,us USA,FW,Seattle Sounders,25,1999,14.6,41.6,0.89,5.48,13.8,23.3,4.79,41.6,2.53,1.03,40.5,1.30,51.4,27.5,191.8,98.4,3.84,1.71,1.71,2.19,1.10,30.3,10.5,Matches
648,Ruan,br BRA,"DF,MF",FC Dallas,28,1995,4.7,51.7,1.91,10.2,20.6,21.1,2.13,51.7,2.13,0.85,40.0,1.28,60.0,28.5,191.5,105.7,3.19,2.34,1.06,1.70,0.43,31.5,9.57,Matches
649,Ruan,br BRA,"DF,MF",CF Montréal,28,1995,22.1,49.5,1.90,13.2,16.9,20.2,2.22,49.5,2.35,0.90,38.5,1.22,51.9,28.9,221.4,131.8,4.25,2.62,0.95,1.45,0.45,32.2,7.96,Matches
650,Diego Rubio,cl CHI,FW,Austin,30,1993,20.9,34.8,0.57,4.02,16.8,14.1,3.21,34.8,1.29,0.62,48.1,0.53,40.7,19.8,73.8,30.0,0.72,0.72,0.10,2.49,1.24,26.7,4.35,Matches
651,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,33,1990,15.0,40.9,0.20,2.87,16.7,21.6,4.47,40.7,3.47,1.07,30.8,2.20,63.5,23.7,99.7,27.3,0.47,0.60,0.33,1.73,1.07,28.7,6.13,Matches
652,David Ruíz,hn HON,"MF,DF",Inter Miami,19,2004,12.1,65.0,2.15,15.9,36.4,13.5,1.90,65.0,3.06,1.74,56.8,1.07,35.1,39.3,203.2,97.7,2.64,1.65,0.66,2.31,1.32,47.9,4.46,Matches
653,Pablo Ruíz,ar ARG,"MF,FW",Real Salt Lake,25,1998,1.9,67.4,0.00,3.68,32.6,31.1,2.63,67.4,2.63,1.58,60.0,1.05,40.0,35.8,165.3,54.2,1.05,0.00,0.00,3.16,1.05,46.3,8.42,Matches
654,Albert Rusnák,sk SVK,MF,Seattle Sounders,29,1994,28.1,53.9,0.46,4.34,26.6,23.3,2.60,53.7,0.89,0.39,44.0,0.43,48.0,28.8,143.6,66.3,1.53,1.35,0.43,0.89,0.75,37.0,4.16,Matches
655,Johnny Russell,sct SCO,FW,Sporting KC,33,1990,19.2,52.3,1.04,5.89,21.3,26.2,4.32,52.3,3.75,1.41,37.5,1.88,50.0,30.7,221.3,87.5,3.13,2.14,1.72,1.93,1.61,37.0,7.66,Matches
656,Jacen Russell-Rowe,ca CAN,"MF,FW",Columbus Crew,21,2002,11.5,37.8,0.17,1.83,17.5,18.8,4.26,37.8,2.26,0.87,38.5,1.39,61.5,23.0,111.0,55.0,1.74,0.87,0.70,2.61,1.39,28.9,5.39,Matches
657,Ryan Sailor,us USA,DF,Inter Miami,25,1998,3.5,67.1,10.9,38.6,26.9,1.71,1.14,67.1,0.00,0.00,,0.00,,31.1,111.4,45.4,0.00,0.00,0.00,0.57,0.00,45.1,0.00,Matches
658,Nathan Saliba,ca CAN,MF,CF Montréal,19,2004,18.3,65.1,2.62,14.9,39.1,12.0,0.66,65.1,1.97,1.42,72.2,0.55,27.8,40.3,193.9,84.7,1.04,1.15,0.16,1.26,1.15,50.7,1.31,Matches
659,Dániel Sallói,hu HUN,FW,Sporting KC,27,1996,23.6,43.5,0.59,4.24,15.7,24.0,3.69,43.5,3.09,0.93,30.1,1.91,61.6,28.1,153.0,65.8,2.42,1.91,1.02,1.91,0.59,32.6,8.94,Matches
660,Tobias Salquist,dk DEN,DF,Chicago Fire,28,1995,10.2,72.9,9.90,38.4,33.8,1.08,0.29,72.9,0.10,0.10,100.0,0.00,0.0,47.1,237.9,134.3,0.29,0.49,0.10,0.29,0.00,52.2,0.10,Matches
661,Ilie Sánchez,es ESP,MF,LAFC,33,1990,24.0,58.9,3.54,17.7,34.3,7.50,0.50,58.9,0.42,0.33,80.0,0.04,10.0,28.0,114.0,55.8,0.50,0.75,0.00,0.46,0.29,39.0,0.88,Matches
662,James Sands,us USA,MF,NYCFC,23,2000,28.4,71.4,3.24,19.6,45.7,6.65,0.25,71.4,0.85,0.56,66.7,0.18,20.8,35.0,174.6,70.8,0.74,0.70,0.00,1.02,0.35,46.8,0.67,Matches
663,William Sands,us USA,DF,NE Revolution,23,2000,4.8,66.0,3.54,24.8,27.9,14.2,0.83,66.0,2.08,0.63,30.0,1.46,70.0,37.3,199.2,98.8,2.50,1.46,0.63,1.04,1.25,40.0,4.38,Matches
664,William Sands,us USA,DF,Columbus Crew,23,2000,2.8,62.5,2.14,9.29,28.2,25.4,1.43,62.5,2.86,0.36,12.5,2.50,87.5,43.2,204.3,97.5,2.50,1.43,0.36,2.14,1.07,46.1,13.9,Matches
665,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,21,2002,24.1,40.5,0.83,6.56,15.6,19.0,3.15,40.5,2.74,1.12,40.9,1.49,54.5,23.0,139.5,62.8,2.24,1.00,0.71,1.74,0.71,26.4,7.84,Matches
666,Sergio Santos Gomes,br BRA,FW,FC Cincinnati,29,1994,10.3,43.3,1.07,3.59,17.4,22.6,6.70,43.3,1.84,0.49,26.3,1.26,68.4,25.1,102.7,37.6,1.36,1.26,0.58,3.11,1.26,30.9,7.48,Matches
667,Pedro Santos,pt POR,"DF,MF",D.C. United,35,1988,20.0,62.0,3.25,16.1,26.9,19.8,1.50,62.0,2.00,0.80,40.0,1.20,60.0,28.7,146.7,65.1,1.65,1.10,0.10,0.90,0.45,30.4,4.25,Matches
668,Rafael Santos,br BRA,DF,Orlando City,25,1998,23.0,82.5,3.22,27.0,33.0,23.3,0.39,82.5,0.83,0.43,52.6,0.35,42.1,43.8,184.0,104.1,1.78,1.57,0.00,1.26,0.17,55.0,5.17,Matches
669,Hayden Sargis,us USA,DF,D.C. United,21,2002,0.3,63.3,13.3,30.0,33.3,0.00,0.00,63.3,0.00,0.00,,0.00,,40.0,76.7,16.7,0.00,0.00,0.00,0.00,0.00,40.0,0.00,Matches
670,Nick Scardina,us USA,FW,Charlotte,22,2001,0.0,3,0,0,3,0,0,3,0,0,,0,,2,12,2,0,0,0,0,0,2,0,Matches
671,Rodrigo Schlegel,ar ARG,DF,Orlando City,26,1997,25.5,60.7,6.59,27.6,30.3,3.22,1.14,60.7,0.12,0.04,33.3,0.08,66.7,31.8,145.0,84.4,0.43,0.55,0.08,0.24,0.12,39.7,0.16,Matches
672,Tate Schmitt,us USA,DF,Houston Dynamo,26,1997,4.8,86.5,3.96,26.3,40.4,20.2,2.50,86.5,0.83,0.21,25.0,0.63,75.0,50.2,275.6,124.4,1.88,1.46,0.21,1.04,0.83,56.3,5.83,Matches
673,David Schnegg,at AUT,DF,D.C. United,25,1998,1.3,60.8,1.54,13.8,29.2,18.5,5.38,60.8,3.85,2.31,60.0,1.54,40.0,23.1,151.5,59.2,0.77,1.54,0.00,2.31,0.00,36.9,4.62,Matches
674,Alessandro Schöpf,at AUT,"MF,DF",Vancouver W'caps,29,1994,21.5,57.2,1.81,9.44,32.0,16.5,1.53,57.2,1.58,0.79,50.0,0.70,44.1,35.0,202.7,94.7,2.70,1.86,0.28,1.44,1.26,40.5,2.93,Matches
675,Patrick Schulte,us USA,GK,Columbus Crew,22,2001,27.0,36.7,29.9,36.5,0.19,0.00,0.00,36.7,0.00,0.00,,0.00,,22.7,122.6,64.8,0.00,0.00,0.00,0.00,0.00,17.9,0.00,Matches
676,Tarik Scott,us USA,FW,FC Dallas,18,2005,0.6,65.0,0.00,5.00,20.0,43.3,3.33,65.0,5.00,1.67,33.3,1.67,33.3,40.0,311.7,161.7,5.00,3.33,1.67,3.33,0.00,38.3,15.0,Matches
677,Dante Sealy,tt TRI,"DF,MF",FC Dallas,20,2003,9.6,48.1,1.88,10.9,20.4,17.3,2.08,48.1,3.44,1.46,42.4,1.46,42.4,27.0,156.9,75.9,1.98,1.46,0.73,2.60,0.83,30.0,5.31,Matches
678,Gabe Segal,us USA,FW,Houston Dynamo,22,2001,2.2,31.8,0.91,1.82,15.5,14.5,4.09,31.8,0.91,0.00,0.0,0.45,50.0,16.8,57.3,26.4,0.91,0.00,0.45,0.91,0.45,23.6,3.18,Matches
679,Eddie Segura,co COL,"DF,MF",LAFC,26,1997,15.0,71.6,5.73,31.8,35.9,4.27,1.07,71.6,0.47,0.20,42.9,0.27,57.1,40.3,164.3,85.9,0.40,0.47,0.00,0.73,0.20,48.1,0.27,Matches
680,Amar Sejdic,us USA,MF,Nashville SC,27,1996,3.4,92.1,2.06,14.4,63.2,15.0,0.88,92.1,1.47,0.29,20.0,1.18,80.0,55.6,283.2,167.1,2.35,2.06,0.00,1.76,0.59,65.3,2.06,Matches
681,Oliver Semmle,de GER,GK,Philadelphia Union,25,1998,15.6,31.0,24.0,30.8,0.19,0.00,0.00,31.0,0.00,0.00,,0.00,,15.1,97.4,59.5,0.00,0.00,0.00,0.00,0.00,11.2,0.00,Matches
682,Brandon Servania,us USA,MF,Toronto FC,24,1999,0.7,57.1,2.86,18.6,24.3,14.3,2.86,57.1,0.00,0.00,,0.00,,28.6,110.0,61.4,1.43,0.00,1.43,4.29,0.00,30.0,1.43,Matches
683,Jacob Shaffelburg,ca CAN,"FW,DF",Nashville SC,24,1999,15.7,40.0,0.70,5.35,13.9,21.4,2.61,40.0,3.18,1.08,34.0,1.46,46.0,22.2,159.6,79.2,3.69,1.46,1.15,2.68,0.70,26.2,9.87,Matches
684,Xherdan Shaqiri,ch SUI,"MF,FW",Chicago Fire,32,1991,8.2,55.9,0.24,5.37,28.3,22.4,1.10,55.6,1.59,0.61,38.5,0.73,46.2,35.7,157.0,49.1,1.10,1.10,0.24,1.22,1.71,42.7,5.00,Matches
685,Charles Sharp,us USA,"FW,MF",Toronto FC,22,2001,0.3,46.7,3.33,6.67,23.3,16.7,0.00,46.7,3.33,0.00,0.0,3.33,100.0,16.7,26.7,6.67,0.00,0.00,0.00,6.67,3.33,23.3,0.00,Matches
686,Samuel Shashoua,eng ENG,"MF,FW",Minnesota Utd,24,1999,0.2,125.0,0.00,0.00,70.0,60.0,15.0,125.0,15.0,15.0,100.0,0.00,0.0,80.0,965.0,780.0,25.0,15.0,5.00,5.00,0.00,95.0,0.00,Matches
687,Khiry Shelton,us USA,DF,Sporting KC,30,1993,11.5,65.9,2.78,18.3,34.8,13.7,0.96,65.9,1.91,1.04,54.5,0.70,36.4,32.8,182.9,85.0,2.00,1.30,0.09,2.00,0.61,37.9,2.00,Matches
688,Show,ao ANG,MF,FC Dallas,24,1999,5.5,68.0,2.36,18.0,41.6,9.27,0.73,68.0,1.82,1.45,80.0,0.18,10.0,42.4,186.4,79.3,1.09,0.55,0.00,1.45,0.91,53.1,2.91,Matches
689,Marcelo Silva,uy URU,DF,Real Salt Lake,34,1989,2.0,64.5,8.50,30.5,31.0,3.00,2.00,64.5,0.50,0.50,100.0,0.00,0.0,30.0,140.5,83.0,0.50,0.00,0.00,0.00,0.00,38.0,0.00,Matches
690,Tommy Silva,us USA,DF,Real Salt Lake,21,2002,0.2,75.0,35.0,50.0,15.0,10.0,0.00,75.0,0.00,0.00,,0.00,,20.0,60.0,45.0,0.00,0.00,0.00,0.00,0.00,15.0,5.00,Matches
691,Xande Silva,pt POR,"FW,MF",Atlanta Utd,26,1997,16.1,44.8,0.19,4.29,18.8,22.5,5.47,44.8,4.53,1.80,39.7,2.48,54.8,29.9,204.1,96.3,3.73,1.55,1.61,2.61,1.80,33.5,8.51,Matches
692,Jonathan Sirois,ca CAN,GK,CF Montréal,22,2001,33.0,40.8,33.4,40.6,0.21,0.00,0.00,40.8,0.00,0.00,,0.00,,22.9,122.0,69.4,0.00,0.00,0.00,0.00,0.00,18.6,0.03,Matches
693,Jack Skahan,us USA,"MF,FW",SJ Earthquakes,25,1998,9.6,40.1,0.52,4.58,18.0,18.1,3.85,40.1,3.02,1.46,48.3,1.46,48.3,23.1,130.1,65.8,2.40,1.77,0.94,3.02,1.88,28.5,6.67,Matches
694,Joseph Skinner,us USA,FW,Nashville SC,20,2003,0.1,70.0,0.00,10.0,30.0,30.0,0.00,70.0,0.00,0.00,,0.00,,50.0,190.0,60.0,0.00,0.00,0.00,10.0,0.00,50.0,30.0,Matches
695,Bartosz Slisz,pl POL,MF,Atlanta Utd,24,1999,26.6,63.6,2.33,14.5,38.2,11.8,1.20,63.6,0.75,0.41,55.0,0.26,35.0,34.7,197.2,105.9,2.11,1.80,0.19,0.86,0.71,42.3,1.39,Matches
696,Tyger Smalls,,FW,Charlotte,21,2002,2.5,43.6,0.80,6.40,17.2,21.2,4.40,43.6,4.80,2.40,50.0,2.00,41.7,22.8,199.6,106.0,4.40,2.40,1.60,4.40,0.80,24.0,10.0,Matches
697,Alec Smir,us USA,GK,Minnesota Utd,24,1999,3.0,27.0,23.3,27.0,0.00,0.00,0.00,27.0,0.00,0.00,,0.00,,12.3,61.7,37.3,0.00,0.00,0.00,0.00,0.00,9.67,0.00,Matches
698,Brad Smith,au AUS,"FW,DF",Houston Dynamo,29,1994,4.5,57.8,2.00,10.4,20.4,26.9,3.11,57.8,1.78,0.22,12.5,1.33,75.0,33.6,168.4,75.1,2.22,1.78,0.22,1.56,0.44,41.6,12.4,Matches
699,Kyle Smith,us USA,"DF,MF",Orlando City,32,1992,12.8,74.5,4.69,23.6,32.7,18.6,0.63,74.5,0.55,0.31,57.1,0.23,42.9,36.2,136.1,64.5,1.02,1.02,0.08,1.02,0.63,47.4,4.14,Matches
700,Mohammed Sofo,gh GHA,MF,NY Red Bulls,19,2004,0.3,50.0,0.00,0.00,13.3,36.7,3.33,50.0,0.00,0.00,,0.00,,36.7,123.3,20.0,0.00,0.00,0.00,6.67,3.33,40.0,10.0,Matches
701,Joaquin Sosa,uy URU,DF,CF Montréal,22,2002,14.1,74.7,4.68,29.3,37.0,8.72,1.49,74.7,0.71,0.43,60.0,0.21,30.0,43.5,220.7,128.8,1.21,0.85,0.14,1.21,0.35,51.6,2.55,Matches
702,Arnaud Souquet,fr FRA,DF,Chicago Fire,31,1992,20.8,74.5,3.27,27.7,35.4,11.8,0.72,74.5,1.59,0.67,42.4,0.77,48.5,43.4,199.4,106.7,1.92,1.06,0.24,0.77,0.72,51.1,2.60,Matches
703,Ryan Spaulding,us USA,"DF,MF",NE Revolution,25,1998,5.0,61.2,3.40,16.4,27.0,18.6,2.00,61.2,1.60,1.00,62.5,0.60,37.5,32.8,208.2,93.2,3.60,1.20,0.80,1.60,1.80,34.8,6.20,Matches
704,Tyrese Spicer,tt TRI,"DF,MF",Toronto FC,23,2000,11.8,47.8,2.03,13.1,18.4,17.8,2.71,47.8,3.64,1.53,41.9,1.86,51.2,23.9,142.7,66.4,2.80,1.78,0.51,1.36,1.69,25.2,6.69,Matches
705,Dayne St. Clair,ca CAN,GK,Minnesota Utd,26,1997,26.0,34.4,26.4,34.1,0.31,0.00,0.00,34.4,0.00,0.00,,0.00,,18.4,114.7,62.2,0.00,0.00,0.00,0.04,0.00,13.4,0.00,Matches
706,Mason Stajduhar,us USA,GK,Orlando City,26,1997,4.3,25.1,22.1,25.1,0.00,0.00,0.00,25.1,0.00,0.00,,0.00,,10.5,53.5,36.0,0.00,0.00,0.00,0.00,0.00,7.44,0.00,Matches
707,Zack Steffen,us USA,GK,Colorado Rapids,28,1995,33.0,35.0,25.1,34.6,0.48,0.00,0.00,35.0,0.00,0.00,,0.00,,18.3,102.6,67.0,0.00,0.00,0.00,0.06,0.00,13.7,0.00,Matches
708,Daniel Steres,us USA,DF,Houston Dynamo,33,1990,13.0,71.2,4.15,26.0,34.6,10.7,1.54,71.2,0.85,0.62,72.7,0.15,18.2,35.4,149.6,72.8,1.00,0.54,0.00,0.92,0.08,46.3,2.15,Matches
709,Kimani Stewart-Baynes,ca CAN,"FW,MF",Colorado Rapids,19,2005,1.6,51.3,1.25,6.88,16.3,29.4,5.00,51.3,5.63,1.25,22.2,4.38,77.8,34.4,226.3,120.0,3.13,1.88,1.25,5.00,1.25,34.4,14.4,Matches
710,Jared Stroud,us USA,"MF,FW",D.C. United,27,1996,27.7,41.8,0.58,5.27,15.5,21.6,4.12,41.8,1.44,0.58,40.0,0.76,52.5,27.8,159.5,67.6,2.78,1.34,0.61,1.91,1.55,30.2,9.42,Matches
711,Peter Stroud,us USA,MF,NY Red Bulls,21,2002,9.4,49.6,1.28,10.1,28.2,11.6,1.06,49.6,1.17,0.64,54.5,0.43,36.4,26.9,155.4,77.0,1.81,0.64,0.21,1.60,0.64,30.5,3.40,Matches
712,Brad Stuver,us USA,GK,Austin,32,1991,34.0,45.0,35.8,44.4,0.62,0.00,0.00,45.0,0.00,0.00,,0.00,,23.9,124.1,80.0,0.00,0.03,0.03,0.00,0.00,21.0,0.00,Matches
713,Luis Suárez,uy URU,FW,Inter Miami,37,1987,21.3,41.5,0.75,1.74,17.7,22.3,5.87,41.5,2.44,1.08,44.2,1.31,53.8,22.3,90.8,34.4,1.13,0.80,0.70,1.78,1.08,34.4,8.17,Matches
714,Cavan Sullivan,us USA,"MF,FW",Philadelphia Union,14,2009,0.1,90.0,0.00,20.0,50.0,30.0,0.00,90.0,0.00,0.00,,0.00,,80.0,700.0,590.0,30.0,10.0,0.00,10.0,0.00,70.0,20.0,Matches
715,Quinn Sullivan,us USA,"MF,FW",Philadelphia Union,19,2004,26.7,46.0,0.82,5.17,16.4,25.2,4.08,46.0,2.70,1.05,38.9,1.46,54.2,28.2,203.6,105.9,4.34,2.32,1.50,2.28,0.71,31.8,8.54,Matches
716,Lawson Sunderland,us USA,MF,Inter Miami,22,2001,2.1,64.8,1.90,11.0,36.7,17.1,2.86,64.8,0.48,0.48,100.0,0.00,0.0,34.3,179.0,82.4,1.43,0.48,0.00,2.86,0.48,46.7,3.81,Matches
717,Finn Surman,nz NZL,DF,Portland Timbers,20,2003,1.0,55.0,10.0,32.0,23.0,0.00,0.00,55.0,0.00,0.00,,0.00,,29.0,109.0,55.0,0.00,0.00,0.00,0.00,0.00,36.0,0.00,Matches
718,Sam Surridge,eng ENG,FW,Nashville SC,25,1998,26.5,30.8,1.02,4.00,14.6,12.6,4.64,30.8,1.06,0.57,53.6,0.45,42.9,16.1,99.1,42.2,1.36,1.32,0.72,2.04,0.87,22.8,5.70,Matches
719,Oleksandr Svatok,ua UKR,DF,Austin,29,1994,4.5,56.9,6.44,27.8,28.0,1.33,0.44,56.9,0.00,0.00,,0.00,,36.4,140.9,64.2,0.22,0.00,0.00,0.44,0.00,40.2,0.00,Matches
720,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,32,1991,27.0,64.2,7.81,29.0,29.6,5.85,2.70,64.2,0.52,0.37,71.4,0.15,28.6,36.8,156.3,83.4,0.52,0.78,0.07,0.37,0.26,44.0,0.30,Matches
721,Karol Świderski,pl POL,FW,Charlotte,27,1997,5.9,26.6,0.68,1.69,10.2,15.1,4.58,26.3,1.19,0.51,42.9,0.51,42.9,16.1,70.8,32.5,1.02,0.85,0.00,1.53,1.53,17.5,3.90,Matches
722,Nkosi Tafari,us USA,DF,FC Dallas,26,1997,25.0,65.1,10.4,38.0,24.9,2.56,1.12,65.1,0.24,0.04,16.7,0.16,66.7,40.4,152.1,68.7,0.16,0.20,0.00,0.36,0.12,46.0,0.40,Matches
723,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,27,1996,33.0,31.4,27.0,31.0,0.33,0.00,0.00,31.4,0.06,0.06,100.0,0.00,0.0,18.0,86.0,41.6,0.00,0.00,0.00,0.03,0.03,16.8,0.00,Matches
724,Strahinja Tanasijević,rs SRB,DF,NYCFC,26,1997,11.0,65.7,7.91,35.1,28.2,2.73,0.73,65.7,0.36,0.18,50.0,0.09,25.0,37.7,190.7,106.0,0.36,0.55,0.09,0.36,0.09,45.2,0.18,Matches
725,Miguel Tapias,mx MEX,DF,Minnesota Utd,27,1997,23.2,53.7,6.55,30.5,21.6,1.55,0.65,53.7,0.13,0.09,66.7,0.04,33.3,26.5,127.5,69.2,0.22,0.09,0.00,0.34,0.09,31.5,0.09,Matches
726,Andrew Tarbell,us USA,GK,Houston Dynamo,30,1993,3.2,32.8,30.6,32.8,0.00,0.00,0.00,32.8,0.00,0.00,,0.00,,17.8,79.1,52.2,0.00,0.00,0.00,0.00,0.00,14.1,0.00,Matches
727,Iuri Tavares,cv CPV,FW,Charlotte,22,2001,10.0,45.0,2.30,6.00,16.9,23.0,5.50,44.9,5.60,2.20,39.3,3.10,55.4,26.6,163.7,75.3,2.70,1.70,1.40,3.70,1.70,30.0,9.10,Matches
728,D.J. Taylor,us USA,"DF,MF",Minnesota Utd,26,1997,16.5,52.5,3.52,17.2,22.7,12.8,1.58,52.5,0.67,0.18,27.3,0.42,63.6,22.7,101.6,49.6,1.76,1.27,0.36,0.48,0.06,27.6,3.82,Matches
729,Robert Taylor,fi FIN,"FW,MF",Inter Miami,29,1994,18.3,41.5,0.44,5.96,16.8,19.3,3.22,41.5,2.40,1.26,52.3,1.15,47.7,24.0,167.5,82.4,2.24,1.75,1.04,1.37,0.38,30.2,8.36,Matches
730,Carlos Terán,co COL,DF,Chicago Fire,23,2000,13.5,77.1,8.15,40.4,32.2,4.52,1.19,77.1,0.44,0.37,83.3,0.07,16.7,44.1,163.6,57.0,0.15,0.00,0.00,1.11,0.15,50.1,0.07,Matches
731,Cedric Teuchert,de GER,"MF,FW",St. Louis,27,1997,8.4,36.3,0.71,3.10,18.7,15.1,2.62,36.3,2.26,1.31,57.9,0.71,31.6,22.5,123.6,60.2,2.02,0.71,0.24,2.86,1.55,24.9,3.81,Matches
732,Dylan Teves,us USA,"MF,FW",Seattle Sounders,23,2000,1.0,51.0,1.00,11.0,18.0,22.0,3.00,51.0,3.00,2.00,66.7,1.00,33.3,23.0,98.0,65.0,2.00,2.00,0.00,6.00,1.00,31.0,3.00,Matches
733,Jamal Thiaré,sn SEN,FW,Atlanta Utd,30,1993,12.7,22.1,1.65,3.07,10.9,8.27,4.33,22.1,1.18,0.55,46.7,0.39,33.3,11.4,54.6,24.5,0.87,0.63,0.39,3.54,0.55,15.1,2.60,Matches
734,Andrew Thomas,ru RUS,GK,Seattle Sounders,25,1998,6.6,25.0,21.8,24.7,0.30,0.00,0.00,25.0,0.00,0.00,,0.00,,12.4,84.1,57.4,0.00,0.00,0.00,0.00,0.00,7.27,0.00,Matches
735,Erik Thommy,de GER,"MF,FW",Sporting KC,29,1994,25.8,54.7,0.78,5.12,21.3,29.1,2.91,54.7,3.14,1.43,45.7,1.20,38.3,35.8,236.7,125.3,4.96,2.75,1.32,2.64,1.40,41.0,7.17,Matches
736,Kosi Thompson,ca CAN,"MF,DF",Toronto FC,21,2003,12.3,60.6,2.93,18.9,32.0,10.0,0.89,60.6,1.14,0.41,35.7,0.49,42.9,34.3,161.2,75.4,1.22,1.87,0.24,1.30,0.65,41.4,2.52,Matches
737,Tommy Thompson,us USA,"DF,FW",SJ Earthquakes,28,1995,1.0,75.0,5.00,17.0,32.0,27.0,3.00,75.0,2.00,2.00,100.0,0.00,0.0,42.0,213.0,124.0,0.00,0.00,0.00,2.00,3.00,51.0,4.00,Matches
738,Timmy Tillman,us USA,MF,LAFC,25,1999,27.5,55.7,1.71,11.1,30.2,15.6,1.82,55.7,3.09,1.42,45.9,1.49,48.2,34.4,185.6,91.9,2.04,2.07,0.25,1.64,0.80,38.1,3.16,Matches
739,John Tolkin,us USA,DF,NY Red Bulls,21,2002,26.5,64.7,2.53,17.4,27.2,20.6,0.87,64.7,1.58,0.64,40.5,0.79,50.0,31.7,167.0,88.8,2.11,1.55,0.30,1.28,0.45,34.6,5.43,Matches
740,Nouhou Tolo,cm CMR,DF,Seattle Sounders,26,1997,24.5,67.1,3.63,19.8,36.5,11.6,0.69,67.1,2.20,1.06,48.1,0.73,33.3,37.0,230.8,132.8,2.78,1.80,0.08,1.35,0.65,43.0,2.29,Matches
741,Ervin Torres,us USA,MF,Austin,16,2007,0.1,40.0,0.00,0.00,10.0,30.0,0.00,40.0,0.00,0.00,,0.00,,20.0,80.0,0.00,0.00,0.00,0.00,0.00,0.00,20.0,10.0,Matches
742,Facundo Torres,uy URU,"FW,MF",Orlando City,23,2000,29.3,59.7,0.58,5.77,24.9,29.4,4.78,59.6,1.95,0.78,40.4,0.99,50.9,40.5,173.2,75.5,2.01,1.88,0.51,1.95,1.37,49.0,10.6,Matches
743,Tomas Totland,no NOR,DF,St. Louis,25,1998,27.6,56.0,3.91,16.1,23.0,17.2,1.59,56.0,1.38,0.72,52.6,0.62,44.7,25.6,120.9,54.6,1.38,0.91,0.25,0.94,0.94,27.2,5.14,Matches
744,Mason Toye,us USA,"FW,MF",Portland Timbers,25,1998,1.6,20.0,1.88,2.50,5.00,12.5,5.00,20.0,0.63,0.00,0.0,0.63,100.0,10.0,58.8,20.0,1.88,0.00,0.63,1.25,0.00,13.8,5.00,Matches
745,Mason Toye,us USA,"FW,MF",CF Montréal,25,1998,5.3,30.0,0.75,3.02,16.8,10.6,2.45,30.0,1.70,0.75,44.4,0.94,55.6,15.1,109.4,46.8,2.64,0.94,1.13,2.08,0.94,21.5,4.53,Matches
746,Wil Trapp,us USA,MF,Minnesota Utd,31,1993,25.5,55.7,1.84,12.1,32.7,10.9,0.47,55.7,1.06,0.63,59.3,0.35,33.3,30.5,126.0,54.4,0.67,0.78,0.04,0.82,0.90,37.3,1.02,Matches
747,Jackson Travis,us USA,DF,Colorado Rapids,19,2004,5.4,62.6,3.33,20.9,27.2,15.4,0.74,62.6,1.11,0.56,50.0,0.56,50.0,31.3,132.8,56.7,2.59,1.11,0.37,0.93,0.37,36.5,3.52,Matches
748,Niko Tsakiris,us USA,MF,SJ Earthquakes,18,2005,16.3,53.1,2.39,12.6,31.9,9.26,1.10,53.1,1.53,0.49,32.0,0.67,44.0,31.2,172.9,78.3,1.78,0.74,0.12,1.72,0.98,37.5,2.45,Matches
749,Yutaro Tsukada,jp JPN,FW,Orlando City,22,2001,0.2,85.0,5.00,15.0,40.0,40.0,15.0,85.0,10.0,5.00,50.0,5.00,50.0,70.0,645.0,520.0,20.0,10.0,0.00,5.00,0.00,65.0,20.0,Matches
750,Garrison Tubbs,us USA,DF,D.C. United,21,2002,6.1,50.2,3.77,21.6,25.4,3.28,1.15,50.2,0.33,0.00,0.0,0.33,100.0,28.0,110.2,51.0,0.16,0.16,0.00,0.49,0.33,29.7,0.16,Matches
751,Bill Tuiloma,nz NZL,DF,Charlotte,28,1995,2.2,73.6,7.27,37.3,35.5,1.36,0.45,73.6,0.00,0.00,,0.00,,54.5,189.1,115.0,0.00,0.00,0.00,0.45,0.00,53.6,0.45,Matches
752,Ema Twumasi,gh GHA,DF,FC Dallas,26,1997,13.1,57.3,3.51,20.5,26.2,10.8,0.76,57.3,0.76,0.23,30.0,0.53,70.0,29.7,146.0,73.1,1.68,1.22,0.38,0.99,1.15,34.7,2.98,Matches
