0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
301,Olivier Giroud,fr FRA,FW,LAFC,39-065,1986,5.9,15.8,25.1,62.8,257.3,46.9,7.29,10.7,68.3,6.10,7.29,83.7,1.36,1.86,72.7,0.17,0.12,0.07,0.05,1.69,1.53,0.68,0.00,2.37,Matches
302,Dennis Gjengaar,no NOR,"FW,MF",NY Red Bulls,21-283,2004,8.5,25.5,32.7,78.1,348.8,79.1,17.6,19.4,90.9,6.47,8.94,72.4,1.06,2.35,45.0,0.12,0.12,0.09,0.00,0.71,1.53,0.94,0.24,3.18,Matches
303,Justen Glad,us USA,DF,Real Salt Lake,28-279,1997,30.9,62.2,69.2,89.9,1171.5,436.2,22.4,23.6,94.9,32.3,34.5,93.5,6.31,8.96,70.4,0.03,0.04,0.03,-0.01,0.39,3.11,0.10,0.06,2.62,Matches
304,Omari Glasgow,gy GUY,"DF,FW",Chicago Fire,22-012,2003,5.9,35.4,44.6,79.5,560.5,140.2,18.1,20.8,87.0,14.7,17.5,84.5,1.69,3.56,47.6,0.17,0.15,0.17,0.02,0.68,1.53,1.02,0.34,2.54,Matches
305,Ian Glavinovich,ar ARG,DF,Philadelphia Union,24-038,2001,2.9,30.0,36.6,82.1,580.0,291.7,9.66,11.7,82.4,16.6,17.6,94.1,3.45,5.86,58.8,0.00,0.00,0.00,0.00,0.00,5.17,0.34,0.00,4.14,Matches
306,Jakob Glesnes,no NOR,DF,Philadelphia Union,31-254,1994,29.2,33.0,41.5,79.7,634.8,313.0,11.4,13.0,87.7,17.8,19.9,89.7,3.36,7.36,45.6,0.03,0.04,0.03,-0.00,0.31,2.60,0.27,0.00,3.63,Matches
307,Aníbal Godoy,pa PAN,MF,San Diego FC,35-297,1990,19.1,74.9,82.1,91.2,1176.0,414.7,42.1,44.3,94.9,26.2,27.9,93.8,4.76,6.91,68.9,0.05,0.03,0.10,0.02,0.63,8.17,0.68,0.10,7.75,Matches
308,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,33-157,1992,19.6,53.2,61.2,86.9,889.4,381.5,25.2,26.8,93.7,23.3,25.8,90.5,3.52,5.92,59.5,0.05,0.01,0.02,0.04,0.10,5.92,0.05,0.00,4.69,Matches
309,Nicksoen Gomis,fr FRA,DF,Toronto FC,23-264,2002,5.3,34.3,41.1,83.5,614.7,248.9,14.0,15.1,92.5,17.2,19.2,89.2,2.83,5.66,50.0,0.00,0.00,0.00,0.00,0.00,2.08,0.19,0.00,2.08,Matches
310,Diogo Gonçalves,pt POR,"FW,MF",Real Salt Lake,28-301,1997,24.2,26.6,33.8,78.7,401.8,109.5,14.4,16.5,87.3,8.39,10.5,79.6,1.90,3.64,52.3,0.17,0.17,0.17,-0.01,1.82,2.48,1.32,0.08,4.21,Matches
311,Omar Gonzalez,us USA,DF,Chicago Fire,37-054,1988,4.7,40.9,48.3,84.6,743.6,315.3,15.3,17.0,90.0,22.6,25.1,89.8,2.55,5.11,50.0,0.00,0.02,0.02,-0.02,0.21,0.85,0.00,0.00,1.06,Matches
312,Archie Goodwin,au AUS,"MF,FW",Charlotte,21-027,2004,0.4,15.0,25.0,60.0,200.0,70.0,7.50,12.5,60.0,5.00,10.0,50.0,0.00,0.00,,0.00,0.25,0.25,-0.25,2.50,0.00,0.00,0.00,2.50,Matches
313,Zavier Gozo,us USA,"MF,FW",Real Salt Lake,18-257,2007,20.1,15.7,23.2,67.7,213.0,51.0,9.05,10.8,83.5,4.73,7.16,66.0,0.65,1.84,35.1,0.15,0.11,0.09,0.03,1.00,0.65,0.95,0.30,1.34,Matches
314,Owen Graham Roache,ca CAN,FW,CF Montréal,17-296,2008,1.4,8.57,12.1,70.6,102.1,14.3,5.71,7.14,80.0,2.14,3.57,60.0,0.00,0.00,,0.00,0.00,0.07,0.00,0.71,0.71,0.71,0.00,1.43,Matches
315,Tayvon Gray,jm JAM,DF,NYCFC,23-107,2002,19.5,56.0,68.1,82.3,997.1,348.4,24.1,26.1,92.3,26.0,29.4,88.5,4.67,9.64,48.4,0.00,0.10,0.13,-0.10,0.82,5.69,1.03,0.21,4.62,Matches
316,Julian Gressel,us USA,"DF,MF",Minnesota Utd,31-353,1993,12.1,26.9,37.4,71.7,476.7,144.5,12.3,14.1,87.1,9.75,12.7,76.6,3.72,8.60,43.3,0.25,0.16,0.18,0.09,1.32,1.07,0.91,0.50,2.07,Matches
317,Yuri Guboglo,ht HAI,"DF,FW",CF Montréal,18-259,2007,11.2,25.3,31.9,79.3,373.7,96.3,14.9,16.9,88.4,9.20,11.1,83.1,0.54,2.05,26.1,0.09,0.04,0.04,0.05,0.54,0.89,0.63,0.54,1.70,Matches
318,Gage Guerra,,"FW,MF",Portland Timbers,22-348,2002,1.5,22.7,32.0,70.8,268.0,53.3,14.7,15.3,95.7,5.33,8.67,61.5,0.00,0.67,0.0,0.00,0.07,0.00,-0.07,0.67,1.33,0.00,0.00,0.67,Matches
319,Colin Guske,us USA,"MF,FW",Orlando City,18-309,2007,0.2,75.0,75.0,100.0,1340.0,440.0,40.0,40.0,100.0,30.0,30.0,100.0,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,10.0,Matches
320,Raul Gustavo,br BRA,DF,NYCFC,26-224,1999,4.7,49.1,61.7,79.7,935.7,358.3,17.7,20.2,87.4,26.2,30.4,86.0,4.68,10.0,46.8,0.21,0.02,0.02,0.19,0.64,4.04,0.43,0.43,3.40,Matches
321,Brian Gutiérrez,us USA,"MF,FW",Chicago Fire,22-170,2003,22.7,38.6,47.1,82.0,633.3,242.2,20.2,22.6,89.6,15.0,17.0,88.3,2.78,5.46,50.8,0.13,0.21,0.20,-0.08,2.25,5.02,2.03,0.13,7.53,Matches
322,Andrew Gutman,us USA,DF,Chicago Fire,29-063,1996,31.8,35.9,45.3,79.4,604.4,250.6,17.5,19.5,89.9,14.9,18.0,82.7,2.86,5.72,50.0,0.25,0.14,0.08,0.11,0.88,2.36,1.07,0.09,3.68,Matches
323,Brad Guzan,us USA,GK,Atlanta Utd,41-086,1984,26.0,26.2,32.7,80.1,685.6,472.5,4.77,4.81,99.2,13.7,13.9,98.6,7.62,13.7,55.5,0.00,0.00,0.00,0.00,0.04,0.42,0.00,0.00,0.00,Matches
324,Justin Haak,us USA,"DF,MF",NYCFC,24-083,2001,33.4,51.5,58.5,87.9,917.7,341.0,18.7,20.3,91.9,28.9,31.1,93.0,2.96,5.30,55.9,0.12,0.06,0.06,0.06,0.36,3.32,0.24,0.00,4.22,Matches
325,Taha Habroune,us USA,"MF,FW",Columbus Crew,19-302,2006,6.3,54.4,63.3,86.0,720.6,195.6,35.1,37.6,93.2,16.8,19.4,86.9,1.11,2.06,53.8,0.16,0.06,0.14,0.10,0.79,4.29,1.59,0.00,6.03,Matches
326,Alexander Hack,de GER,DF,NY Red Bulls,32-087,1993,16.1,61.2,77.0,79.6,1260.4,568.1,20.2,22.4,90.3,30.7,35.3,87.1,9.25,16.3,56.7,0.00,0.03,0.06,-0.03,0.43,9.13,0.75,0.06,10.0,Matches
327,Teenage Hadebe,zw ZIM,DF,FC Cincinnati,30-078,1995,10.6,48.6,55.8,87.1,847.3,316.2,20.1,22.1,91.0,25.0,26.7,93.6,3.02,5.09,59.3,0.00,0.00,0.01,0.00,0.09,2.92,0.00,0.00,2.92,Matches
328,Nicholas Hagen,gt GUA,GK,Columbus Crew,29-124,1996,3.0,20.7,22.7,91.2,362.3,260.7,8.33,8.33,100.0,10.3,10.7,96.9,1.67,3.33,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Nick Hagglund,us USA,DF,FC Cincinnati,33-081,1992,12.9,49.7,57.4,86.5,939.1,404.4,15.5,16.6,93.5,29.7,32.2,92.3,4.03,7.52,53.6,0.00,0.02,0.02,-0.02,0.23,3.57,0.16,0.00,3.80,Matches
330,Maren Haile-Selassie,ch SUI,"FW,MF",Chicago Fire,26-266,1999,10.4,36.1,42.8,84.3,513.6,126.7,22.1,24.6,89.8,11.7,13.4,87.8,1.15,2.88,40.0,0.58,0.16,0.20,0.41,1.73,2.79,1.92,0.00,4.33,Matches
331,Belal Halbouni,sy SYR,DF,Vancouver W'caps,25-340,1999,8.1,69.8,74.8,93.2,1390.5,434.1,23.1,24.6,94.0,38.4,39.5,97.2,7.78,9.88,78.8,0.00,0.05,0.06,-0.05,0.49,9.63,0.37,0.12,5.93,Matches
332,Julian Hall,us USA,"FW,MF",NY Red Bulls,17-255,2008,7.6,19.1,25.4,75.1,280.7,50.0,10.8,13.9,77.4,6.58,8.16,80.6,0.92,1.18,77.8,0.00,0.04,0.09,-0.04,0.66,2.11,0.26,0.26,2.24,Matches
333,Bret Halsey,us USA,DF,FC Cincinnati,25-186,2000,0.4,30.0,42.5,70.6,382.5,92.5,15.0,20.0,75.0,12.5,15.0,83.3,0.00,0.00,,0.00,0.25,0.00,-0.25,2.50,0.00,0.00,0.00,2.50,Matches
334,Nicholas Hansen,dk DEN,GK,Colorado Rapids,24-147,2001,10.0,17.6,32.3,54.5,526.9,425.2,4.10,4.20,97.6,7.40,7.50,98.7,5.90,20.2,29.2,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,Matches
335,Aiden Harangi,us USA,DF,San Diego FC,19-299,2006,3.7,48.1,57.0,84.4,716.5,160.5,23.5,25.7,91.6,21.4,25.4,84.0,1.62,2.70,60.0,0.00,0.05,0.08,-0.05,0.81,2.97,0.54,0.27,3.24,Matches
336,Ian Harkes,us USA,MF,SJ Earthquakes,30-249,1995,23.8,36.6,43.8,83.5,588.7,164.2,17.8,19.9,89.2,15.2,17.2,88.0,2.31,3.61,64.0,0.08,0.15,0.13,-0.07,1.05,3.49,1.34,0.25,4.62,Matches
337,Cameron Harper,us USA,"DF,MF",NY Red Bulls,24-015,2001,7.4,26.9,40.9,65.7,416.4,122.4,13.6,15.9,85.6,11.1,16.8,66.1,1.22,4.19,29.0,0.27,0.20,0.11,0.07,0.95,1.49,0.81,0.41,2.84,Matches
338,Nathan Harriel,us USA,DF,Philadelphia Union,24-225,2001,23.3,31.6,41.5,76.1,520.6,220.6,16.1,18.6,86.4,12.9,16.4,78.8,2.06,4.68,44.0,0.00,0.03,0.04,-0.03,0.47,2.96,0.39,0.17,3.00,Matches
339,Alex Harris,us USA,"MF,FW",Colorado Rapids,20-291,2005,0.5,20.0,28.0,71.4,274.0,56.0,12.0,14.0,85.7,6.00,8.00,75.0,0.00,2.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,Matches
340,Calvin Harris,eng ENG,"FW,MF",Colorado Rapids,25-259,2000,14.8,17.5,22.0,79.4,232.1,53.0,11.5,13.1,87.6,4.59,5.81,79.1,0.41,0.88,46.2,0.07,0.07,0.07,-0.01,0.81,0.54,0.95,0.27,1.62,Matches
341,Marcel Hartel,de GER,"MF,FW",St. Louis,29-319,1996,33.6,36.4,47.7,76.3,582.0,202.7,18.7,20.9,89.6,12.8,15.7,81.5,3.18,6.90,46.1,0.12,0.29,0.27,-0.17,2.95,3.24,1.67,0.39,5.63,Matches
342,Carlos Harvey,pa PAN,"DF,MF",Minnesota Utd,25-304,2000,17.0,30.5,37.8,80.7,478.6,176.8,16.5,18.5,89.5,11.5,13.6,84.1,1.82,3.47,52.5,0.06,0.06,0.05,0.00,0.59,2.18,0.41,0.06,2.18,Matches
343,Thomas Hasal,ca CAN,GK,LAFC,26-148,1999,1.5,20.7,32.7,63.3,384.0,238.0,8.00,8.00,100.0,11.3,11.3,100.0,1.33,12.7,10.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
344,Stuart Hawkins,us USA,"DF,MF",Seattle Sounders,19-077,2006,1.4,32.1,39.3,81.8,540.7,220.7,12.9,17.1,75.0,17.9,17.9,100.0,1.43,3.57,40.0,0.00,0.00,0.00,0.00,0.00,4.29,0.00,0.00,7.14,Matches
345,Kobi Henry,tt TRI,"DF,FW",Real Salt Lake,21-222,2004,0.5,38.0,62.0,61.3,636.0,276.0,14.0,16.0,87.5,20.0,36.0,55.6,4.00,10.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,Matches
346,Malik Henry,ca CAN,"MF,FW",Toronto FC,23-134,2002,1.3,19.2,30.0,64.1,378.5,105.4,6.92,10.8,64.3,10.0,13.1,76.5,2.31,5.38,42.9,0.77,0.38,0.15,0.38,1.54,1.54,2.31,0.77,3.85,Matches
347,Fabian Herbers,de GER,"MF,FW",CF Montréal,32-109,1993,8.0,30.5,39.6,77.0,536.6,177.5,15.0,18.1,82.8,12.1,15.4,78.9,3.00,4.00,75.0,0.00,0.13,0.19,-0.13,1.50,3.50,1.38,0.00,6.13,Matches
348,Ronald Hernández,ve VEN,DF,Atlanta Utd,28-074,1997,14.6,45.8,56.9,80.5,740.1,244.0,24.3,26.7,91.0,17.3,20.6,84.1,3.42,6.92,49.5,0.07,0.11,0.14,-0.04,0.89,2.81,0.75,0.48,3.70,Matches
349,Aaron Herrera,gt GUA,"DF,MF",D.C. United,28-181,1997,23.0,37.6,50.0,75.2,769.0,281.0,13.8,16.2,85.2,16.4,20.1,81.4,6.83,11.4,59.9,0.09,0.13,0.18,-0.04,1.57,2.30,1.61,0.83,3.96,Matches
350,Marcelo Herrera,ar ARG,DF,Columbus Crew,27-031,1998,15.2,33.8,43.6,77.4,475.5,186.6,21.2,24.2,87.5,10.3,13.3,77.7,1.32,3.29,40.0,0.13,0.14,0.18,-0.01,1.05,3.36,1.45,0.53,4.34,Matches
351,Son Heung-min,kr KOR,FW,LAFC,33-149,1992,8.9,27.2,34.2,79.6,409.1,131.7,15.3,17.0,90.1,7.87,9.10,86.4,2.36,5.17,45.7,0.22,0.33,0.26,-0.10,3.71,2.58,1.91,0.00,4.83,Matches
352,Aiden Hezarkhani,us USA,"FW,MF",Real Salt Lake,18-159,2007,0.6,11.7,25.0,46.7,170.0,50.0,6.67,11.7,57.1,3.33,6.67,50.0,1.67,1.67,100.0,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,1.67,Matches
353,Jayden Hibbert,ca CAN,GK,Atlanta Utd,21-121,2004,8.0,24.6,32.4,76.1,602.1,430.8,5.50,5.50,100.0,12.8,12.9,99.0,6.25,13.9,45.0,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.13,Matches
354,Bode Hidalgo,us USA,DF,Real Salt Lake,23-285,2002,9.1,54.3,64.2,84.6,940.1,308.5,26.4,28.5,92.7,21.6,25.4,85.3,4.95,8.13,60.8,0.00,0.02,0.03,-0.02,0.44,3.08,0.44,0.22,4.73,Matches
355,Bode Hidalgo,us USA,DF,CF Montréal,23-285,2002,3.9,40.3,48.5,83.1,690.8,249.2,16.9,19.2,88.0,17.9,21.0,85.4,3.59,5.38,66.7,0.00,0.05,0.08,-0.05,0.51,3.59,1.03,0.00,3.59,Matches
356,Kyle Hiebert,ca CAN,DF,St. Louis,28-127,1997,18.8,38.9,47.0,82.8,674.9,245.6,17.3,18.8,91.8,18.5,20.9,88.3,2.55,5.53,46.2,0.05,0.02,0.04,0.04,0.27,2.39,0.32,0.11,3.30,Matches
357,Luke Hille,us USA,MF,Minnesota Utd,22-288,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
358,Brendan Hines-Ike,us USA,DF,Austin,31-004,1994,30.7,43.8,48.0,91.1,859.3,301.0,12.3,12.7,96.7,27.2,28.6,95.1,3.97,6.16,64.6,0.03,0.02,0.02,0.01,0.07,2.44,0.07,0.00,1.92,Matches
359,Bongokuhle Hlongwane,za RSA,"DF,MF",Minnesota Utd,25-167,2000,26.4,19.6,25.2,77.7,292.1,81.6,10.7,12.9,82.7,6.36,7.54,84.4,1.44,2.46,58.5,0.04,0.08,0.09,-0.05,0.76,1.40,0.64,0.15,2.54,Matches
360,Rob Holding,eng ENG,DF,Colorado Rapids,30-075,1995,5.8,61.9,70.0,88.4,1228.3,466.9,20.7,21.9,94.5,32.1,35.3,90.7,8.28,11.4,72.7,0.00,0.00,0.03,0.00,0.00,4.31,0.34,0.00,5.34,Matches
361,Ryan Hollingshead,us USA,"DF,MF",LAFC,34-232,1991,23.4,49.4,58.1,85.1,755.3,230.4,26.5,29.7,89.3,19.4,22.5,86.5,2.44,3.55,68.7,0.13,0.14,0.12,-0.01,1.11,4.19,0.81,0.09,5.77,Matches
362,Duane Holmes,us USA,"MF,FW",Houston Dynamo,31-028,1994,6.5,27.4,37.4,73.3,410.8,114.2,15.5,18.8,82.8,9.69,13.4,72.4,1.54,3.23,47.6,0.00,0.08,0.11,-0.08,1.23,1.54,1.54,0.62,3.23,Matches
363,Jackson Hopkins,us USA,"MF,FW",D.C. United,21-156,2004,9.3,25.3,30.9,81.9,436.6,129.2,11.9,13.9,86.0,10.1,11.7,86.2,2.58,3.87,66.7,0.00,0.03,0.09,-0.03,0.75,2.04,0.43,0.11,3.33,Matches
364,Jannes Horn,de GER,DF,St. Louis,28-301,1997,8.0,40.6,51.3,79.3,699.3,264.0,18.9,20.5,92.1,18.1,22.0,82.4,3.25,7.25,44.8,0.13,0.13,0.06,0.00,0.88,1.63,0.88,0.38,3.00,Matches
365,Jung Hoyeon,kr KOR,MF,Minnesota Utd,25-067,2000,1.0,21.0,26.0,80.8,301.0,93.0,14.0,18.0,77.8,7.00,8.00,87.5,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,5.00,Matches
366,Keegan Hughes,us USA,DF,NE Revolution,25-135,2000,4.1,45.9,52.2,87.9,793.7,287.1,18.5,20.0,92.7,23.9,25.9,92.5,2.93,5.37,54.5,0.00,0.00,0.00,0.00,0.24,3.90,0.00,0.00,3.66,Matches
367,Sebastien Ibeagha,us USA,DF,FC Dallas,33-317,1992,30.7,26.7,31.7,84.3,508.6,218.7,9.12,10.0,91.2,14.9,16.4,90.9,2.48,4.33,57.1,0.00,0.02,0.02,-0.02,0.23,1.99,0.20,0.00,2.18,Matches
368,Aliyu Ibrahim,ng NGA,"MF,FW",Houston Dynamo,23-322,2002,2.0,24.0,36.0,66.7,321.0,46.5,13.0,17.5,74.3,8.50,11.0,77.3,0.50,1.50,33.3,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,2.00,Matches
369,Aliyu Ibrahim,ng NGA,"FW,DF",Columbus Crew,23-322,2002,13.4,25.9,32.0,80.9,338.4,64.5,16.4,19.0,86.6,7.69,9.33,82.4,0.37,0.97,38.5,0.15,0.22,0.16,-0.07,1.64,0.67,1.27,0.37,1.87,Matches
370,Sunusi Ibrahim,ng NGA,FW,CF Montréal,23-064,2002,0.9,26.7,34.4,77.4,535.6,128.9,12.2,15.6,78.6,7.78,11.1,70.0,6.67,6.67,100.0,0.00,0.11,0.11,-0.11,1.11,6.67,0.00,0.00,8.89,Matches
371,Igor,br BRA,MF,LAFC,22-272,2003,20.6,52.9,58.3,90.7,901.6,240.4,25.0,26.4,94.5,23.9,25.9,92.5,3.30,4.22,78.2,0.05,0.04,0.06,0.01,0.44,4.85,0.49,0.00,3.59,Matches
372,Mitja Ilenič,si SVN,DF,NYCFC,20-343,2004,12.1,51.4,63.8,80.6,799.3,291.6,30.4,34.0,89.5,17.2,20.6,83.5,3.22,6.53,49.4,0.17,0.07,0.07,0.10,0.58,4.63,0.83,0.41,4.63,Matches
373,Milan Iloski,us USA,"MF,FW",Philadelphia Union,26-128,1999,6.6,22.9,33.6,68.0,403.2,140.8,12.6,17.1,73.5,6.82,9.55,71.4,3.03,5.45,55.6,0.61,0.24,0.29,0.36,1.52,2.73,1.06,0.30,4.09,Matches
374,Milan Iloski,us USA,"FW,MF",San Diego FC,26-128,1999,5.3,20.9,28.3,74.0,311.1,75.7,11.3,14.2,80.0,6.98,8.68,80.4,1.51,3.21,47.1,0.19,0.28,0.21,-0.09,1.51,1.13,1.70,0.00,3.77,Matches
375,Bjørn Inge Utvik,no NOR,DF,Vancouver W'caps,29-279,1996,11.4,53.5,59.3,90.2,1121.8,378.8,12.7,14.0,90.6,33.7,35.0,96.2,6.75,8.95,75.5,0.00,0.01,0.02,-0.01,0.18,3.51,0.09,0.00,3.07,Matches
376,Marcus Ingvartsen,dk DEN,"FW,MF",San Diego FC,29-334,1996,4.5,19.1,25.1,76.1,246.0,64.7,12.7,15.6,81.4,4.44,5.56,80.0,0.89,1.78,50.0,0.22,0.13,0.02,0.09,1.11,1.11,0.44,0.00,2.00,Matches
377,Lorenzo Insigne,it ITA,"MF,FW",Toronto FC,34-183,1991,9.6,37.6,46.8,80.4,608.2,133.1,19.7,22.6,87.1,12.8,15.1,84.8,3.44,5.83,58.9,0.21,0.08,0.09,0.13,1.56,3.33,0.73,0.10,4.27,Matches
378,Aljaž Ivačič,si SVN,GK,NE Revolution,31-340,1993,24.0,18.1,26.7,68.0,497.0,357.2,4.17,4.21,99.0,8.50,8.54,99.5,5.29,13.5,39.1,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,Matches
379,Ousman Jabang,us USA,DF,CF Montréal,24-250,2001,1.0,59.0,70.0,84.3,1083.0,283.0,25.0,26.0,96.2,29.0,34.0,85.3,5.00,10.0,50.0,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,5.00,Matches
380,Ayoub Jabbari,ma MAR,"FW,DF",FC Cincinnati,25-308,2000,1.3,14.6,20.8,70.4,163.8,33.1,9.23,10.8,85.7,3.85,6.15,62.5,0.00,0.77,0.0,0.00,0.08,0.08,-0.08,0.77,0.77,0.77,0.00,1.54,Matches
381,Aziel Jackson,us USA,"MF,FW",Columbus Crew,24-041,2001,8.1,33.5,37.4,89.4,514.8,123.7,17.4,18.5,94.0,13.6,14.8,91.7,1.48,1.85,80.0,0.12,0.04,0.07,0.09,0.62,3.83,2.22,0.00,6.17,Matches
382,Jacob Jackson,us USA,GK,FC Dallas,25-223,2000,3.8,14.5,32.4,44.7,595.0,507.9,1.84,1.84,100.0,4.21,4.47,94.1,8.42,25.5,33.0,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,Matches
383,Ivan Jaime Pajuelo,es ESP,FW,CF Montréal,25-069,2000,3.4,27.4,35.3,77.5,480.9,178.5,14.4,16.2,89.1,10.3,11.8,87.5,2.35,4.71,50.0,0.29,0.32,0.59,-0.03,4.12,4.12,2.94,0.00,7.06,Matches
384,Ian James,us USA,DF,Sporting KC,17-181,2008,5.5,38.5,44.2,87.2,728.0,231.1,13.8,14.9,92.7,19.3,21.5,89.8,4.36,5.82,75.0,0.00,0.00,0.00,0.00,0.00,1.27,0.00,0.00,2.00,Matches
385,Robin Jansson,se SWE,DF,Orlando City,34-019,1991,29.0,43.3,48.9,88.5,823.0,368.1,16.3,17.0,96.1,22.1,23.4,94.6,4.52,7.72,58.5,0.00,0.01,0.01,-0.01,0.17,3.21,0.14,0.00,1.62,Matches
386,Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,25-198,2000,26.2,36.5,44.2,82.6,570.6,189.7,19.7,22.4,88.1,13.2,15.3,86.5,2.37,3.93,60.2,0.11,0.08,0.06,0.04,1.07,5.08,0.50,0.04,5.08,Matches
387,Stiven Jimenez,us USA,MF,FC Cincinnati,18-163,2007,1.2,24.2,28.3,85.3,378.3,98.3,15.0,15.8,94.7,7.50,9.17,81.8,1.67,3.33,50.0,0.00,0.08,0.00,-0.08,1.67,1.67,0.00,0.00,0.83,Matches
388,Julio Joao Ortíz,ec ECU,MF,Portland Timbers,29-217,1996,12.3,43.6,48.8,89.3,737.6,198.9,20.7,21.8,94.8,19.0,20.2,94.4,3.33,4.96,67.2,0.00,0.06,0.04,-0.06,0.57,3.82,0.49,0.00,3.74,Matches
389,Sean Johnson,us USA,GK,Toronto FC,36-187,1989,31.0,21.9,30.2,72.5,564.0,409.1,4.81,4.81,100.0,10.8,10.9,99.1,6.00,14.0,42.8,0.00,0.00,0.00,-0.00,0.03,0.23,0.00,0.00,0.00,Matches
390,Tate Johnson,us USA,DF,Vancouver W'caps,20-147,2005,22.0,41.7,50.8,82.1,702.6,261.0,18.6,20.7,90.1,19.1,22.7,84.0,3.14,5.50,57.0,0.05,0.03,0.07,0.01,0.59,4.41,0.73,0.09,4.77,Matches
391,DeJuan Jones,us USA,DF,Columbus Crew,28-163,1997,2.7,50.0,61.9,80.8,736.7,192.2,29.3,33.7,86.8,18.1,21.9,83.1,1.85,2.96,62.5,0.37,0.07,0.22,0.30,1.48,4.07,1.48,0.00,4.81,Matches
392,DeJuan Jones,us USA,"DF,MF",SJ Earthquakes,28-163,1997,12.9,45.7,57.0,80.3,697.8,258.3,26.2,30.1,87.1,16.0,19.9,80.2,2.64,4.03,65.4,0.47,0.22,0.19,0.25,1.55,2.87,1.32,0.54,3.95,Matches
393,Derrick Jones,us USA,MF,Columbus Crew,28-276,1997,0.1,110.0,120.0,91.7,1680.0,40.0,40.0,40.0,100.0,60.0,60.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,Matches
394,Kim Joonhong,kr KOR,GK,D.C. United,22-184,2003,8.0,23.3,33.6,69.1,742.4,617.9,5.38,5.38,100.0,7.25,7.25,100.0,10.5,20.8,50.6,0.00,0.00,0.01,0.00,0.00,2.13,0.00,0.00,0.00,Matches
395,Dejan Joveljić,rs SRB,FW,Sporting KC,26-119,1999,30.7,16.4,23.0,71.1,216.4,29.3,9.41,12.7,74.1,4.98,6.22,80.1,0.55,0.78,70.8,0.07,0.09,0.08,-0.03,1.01,0.65,0.65,0.00,1.76,Matches
396,Mykhi Joyner,us USA,"FW,MF",St. Louis,19-096,2006,4.1,16.3,22.9,71.3,251.0,81.0,9.51,12.0,79.6,5.12,6.83,75.0,1.46,2.44,60.0,0.00,0.07,0.07,-0.07,1.46,0.73,1.71,0.49,2.93,Matches
397,Preston Judd,us USA,"FW,MF",SJ Earthquakes,26-190,1999,11.7,9.49,16.4,57.8,143.7,22.1,4.87,7.35,66.3,2.82,4.96,56.9,0.77,1.28,60.0,0.17,0.25,0.18,-0.08,1.11,0.34,0.34,0.09,1.03,Matches
398,Anderson Julio,ec ECU,"FW,MF",FC Dallas,29-187,1996,17.5,13.3,17.9,74.2,201.5,48.6,7.49,9.03,82.9,4.23,5.43,77.9,0.86,1.43,60.0,0.06,0.13,0.10,-0.07,1.09,0.69,0.63,0.23,1.31,Matches
399,Sam Junqua,us USA,DF,Real Salt Lake,29-025,1996,20.4,40.6,50.8,79.9,702.5,254.2,17.8,19.7,90.3,18.5,21.5,86.3,3.14,6.76,46.4,0.05,0.09,0.05,-0.04,1.13,2.01,0.74,0.34,2.89,Matches
400,Mathias Jørgensen,dk DEN,DF,LA Galaxy,35-225,1990,15.0,58.5,65.3,89.6,1076.3,445.7,23.1,24.3,94.8,29.6,31.3,94.5,5.60,8.53,65.6,0.07,0.05,0.07,0.02,0.40,4.67,0.33,0.00,3.00,Matches
