0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG/ShotNon-Penalty Expected Goals per shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum .395 shots per squad game to qualify as a leader","Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",25_Matches
487,Salvatore Mazzaferro,ca CAN,DF,Atlanta Utd,24-054,2001,0.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
488,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,28-111,1997,5.4,0.00,0.19,0.00,0.0,0.19,0.00,0.00,,20.8,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
489,Kenji Mboma Dem,fr FRA,"DF,FW",FC Cincinnati,23-316,2002,0.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
490,John McCarthy,us USA,GK,NY Red Bulls,33-153,1992,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
491,John McCarthy,us USA,GK,LA Galaxy,33-153,1992,11.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
492,Jack McGlynn,us USA,"FW,MF",Houston Dynamo,22-150,2003,25.6,0.23,2.19,0.82,37.5,2.18,0.82,0.07,0.19,25.0,0.16,0.08,0.08,0.16,0.10,0.05,0.07,0.05,Matches
493,Zac McGraw,ca CAN,DF,Portland Timbers,28-179,1997,2.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
494,Duncan McGuire,us USA,FW,Orlando City,24-302,2001,8.1,0.37,2.47,0.62,25.0,2.46,0.62,0.15,0.60,13.5,0.00,0.00,0.00,0.41,0.41,0.17,-0.04,-0.04,Matches
495,Paddy McNair,nir NIR,DF,San Diego FC,30-221,1995,19.0,0.00,0.53,0.26,50.0,0.53,0.26,0.00,0.00,19.5,0.11,0.00,0.00,0.04,0.04,0.07,-0.04,-0.04,Matches
496,Brendan McSorley,us USA,FW,St. Louis,23-306,2002,3.1,0.65,4.52,1.61,35.7,4.55,1.62,0.14,0.40,13.5,0.00,0.00,0.00,0.74,0.74,0.16,-0.10,-0.10,Matches
497,Christopher McVey,se SWE,DF,San Diego FC,28-236,1997,31.7,0.06,0.57,0.13,22.2,0.57,0.13,0.11,0.50,14.8,0.00,0.00,0.00,0.05,0.05,0.10,0.01,0.01,Matches
498,Loïc Mesanvi,tg TOG,"FW,DF",Minnesota Utd,22-059,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
499,Lionel Messi,ar ARG,"FW,MF",Inter Miami,38-163,1987,26.9,1.08,5.76,2.57,44.5,5.76,2.57,0.18,0.41,19.7,0.78,0.04,0.07,0.83,0.78,0.13,0.25,0.26,Matches
500,Wyatt Meyer,us USA,"MF,DF",Nashville SC,24-327,2001,2.6,0.00,1.15,0.00,0.0,1.15,0.00,0.00,,20.5,0.00,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,Matches
501,Matt Miazga,us USA,DF,FC Cincinnati,30-138,1995,17.0,0.00,0.24,0.06,25.0,0.23,0.06,0.00,0.00,11.2,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
502,Novak Mićović,rs SRB,GK,LA Galaxy,24-040,2001,20.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
503,Alex Mighten,eng ENG,FW,San Diego FC,23-237,2002,11.7,0.09,1.88,0.60,31.8,1.89,0.60,0.05,0.14,15.9,0.00,0.00,0.00,0.18,0.18,0.10,-0.09,-0.09,Matches
504,Djordje Mihailovic,us USA,"MF,FW",Toronto FC,27-024,1998,9.8,0.41,1.53,0.82,53.3,1.52,0.81,0.27,0.50,20.7,0.61,0.00,0.10,0.27,0.17,0.11,0.14,0.23,Matches
505,Djordje Mihailovic,us USA,"MF,FW",Colorado Rapids,27-024,1998,22.8,0.39,1.89,0.61,32.6,1.88,0.61,0.12,0.36,24.3,0.53,0.18,0.26,0.38,0.17,0.09,0.01,0.05,Matches
506,Enea Mihaj,al ALB,DF,Atlanta Utd,27-152,1998,7.0,0.00,0.43,0.29,66.7,0.43,0.29,0.00,0.00,21.5,0.00,0.00,0.00,0.06,0.06,0.13,-0.06,-0.06,Matches
507,Eric Miller,us USA,"DF,MF",Portland Timbers,32-323,1993,4.8,0.00,0.42,0.00,0.0,0.41,0.00,0.00,,8.2,0.00,0.00,0.00,0.04,0.04,0.08,-0.04,-0.04,Matches
508,Harbor Miller,us USA,"FW,DF",LA Galaxy,18-166,2007,7.1,0.14,1.41,0.14,10.0,1.41,0.14,0.10,1.00,14.5,0.00,0.00,0.00,0.11,0.11,0.08,0.03,0.03,Matches
509,Jansen Miller,us USA,DF,Sporting KC,23-297,2002,25.6,0.00,0.39,0.20,50.0,0.39,0.20,0.00,0.00,9.8,0.00,0.00,0.00,0.05,0.05,0.12,-0.05,-0.05,Matches
510,Kamal Miller,ca CAN,DF,Portland Timbers,28-202,1997,20.9,0.05,0.33,0.14,42.9,0.34,0.14,0.14,0.33,11.9,0.00,0.00,0.00,0.02,0.02,0.06,0.03,0.03,Matches
511,Peyton Miller,us USA,DF,NE Revolution,18-026,2007,23.0,0.09,0.91,0.39,42.9,0.91,0.39,0.10,0.22,12.7,0.00,0.00,0.00,0.10,0.10,0.11,-0.02,-0.02,Matches
512,Georgi Minoungou,bf BFA,"FW,MF",Seattle Sounders,23-132,2002,8.1,0.12,3.58,0.99,27.6,3.60,0.99,0.03,0.13,16.3,0.00,0.00,0.00,0.37,0.37,0.10,-0.25,-0.25,Matches
513,Aleksei Miranchuk,ru RUS,"MF,FW",Atlanta Utd,30-048,1995,30.5,0.20,2.16,0.69,31.8,2.16,0.69,0.09,0.29,20.9,0.10,0.00,0.00,0.15,0.15,0.07,0.05,0.05,Matches
514,Shakur Mohammed,gh GHA,"FW,MF",Orlando City,22-099,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
515,Zane Monlouis,eng ENG,DF,Toronto FC,22-049,2003,5.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
516,Alán Montes,mx MEX,DF,Sporting KC,25-039,2000,5.1,0.00,1.57,0.39,25.0,1.57,0.39,0.00,0.00,12.5,0.00,0.00,0.00,0.18,0.18,0.11,-0.18,-0.18,Matches
517,Shaq Moore,us USA,"DF,MF",FC Dallas,29-032,1996,31.4,0.10,0.83,0.25,30.8,0.83,0.26,0.12,0.38,18.9,0.00,0.00,0.00,0.08,0.08,0.10,0.02,0.02,Matches
518,Felipe Mora,cl CHI,FW,Portland Timbers,32-124,1993,18.5,0.27,1.89,0.76,40.0,1.89,0.76,0.11,0.29,12.6,0.00,0.05,0.11,0.43,0.34,0.18,-0.16,-0.12,Matches
519,Alfredo Morales,us USA,MF,St. Louis,35-206,1990,12.2,0.00,0.49,0.00,0.0,0.49,0.00,0.00,,20.6,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
520,Efrain Morales,bo BOL,DF,Atlanta Utd,21-275,2004,4.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
521,Efrain Morales,bo BOL,DF,CF Montréal,21-275,2004,5.4,0.00,0.56,0.00,0.0,0.56,0.00,0.00,,9.5,0.00,0.00,0.00,0.09,0.09,0.15,-0.09,-0.09,Matches
522,Marcelo Morales,cl CHI,DF,NY Red Bulls,22-181,2003,2.0,0.00,1.50,0.00,0.0,1.48,0.00,0.00,,28.2,0.00,0.00,0.00,0.05,0.05,0.02,-0.05,-0.05,Matches
523,Santi Morales,us USA,"MF,DF",Inter Miami,18-298,2007,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
524,Maximiliano Moralez,ar ARG,MF,NYCFC,38-280,1987,30.5,0.07,0.98,0.20,20.0,0.98,0.20,0.07,0.33,20.0,0.07,0.00,0.00,0.11,0.11,0.11,-0.05,-0.05,Matches
525,Andrew Moran,ie IRL,"MF,FW",LAFC,22-050,2003,3.5,0.29,2.00,0.86,42.9,1.98,0.85,0.14,0.33,18.4,0.00,0.00,0.00,0.14,0.14,0.08,0.14,0.14,Matches
526,Steven Moreira,cv CPV,DF,Columbus Crew,31-113,1994,27.3,0.04,0.66,0.22,33.3,0.66,0.22,0.06,0.17,20.6,0.04,0.00,0.00,0.04,0.04,0.07,-0.01,-0.01,Matches
527,Santiago Moreno,co COL,"FW,MF",Portland Timbers,25-227,2000,18.8,0.21,2.39,0.96,40.0,2.39,0.96,0.09,0.22,21.2,0.16,0.00,0.00,0.21,0.21,0.09,0.00,0.00,Matches
528,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,29-065,1996,1.6,0.00,2.50,0.63,25.0,2.43,0.61,0.00,0.00,15.5,0.00,0.00,0.00,0.31,0.31,0.14,-0.31,-0.31,Matches
529,Jordan Morris,us USA,FW,Seattle Sounders,31-039,1994,8.4,0.60,2.02,1.19,58.8,2.03,1.20,0.29,0.50,11.9,0.00,0.00,0.12,0.57,0.48,0.23,0.02,0.12,Matches
530,Edwin Mosquera,co COL,"FW,DF",Atlanta Utd,24-160,2001,1.7,0.59,4.71,1.18,25.0,4.62,1.15,0.13,0.50,18.9,0.00,0.00,0.00,0.29,0.29,0.06,0.29,0.29,Matches
531,Rafael Mosquera,pa PAN,MF,NY Red Bulls,20-194,2005,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
532,Cole Mrowka,us USA,MF,Columbus Crew,19-242,2006,0.3,0.00,3.33,3.33,100.0,3.21,3.21,0.00,0.00,21.8,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,Matches
533,Hany Mukhtar,de GER,"FW,MF",Nashville SC,30-258,1995,33.3,0.48,3.54,1.74,49.2,3.54,1.74,0.11,0.22,19.9,0.39,0.09,0.15,0.50,0.39,0.11,-0.02,0.00,Matches
534,Thomas Müller,de GER,MF,Vancouver W'caps,36-082,1989,6.0,1.17,2.67,1.67,62.5,2.66,1.66,0.19,0.30,20.2,0.00,0.67,0.67,0.87,0.33,0.13,0.30,0.17,Matches
535,Daniel Munie,us USA,DF,SJ Earthquakes,25-297,2000,22.1,0.09,0.59,0.23,38.5,0.59,0.23,0.15,0.40,9.4,0.00,0.00,0.00,0.08,0.08,0.13,0.01,0.01,Matches
536,Santiago Muñóz,mx MEX,"MF,FW",Sporting KC,23-112,2002,9.7,0.31,2.06,0.62,30.0,2.07,0.62,0.10,0.33,14.0,0.00,0.10,0.10,0.31,0.24,0.11,0.00,-0.03,Matches
537,Luis Muriel,co COL,FW,Orlando City,34-232,1991,23.4,0.38,3.25,1.20,36.8,3.25,1.20,0.11,0.29,19.4,0.26,0.04,0.04,0.41,0.38,0.12,-0.03,-0.04,Matches
538,Ian Murphy,us USA,DF,Colorado Rapids,25-322,2000,11.6,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
539,Jacob Murrell,us USA,"FW,MF",D.C. United,21-250,2004,9.8,0.20,1.63,0.61,37.5,1.64,0.62,0.13,0.33,12.5,0.00,0.00,0.00,0.23,0.23,0.15,-0.03,-0.03,Matches
540,Petar Musa,hr CRO,FW,FC Dallas,27-275,1998,25.5,0.71,2.90,1.18,40.5,2.90,1.18,0.22,0.53,15.4,0.04,0.08,0.12,0.60,0.51,0.18,0.10,0.11,Matches
541,Daniel Musovski,us USA,FW,Seattle Sounders,30-004,1995,17.4,0.80,3.05,1.44,47.2,3.05,1.44,0.25,0.52,10.3,0.00,0.06,0.06,0.81,0.76,0.25,-0.01,-0.02,Matches
542,Sebastiano Musu,it ITA,FW,NYCFC,25-055,2000,0.2,0.00,15.0,0.00,0.0,19.29,0.00,0.00,,23.0,0.00,0.00,0.00,1.00,1.00,0.08,-1.00,-1.00,Matches
543,Alex Muyl,us USA,"MF,FW",Nashville SC,30-065,1995,24.8,0.04,1.29,0.65,50.0,1.29,0.65,0.03,0.06,15.0,0.00,0.00,0.00,0.15,0.14,0.11,-0.11,-0.10,Matches
544,Tristan Muyumba,fr FRA,MF,Atlanta Utd,28-272,1997,13.2,0.08,0.83,0.23,27.3,0.83,0.23,0.09,0.33,18.0,0.00,0.00,0.00,0.11,0.11,0.12,-0.03,-0.03,Matches
545,Darlington Nagbe,us USA,MF,Columbus Crew,35-138,1990,28.8,0.00,0.31,0.07,22.2,0.31,0.07,0.00,0.00,24.2,0.00,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,Matches
546,Andy Najar,hn HON,DF,Nashville SC,32-263,1993,28.2,0.07,0.60,0.28,47.1,0.60,0.28,0.12,0.25,22.4,0.00,0.00,0.00,0.03,0.03,0.05,0.04,0.04,Matches
547,Matheus Nascimento,br BRA,FW,LA Galaxy,21-276,2004,13.0,0.23,1.38,0.85,61.1,1.39,0.85,0.17,0.27,14.2,0.00,0.00,0.00,0.18,0.18,0.14,0.05,0.05,Matches
548,Rafael Navarro,br BRA,FW,Colorado Rapids,25-234,2000,29.6,0.41,2.84,0.95,33.3,2.84,0.95,0.12,0.36,15.2,0.00,0.07,0.14,0.46,0.35,0.13,-0.06,-0.02,Matches
549,Logan Ndenbe,be BEL,DF,Sporting KC,25-298,2000,22.1,0.05,0.86,0.18,21.1,0.86,0.18,0.05,0.25,14.9,0.00,0.00,0.00,0.10,0.10,0.12,-0.06,-0.06,Matches
550,Jalen Neal,us USA,DF,CF Montréal,22-102,2003,10.6,0.09,0.28,0.19,66.7,0.28,0.19,0.33,0.50,8.4,0.00,0.00,0.00,0.04,0.04,0.14,0.06,0.06,Matches
551,Dylan Nealis,us USA,DF,NY Red Bulls,27-127,1998,12.1,0.08,0.83,0.25,30.0,0.82,0.25,0.10,0.33,15.4,0.00,0.00,0.00,0.08,0.08,0.10,0.00,0.00,Matches
552,Sean Nealis,us USA,DF,NY Red Bulls,28-325,1997,20.4,0.00,0.25,0.05,20.0,0.25,0.05,0.00,0.00,14.8,0.00,0.00,0.00,0.01,0.01,0.06,-0.01,-0.01,Matches
553,Jack Neeley,us USA,DF,Charlotte,20-268,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
554,Franco Negri,ar ARG,DF,San Diego FC,30-287,1995,7.3,0.14,0.68,0.27,40.0,0.68,0.27,0.20,0.50,18.1,0.00,0.00,0.00,0.03,0.03,0.03,0.11,0.11,Matches
555,Jayden Nelson,ca CAN,FW,Vancouver W'caps,23-069,2002,14.7,0.14,2.04,0.61,30.0,2.04,0.61,0.07,0.22,17.2,0.07,0.00,0.00,0.22,0.22,0.11,-0.09,-0.09,Matches
556,John Nelson,us USA,DF,LA Galaxy,27-146,1998,22.7,0.00,0.40,0.04,11.1,0.40,0.04,0.00,0.00,22.9,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
557,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,26-014,1999,14.0,0.14,1.00,0.43,42.9,1.00,0.43,0.14,0.33,17.2,0.00,0.00,0.00,0.09,0.09,0.09,0.05,0.05,Matches
558,Serge Ngoma,us USA,"FW,MF",NY Red Bulls,20-148,2005,7.0,0.14,1.71,0.43,25.0,1.71,0.43,0.08,0.33,17.3,0.00,0.00,0.00,0.10,0.10,0.06,0.04,0.04,Matches
559,Kenneth Nielsen,us USA,DF,LAFC,23-294,2002,1.0,0.00,1.00,1.00,100.0,0.96,0.96,0.00,0.00,9.0,0.00,0.00,0.00,0.10,0.10,0.07,-0.10,-0.10,Matches
560,Joakim Nilsson,se SWE,"DF,MF",St. Louis,31-301,1994,1.5,0.00,0.67,0.00,0.0,0.68,0.00,0.00,,4.5,0.00,0.00,0.00,0.27,0.27,0.41,-0.27,-0.27,Matches
561,Nolan Norris,us USA,"DF,MF",FC Dallas,20-290,2005,7.1,0.00,0.70,0.14,20.0,0.71,0.14,0.00,0.00,13.1,0.00,0.00,0.00,0.08,0.08,0.12,-0.08,-0.08,Matches
562,Tsiki Ntsabeleng,za RSA,MF,FC Dallas,27-298,1998,3.7,0.00,1.62,0.27,16.7,1.60,0.27,0.00,0.00,16.5,0.00,0.00,0.00,0.11,0.11,0.07,-0.11,-0.11,Matches
563,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,29-005,1996,9.6,0.00,0.52,0.00,0.0,0.52,0.00,0.00,,24.9,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
564,Aiden O'Neill,au AUS,MF,NYCFC,27-153,1998,16.7,0.00,0.60,0.06,10.0,0.60,0.06,0.00,0.00,27.5,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
565,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,26-355,1998,21.0,0.05,0.43,0.24,55.6,0.43,0.24,0.11,0.20,21.5,0.00,0.00,0.00,0.03,0.03,0.07,0.02,0.02,Matches
566,Allen Obando,ec ECU,FW,Inter Miami,19-174,2006,1.7,0.59,1.18,0.59,50.0,1.15,0.57,0.50,1.00,8.5,0.00,0.00,0.00,0.35,0.35,0.31,0.24,0.24,Matches
567,Jáder Obrian,co COL,"FW,MF",Austin,30-200,1995,10.2,0.00,1.47,0.49,33.3,1.48,0.49,0.00,0.00,19.5,0.00,0.00,0.00,0.18,0.18,0.12,-0.18,-0.18,Matches
568,Édier Ocampo,co COL,DF,Vancouver W'caps,22-062,2003,24.1,0.08,1.62,0.41,25.6,1.62,0.41,0.05,0.20,18.9,0.00,0.00,0.00,0.12,0.12,0.07,-0.04,-0.04,Matches
569,David Ochoa,us USA,GK,LAFC,24-322,2001,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
570,Agustin Ojeda,ar ARG,"FW,MF",NYCFC,21-168,2004,14.9,0.00,1.28,0.27,21.1,1.27,0.27,0.00,0.00,19.9,0.00,0.00,0.00,0.09,0.09,0.07,-0.09,-0.09,Matches
571,Braian Ojeda,py PAR,MF,Real Salt Lake,25-160,2000,23.4,0.09,1.54,0.47,30.6,1.54,0.47,0.06,0.18,25.2,0.00,0.00,0.00,0.08,0.08,0.05,0.01,0.01,Matches
572,Martín Ojeda,ar ARG,"MF,FW",Orlando City,27-007,1998,29.8,0.54,3.46,1.28,36.9,3.46,1.28,0.14,0.37,18.4,0.20,0.07,0.07,0.40,0.35,0.10,0.14,0.12,Matches
573,Victor Olatunji,ng NGA,FW,Real Salt Lake,26-090,1999,7.1,0.56,2.82,1.97,70.0,2.80,1.96,0.20,0.29,16.5,0.00,0.00,0.00,0.42,0.42,0.15,0.14,0.14,Matches
574,Salvador Olivas,us USA,FW,Philadelphia Union,19-146,2006,0.5,0.00,4.00,2.00,50.0,3.83,1.91,0.00,0.00,14.1,0.00,0.00,0.00,0.60,0.60,0.17,-0.60,-0.60,Matches
575,Toyosi Olusanya,eng ENG,"FW,MF",Houston Dynamo,28-051,1997,0.6,0.00,1.67,1.67,100.0,1.55,1.55,0.00,0.00,21.6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
576,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,25-203,2000,20.6,0.49,3.01,1.36,45.2,3.01,1.36,0.16,0.36,13.9,0.00,0.00,0.00,0.47,0.47,0.16,0.02,0.02,Matches
577,Wyatt Omsberg,us USA,DF,NE Revolution,30-074,1995,4.4,0.00,0.45,0.00,0.0,0.46,0.00,0.00,,5.6,0.00,0.00,0.00,0.16,0.16,0.34,-0.16,-0.16,Matches
578,Kwadwo Opoku,gh GHA,"FW,MF",CF Montréal,24-144,2001,2.1,0.00,1.43,0.48,33.3,1.41,0.47,0.00,0.00,16.6,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,Matches
579,Nathan Ordaz,sv SLV,FW,LAFC,21-326,2004,14.6,0.34,1.92,0.89,46.4,1.92,0.89,0.18,0.38,14.2,0.00,0.00,0.00,0.38,0.38,0.20,-0.03,-0.03,Matches
580,Sergio Oregel,us USA,MF,Chicago Fire,20-202,2005,22.7,0.00,0.57,0.18,30.8,0.57,0.18,0.00,0.00,22.5,0.00,0.00,0.00,0.04,0.04,0.07,-0.04,-0.04,Matches
581,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,25-257,2000,21.3,0.09,2.68,1.22,45.6,2.68,1.22,0.04,0.08,25.4,0.23,0.00,0.00,0.14,0.14,0.05,-0.04,-0.04,Matches
582,Jaziel Orozco,us USA,DF,St. Louis,21-185,2004,5.9,0.17,0.68,0.17,25.0,0.68,0.17,0.25,1.00,17.3,0.00,0.00,0.00,0.05,0.05,0.07,0.12,0.12,Matches
583,Pablo Ortiz,co COL,DF,Houston Dynamo,25-179,2000,15.5,0.06,0.26,0.13,50.0,0.26,0.13,0.25,0.50,8.1,0.00,0.00,0.00,0.02,0.02,0.06,0.05,0.05,Matches
584,Harold Osorio,sv SLV,MF,Chicago Fire,22-106,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
585,Jonathan Osorio,ca CAN,MF,Toronto FC,33-175,1992,21.3,0.19,0.75,0.47,62.5,0.75,0.47,0.25,0.40,16.5,0.00,0.00,0.00,0.12,0.12,0.16,0.07,0.07,Matches
586,Tomáš Ostrák,cz CZE,MF,St. Louis,25-302,2000,11.3,0.09,1.59,0.35,22.2,1.59,0.35,0.06,0.25,19.6,0.00,0.00,0.00,0.13,0.13,0.08,-0.04,-0.04,Matches
587,Javier Otero,ve VEN,GK,Orlando City,23-016,2002,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
588,Prince Owusu,gh GHA,FW,CF Montréal,28-331,1997,31.3,0.42,2.52,1.12,44.3,2.52,1.12,0.13,0.29,12.8,0.00,0.10,0.13,0.55,0.45,0.18,-0.14,-0.13,Matches
589,Allan Oyirwoth,ug UGA,MF,NE Revolution,18-315,2007,3.2,0.00,1.56,0.31,20.0,1.57,0.31,0.00,0.00,28.1,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
590,Devin Padelford,us USA,DF,Minnesota Utd,22-335,2003,1.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
591,Devin Padelford,us USA,DF,St. Louis,22-335,2003,8.3,0.00,0.24,0.12,50.0,0.24,0.12,0.00,0.00,17.4,0.00,0.00,0.00,0.02,0.02,0.09,-0.02,-0.02,Matches
592,Maarten Paes,id IDN,GK,FC Dallas,27-204,1998,22.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
593,Joseph Paintsil,gh GHA,FW,LA Galaxy,27-306,1998,21.9,0.46,2.69,1.37,50.8,2.69,1.37,0.14,0.27,16.6,0.00,0.09,0.09,0.45,0.38,0.14,0.01,-0.01,Matches
594,Nelson Palacio,co COL,MF,Real Salt Lake,24-171,2001,6.5,0.00,1.38,0.31,22.2,1.38,0.31,0.00,0.00,29.0,0.00,0.00,0.00,0.05,0.05,0.03,-0.05,-0.05,Matches
595,Jeison Palacios,co COL,DF,Nashville SC,31-259,1994,20.3,0.10,0.79,0.20,25.0,0.79,0.20,0.13,0.50,11.1,0.00,0.00,0.00,0.06,0.06,0.07,0.04,0.04,Matches
596,Sergi Palencia,es ESP,"DF,MF",LAFC,29-256,1996,31.2,0.03,0.38,0.10,25.0,0.38,0.10,0.08,0.33,14.8,0.00,0.00,0.00,0.05,0.05,0.13,-0.02,-0.02,Matches
597,James Pantemis,ca CAN,GK,Portland Timbers,28-286,1997,19.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
598,Cristhian Paredes,py PAR,MF,Portland Timbers,27-200,1998,11.3,0.18,0.71,0.18,25.0,0.71,0.18,0.25,1.00,14.6,0.00,0.00,0.00,0.06,0.06,0.09,0.12,0.12,Matches
599,Isaiah Parente,us USA,MF,LA Galaxy,25-263,2000,11.7,0.00,0.60,0.09,14.3,0.60,0.09,0.00,0.00,22.7,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
600,Tim Parker,us USA,DF,NY Red Bulls,32-284,1993,9.6,0.10,0.42,0.10,25.0,0.42,0.10,0.25,1.00,12.7,0.00,0.00,0.00,0.10,0.10,0.26,0.00,0.00,Matches
601,Keaton Parks,us USA,MF,NYCFC,28-120,1997,9.8,0.10,1.02,0.61,60.0,1.02,0.61,0.10,0.17,13.1,0.00,0.00,0.00,0.15,0.15,0.15,-0.05,-0.05,Matches
602,Marco Pašalić,hr CRO,"MF,FW",Orlando City,25-081,2000,28.5,0.42,3.58,1.44,40.2,3.57,1.44,0.12,0.29,20.6,0.00,0.00,0.00,0.28,0.28,0.08,0.14,0.14,Matches
603,João Paulo Mior,br BRA,MF,Seattle Sounders,34-271,1991,5.3,0.00,0.75,0.00,0.0,0.75,0.00,0.00,,22.8,0.00,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,Matches
604,Tom Pearce,eng ENG,"MF,DF",CF Montréal,27-236,1998,10.1,0.00,2.28,1.09,47.8,2.27,1.09,0.00,0.00,22.6,0.40,0.00,0.00,0.12,0.12,0.05,-0.12,-0.12,Matches
605,Tyson Pearce,us USA,"MF,DF",St. Louis,18-114,2007,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
606,Pedrinho,br BRA,"FW,MF",FC Dallas,22-230,2003,10.4,0.19,1.35,0.58,42.9,1.35,0.58,0.14,0.33,15.2,0.00,0.00,0.00,0.20,0.20,0.15,-0.01,-0.01,Matches
607,Peglow,br BRA,"FW,MF",D.C. United,23-331,2002,18.8,0.16,1.38,0.43,30.8,1.38,0.43,0.12,0.38,19.6,0.05,0.00,0.00,0.13,0.13,0.09,0.03,0.03,Matches
608,Amahl Pellegrino,no NOR,FW,San Diego FC,35-169,1990,3.6,0.83,3.33,1.39,41.7,3.29,1.37,0.25,0.60,13.5,0.28,0.00,0.00,0.89,0.89,0.27,-0.06,-0.06,Matches
609,Amahl Pellegrino,no NOR,"MF,FW",SJ Earthquakes,35-169,1990,5.4,0.19,2.78,0.37,13.3,2.77,0.37,0.07,0.50,13.0,0.00,0.00,0.00,0.61,0.61,0.22,-0.43,-0.43,Matches
