0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
537,Junior Moreno,ve VEN,MF,FC Cincinnati,29,1993,25.0,52.7,2.76,12.6,32.0,8.64,0.64,52.7,0.96,0.64,66.7,0.28,29.2,28.0,101.2,38.0,0.32,0.44,0.08,1.04,0.52,36.2,1.00,Matches
538,Santiago Moreno,co COL,"FW,MF",Portland Timbers,22,2000,25.9,52.2,0.81,6.25,24.5,22.2,3.40,52.2,4.71,2.28,48.4,2.08,44.3,32.2,177.6,90.2,2.47,2.01,0.81,2.59,2.08,35.7,6.68,Matches
539,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,26,1996,3.3,44.2,0.61,6.06,17.3,21.8,2.73,44.2,2.73,0.91,33.3,1.21,44.4,25.5,134.2,60.0,2.12,0.91,0.61,2.42,2.12,25.5,7.88,Matches
540,Aidan Morris,us USA,MF,Columbus Crew,21,2001,28.7,76.9,1.46,14.7,47.7,15.4,1.29,76.9,2.30,1.53,66.7,0.59,25.8,46.3,221.5,97.9,1.11,1.29,0.10,1.85,0.70,55.8,1.85,Matches
541,Jordan Morris,us USA,FW,Seattle Sounders,28,1994,22.0,32.0,0.95,3.41,11.3,17.6,4.64,32.0,0.91,0.55,60.0,0.32,35.0,18.8,105.3,52.8,1.77,0.68,0.68,1.41,0.73,24.5,6.50,Matches
542,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,21,2001,4.9,50.6,0.82,7.35,20.6,24.1,7.35,50.6,6.33,2.65,41.9,2.86,45.2,38.6,326.1,200.2,7.35,1.63,3.27,2.65,1.43,41.0,13.3,Matches
543,Yerson Mosquera,co COL,DF,FC Cincinnati,21,2001,25.0,66.6,7.52,33.1,30.2,3.88,1.04,66.6,1.00,0.52,52.0,0.32,32.0,35.4,165.2,86.8,0.52,0.52,0.04,1.00,0.40,39.8,0.48,Matches
544,Jean Mota,br BRA,MF,Inter Miami,29,1993,10.1,81.9,2.67,15.5,49.5,17.5,0.30,81.9,1.39,0.79,57.1,0.30,21.4,46.0,183.7,90.2,1.19,1.68,0.10,0.59,0.40,55.7,0.79,Matches
545,Chris Mueller,us USA,"FW,MF",Chicago Fire,26,1996,7.9,51.9,1.14,6.84,20.6,24.9,6.84,51.9,4.81,2.41,50.0,2.15,44.7,31.5,186.7,85.3,2.91,1.77,2.15,4.43,1.52,38.1,10.5,Matches
546,Hany Mukhtar,de GER,"FW,MF",Nashville SC,27,1995,31.5,51.0,0.06,2.38,26.1,23.4,4.41,50.9,4.10,1.94,47.3,1.78,43.4,32.0,206.2,84.9,3.21,2.25,1.21,3.02,2.60,37.9,6.41,Matches
547,José Mulato,co COL,"FW,MF",FC Dallas,20,2003,1.2,28.3,0.00,1.67,9.17,17.5,5.00,28.3,2.50,1.67,66.7,0.83,33.3,13.3,27.5,6.67,0.00,0.00,0.00,4.17,0.83,20.0,8.33,Matches
548,O'Vonte Mullings,ca CAN,"MF,DF",NY Red Bulls,22,2000,0.5,38.0,0.00,10.0,16.0,14.0,6.00,38.0,2.00,2.00,100.0,0.00,0.0,26.0,152.0,56.0,2.00,6.00,0.00,6.00,0.00,20.0,6.00,Matches
549,Daniel Munie,us USA,DF,SJ Earthquakes,22,2000,1.2,65.8,13.3,38.3,25.8,1.67,0.83,65.8,0.83,0.00,0.0,0.83,100.0,21.7,79.2,51.7,0.00,0.00,0.00,0.83,0.00,35.8,0.00,Matches
550,Ian Murphy,us USA,DF,FC Cincinnati,23,2000,16.9,55.7,5.74,26.2,26.7,3.37,0.18,55.7,0.18,0.18,100.0,0.00,0.0,30.0,130.9,71.2,0.59,0.71,0.00,0.36,0.18,36.6,0.30,Matches
551,Daniel Musovski,us USA,FW,Real Salt Lake,27,1995,13.4,26.9,1.04,2.54,10.8,13.7,3.73,26.9,2.01,0.97,48.1,0.97,48.1,14.2,77.2,26.8,0.97,0.60,0.60,2.54,1.34,19.4,4.93,Matches
552,Alex Muyl,us USA,"MF,DF",Nashville SC,27,1995,22.7,44.5,1.94,11.4,19.6,14.1,2.16,44.5,1.98,1.06,53.3,0.79,40.0,23.1,97.8,42.9,1.10,0.88,0.31,2.03,1.19,26.3,4.41,Matches
553,Tristan Muyumba,fr FRA,MF,Atlanta Utd,25,1997,9.1,66.3,1.43,14.6,38.1,14.8,1.65,66.3,1.65,0.99,60.0,0.55,33.3,41.0,193.3,73.7,0.99,1.32,0.00,1.32,0.44,50.0,1.87,Matches
554,Darlington Nagbe,us USA,MF,Columbus Crew,32,1990,31.0,57.9,1.71,9.68,34.9,13.9,0.65,57.9,1.52,0.90,59.6,0.35,23.4,39.1,206.6,89.7,1.58,1.87,0.16,1.06,0.58,45.5,1.97,Matches
555,Andy Najar,hn HON,DF,D.C. United,29,1993,12.3,60.9,2.44,16.1,30.5,16.0,1.87,60.9,5.20,3.09,59.4,1.46,28.1,35.1,216.8,114.3,2.52,1.87,0.73,1.30,0.73,35.0,3.25,Matches
556,Federico Navarro,ar ARG,MF,Chicago Fire,22,2000,12.2,47.9,3.11,15.4,28.9,4.18,0.08,47.9,1.31,1.07,81.3,0.16,12.5,28.9,140.1,53.8,0.41,0.49,0.00,1.07,0.82,29.3,0.33,Matches
557,Miguel Navarro,ve VEN,DF,Chicago Fire,23,1999,21.9,62.4,4.16,24.1,26.8,11.7,0.96,62.4,0.55,0.14,25.0,0.23,41.7,27.8,106.8,53.7,0.73,0.87,0.09,1.05,0.37,33.9,3.56,Matches
558,Rafael Navarro,br BRA,FW,Colorado Rapids,22,2000,9.8,26.2,1.12,2.24,12.0,12.6,4.08,26.2,2.14,1.33,61.9,0.61,28.6,14.6,78.7,30.2,1.22,0.82,0.71,2.55,1.12,18.0,4.29,Matches
559,Hassan Ndam,cm CMR,DF,NY Red Bulls,24,1998,7.8,58.3,5.00,26.2,30.3,2.31,1.03,58.3,0.38,0.13,33.3,0.26,66.7,29.5,115.5,47.3,0.26,0.26,0.00,0.13,0.00,31.3,0.26,Matches
560,Logan Ndenbe,be BEL,DF,Sporting KC,22,2000,17.1,71.2,2.11,17.7,31.3,23.0,0.99,71.2,1.52,0.58,38.5,0.64,42.3,41.4,254.8,165.8,4.33,2.81,0.41,0.76,0.58,47.2,6.55,Matches
561,Jalen Neal,us USA,DF,LA Galaxy,19,2003,14.3,70.2,11.6,40.5,29.3,0.70,0.28,70.2,0.35,0.21,60.0,0.14,40.0,42.0,166.4,77.5,0.00,0.07,0.00,0.28,0.00,51.5,0.00,Matches
562,Dylan Nealis,us USA,DF,NY Red Bulls,24,1998,11.5,60.8,3.48,19.6,31.7,10.0,1.91,60.8,0.70,0.43,62.5,0.17,25.0,22.2,103.0,46.3,0.52,0.61,0.00,1.04,0.52,25.0,1.74,Matches
563,Sean Nealis,us USA,DF,NY Red Bulls,26,1997,30.2,51.8,4.83,25.2,24.1,2.72,1.62,51.8,0.23,0.13,57.1,0.10,42.9,23.0,113.4,54.3,0.20,0.17,0.00,0.43,0.10,24.3,0.30,Matches
564,Franco Negri,ar ARG,DF,Inter Miami,27,1995,14.8,69.3,2.97,19.1,32.8,18.5,1.35,69.3,2.43,1.69,69.4,0.61,25.0,38.2,210.3,125.7,3.58,1.76,0.74,1.49,0.68,40.9,5.34,Matches
565,John Nelson,us USA,DF,St. Louis,24,1998,14.1,57.1,2.62,16.2,26.2,15.1,0.85,57.1,1.06,0.78,73.3,0.28,26.7,21.6,105.0,56.2,0.99,1.28,0.14,0.71,0.35,25.0,3.90,Matches
566,Jake Nerwinski,us USA,DF,St. Louis,28,1994,24.6,53.9,3.66,17.8,23.0,13.6,0.20,53.9,1.18,0.61,51.7,0.37,31.0,21.9,119.2,64.8,1.26,1.46,0.08,0.93,0.24,24.6,2.24,Matches
567,Harvey Neville,ie IRL,"DF,MF",Inter Miami,20,2002,2.2,67.3,0.00,15.5,32.7,19.5,0.91,67.3,2.27,1.36,60.0,0.91,40.0,38.6,163.2,62.3,1.36,0.00,0.00,0.00,0.00,38.2,5.91,Matches
568,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,23,1999,0.9,102.2,2.22,14.4,56.7,37.8,3.33,102.2,13.3,12.2,91.7,1.11,8.3,68.9,514.4,328.9,8.89,8.89,2.22,7.78,0.00,62.2,5.56,Matches
569,Sam Nicholson,sct SCO,"MF,DF",Colorado Rapids,28,1995,16.6,43.9,2.11,8.49,18.6,17.2,1.87,43.9,3.25,1.75,53.7,1.08,33.3,24.9,180.0,83.9,3.07,1.81,0.78,1.57,0.66,28.3,7.17,Matches
570,Jarosław Niezgoda,pl POL,FW,Portland Timbers,27,1995,7.3,27.5,0.55,2.05,11.6,14.0,3.15,27.5,0.82,0.41,50.0,0.41,50.0,12.9,57.9,30.4,0.55,0.55,0.14,2.19,1.23,18.5,3.97,Matches
571,Joakim Nilsson,se SWE,DF,St. Louis,28,1994,6.6,54.8,8.33,32.1,21.8,1.36,0.15,54.8,0.15,0.00,0.0,0.15,100.0,23.8,121.7,69.4,0.30,0.30,0.00,0.30,0.15,29.1,0.00,Matches
572,Matt Nocita,us USA,DF,NY Red Bulls,22,2000,0.3,43.3,10.0,20.0,13.3,10.0,3.33,43.3,0.00,0.00,,0.00,,20.0,26.7,20.0,0.00,0.00,0.00,0.00,0.00,13.3,0.00,Matches
573,Nolan Norris,us USA,MF,FC Dallas,17,2005,1.5,49.3,3.33,14.7,32.7,2.00,0.00,49.3,0.00,0.00,,0.00,,30.7,143.3,49.3,1.33,0.00,0.00,0.00,1.33,38.7,0.67,Matches
574,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,24,1998,3.9,55.6,1.79,9.74,27.9,18.5,2.05,55.6,2.05,0.51,25.0,1.03,50.0,34.9,188.2,95.1,1.54,1.03,0.26,2.31,2.05,40.8,6.67,Matches
575,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,26,1996,28.7,54.4,2.51,12.2,34.2,9.13,0.42,54.4,1.53,0.91,59.1,0.56,36.4,27.0,149.3,66.6,1.29,1.05,0.17,0.98,0.70,31.6,1.05,Matches
576,Moses Nyeman,us USA,MF,Real Salt Lake,19,2003,0.3,63.3,3.33,6.67,36.7,20.0,0.00,63.3,0.00,0.00,,0.00,,33.3,63.3,26.7,0.00,0.00,0.00,3.33,0.00,43.3,0.00,Matches
577,Lewis O'Brien,eng ENG,MF,D.C. United,24,1998,16.8,60.1,1.79,10.5,32.4,18.0,1.55,60.1,2.92,1.31,44.9,1.07,36.7,34.6,194.9,110.1,2.56,1.61,0.42,1.49,0.71,40.4,2.80,Matches
578,Shane O'Neill,us USA,DF,Toronto FC,29,1993,10.4,66.0,8.17,37.3,25.8,3.17,0.29,66.0,0.29,0.10,33.3,0.10,33.3,44.0,227.1,112.9,0.67,0.58,0.00,0.67,0.10,45.8,0.29,Matches
579,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,24,1998,13.3,63.6,3.46,18.3,27.4,18.1,1.80,63.6,2.18,0.68,31.0,1.20,55.2,31.4,168.2,84.4,1.58,1.43,0.53,1.95,0.60,38.6,6.54,Matches
580,Jáder Obrian,co COL,"FW,MF",FC Dallas,27,1995,21.0,32.4,0.38,4.62,13.1,15.3,3.67,32.4,2.19,1.14,52.2,0.76,34.8,19.5,97.6,47.1,1.86,1.57,0.71,2.90,0.90,22.7,5.62,Matches
581,Chinonso Offor,ng NGA,FW,CF Montréal,22,2000,16.8,34.5,1.31,2.62,16.4,16.0,4.23,34.5,3.15,1.19,37.7,1.85,58.5,19.7,85.8,29.0,0.77,0.71,0.54,5.18,1.25,26.4,4.58,Matches
582,Braian Ojeda,py PAR,MF,Real Salt Lake,22,2000,24.0,62.8,1.71,12.7,39.1,11.9,0.79,62.8,3.63,2.13,58.6,1.00,27.6,37.1,195.0,88.2,1.46,1.13,0.04,1.21,0.67,44.5,1.46,Matches
583,Martín Ojeda,ar ARG,"FW,MF",Orlando City,24,1998,19.5,51.1,1.03,5.90,22.4,23.2,3.18,51.1,0.92,0.31,33.3,0.62,66.7,26.7,125.4,54.2,1.74,1.33,0.67,2.72,1.13,34.9,6.87,Matches
584,Cristian Olivera,uy URU,FW,LAFC,20,2002,6.7,39.3,0.60,4.48,11.8,24.8,6.72,39.3,7.01,2.24,31.9,4.78,68.1,27.8,265.1,149.7,6.57,3.28,2.39,3.88,0.60,27.0,10.7,Matches
585,Tani Oluwaseyi,ca CAN,FW,Minnesota Utd,22,2000,0.1,50.0,10.0,20.0,20.0,10.0,10.0,50.0,0.00,0.00,,0.00,,20.0,70.0,30.0,0.00,0.00,0.00,0.00,0.00,20.0,10.0,Matches
586,Wyatt Omsberg,us USA,DF,Chicago Fire,27,1995,7.9,57.7,9.49,40.3,17.6,0.25,0.25,57.7,0.00,0.00,,0.00,,28.7,140.4,55.8,0.25,0.00,0.00,0.38,0.00,35.1,0.00,Matches
587,Kwadwo Opoku,gh GHA,FW,LAFC,21,2001,13.1,35.1,0.61,3.13,13.7,19.4,3.97,35.1,4.81,2.06,42.9,2.06,42.9,24.2,168.8,70.6,2.21,1.30,0.92,3.21,1.22,25.4,7.25,Matches
588,Kwadwo Opoku,gh GHA,FW,CF Montréal,21,2001,10.3,32.7,0.39,3.01,13.1,17.4,3.59,32.7,4.76,2.14,44.9,2.04,42.9,24.8,178.9,73.4,2.91,2.14,0.58,2.62,2.14,25.8,7.09,Matches
589,Nathan Ordaz,sv SLV,FW,LAFC,19,2004,2.9,39.7,0.69,3.79,12.4,24.5,5.52,39.7,4.14,1.72,41.7,1.72,41.7,24.1,155.9,74.8,3.79,2.07,1.03,4.14,1.03,29.3,10.7,Matches
590,Arquimides Ordonez,gt GUA,FW,FC Cincinnati,19,2003,3.1,31.9,0.32,2.90,13.2,16.5,4.19,31.9,6.77,2.90,42.9,2.58,38.1,19.0,96.1,41.6,1.61,0.32,0.65,0.97,1.94,23.2,6.77,Matches
591,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,30,1992,20.8,66.7,0.96,12.0,37.7,17.5,2.02,66.7,2.02,1.15,57.1,0.77,38.1,46.2,202.8,88.2,1.73,1.83,0.29,1.73,1.54,54.2,4.66,Matches
592,Tomáš Ostrák,cz CZE,"MF,FW",St. Louis,22,2000,12.8,41.4,0.63,5.00,18.9,18.6,2.42,41.4,3.59,2.11,58.7,1.25,34.8,24.1,147.1,60.2,2.27,1.95,0.78,2.27,2.03,27.9,6.17,Matches
593,Bryan Oviedo,cr CRC,DF,Real Salt Lake,32,1990,19.9,62.9,3.37,18.9,26.8,17.4,1.16,62.9,1.16,0.65,56.5,0.35,30.4,33.9,178.9,95.8,2.16,1.46,0.10,1.46,0.35,39.5,4.57,Matches
594,Prince Owusu,gh GHA,FW,Toronto FC,26,1997,2.9,28.3,2.07,3.10,12.8,12.4,4.14,28.3,2.76,1.38,50.0,1.03,37.5,13.8,91.7,39.7,1.72,1.38,0.69,4.48,1.03,19.0,4.14,Matches
595,Devin Padelford,us USA,DF,Minnesota Utd,20,2003,1.7,55.9,3.53,13.5,18.8,23.5,4.12,55.9,1.76,1.18,66.7,0.59,33.3,28.8,162.4,106.5,4.12,1.18,0.59,2.94,1.18,30.0,9.41,Matches
596,Maarten Paes,id IDN,GK,FC Dallas,24,1998,29.1,37.2,31.5,37.1,0.10,0.00,0.00,37.2,0.00,0.00,,0.00,,21.3,96.0,62.8,0.00,0.00,0.00,0.00,0.00,17.4,0.00,Matches
597,Nelson Palacio,co COL,MF,Real Salt Lake,21,2001,9.6,52.4,1.67,13.1,35.4,4.38,0.42,52.4,1.04,0.63,60.0,0.21,20.0,32.8,134.2,45.2,0.21,0.73,0.00,1.04,0.52,37.9,0.94,Matches
598,Diego Palacios,ec ECU,DF,LAFC,23,1999,27.0,75.9,2.41,20.9,36.8,18.8,1.48,75.9,1.56,0.81,52.4,0.63,40.5,40.9,168.7,83.3,1.63,1.37,0.19,1.70,0.67,45.6,5.67,Matches
599,Sergi Palencia,es ESP,DF,LAFC,26,1996,14.0,68.1,2.57,20.4,31.6,16.7,1.36,68.1,1.57,0.93,59.1,0.57,36.4,34.1,151.2,79.4,1.93,0.93,0.07,0.86,0.71,40.0,4.21,Matches
600,Victor Pálsson,is ISL,"DF,MF",D.C. United,31,1991,17.5,52.6,4.00,19.3,26.8,6.74,0.80,52.6,0.29,0.17,60.0,0.11,40.0,23.7,102.2,52.6,0.74,0.80,0.06,0.29,0.06,29.1,0.91,Matches
601,Jack Panayotou,us USA,"MF,DF",NE Revolution,18,2004,3.6,43.1,0.56,5.28,22.5,15.6,3.06,43.1,2.22,0.28,12.5,1.39,62.5,27.8,152.8,60.3,1.39,0.56,0.56,2.22,2.22,30.8,6.11,Matches
602,Elliot Panicco,us USA,GK,Nashville SC,26,1996,2.0,34.0,33.0,33.5,0.50,0.00,0.00,34.0,0.00,0.00,,0.00,,19.0,106.0,69.5,0.00,0.00,0.00,0.00,0.00,13.5,0.00,Matches
603,James Pantemis,ca CAN,GK,CF Montréal,25,1997,1.9,37.9,33.2,37.9,0.00,0.00,0.00,37.9,0.00,0.00,,0.00,,12.1,63.7,43.7,0.00,0.00,0.00,0.00,0.00,12.6,0.00,Matches
604,Cristhian Paredes,py PAR,MF,Portland Timbers,24,1998,21.2,42.9,1.98,9.10,20.9,13.6,2.26,42.9,1.08,0.47,43.5,0.42,39.1,21.0,96.6,51.7,0.99,1.37,0.09,1.75,0.71,24.7,2.41,Matches
605,Isaiah Parente,us USA,"MF,FW",Columbus Crew,22,2000,0.5,82.0,4.00,16.0,34.0,32.0,8.00,82.0,0.00,0.00,,0.00,,40.0,212.0,114.0,4.00,4.00,0.00,0.00,0.00,42.0,2.00,Matches
606,Tim Parker,us USA,DF,St. Louis,29,1993,28.5,51.4,7.75,29.6,20.4,1.65,0.77,51.4,0.21,0.14,66.7,0.07,33.3,24.0,114.7,55.0,0.14,0.21,0.00,0.32,0.14,26.9,0.11,Matches
607,Keaton Parks,us USA,MF,NYCFC,25,1997,27.9,61.9,2.58,14.1,37.1,11.3,2.08,61.9,1.83,1.29,70.6,0.43,23.5,33.6,167.6,82.6,1.51,1.15,0.22,1.22,0.72,46.0,2.22,Matches
608,Ilijah Paul,us USA,"FW,MF",Real Salt Lake,20,2002,1.2,45.0,0.83,0.83,18.3,25.8,6.67,45.0,4.17,1.67,40.0,2.50,60.0,25.8,120.0,36.7,0.00,0.00,0.00,1.67,2.50,32.5,6.67,Matches
609,João Paulo Mior,br BRA,MF,Seattle Sounders,31,1991,27.3,87.3,2.89,17.5,54.8,16.2,0.70,87.3,1.79,1.03,57.1,0.59,32.7,49.8,257.7,123.7,1.39,1.87,0.22,0.99,0.51,63.3,1.06,Matches
610,Adam Pearlman,ca CAN,DF,Toronto FC,17,2005,0.1,140.0,10.0,50.0,70.0,20.0,10.0,140.0,0.00,0.00,,0.00,,50.0,270.0,120.0,0.00,0.00,0.00,10.0,0.00,70.0,0.00,Matches
611,Matías Pellegrini,ar ARG,"FW,MF",NYCFC,22,2000,12.8,47.5,0.55,4.77,23.7,19.8,2.58,47.5,3.67,1.72,46.8,1.48,40.4,23.4,138.5,62.8,2.03,1.33,0.47,2.89,1.25,31.9,7.27,Matches
612,Andrés Perea,us USA,MF,Philadelphia Union,22,2000,1.7,55.3,6.47,12.9,22.9,20.0,5.29,55.3,1.76,1.18,66.7,0.59,33.3,28.2,122.9,62.4,0.59,0.00,0.00,2.35,0.00,35.3,5.88,Matches
613,Andrés Perea,us USA,MF,NYCFC,22,2000,8.6,55.1,2.21,10.2,33.1,12.1,2.79,55.1,1.05,0.70,66.7,0.35,33.3,29.9,153.3,74.2,1.51,1.16,0.47,1.16,1.16,39.8,2.56,Matches
614,Daniel Pereira,ve VEN,MF,Austin,22,2000,28.1,64.4,2.92,17.8,36.2,11.9,0.39,64.4,3.17,1.89,59.6,0.82,25.8,42.6,263.2,127.3,1.81,1.96,0.14,0.93,0.78,47.2,1.57,Matches
615,Gabriel Pereira,br BRA,"FW,MF",NYCFC,21,2001,17.1,39.6,0.53,3.86,14.1,22.3,4.21,39.6,4.85,2.46,50.6,1.99,41.0,24.3,161.2,79.4,2.46,1.87,1.17,2.16,0.94,27.9,9.01,Matches
616,Mauricio Pereyra,uy URU,MF,Orlando City,32,1990,23.5,61.7,0.64,6.34,34.5,21.6,1.83,61.7,1.87,1.06,56.8,0.55,29.5,35.2,160.3,81.7,1.96,1.19,0.21,1.32,1.45,46.4,4.51,Matches
617,Jonathan Perez,mx MEX,"DF,MF",LA Galaxy,20,2003,1.3,83.1,2.31,6.92,25.4,50.8,5.38,83.1,4.62,3.08,66.7,0.77,16.7,61.5,396.9,211.5,9.23,3.85,1.54,2.31,0.00,66.9,13.8,Matches
618,Miguel Perez,us USA,MF,St. Louis,17,2005,6.8,53.1,2.06,11.9,31.5,9.85,1.62,53.1,1.03,0.29,28.6,0.44,42.9,23.4,93.4,37.6,0.59,0.29,0.00,2.79,0.74,26.2,1.76,Matches
619,Jordan Perruzza,ca CAN,"FW,MF",Toronto FC,22,2001,1.4,32.9,0.00,0.71,8.57,23.6,9.29,32.9,2.86,1.43,50.0,1.43,50.0,18.6,107.9,31.4,1.43,0.71,1.43,5.00,2.14,23.6,8.57,Matches
620,Luca Petrasso,ca CAN,"DF,FW",Orlando City,22,2000,4.8,61.9,2.92,19.8,24.6,17.7,2.08,61.9,2.08,0.21,10.0,1.67,80.0,31.5,172.9,69.8,1.67,1.25,0.21,1.46,0.42,40.2,7.71,Matches
621,Raoul Petretta,it ITA,DF,Toronto FC,25,1997,19.4,73.9,2.99,27.5,33.5,13.5,0.82,73.9,1.24,0.52,41.7,0.72,58.3,39.7,169.1,75.2,1.03,0.72,0.21,0.98,0.62,49.2,3.14,Matches
622,Đorđe Petrović,rs SRB,GK,NE Revolution,23,1999,22.0,34.9,30.0,34.8,0.05,0.00,0.00,34.9,0.00,0.00,,0.00,,17.8,103.7,68.1,0.00,0.00,0.00,0.05,0.00,12.7,0.00,Matches
623,Fafà Picault,ht HAI,"FW,MF",Nashville SC,31,1991,18.0,37.5,0.50,5.39,15.8,17.1,3.83,37.5,4.00,1.94,48.6,1.33,33.3,21.8,135.2,58.2,2.33,0.94,0.89,2.39,0.78,25.2,7.28,Matches
624,Selmir Pidro,ba BIH,DF,St. Louis,24,1998,0.5,52.0,4.00,26.0,22.0,4.00,0.00,52.0,0.00,0.00,,0.00,,18.0,76.0,58.0,0.00,0.00,0.00,4.00,0.00,20.0,0.00,Matches
625,Kayden Pierre,us USA,DF,Sporting KC,19,2003,0.1,80.0,10.0,10.0,30.0,40.0,0.00,80.0,20.0,0.00,0.0,0.00,0.0,40.0,350.0,260.0,10.0,10.0,0.00,0.00,0.00,50.0,20.0,Matches
626,Samuel Piette,ca CAN,MF,CF Montréal,28,1994,12.1,56.5,3.22,18.2,33.2,5.62,0.50,56.5,0.66,0.50,75.0,0.08,12.5,27.9,101.1,39.9,0.17,0.41,0.00,0.74,0.25,34.4,0.58,Matches
627,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,25,1997,17.4,57.6,6.26,29.5,25.1,3.22,0.86,57.6,0.92,0.34,37.5,0.40,43.8,32.5,147.7,69.7,0.57,0.52,0.06,0.52,1.03,34.7,0.57,Matches
628,Donovan Pines,us USA,DF,D.C. United,24,1998,20.5,52.0,6.05,29.1,21.6,1.85,1.07,52.0,0.34,0.24,71.4,0.05,14.3,24.9,84.9,42.4,0.24,0.34,0.00,0.39,0.44,30.0,0.10,Matches
629,Malik Pinto,us USA,MF,FC Cincinnati,20,2002,4.4,49.8,1.59,11.6,29.8,8.41,0.45,49.8,0.91,0.23,25.0,0.45,50.0,22.3,90.9,45.5,0.68,0.00,0.00,1.14,0.91,33.6,1.59,Matches
630,Gabriel Pirani,br BRA,MF,D.C. United,20,2002,9.2,39.9,0.22,4.13,17.5,19.2,5.33,39.9,5.54,1.96,35.3,3.26,58.8,27.2,187.8,90.3,2.61,1.74,1.85,2.72,1.85,31.0,6.41,Matches
631,Rodolfo Pizarro,mx MEX,"MF,FW",Inter Miami,28,1994,10.3,57.4,0.49,5.15,27.0,26.0,3.20,57.4,2.91,1.84,63.3,0.78,26.7,42.0,268.7,104.7,3.50,2.52,1.07,2.82,2.82,44.3,6.99,Matches
632,Matt Polster,us USA,"MF,DF",NE Revolution,29,1993,30.4,64.2,3.09,19.0,36.6,9.14,0.82,64.2,1.12,0.76,67.6,0.33,29.4,36.3,193.3,89.1,1.15,1.15,0.10,1.22,0.82,43.1,1.68,Matches
633,Célio Pompeu,br BRA,"FW,MF",St. Louis,23,1999,10.8,44.6,1.02,7.22,14.2,24.4,4.72,44.6,5.56,3.15,56.7,1.94,35.0,28.0,225.8,131.6,5.46,2.41,2.31,2.13,2.13,27.7,8.15,Matches
634,Paxton Pomykal,us USA,MF,FC Dallas,23,1999,17.8,56.1,2.08,13.0,30.1,13.4,1.24,56.1,1.69,0.62,36.7,0.67,40.0,32.9,166.3,85.8,1.40,1.18,0.06,1.18,0.45,38.9,2.87,Matches
635,Alvas Powell,jm JAM,DF,FC Cincinnati,28,1994,10.6,52.9,4.72,22.4,22.3,8.87,1.13,52.9,2.36,1.13,48.0,1.04,44.0,28.4,188.7,93.6,1.98,1.04,0.28,1.98,1.23,30.4,2.45,Matches
636,Jack Price,eng ENG,MF,Colorado Rapids,30,1992,0.4,87.5,0.00,17.5,52.5,17.5,0.00,87.5,0.00,0.00,,0.00,,30.0,170.0,40.0,0.00,0.00,0.00,0.00,0.00,52.5,0.00,Matches
637,Ralph Priso-Mbongue,ca CAN,MF,Colorado Rapids,20,2002,11.5,44.4,1.91,11.0,25.7,8.43,0.17,44.4,1.30,0.78,60.0,0.35,26.7,24.1,120.6,54.1,0.61,0.61,0.09,1.74,0.78,27.7,1.22,Matches
638,Andrew Privett,us USA,DF,Charlotte,22,2000,11.6,65.9,5.86,32.2,30.3,3.88,0.86,65.9,0.00,0.00,,0.00,,43.2,224.9,126.6,0.43,0.26,0.00,1.29,0.09,46.5,0.34,Matches
639,Kacper Przybyłko,pl POL,FW,Chicago Fire,29,1993,10.8,37.7,1.85,3.89,20.8,13.2,2.87,37.7,0.56,0.37,66.7,0.09,16.7,16.9,70.3,29.9,0.83,0.46,0.28,2.31,0.46,27.4,5.19,Matches
640,Riqui Puig,es ESP,"MF,FW",LA Galaxy,23,1999,28.1,90.9,0.32,10.5,56.3,25.7,1.92,90.8,5.30,3.27,61.7,1.49,28.2,65.6,486.2,236.4,5.62,3.91,0.57,1.96,1.39,78.0,4.13,Matches
641,Teemu Pukki,fi FIN,FW,Minnesota Utd,32,1990,11.5,23.4,0.96,1.30,7.74,14.5,5.74,23.3,2.61,0.78,30.0,1.83,70.0,15.0,93.0,39.1,1.48,0.78,0.87,1.74,1.13,15.7,5.57,Matches
642,Alan Pulido,mx MEX,FW,Sporting KC,31,1991,24.5,42.4,0.61,2.65,20.0,20.4,4.53,42.2,3.35,1.31,39.0,1.84,54.9,27.1,136.3,48.1,1.55,1.59,0.78,2.69,1.88,32.9,5.47,Matches
643,John Pulskamp,us USA,GK,Sporting KC,21,2001,5.0,27.2,23.4,27.0,0.20,0.00,0.00,27.2,0.00,0.00,,0.00,,14.0,63.4,35.6,0.00,0.00,0.00,0.00,0.00,11.6,0.00,Matches
