0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
524,Kamal Miller,ca CAN,DF,Inter Miami,25,1997,20.5,0.15,0.05,0.00,0.49,0.63,0.00,0.20,1.22,1.07,0.00,0.00,0.05,6.68,0.78,1.02,43.2,Matches
525,Kamal Miller,ca CAN,DF,CF Montréal,25,1997,5.3,0.19,0.00,0.00,0.38,0.57,0.19,0.19,1.13,0.38,0.00,0.00,0.00,6.98,1.13,0.38,75.0,Matches
526,Tyler Miller,us USA,GK,D.C. United,29,1993,24.5,0.04,0.00,0.00,0.04,0.33,0.00,0.00,0.08,0.00,0.00,0.04,0.00,2.24,0.20,0.00,100.0,Matches
527,Kevin Molino,tt TRI,"MF,FW",Columbus Crew,32,1990,0.7,0.00,0.00,0.00,2.86,4.29,0.00,7.14,0.00,4.29,0.00,0.00,0.00,7.14,0.00,0.00,,Matches
528,Alex Monis,ph PHI,FW,Chicago Fire,19,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,20.0,10.0,10.0,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
529,Jamiro Monteiro,cv CPV,MF,SJ Earthquakes,29,1993,23.6,0.17,0.04,0.00,0.97,2.58,0.42,0.76,0.64,1.02,0.00,0.00,0.00,6.10,0.13,0.68,15.8,Matches
530,Fredy Montero,co COL,"FW,MF",Seattle Sounders,35,1987,4.8,0.00,0.00,0.00,2.08,2.08,0.63,3.13,0.00,1.25,0.21,0.00,0.00,3.33,1.67,1.67,50.0,Matches
531,Shaq Moore,us USA,DF,Nashville SC,26,1996,30.8,0.13,0.03,0.00,1.17,0.91,0.16,2.92,0.81,1.62,0.00,0.00,0.00,4.90,0.78,0.71,52.2,Matches
532,Felipe Mora,cl CHI,FW,Portland Timbers,29,1993,9.1,0.11,0.00,0.00,0.55,2.53,0.22,0.44,0.00,0.22,0.00,0.00,0.00,1.10,1.54,2.86,35.0,Matches
533,Joseph Mora,cr CRC,DF,Charlotte,30,1993,2.1,0.00,0.00,0.00,1.43,1.43,0.00,4.29,1.90,1.43,0.00,0.00,0.00,3.81,2.38,1.90,55.6,Matches
534,Alfredo Morales,us USA,MF,NYCFC,32,1990,12.9,0.23,0.00,0.00,1.24,1.24,0.00,0.39,0.85,0.70,0.00,0.00,0.00,5.12,1.47,1.01,59.4,Matches
535,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,35,1987,3.5,0.00,0.00,0.00,0.86,2.29,0.29,3.43,0.86,0.86,0.00,0.00,0.00,3.43,1.43,0.00,100.0,Matches
536,Steven Moreira,cv CPV,DF,Columbus Crew,28,1994,32.5,0.09,0.00,0.00,0.55,0.31,0.00,0.74,0.65,0.62,0.00,0.00,0.00,6.49,0.40,0.80,33.3,Matches
537,Junior Moreno,ve VEN,MF,FC Cincinnati,29,1993,25.0,0.00,0.00,0.00,0.96,1.16,0.00,0.16,0.88,0.76,0.00,0.00,0.00,7.00,0.28,0.08,77.8,Matches
538,Santiago Moreno,co COL,"FW,MF",Portland Timbers,22,2000,25.9,0.15,0.00,0.00,1.43,1.16,0.00,1.97,0.89,0.93,0.00,0.04,0.00,6.41,0.97,1.47,39.7,Matches
539,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,26,1996,3.3,0.00,0.00,0.00,0.30,0.91,0.00,1.52,0.30,0.30,0.00,0.00,0.00,7.88,1.21,1.82,40.0,Matches
540,Aidan Morris,us USA,MF,Columbus Crew,21,2001,28.7,0.17,0.00,0.00,1.74,1.29,0.07,0.38,1.53,2.02,0.00,0.00,0.00,7.14,0.35,0.59,37.0,Matches
541,Jordan Morris,us USA,FW,Seattle Sounders,28,1994,22.0,0.00,0.00,0.00,0.73,0.73,0.32,1.23,0.14,0.41,0.00,0.00,0.00,3.09,2.05,2.27,47.4,Matches
542,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,21,2001,4.9,0.82,0.00,0.00,2.24,2.86,0.41,3.67,0.82,1.22,0.00,0.00,0.00,3.47,0.41,0.82,33.3,Matches
543,Yerson Mosquera,co COL,DF,FC Cincinnati,21,2001,25.0,0.32,0.04,0.04,1.60,1.92,0.00,0.04,1.88,1.48,0.04,0.04,0.00,7.16,3.40,1.76,65.9,Matches
544,Jean Mota,br BRA,MF,Inter Miami,29,1993,10.1,0.10,0.00,0.00,1.39,1.88,0.00,4.65,1.09,2.18,0.00,0.00,0.00,6.53,0.59,0.89,40.0,Matches
545,Chris Mueller,us USA,"FW,MF",Chicago Fire,26,1996,7.9,0.13,0.00,0.00,1.27,1.14,0.13,1.27,0.38,0.89,0.13,0.00,0.00,5.82,1.52,1.65,48.0,Matches
546,Hany Mukhtar,de GER,"FW,MF",Nashville SC,27,1995,31.5,0.19,0.00,0.00,0.67,2.03,0.79,4.76,0.19,0.32,0.00,0.00,0.00,3.30,0.35,0.98,26.2,Matches
547,José Mulato,co COL,"FW,MF",FC Dallas,20,2003,1.2,0.83,0.00,0.00,1.67,0.83,0.00,0.00,0.00,1.67,0.00,0.00,0.00,3.33,4.17,4.17,50.0,Matches
548,O'Vonte Mullings,ca CAN,"MF,DF",NY Red Bulls,22,2000,0.5,0.00,0.00,0.00,0.00,2.00,0.00,2.00,4.00,2.00,0.00,0.00,0.00,6.00,2.00,0.00,100.0,Matches
549,Daniel Munie,us USA,DF,SJ Earthquakes,22,2000,1.2,0.83,0.00,0.00,1.67,0.83,0.00,0.00,0.83,0.00,0.00,0.00,0.00,4.17,4.17,5.00,45.5,Matches
550,Ian Murphy,us USA,DF,FC Cincinnati,23,2000,16.9,0.30,0.12,0.12,1.42,0.18,0.00,0.06,0.59,1.18,0.00,0.00,0.00,5.50,1.01,1.18,45.9,Matches
551,Daniel Musovski,us USA,FW,Real Salt Lake,27,1995,13.4,0.15,0.00,0.00,1.87,1.27,0.52,0.30,0.07,0.82,0.00,0.00,0.00,1.57,2.54,2.39,51.5,Matches
552,Alex Muyl,us USA,"MF,DF",Nashville SC,27,1995,22.7,0.18,0.00,0.00,1.50,1.72,0.26,1.15,0.97,0.84,0.00,0.04,0.00,5.99,0.88,0.79,52.6,Matches
553,Tristan Muyumba,fr FRA,MF,Atlanta Utd,25,1997,9.1,0.33,0.00,0.00,1.54,0.88,0.00,0.11,0.44,1.65,0.00,0.00,0.00,5.60,0.22,0.11,66.7,Matches
554,Darlington Nagbe,us USA,MF,Columbus Crew,32,1990,31.0,0.16,0.00,0.00,0.90,1.81,0.03,0.06,0.68,0.48,0.00,0.00,0.00,5.45,0.90,0.45,66.7,Matches
555,Andy Najar,hn HON,DF,D.C. United,29,1993,12.3,0.24,0.00,0.00,1.30,1.46,0.16,1.63,1.38,1.63,0.00,0.00,0.00,6.99,1.06,0.81,56.5,Matches
556,Federico Navarro,ar ARG,MF,Chicago Fire,22,2000,12.2,0.25,0.08,0.08,2.30,0.66,0.08,0.00,1.39,1.97,0.00,0.08,0.00,6.97,0.33,0.49,40.0,Matches
557,Miguel Navarro,ve VEN,DF,Chicago Fire,23,1999,21.9,0.27,0.00,0.00,1.37,2.65,0.00,2.42,2.05,1.37,0.00,0.14,0.00,5.62,1.37,0.96,58.8,Matches
558,Rafael Navarro,br BRA,FW,Colorado Rapids,22,2000,9.8,0.20,0.00,0.00,1.73,1.94,0.92,0.00,0.51,0.61,0.00,0.00,0.00,2.45,1.63,2.65,38.1,Matches
559,Hassan Ndam,cm CMR,DF,NY Red Bulls,24,1998,7.8,0.64,0.13,0.13,0.90,0.51,0.00,0.00,1.92,1.41,0.00,0.00,0.00,8.46,2.31,2.05,52.9,Matches
560,Logan Ndenbe,be BEL,DF,Sporting KC,22,2000,17.1,0.12,0.00,0.00,1.05,1.05,0.29,2.75,1.40,0.88,0.06,0.12,0.00,6.08,0.29,0.70,29.4,Matches
561,Jalen Neal,us USA,DF,LA Galaxy,19,2003,14.3,0.21,0.00,0.00,0.70,0.42,0.00,0.00,1.54,0.70,0.00,0.00,0.00,5.45,0.98,0.84,53.8,Matches
562,Dylan Nealis,us USA,DF,NY Red Bulls,24,1998,11.5,0.09,0.00,0.00,1.74,2.17,0.00,0.61,1.39,1.65,0.00,0.09,0.00,6.52,3.83,2.17,63.8,Matches
563,Sean Nealis,us USA,DF,NY Red Bulls,26,1997,30.2,0.33,0.03,0.03,1.09,0.36,0.03,0.03,0.99,0.93,0.00,0.07,0.00,6.03,4.64,3.28,58.6,Matches
564,Franco Negri,ar ARG,DF,Inter Miami,27,1995,14.8,0.20,0.07,0.00,1.01,0.74,0.14,3.31,1.76,1.42,0.00,0.00,0.00,7.36,1.08,1.01,51.6,Matches
565,John Nelson,us USA,DF,St. Louis,24,1998,14.1,0.14,0.07,0.07,0.57,0.21,0.00,2.27,1.13,1.42,0.00,0.07,0.00,5.18,1.70,2.70,38.7,Matches
566,Jake Nerwinski,us USA,DF,St. Louis,28,1994,24.6,0.20,0.04,0.00,1.46,0.61,0.00,2.36,1.54,0.89,0.00,0.00,0.04,5.89,1.38,0.93,59.6,Matches
567,Harvey Neville,ie IRL,"DF,MF",Inter Miami,20,2002,2.2,0.45,0.00,0.00,1.82,0.00,0.45,2.73,1.82,1.82,0.00,0.00,0.00,5.00,0.00,1.36,0.0,Matches
568,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,23,1999,0.9,0.00,0.00,0.00,2.22,0.00,0.00,2.22,1.11,4.44,0.00,0.00,0.00,18.9,2.22,0.00,100.0,Matches
569,Sam Nicholson,sct SCO,"MF,DF",Colorado Rapids,28,1995,16.6,0.36,0.00,0.00,1.57,1.33,0.18,1.87,0.78,0.54,0.00,0.00,0.00,3.31,1.20,1.57,43.5,Matches
570,Jarosław Niezgoda,pl POL,FW,Portland Timbers,27,1995,7.3,0.00,0.00,0.00,0.55,0.55,0.68,0.41,0.27,0.41,0.00,0.00,0.00,1.37,2.33,2.19,51.5,Matches
571,Joakim Nilsson,se SWE,DF,St. Louis,28,1994,6.6,0.15,0.00,0.00,1.06,1.21,0.00,0.00,1.82,1.36,0.00,0.00,0.00,5.00,1.36,0.45,75.0,Matches
572,Matt Nocita,us USA,DF,NY Red Bulls,22,2000,0.3,0.00,0.00,0.00,3.33,0.00,0.00,3.33,6.67,6.67,0.00,0.00,0.00,13.3,3.33,3.33,50.0,Matches
573,Nolan Norris,us USA,MF,FC Dallas,17,2005,1.5,0.67,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.67,2.00,1.33,1.33,50.0,Matches
574,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,24,1998,3.9,0.77,0.00,0.00,2.05,2.56,0.26,1.54,0.77,0.51,0.00,0.26,0.00,5.64,1.54,1.28,54.5,Matches
575,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,26,1996,28.7,0.35,0.00,0.00,1.43,0.84,0.00,0.31,1.92,2.16,0.00,0.00,0.00,8.40,0.56,0.49,53.3,Matches
576,Moses Nyeman,us USA,MF,Real Salt Lake,19,2003,0.3,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
577,Lewis O'Brien,eng ENG,MF,D.C. United,24,1998,16.8,0.30,0.00,0.00,1.61,1.85,0.00,2.32,1.01,1.25,0.00,0.00,0.00,7.86,0.71,0.24,75.0,Matches
578,Shane O'Neill,us USA,DF,Toronto FC,29,1993,10.4,0.19,0.00,0.00,0.87,0.87,0.00,0.10,1.54,1.25,0.00,0.10,0.00,5.67,2.02,0.48,80.8,Matches
579,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,24,1998,13.3,0.23,0.00,0.00,0.68,0.83,0.15,2.63,1.05,1.05,0.00,0.00,0.00,5.64,0.45,2.26,16.7,Matches
580,Jáder Obrian,co COL,"FW,MF",FC Dallas,27,1995,21.0,0.33,0.00,0.00,1.76,2.29,0.81,0.76,0.62,0.48,0.05,0.00,0.00,4.52,0.81,2.19,27.0,Matches
581,Chinonso Offor,ng NGA,FW,CF Montréal,22,2000,16.8,0.18,0.00,0.00,2.38,1.67,0.65,0.36,0.12,0.36,0.00,0.00,0.00,2.74,4.11,3.93,51.1,Matches
582,Braian Ojeda,py PAR,MF,Real Salt Lake,22,2000,24.0,0.29,0.00,0.00,2.21,2.13,0.00,0.71,1.71,1.33,0.00,0.00,0.00,7.13,0.83,0.75,52.6,Matches
583,Martín Ojeda,ar ARG,"FW,MF",Orlando City,24,1998,19.5,0.00,0.00,0.00,0.62,0.51,0.15,4.67,0.67,0.87,0.00,0.00,0.00,4.21,0.36,0.82,30.4,Matches
584,Cristian Olivera,uy URU,FW,LAFC,20,2002,6.7,0.15,0.00,0.00,1.04,1.19,0.30,3.73,0.30,1.19,0.15,0.00,0.00,4.78,0.00,0.75,0.0,Matches
585,Tani Oluwaseyi,ca CAN,FW,Minnesota Utd,22,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,30.0,0.0,Matches
586,Wyatt Omsberg,us USA,DF,Chicago Fire,27,1995,7.9,0.25,0.00,0.00,0.76,0.51,0.00,0.00,1.77,0.25,0.00,0.00,0.00,4.68,2.03,2.03,50.0,Matches
587,Kwadwo Opoku,gh GHA,FW,LAFC,21,2001,13.1,0.08,0.08,0.00,0.92,2.14,0.61,0.46,0.15,0.61,0.08,0.00,0.00,3.82,0.46,1.76,20.7,Matches
588,Kwadwo Opoku,gh GHA,FW,CF Montréal,21,2001,10.3,0.00,0.00,0.00,1.46,1.84,0.10,0.58,0.49,0.29,0.00,0.00,0.00,3.20,0.29,1.46,16.7,Matches
589,Nathan Ordaz,sv SLV,FW,LAFC,19,2004,2.9,0.00,0.00,0.00,2.07,1.03,0.34,1.03,0.00,0.34,0.00,0.00,0.00,3.10,1.72,3.45,33.3,Matches
590,Arquimides Ordonez,gt GUA,FW,FC Cincinnati,19,2003,3.1,0.32,0.00,0.00,1.94,2.90,0.97,0.00,0.00,1.61,0.00,0.00,0.00,2.90,0.32,2.58,11.1,Matches
591,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,30,1992,20.8,0.05,0.00,0.00,0.72,1.63,0.10,0.19,0.77,0.77,0.00,0.00,0.00,5.48,0.19,0.29,40.0,Matches
592,Tomáš Ostrák,cz CZE,"MF,FW",St. Louis,22,2000,12.8,0.55,0.00,0.00,1.72,0.94,0.00,0.70,0.16,1.33,0.00,0.00,0.00,5.47,0.70,1.64,30.0,Matches
593,Bryan Oviedo,cr CRC,DF,Real Salt Lake,32,1990,19.9,0.15,0.00,0.00,0.95,1.31,0.00,3.52,1.21,1.36,0.00,0.00,0.00,4.97,0.50,0.45,52.6,Matches
594,Prince Owusu,gh GHA,FW,Toronto FC,26,1997,2.9,0.34,0.00,0.00,4.14,0.69,2.07,0.34,0.34,0.69,0.00,0.00,0.00,1.38,2.07,1.38,60.0,Matches
595,Devin Padelford,us USA,DF,Minnesota Utd,20,2003,1.7,0.00,0.00,0.00,0.00,0.59,0.00,5.88,0.59,1.18,0.00,0.00,0.00,7.06,5.88,1.18,83.3,Matches
596,Maarten Paes,id IDN,GK,FC Dallas,24,1998,29.1,0.03,0.03,0.00,0.07,0.10,0.00,0.00,0.00,0.03,0.00,0.03,0.00,1.10,0.14,0.03,80.0,Matches
597,Nelson Palacio,co COL,MF,Real Salt Lake,21,2001,9.6,0.31,0.00,0.00,1.67,0.94,0.00,0.10,1.04,1.04,0.00,0.00,0.00,5.83,0.42,0.42,50.0,Matches
598,Diego Palacios,ec ECU,DF,LAFC,23,1999,27.0,0.37,0.00,0.00,1.67,0.93,0.11,2.22,2.04,1.74,0.00,0.04,0.00,7.78,0.81,0.63,56.4,Matches
599,Sergi Palencia,es ESP,DF,LAFC,26,1996,14.0,0.29,0.00,0.00,1.57,1.00,0.00,2.29,1.57,2.14,0.00,0.00,0.00,5.93,1.21,1.29,48.6,Matches
600,Victor Pálsson,is ISL,"DF,MF",D.C. United,31,1991,17.5,0.11,0.00,0.00,0.91,0.23,0.00,1.14,1.43,0.91,0.00,0.00,0.00,5.43,2.74,1.14,70.6,Matches
601,Jack Panayotou,us USA,"MF,DF",NE Revolution,18,2004,3.6,0.28,0.00,0.00,2.78,1.11,0.28,2.22,0.56,1.67,0.00,0.00,0.00,3.06,0.28,1.11,20.0,Matches
602,Elliot Panicco,us USA,GK,Nashville SC,26,1996,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,,Matches
603,James Pantemis,ca CAN,GK,CF Montréal,25,1997,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,0.53,0.00,100.0,Matches
604,Cristhian Paredes,py PAR,MF,Portland Timbers,24,1998,21.2,0.24,0.00,0.00,1.93,1.08,0.09,0.42,0.85,1.79,0.00,0.00,0.00,5.85,1.08,1.46,42.6,Matches
605,Isaiah Parente,us USA,"MF,FW",Columbus Crew,22,2000,0.5,0.00,0.00,0.00,4.00,4.00,0.00,2.00,2.00,4.00,0.00,0.00,0.00,6.00,2.00,6.00,25.0,Matches
606,Tim Parker,us USA,DF,St. Louis,29,1993,28.5,0.35,0.00,0.00,1.05,0.35,0.04,0.04,1.58,0.70,0.00,0.00,0.04,5.86,2.42,0.95,71.9,Matches
607,Keaton Parks,us USA,MF,NYCFC,25,1997,27.9,0.18,0.00,0.00,1.51,0.82,0.11,0.32,0.79,0.97,0.00,0.00,0.00,5.99,1.29,1.04,55.4,Matches
608,Ilijah Paul,us USA,"FW,MF",Real Salt Lake,20,2002,1.2,0.83,0.00,0.00,0.83,0.83,0.83,0.00,0.00,0.83,0.00,0.00,0.00,5.00,4.17,5.83,41.7,Matches
609,João Paulo Mior,br BRA,MF,Seattle Sounders,31,1991,27.3,0.29,0.04,0.04,1.72,2.09,0.00,3.08,1.76,1.43,0.00,0.00,0.00,8.64,0.55,0.77,41.7,Matches
610,Adam Pearlman,ca CAN,DF,Toronto FC,17,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,10.0,0.00,100.0,Matches
611,Matías Pellegrini,ar ARG,"FW,MF",NYCFC,22,2000,12.8,0.63,0.00,0.00,1.72,1.64,0.31,2.97,0.55,1.17,0.00,0.00,0.00,4.53,1.02,1.33,43.3,Matches
612,Andrés Perea,us USA,MF,Philadelphia Union,22,2000,1.7,0.00,0.00,0.00,0.59,2.35,0.00,0.00,1.18,1.18,0.00,0.00,0.00,5.29,2.35,2.94,44.4,Matches
613,Andrés Perea,us USA,MF,NYCFC,22,2000,8.6,0.58,0.00,0.00,1.74,1.51,0.00,0.58,0.93,1.40,0.00,0.00,0.00,5.35,1.28,0.93,57.9,Matches
614,Daniel Pereira,ve VEN,MF,Austin,22,2000,28.1,0.32,0.04,0.04,1.64,2.28,0.00,1.00,1.14,0.82,0.00,0.00,0.00,6.94,0.21,0.32,40.0,Matches
615,Gabriel Pereira,br BRA,"FW,MF",NYCFC,21,2001,17.1,0.12,0.00,0.00,0.53,1.75,0.35,3.98,0.53,0.64,0.00,0.00,0.00,3.98,0.53,1.11,32.1,Matches
616,Mauricio Pereyra,uy URU,MF,Orlando City,32,1990,23.5,0.13,0.00,0.00,1.28,1.74,0.04,2.89,0.47,1.19,0.00,0.00,0.00,4.34,0.30,0.94,24.1,Matches
617,Jonathan Perez,mx MEX,"DF,MF",LA Galaxy,20,2003,1.3,0.77,0.00,0.00,1.54,3.08,0.00,9.23,1.54,0.77,0.00,0.00,0.00,3.85,0.00,0.00,,Matches
618,Miguel Perez,us USA,MF,St. Louis,17,2005,6.8,0.29,0.00,0.00,2.06,0.88,0.00,0.29,1.47,1.76,0.00,0.00,0.00,7.35,1.91,2.06,48.1,Matches
619,Jordan Perruzza,ca CAN,"FW,MF",Toronto FC,22,2001,1.4,0.00,0.00,0.00,1.43,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.71,0.71,50.0,Matches
620,Luca Petrasso,ca CAN,"DF,FW",Orlando City,22,2000,4.8,0.00,0.00,0.00,0.83,0.21,0.00,1.67,0.63,1.04,0.00,0.00,0.00,3.75,0.63,1.46,30.0,Matches
621,Raoul Petretta,it ITA,DF,Toronto FC,25,1997,19.4,0.26,0.05,0.00,1.08,1.08,0.00,1.49,1.29,1.91,0.00,0.05,0.00,4.38,0.98,1.08,47.5,Matches
622,Đorđe Petrović,rs SRB,GK,NE Revolution,23,1999,22.0,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.95,0.14,0.05,75.0,Matches
623,Fafà Picault,ht HAI,"FW,MF",Nashville SC,31,1991,18.0,0.28,0.06,0.06,1.06,2.00,0.61,1.72,0.83,0.89,0.00,0.00,0.00,5.22,1.94,2.83,40.7,Matches
624,Selmir Pidro,ba BIH,DF,St. Louis,24,1998,0.5,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,12.0,2.00,0.00,100.0,Matches
625,Kayden Pierre,us USA,DF,Sporting KC,19,2003,0.1,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
626,Samuel Piette,ca CAN,MF,CF Montréal,28,1994,12.1,0.25,0.00,0.00,1.16,0.91,0.00,0.08,0.91,1.49,0.00,0.00,0.00,8.10,0.58,1.32,30.4,Matches
627,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,25,1997,17.4,0.40,0.00,0.00,0.75,0.92,0.00,0.11,1.55,1.09,0.00,0.00,0.00,6.61,1.21,1.44,45.7,Matches
628,Donovan Pines,us USA,DF,D.C. United,24,1998,20.5,0.24,0.00,0.00,0.88,0.88,0.05,0.05,2.20,1.32,0.00,0.00,0.00,5.46,2.24,1.02,68.7,Matches
629,Malik Pinto,us USA,MF,FC Cincinnati,20,2002,4.4,0.68,0.00,0.00,2.50,1.36,0.00,0.00,0.23,0.91,0.00,0.00,0.00,4.77,1.14,1.59,41.7,Matches
630,Gabriel Pirani,br BRA,MF,D.C. United,20,2002,9.2,0.00,0.00,0.00,0.98,1.74,0.11,0.98,0.22,0.87,0.00,0.00,0.00,4.13,0.22,0.43,33.3,Matches
631,Rodolfo Pizarro,mx MEX,"MF,FW",Inter Miami,28,1994,10.3,0.10,0.00,0.00,0.78,2.04,0.10,1.84,0.39,0.68,0.00,0.00,0.00,4.95,0.10,1.07,8.3,Matches
632,Matt Polster,us USA,"MF,DF",NE Revolution,29,1993,30.4,0.30,0.00,0.00,1.61,0.63,0.07,0.23,1.48,0.99,0.03,0.00,0.00,7.57,1.05,0.59,64.0,Matches
633,Célio Pompeu,br BRA,"FW,MF",St. Louis,23,1999,10.8,0.19,0.00,0.00,2.50,1.30,0.19,3.89,0.65,2.41,0.00,0.00,0.00,5.46,0.56,1.11,33.3,Matches
634,Paxton Pomykal,us USA,MF,FC Dallas,23,1999,17.8,0.28,0.00,0.00,1.69,2.42,0.00,1.35,1.57,1.52,0.00,0.00,0.00,5.22,0.79,1.01,43.8,Matches
635,Alvas Powell,jm JAM,DF,FC Cincinnati,28,1994,10.6,0.19,0.09,0.09,1.23,1.79,0.00,1.42,1.13,1.32,0.00,0.00,0.00,6.23,1.42,0.85,62.5,Matches
636,Jack Price,eng ENG,MF,Colorado Rapids,30,1992,0.4,2.50,0.00,0.00,2.50,0.00,0.00,12.5,2.50,2.50,0.00,0.00,0.00,2.50,0.00,0.00,,Matches
637,Ralph Priso-Mbongue,ca CAN,MF,Colorado Rapids,20,2002,11.5,0.70,0.00,0.00,2.70,0.70,0.00,0.26,0.78,1.22,0.00,0.09,0.00,5.65,0.35,1.13,23.5,Matches
638,Andrew Privett,us USA,DF,Charlotte,22,2000,11.6,0.00,0.00,0.00,0.60,0.34,0.09,0.26,0.95,0.95,0.00,0.00,0.00,5.78,0.69,1.72,28.6,Matches
639,Kacper Przybyłko,pl POL,FW,Chicago Fire,29,1993,10.8,0.19,0.00,0.00,0.65,1.57,1.11,0.83,0.28,0.28,0.00,0.00,0.00,2.13,3.61,4.63,43.8,Matches
640,Riqui Puig,es ESP,"MF,FW",LA Galaxy,23,1999,28.1,0.28,0.00,0.00,0.50,2.46,0.07,1.35,0.43,0.46,0.04,0.00,0.00,4.52,0.04,0.14,20.0,Matches
641,Teemu Pukki,fi FIN,FW,Minnesota Utd,32,1990,11.5,0.00,0.00,0.00,0.52,0.26,0.26,0.70,0.09,0.00,0.00,0.00,0.00,1.57,0.17,0.43,28.6,Matches
642,Alan Pulido,mx MEX,FW,Sporting KC,31,1991,24.5,0.08,0.00,0.00,0.29,1.22,0.37,0.37,0.16,0.29,0.00,0.00,0.00,2.69,1.10,1.80,38.0,Matches
643,John Pulskamp,us USA,GK,Sporting KC,21,2001,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.20,0.00,100.0,Matches
644,Facundo Quignon,ar ARG,MF,FC Dallas,29,1993,21.3,0.19,0.00,0.00,1.46,0.89,0.09,0.19,1.41,1.27,0.00,0.00,0.00,6.85,0.99,0.80,55.3,Matches
645,Nelson Quiñones,co COL,"FW,MF",Houston Dynamo,20,2002,16.4,0.30,0.06,0.00,1.65,1.89,0.37,1.77,0.85,1.65,0.06,0.00,0.00,4.45,0.37,0.43,46.2,Matches
646,Philip Quinton,us USA,DF,Columbus Crew,23,1999,10.4,0.19,0.00,0.00,0.67,0.38,0.10,0.00,1.73,0.38,0.00,0.10,0.00,6.25,2.21,1.73,56.1,Matches
647,Romell Quioto,hn HON,FW,CF Montréal,31,1991,8.9,0.22,0.00,0.00,0.67,1.12,0.79,3.26,0.00,0.22,0.00,0.00,0.00,1.24,1.24,2.58,32.4,Matches
648,Nemanja Radoja,rs SRB,MF,Sporting KC,29,1993,19.0,0.21,0.00,0.00,1.00,0.95,0.00,0.05,1.53,1.11,0.00,0.05,0.00,7.37,0.63,0.74,46.2,Matches
649,Aleksandar Radovanović,rs SRB,DF,Austin,29,1993,3.9,0.00,0.00,0.00,0.77,0.26,0.00,0.26,1.54,1.03,0.00,0.00,0.00,2.56,3.85,1.28,75.0,Matches
650,Jeremy Rafanello,us USA,MF,Philadelphia Union,22,2000,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
651,Jackson Ragen,us USA,DF,Seattle Sounders,24,1998,31.6,0.25,0.00,0.00,0.92,0.47,0.00,0.00,0.98,0.70,0.00,0.00,0.00,4.59,2.63,1.55,62.9,Matches
652,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,17,2005,2.2,0.00,0.00,0.00,3.64,1.82,0.00,0.00,1.82,1.82,0.00,0.00,0.00,5.00,0.91,0.45,66.7,Matches
653,Christian Ramirez,us USA,"FW,MF",Columbus Crew,31,1991,17.9,0.11,0.00,0.00,0.50,0.78,0.56,0.39,0.11,0.00,0.00,0.00,0.00,1.73,0.56,1.45,27.8,Matches
654,Greg Ranjitsingh,tt TRI,GK,Toronto FC,29,1993,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,2.00,0.25,0.00,100.0,Matches
