0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
384,Ian James,us USA,DF,Sporting KC,17-181,2008,5.5,0.18,0.00,0.00,0.91,0.00,0.00,0.18,0.73,0.91,0.00,0.18,0.00,2.91,0.73,1.09,40.0,Matches
385,Robin Jansson,se SWE,DF,Orlando City,34-019,1991,29.0,0.21,0.00,0.00,0.69,0.79,0.03,0.07,0.83,0.59,0.00,0.07,0.00,3.10,0.34,0.72,32.3,Matches
386,Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,25-198,2000,26.2,0.23,0.00,0.00,1.83,0.65,0.00,0.42,1.60,1.11,0.00,0.00,0.00,4.92,0.38,0.53,41.7,Matches
387,Stiven Jimenez,us USA,MF,FC Cincinnati,18-163,2007,1.2,0.00,0.00,0.00,1.67,2.50,0.00,0.00,0.83,1.67,0.00,0.83,0.00,4.17,2.50,1.67,60.0,Matches
388,Julio Joao Ortíz,ec ECU,MF,Portland Timbers,29-217,1996,12.3,0.33,0.00,0.00,1.30,0.98,0.00,0.49,0.73,1.14,0.00,0.08,0.00,5.37,0.65,0.33,66.7,Matches
389,Sean Johnson,us USA,GK,Toronto FC,36-187,1989,31.0,0.03,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.52,0.16,0.00,100.0,Matches
390,Tate Johnson,us USA,DF,Vancouver W'caps,20-147,2005,22.0,0.18,0.00,0.00,0.68,1.55,0.00,1.09,0.95,1.05,0.00,0.00,0.00,4.00,0.73,0.95,43.2,Matches
391,DeJuan Jones,us USA,DF,Columbus Crew,28-163,1997,2.7,0.00,0.00,0.00,1.11,0.37,0.37,0.00,1.85,0.37,0.00,0.00,0.00,5.19,0.37,1.11,25.0,Matches
392,DeJuan Jones,us USA,"DF,MF",SJ Earthquakes,28-163,1997,12.9,0.23,0.08,0.08,1.09,2.09,0.16,2.33,1.40,0.78,0.00,0.00,0.00,4.88,0.54,1.32,29.2,Matches
393,Derrick Jones,us USA,MF,Columbus Crew,28-276,1997,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
394,Kim Joonhong,kr KOR,GK,D.C. United,22-184,2003,8.0,0.13,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
395,Dejan Joveljić,rs SRB,FW,Sporting KC,26-119,1999,30.7,0.10,0.00,0.00,1.24,0.98,0.36,0.10,0.07,0.46,0.07,0.00,0.00,1.76,1.40,1.92,42.2,Matches
396,Mykhi Joyner,us USA,"FW,MF",St. Louis,19-096,2006,4.1,0.49,0.00,0.00,1.46,2.44,0.49,2.68,0.73,1.46,0.00,0.24,0.00,3.90,0.98,1.71,36.4,Matches
397,Preston Judd,us USA,"FW,MF",SJ Earthquakes,26-190,1999,11.7,0.43,0.00,0.00,1.88,1.54,0.17,0.94,0.17,0.43,0.09,0.00,0.00,1.62,2.82,2.39,54.1,Matches
398,Anderson Julio,ec ECU,"FW,MF",FC Dallas,29-187,1996,17.5,0.29,0.00,0.00,2.00,0.86,0.80,0.91,0.69,0.51,0.00,0.00,0.00,3.54,0.57,1.54,27.0,Matches
399,Sam Junqua,us USA,DF,Real Salt Lake,29-025,1996,20.4,0.00,0.00,0.00,0.83,1.23,0.10,2.21,0.74,0.59,0.00,0.00,0.00,3.43,1.13,0.98,53.5,Matches
400,Mathias Jørgensen,dk DEN,DF,LA Galaxy,35-225,1990,15.0,0.13,0.07,0.00,0.80,0.33,0.00,0.00,0.73,1.33,0.00,0.00,0.00,3.07,1.07,0.87,55.2,Matches
401,Kristijan Kahlina,hr CRO,GK,Charlotte,33-133,1992,32.0,0.03,0.00,0.00,0.03,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,1.16,0.09,0.06,60.0,Matches
402,Kaick,br BRA,MF,FC Dallas,20-005,2005,18.5,0.38,0.05,0.00,1.68,2.54,0.00,0.65,1.14,1.68,0.00,0.00,0.00,5.68,0.22,0.65,25.0,Matches
403,Kei Kamara,sl SLE,FW,FC Cincinnati,41-094,1984,8.7,0.23,0.00,0.00,0.80,1.72,0.92,0.23,0.00,0.23,0.00,0.00,0.00,1.95,4.02,2.18,64.8,Matches
404,Bernard Kamungo,us USA,"DF,FW",FC Dallas,23-337,2002,17.5,0.17,0.00,0.00,0.91,1.49,0.34,1.66,0.80,0.74,0.00,0.00,0.00,4.34,0.34,0.69,33.3,Matches
405,Bibi Karamoko,us USA,FW,D.C. United,20-033,2005,0.2,5.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.0,33.3,Matches
406,Alexandros Katranis,gr GRE,DF,Real Salt Lake,27-214,1998,20.4,0.44,0.00,0.00,1.81,1.18,0.34,6.32,0.44,0.64,0.00,0.05,0.00,3.19,0.34,0.64,35.0,Matches
407,Mark-Anthony Kaye,ca CAN,MF,SJ Earthquakes,31-002,1994,11.3,0.44,0.00,0.00,2.12,1.24,0.00,0.88,1.86,1.86,0.00,0.00,0.00,6.90,1.06,0.62,63.2,Matches
408,Kim Kee-hee,kr KOR,DF,Seattle Sounders,36-144,1989,11.5,0.26,0.00,0.00,1.30,0.43,0.00,0.09,1.48,0.35,0.00,0.00,0.00,3.04,1.74,0.87,66.7,Matches
409,Kevin Kelsy,ve VEN,FW,Portland Timbers,21-130,2004,17.8,0.17,0.00,0.00,1.74,1.46,0.73,0.11,0.34,0.39,0.00,0.00,0.00,1.74,2.36,2.47,48.8,Matches
410,Ryan Kent,eng ENG,"FW,MF",Seattle Sounders,29-023,1996,6.0,0.00,0.00,0.00,1.00,1.67,0.50,3.17,1.00,0.67,0.00,0.00,0.00,5.83,0.33,0.67,33.3,Matches
411,Deandre Kerr,ca CAN,FW,Toronto FC,23-015,2002,9.8,0.10,0.00,0.00,1.43,2.24,0.61,0.20,0.20,0.61,0.00,0.00,0.00,1.02,2.35,5.00,31.9,Matches
412,Henry Kessler,us USA,DF,St. Louis,27-162,1998,15.3,0.13,0.00,0.00,0.72,1.05,0.13,0.07,0.65,0.92,0.00,0.00,0.07,4.77,1.83,1.96,48.3,Matches
413,Hosei Kijima,jp JPN,"MF,FW",D.C. United,23-156,2002,17.7,0.00,0.00,0.00,1.02,1.36,0.17,0.34,0.85,0.90,0.00,0.00,0.00,4.75,0.23,1.13,16.7,Matches
414,Benjamin Kikanovic,us USA,"DF,MF",SJ Earthquakes,25-332,2000,4.7,0.64,0.00,0.00,1.28,1.28,0.00,4.68,1.06,1.28,0.00,0.00,0.00,4.26,1.49,2.34,38.9,Matches
415,Peter Kingston,us USA,FW,Seattle Sounders,24-143,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
416,Klauss,br BRA,FW,St. Louis,28-278,1997,26.8,0.15,0.00,0.00,1.23,1.19,0.30,0.34,0.30,0.60,0.00,0.00,0.00,1.90,3.02,1.72,63.8,Matches
417,Eric Klein,us USA,MF,NE Revolution,19-014,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
418,Mateusz Klich,pl POL,MF,Atlanta Utd,35-174,1990,8.8,0.45,0.00,0.00,1.48,1.14,0.00,0.57,1.14,0.91,0.00,0.00,0.00,6.14,0.34,0.23,60.0,Matches
419,Žan Kolmanič,si SVN,"DF,MF",Austin,25-276,2000,8.1,0.25,0.00,0.00,0.25,0.49,0.37,8.77,0.86,0.99,0.00,0.00,0.00,3.70,0.12,0.74,14.3,Matches
420,Rominigue Kouamé,ml MLI,MF,Chicago Fire,28-352,1996,6.3,0.16,0.00,0.00,1.59,1.43,0.00,0.32,1.27,0.48,0.00,0.00,0.00,3.81,0.32,0.48,40.0,Matches
421,Sebastian Kowalczyk,pl POL,"FW,MF",Houston Dynamo,27-104,1998,16.6,0.24,0.00,0.00,1.63,2.17,0.06,1.69,0.42,0.96,0.00,0.00,0.00,3.31,0.24,0.54,30.8,Matches
422,Damir Kreilach,hr CRO,"FW,MF",Vancouver W'caps,36-232,1989,0.3,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,3.33,0.00,100.0,Matches
423,Theodore Ku-Dipietro,us USA,"FW,MF",Colorado Rapids,23-310,2002,12.7,0.16,0.00,0.00,0.39,1.50,0.24,1.97,0.79,0.55,0.08,0.00,0.00,3.94,0.16,0.79,16.7,Matches
424,Yuya Kubo,jp JPN,"MF,FW",FC Cincinnati,31-345,1993,7.3,0.14,0.00,0.00,1.64,0.82,0.68,0.96,0.27,0.55,0.00,0.00,0.00,3.84,0.68,1.51,31.3,Matches
425,Willy Kumado,gh GHA,DF,San Diego FC,23-049,2002,8.5,0.24,0.00,0.00,1.06,0.82,0.24,3.29,0.35,1.29,0.00,0.12,0.00,4.12,0.35,1.06,25.0,Matches
426,Luca de la Torre,us USA,MF,San Diego FC,27-195,1998,23.5,0.17,0.00,0.00,1.62,0.43,0.04,1.49,0.26,0.72,0.00,0.00,0.00,4.68,0.30,0.47,38.9,Matches
427,Mathías Laborda,uy URU,DF,Vancouver W'caps,26-080,1999,24.2,0.21,0.04,0.00,1.53,0.70,0.04,1.40,1.03,1.32,0.04,0.00,0.00,3.68,2.15,1.28,62.7,Matches
428,Luca Langoni,ar ARG,"FW,MF",NE Revolution,23-298,2002,18.1,0.22,0.00,0.00,1.10,1.33,0.17,3.70,0.61,0.61,0.00,0.00,0.00,3.76,0.11,0.44,20.0,Matches
429,Lassi Lappalainen,fi FIN,"DF,MF",Columbus Crew,27-102,1998,4.4,0.00,0.00,0.00,1.14,0.68,0.23,2.73,1.14,0.91,0.00,0.00,0.00,4.77,0.91,1.14,44.4,Matches
430,Oliver Larraz,us USA,MF,Colorado Rapids,24-079,2001,24.6,0.12,0.00,0.00,1.87,1.26,0.04,1.06,1.63,1.30,0.00,0.00,0.00,4.72,0.65,0.85,43.2,Matches
431,Richie Laryea,ca CAN,"DF,MF",Toronto FC,30-331,1995,13.9,0.29,0.00,0.00,1.65,3.45,0.22,0.29,1.29,1.15,0.07,0.00,0.00,3.67,0.22,0.36,37.5,Matches
432,Ariel Lassiter,cr CRC,"FW,MF",Portland Timbers,31-068,1994,5.9,0.34,0.00,0.00,0.68,2.20,0.34,7.12,0.00,0.17,0.00,0.00,0.00,3.05,0.00,0.85,0.0,Matches
433,Emmanuel Latte Lath,ci CIV,FW,Atlanta Utd,26-337,1999,24.4,0.29,0.00,0.00,1.11,1.11,0.57,0.12,0.37,0.41,0.04,0.04,0.00,1.72,2.50,2.75,47.7,Matches
434,Randall Leal,cr CRC,"MF,FW",D.C. United,28-324,1997,5.8,0.00,0.00,0.00,1.38,2.59,0.00,4.48,0.69,1.03,0.00,0.00,0.00,4.66,0.52,0.69,42.9,Matches
435,Tim Leibold,de GER,DF,Sporting KC,32-004,1993,9.7,0.62,0.00,0.00,1.75,1.75,0.31,5.15,1.34,1.34,0.00,0.00,0.00,3.92,0.62,0.41,60.0,Matches
436,Brooks Lennon,us USA,DF,Atlanta Utd,28-073,1997,17.3,0.12,0.00,0.00,0.98,1.21,0.06,5.90,0.69,0.64,0.00,0.06,0.00,3.12,1.10,1.10,50.0,Matches
437,Tucker Lepley,us USA,"MF,FW",LA Galaxy,23-321,2002,6.2,0.32,0.00,0.00,0.81,1.45,0.00,1.94,0.48,0.16,0.00,0.00,0.00,5.32,0.65,0.97,40.0,Matches
438,Beau Leroux,us USA,MF,SJ Earthquakes,22-095,2003,23.4,0.13,0.00,0.00,0.77,1.15,0.04,0.85,1.45,1.45,0.04,0.00,0.00,6.75,1.03,0.94,52.2,Matches
439,Danny Leyva,us USA,"MF,FW",Seattle Sounders,22-213,2003,7.8,0.26,0.00,0.00,1.03,3.59,0.00,3.85,0.77,0.77,0.13,0.00,0.00,5.64,0.64,0.90,41.7,Matches
440,Nick Lima,us USA,"MF,DF",SJ Earthquakes,31-017,1994,5.0,0.20,0.00,0.00,2.40,1.40,0.00,4.00,1.00,1.00,0.00,0.00,0.00,3.80,2.00,0.60,76.9,Matches
441,Ondřej Lingr,cz CZE,"FW,MF",Houston Dynamo,27-058,1998,19.8,0.25,0.00,0.00,1.67,1.92,0.20,1.92,0.15,0.45,0.00,0.00,0.00,2.63,0.91,0.91,50.0,Matches
442,Sebastian Lletget,us USA,MF,FC Dallas,33-092,1992,12.7,0.08,0.00,0.00,0.87,0.87,0.08,2.13,0.79,0.71,0.00,0.00,0.00,3.15,0.47,0.87,35.3,Matches
443,Hugo Lloris,fr FRA,GK,LAFC,38-343,1986,31.5,0.03,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1.21,0.16,0.10,62.5,Matches
444,Saba Lobzhanidze,ge GEO,"FW,DF",Atlanta Utd,30-351,1994,21.5,0.00,0.00,0.00,0.19,0.47,0.28,5.07,0.28,0.42,0.00,0.00,0.00,2.51,0.09,0.47,16.7,Matches
445,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,32-231,1993,27.3,0.15,0.00,0.00,1.25,0.77,0.07,0.59,0.88,1.17,0.00,0.00,0.00,4.69,0.73,0.48,60.6,Matches
446,Nicolás Lodeiro,uy URU,"FW,MF",Houston Dynamo,36-258,1989,6.4,0.00,0.00,0.00,2.03,3.28,0.00,5.16,0.31,1.41,0.00,0.00,0.00,5.16,0.94,1.25,42.9,Matches
447,Jasper Löffelsend,de GER,DF,San Diego FC,28-085,1997,6.7,0.00,0.00,0.00,0.75,1.64,0.15,2.84,1.04,2.24,0.00,0.00,0.00,3.13,0.75,0.75,50.0,Matches
448,Aaron Long,us USA,DF,LAFC,33-053,1992,14.1,0.00,0.00,0.00,0.64,0.28,0.00,0.00,0.21,0.85,0.00,0.00,0.00,3.33,2.41,0.57,81.0,Matches
449,Kevin Long,ie IRL,DF,Toronto FC,35-108,1990,21.0,0.29,0.00,0.00,1.43,0.76,0.05,0.00,0.76,0.81,0.00,0.00,0.00,3.67,3.48,1.43,70.9,Matches
450,Matthew Longstaff,eng ENG,"MF,FW",Toronto FC,25-258,2000,10.1,0.30,0.00,0.00,0.89,1.39,0.00,1.68,1.19,1.68,0.00,0.00,0.00,5.84,0.89,0.89,50.0,Matches
451,Matthew Longstaff,eng ENG,MF,CF Montréal,25-258,2000,6.5,0.00,0.00,0.00,0.31,0.46,0.00,0.77,0.46,0.31,0.00,0.00,0.00,4.31,1.08,0.77,58.3,Matches
452,Antino Lopez,us USA,MF,Seattle Sounders,23-197,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
453,Hernán López Muñoz,ar ARG,"MF,FW",SJ Earthquakes,25-088,2000,2.8,0.71,0.36,0.36,2.86,3.57,0.36,6.07,1.07,1.07,0.00,0.00,0.00,3.21,0.36,0.36,50.0,Matches
454,Victor Loturi,ca CAN,MF,CF Montréal,24-197,2001,27.8,0.25,0.00,0.00,1.33,1.83,0.07,0.29,1.01,1.04,0.00,0.00,0.00,4.35,0.72,1.26,36.4,Matches
455,Evan Louro,us USA,GK,FC Cincinnati,29-319,1996,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,1.50,0.25,0.25,50.0,Matches
456,Daniel Lovitz,us USA,DF,Nashville SC,34-099,1991,30.2,0.17,0.00,0.00,1.32,0.36,0.10,1.82,1.23,1.46,0.00,0.03,0.00,3.44,0.73,0.89,44.9,Matches
457,Eduard Löwen,de GER,MF,St. Louis,28-310,1997,15.5,0.39,0.06,0.06,1.48,1.35,0.00,4.39,0.58,1.16,0.00,0.00,0.00,6.06,0.97,0.52,65.2,Matches
458,Hirving Lozano,mx MEX,FW,San Diego FC,30-127,1995,20.3,0.25,0.00,0.00,1.82,2.86,0.79,5.02,0.34,0.74,0.00,0.00,0.00,2.61,0.54,0.39,57.9,Matches
459,Gonzalo Luján,ar ARG,DF,Inter Miami,24-221,2001,19.4,0.15,0.00,0.00,0.93,0.26,0.00,0.26,0.93,1.34,0.00,0.00,0.00,4.79,1.91,1.24,60.7,Matches
460,Jovan Lukić,rs SRB,MF,Philadelphia Union,23-318,2002,29.1,0.31,0.03,0.03,1.44,0.58,0.00,0.52,1.48,1.68,0.00,0.00,0.00,6.70,0.96,0.58,62.2,Matches
461,Diego Luna,us USA,"MF,FW",Real Salt Lake,22-088,2003,25.2,0.36,0.08,0.04,0.83,1.67,0.08,2.74,0.56,0.63,0.00,0.00,0.00,3.57,0.12,0.32,27.3,Matches
462,Benjamin Lundt,de GER,GK,St. Louis,30-071,1995,9.0,0.11,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.22,0.00,100.0,Matches
463,Liam MacKenzie,ca CAN,FW,Vancouver W'caps,18-264,2007,0.7,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,1.43,0.00,0.00,,Matches
464,Lukas MacNaughton,ca CAN,DF,D.C. United,30-271,1995,7.9,0.38,0.13,0.00,1.39,0.63,0.00,0.00,1.27,0.38,0.00,0.00,0.00,3.04,3.29,1.14,74.3,Matches
465,Jack Maher,us USA,DF,Nashville SC,26-037,1999,28.6,0.10,0.00,0.00,0.70,0.24,0.00,0.00,0.63,0.31,0.00,0.00,0.00,2.38,1.68,1.12,60.0,Matches
466,Olwethu Makhanya,za RSA,DF,Philadelphia Union,21-218,2004,23.9,0.38,0.08,0.04,1.09,0.67,0.00,0.17,1.17,1.38,0.00,0.04,0.00,5.61,2.26,0.96,70.1,Matches
467,Adilson Malanda,fr FRA,DF,Charlotte,24-036,2001,32.2,0.12,0.03,0.00,0.65,0.28,0.00,0.06,0.84,0.62,0.00,0.06,0.00,3.39,1.74,0.90,65.9,Matches
468,Alexis Manyoma,co COL,"FW,MF",Colorado Rapids,22-335,2003,0.5,0.00,0.00,0.00,2.00,2.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.0,Matches
469,J.T. Marcinkowski,us USA,GK,LA Galaxy,28-209,1997,3.0,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.67,0.33,66.7,Matches
470,AJ Marcucci,us USA,GK,NY Red Bulls,26-126,1999,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,,Matches
471,Dominik Marczuk,pl POL,DF,FC Cincinnati,22-033,2003,2.4,0.42,0.00,0.00,0.42,2.08,0.00,2.50,0.42,0.83,0.00,0.00,0.00,3.75,0.00,0.42,0.0,Matches
472,Dominik Marczuk,pl POL,FW,Real Salt Lake,22-033,2003,9.6,0.31,0.00,0.00,0.42,1.04,0.52,4.38,0.73,0.73,0.00,0.00,0.00,4.27,0.42,0.63,40.0,Matches
473,Paul Marie,fr FRA,"FW,MF",SJ Earthquakes,30-255,1995,1.1,0.00,0.00,0.00,0.91,2.73,0.00,5.45,0.00,1.82,0.00,0.00,0.00,2.73,0.00,1.82,0.0,Matches
474,Adrián Marín,es ESP,DF,Orlando City,28-329,1997,3.6,0.28,0.00,0.00,1.11,0.28,0.28,0.56,1.94,0.56,0.00,0.00,0.00,2.78,2.50,0.56,81.8,Matches
475,Anthony Markanich,ph PHI,DF,Minnesota Utd,25-343,1999,21.1,0.24,0.00,0.00,1.52,0.71,0.28,0.90,1.85,1.33,0.00,0.05,0.00,3.60,2.56,1.37,65.1,Matches
476,Idan Markovich,il ISR,FW,Charlotte,21-117,2004,20.1,0.20,0.00,0.00,1.54,1.14,0.30,0.05,0.10,0.55,0.00,0.05,0.00,1.79,2.49,2.89,46.3,Matches
477,Marlon,br BRA,DF,LAFC,30-088,1995,7.0,0.00,0.00,0.00,1.43,0.71,0.00,0.00,1.14,0.86,0.00,0.00,0.00,4.43,1.43,1.29,52.6,Matches
478,Jahkeele Marshall-Rutty,ca CAN,DF,Charlotte,21-171,2004,20.0,0.15,0.00,0.00,0.80,0.95,0.10,1.55,0.75,1.10,0.00,0.00,0.00,3.60,0.65,0.90,41.9,Matches
479,Jahkeele Marshall-Rutty,ca CAN,"MF,DF",CF Montréal,21-171,2004,2.6,0.38,0.00,0.00,0.77,1.54,0.00,1.92,0.77,1.15,0.00,0.00,0.00,7.31,0.00,1.54,0.0,Matches
480,Alonso Martínez,cr CRC,FW,NYCFC,27-050,1998,27.7,0.07,0.00,0.00,0.32,0.79,0.51,0.18,0.25,0.18,0.14,0.00,0.00,1.16,0.29,1.34,17.8,Matches
481,David Martínez,ve VEN,FW,LAFC,19-300,2006,13.0,0.31,0.00,0.00,1.69,1.08,0.15,2.85,0.23,1.15,0.08,0.00,0.00,3.38,0.15,0.77,16.7,Matches
482,Josef Martínez,ve VEN,FW,SJ Earthquakes,32-199,1993,20.8,0.00,0.00,0.00,0.38,0.58,0.82,0.00,0.05,0.00,0.05,0.00,0.00,1.83,0.77,1.54,33.3,Matches
483,Thiago Martins,br BRA,DF,NYCFC,30-262,1995,30.0,0.03,0.00,0.00,0.70,0.10,0.10,0.07,0.70,0.80,0.00,0.00,0.03,4.97,1.67,1.17,58.8,Matches
484,Jimmy Maurer,us USA,GK,Houston Dynamo,37-051,1988,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,,Matches
485,Eric Maxim Choupo-Moting,cm CMR,FW,NY Red Bulls,36-256,1989,30.6,0.16,0.00,0.00,1.08,1.05,1.05,0.20,0.07,0.56,0.13,0.00,0.00,2.39,2.03,3.10,39.5,Matches
486,Andreas Maxsø,dk DEN,DF,Colorado Rapids,31-261,1994,32.0,0.13,0.00,0.00,0.56,0.41,0.03,0.06,0.81,0.31,0.00,0.06,0.03,2.06,2.44,1.00,70.9,Matches
487,Salvatore Mazzaferro,ca CAN,DF,Atlanta Utd,24-054,2001,0.8,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,1.25,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
488,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,28-111,1997,5.4,0.37,0.00,0.00,1.11,0.56,0.00,4.44,0.19,0.56,0.00,0.00,0.00,4.81,0.19,0.74,20.0,Matches
489,Kenji Mboma Dem,fr FRA,"DF,FW",FC Cincinnati,23-316,2002,0.9,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,1.11,0.00,0.00,0.00,7.78,0.00,0.00,,Matches
490,John McCarthy,us USA,GK,NY Red Bulls,33-153,1992,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,,Matches
491,John McCarthy,us USA,GK,LA Galaxy,33-153,1992,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.27,0.00,100.0,Matches
492,Jack McGlynn,us USA,"FW,MF",Houston Dynamo,22-150,2003,25.6,0.08,0.00,0.00,0.90,0.63,0.04,9.41,0.35,0.74,0.00,0.00,0.00,3.83,0.23,0.31,42.9,Matches
493,Zac McGraw,ca CAN,DF,Portland Timbers,28-179,1997,2.7,0.74,0.00,0.00,1.11,0.74,0.00,0.00,1.48,1.48,0.00,0.37,0.00,1.48,1.11,2.22,33.3,Matches
494,Duncan McGuire,us USA,FW,Orlando City,24-302,2001,8.1,0.12,0.00,0.00,0.99,1.48,0.62,0.37,0.12,0.00,0.00,0.00,0.00,2.10,1.60,2.96,35.1,Matches
495,Paddy McNair,nir NIR,DF,San Diego FC,30-221,1995,19.0,0.00,0.00,0.00,0.26,1.00,0.11,0.11,0.37,0.42,0.00,0.00,0.00,5.21,1.53,0.89,63.0,Matches
496,Brendan McSorley,us USA,FW,St. Louis,23-306,2002,3.1,0.32,0.00,0.00,2.26,3.23,0.32,1.61,0.32,1.94,0.00,0.00,0.00,5.16,0.97,3.87,20.0,Matches
497,Christopher McVey,se SWE,DF,San Diego FC,28-236,1997,31.7,0.16,0.00,0.00,1.17,0.22,0.06,0.35,0.85,1.17,0.00,0.00,0.03,5.11,1.32,0.98,57.5,Matches
498,Loïc Mesanvi,tg TOG,"FW,DF",Minnesota Utd,22-059,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,100.0,Matches
499,Lionel Messi,ar ARG,"FW,MF",Inter Miami,38-163,1987,26.9,0.07,0.00,0.00,0.33,1.30,0.26,2.23,0.15,0.41,0.04,0.00,0.00,2.23,0.15,0.22,40.0,Matches
500,Wyatt Meyer,us USA,"MF,DF",Nashville SC,24-327,2001,2.6,0.00,0.00,0.00,0.38,0.77,0.38,0.38,1.15,1.54,0.00,0.00,0.00,3.08,1.92,2.31,45.5,Matches
501,Matt Miazga,us USA,DF,FC Cincinnati,30-138,1995,17.0,0.18,0.00,0.00,0.88,1.06,0.18,0.00,0.94,0.76,0.00,0.06,0.00,3.47,2.06,0.53,79.5,Matches
502,Novak Mićović,rs SRB,GK,LA Galaxy,24-040,2001,20.0,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.30,0.10,75.0,Matches
503,Alex Mighten,eng ENG,FW,San Diego FC,23-237,2002,11.7,0.09,0.00,0.00,0.77,2.48,0.17,1.28,0.51,0.51,0.09,0.00,0.00,2.31,0.00,0.94,0.0,Matches
504,Djordje Mihailovic,us USA,"MF,FW",Toronto FC,27-024,1998,9.8,0.20,0.00,0.00,0.92,1.84,0.00,7.45,0.82,0.92,0.00,0.00,0.00,2.55,0.31,0.61,33.3,Matches
505,Djordje Mihailovic,us USA,"MF,FW",Colorado Rapids,27-024,1998,22.8,0.09,0.00,0.00,0.75,1.49,0.13,7.68,0.66,0.35,0.04,0.00,0.00,3.73,0.39,0.53,42.9,Matches
506,Enea Mihaj,al ALB,DF,Atlanta Utd,27-152,1998,7.0,0.00,0.00,0.00,0.71,0.43,0.00,0.00,1.00,0.43,0.00,0.00,0.00,1.86,1.71,1.29,57.1,Matches
507,Eric Miller,us USA,"DF,MF",Portland Timbers,32-323,1993,4.8,0.00,0.00,0.00,0.63,0.00,0.00,1.67,1.04,0.42,0.00,0.00,0.00,3.75,1.46,1.46,50.0,Matches
508,Harbor Miller,us USA,"FW,DF",LA Galaxy,18-166,2007,7.1,0.14,0.00,0.00,0.99,1.83,0.14,1.69,0.56,1.69,0.00,0.00,0.00,3.80,0.56,0.85,40.0,Matches
509,Jansen Miller,us USA,DF,Sporting KC,23-297,2002,25.6,0.08,0.00,0.00,1.05,1.25,0.04,0.08,0.86,0.94,0.00,0.04,0.04,3.95,1.56,1.29,54.8,Matches
510,Kamal Miller,ca CAN,DF,Portland Timbers,28-202,1997,20.9,0.24,0.05,0.00,0.91,0.48,0.05,0.14,1.15,0.33,0.00,0.00,0.00,3.49,1.67,1.20,58.3,Matches
511,Peyton Miller,us USA,DF,NE Revolution,18-026,2007,23.0,0.13,0.04,0.04,1.00,0.91,0.30,3.09,1.17,0.70,0.00,0.00,0.00,4.17,0.96,0.96,50.0,Matches
