0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,24_Matches
528,Serge Ngoma,us USA,"MF,FW",NY Red Bulls,18,2005,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
529,Joakim Nilsson,se SWE,DF,St. Louis,29,1994,13.5,0.44,0.45,0.37,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
530,Nolan Norris,us USA,MF,FC Dallas,18,2005,2.2,1.82,1.86,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
531,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,25,1998,12.1,2.56,2.57,2.48,0.00,0.00,0.00,0.08,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Matches
532,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,27,1996,27.3,1.43,1.43,1.36,0.04,0.04,0.00,0.00,0.00,0.29,0.29,0.26,0.00,0.04,0.00,0.00,0.00,Matches
533,Moses Nyeman,us USA,MF,Minnesota Utd,20,2003,1.5,1.33,1.35,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
534,Lewis O'Brien,eng ENG,MF,LAFC,25,1998,8.7,3.91,3.90,3.56,0.00,0.23,0.11,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Matches
535,Aidan O'Connor,us USA,DF,NY Red Bulls,22,2001,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
536,Rory O'Driscoll,us USA,"FW,MF",Minnesota Utd,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
537,Shane O'Neill,us USA,DF,Toronto FC,30,1993,12.6,0.79,0.79,0.71,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
538,Kevin O'Toole,ie IRL,DF,NYCFC,25,1998,26.6,1.88,1.88,1.50,0.11,0.11,0.11,0.04,0.00,0.19,0.19,0.15,0.00,0.00,0.00,0.04,0.00,Matches
539,Jáder Obrian,co COL,"FW,MF",Austin,28,1995,25.0,1.80,1.80,1.32,0.04,0.00,0.20,0.24,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Matches
540,Édier Ocampo,co COL,"DF,FW",Vancouver W'caps,20,2003,2.0,1.00,1.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
541,Agustin Ojeda,ar ARG,FW,NYCFC,19,2004,10.3,3.01,3.01,2.62,0.00,0.19,0.10,0.10,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
542,Braian Ojeda,py PAR,MF,Real Salt Lake,23,2000,29.9,2.54,2.54,1.84,0.00,0.20,0.13,0.17,0.20,0.30,0.30,0.20,0.00,0.00,0.03,0.03,0.03,Matches
543,Martín Ojeda,ar ARG,"MF,FW",Orlando City,25,1998,21.2,4.48,4.50,2.69,1.46,0.14,0.14,0.00,0.05,0.61,0.62,0.33,0.14,0.05,0.09,0.00,0.00,Matches
544,Cristian Olivera,uy URU,"FW,MF",LAFC,21,2002,19.0,3.16,3.15,2.05,0.05,0.42,0.32,0.21,0.11,0.26,0.26,0.21,0.00,0.00,0.00,0.00,0.05,Matches
545,Christopher Olney,us USA,MF,Philadelphia Union,17,2006,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
546,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,23,2000,12.0,1.58,1.58,0.92,0.00,0.08,0.17,0.42,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,Matches
547,Wyatt Omsberg,us USA,DF,Chicago Fire,28,1995,9.3,0.75,0.75,0.54,0.11,0.00,0.11,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
548,Kwadwo Opoku,gh GHA,"MF,FW",CF Montréal,22,2001,5.8,2.24,2.24,2.07,0.00,0.17,0.00,0.00,0.00,0.86,0.86,0.69,0.00,0.17,0.00,0.00,0.00,Matches
549,Nathan Ordaz,sv SLV,"FW,MF",LAFC,20,2004,4.2,1.90,1.89,1.43,0.24,0.00,0.24,0.00,0.00,0.95,0.94,0.71,0.00,0.00,0.24,0.00,0.00,Matches
550,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,23,2000,29.4,4.08,4.08,2.48,0.58,0.51,0.20,0.31,0.00,0.34,0.34,0.24,0.00,0.07,0.03,0.00,0.00,Matches
551,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,31,1992,20.6,3.50,3.50,2.86,0.15,0.15,0.00,0.24,0.10,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Matches
552,Tomáš Ostrák,cz CZE,MF,St. Louis,23,2000,7.7,2.47,2.49,1.95,0.00,0.13,0.00,0.13,0.26,0.39,0.39,0.39,0.00,0.00,0.00,0.00,0.00,Matches
553,Javier Otero,ve VEN,GK,Orlando City,21,2002,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
554,Bryan Oviedo,cr CRC,DF,Real Salt Lake,33,1990,7.1,2.82,2.83,1.97,0.56,0.00,0.00,0.14,0.14,0.56,0.57,0.14,0.28,0.00,0.00,0.00,0.14,Matches
555,Prince Owusu,gh GHA,FW,Toronto FC,27,1997,20.4,1.57,1.57,1.08,0.05,0.05,0.15,0.20,0.05,0.10,0.10,0.05,0.00,0.00,0.00,0.05,0.00,Matches
556,Devin Padelford,us USA,DF,Minnesota Utd,21,2003,17.7,0.85,0.85,0.51,0.23,0.06,0.00,0.06,0.00,0.11,0.11,0.00,0.11,0.00,0.00,0.00,0.00,Matches
557,Maarten Paes,id IDN,GK,FC Dallas,25,1998,30.0,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Matches
558,Joseph Paintsil,gh GHA,FW,LA Galaxy,25,1998,25.5,3.84,3.84,2.55,0.35,0.20,0.31,0.43,0.00,0.59,0.59,0.47,0.04,0.00,0.04,0.04,0.00,Matches
559,Nelson Palacio,co COL,MF,Real Salt Lake,22,2001,8.3,2.53,2.54,2.41,0.00,0.00,0.00,0.12,0.00,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,Matches
560,Sergi Palencia,es ESP,"DF,MF",LAFC,27,1996,25.4,2.09,2.08,1.54,0.16,0.08,0.08,0.12,0.12,0.28,0.28,0.20,0.00,0.00,0.04,0.04,0.00,Matches
561,Jack Panayotou,us USA,"FW,MF",NE Revolution,19,2004,2.9,1.38,1.37,0.34,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
562,Elliot Panicco,us USA,GK,Nashville SC,27,1996,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
563,James Pantemis,ca CAN,GK,Portland Timbers,26,1997,14.5,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
564,Cristhian Paredes,py PAR,MF,Portland Timbers,25,1998,15.0,1.93,1.93,1.60,0.00,0.13,0.07,0.13,0.00,0.33,0.33,0.20,0.00,0.00,0.07,0.07,0.00,Matches
565,Isaiah Parente,us USA,MF,LA Galaxy,23,2000,0.5,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
566,Tim Parker,us USA,DF,NE Revolution,30,1993,4.4,0.68,0.68,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
567,Tim Parker,us USA,DF,St. Louis,30,1993,19.9,0.80,0.80,0.70,0.05,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
568,Keaton Parks,us USA,MF,NYCFC,26,1997,27.8,2.19,2.19,1.94,0.00,0.07,0.11,0.04,0.04,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Matches
569,Jamie Paterson,eng ENG,"FW,MF",Charlotte,32,1991,0.5,2.00,1.80,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
570,João Paulo Mior,br BRA,MF,Seattle Sounders,32,1991,14.2,3.38,3.39,2.04,0.70,0.21,0.07,0.28,0.07,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
571,Tom Pearce,eng ENG,DF,CF Montréal,25,1998,2.8,1.79,1.81,1.43,0.36,0.00,0.00,0.00,0.00,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.00,Matches
572,João Pedro,br BRA,DF,Charlotte,20,2003,5.1,1.96,1.96,1.57,0.20,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
573,Amahl Pellegrino,no NOR,FW,SJ Earthquakes,33,1990,19.2,2.14,2.14,1.46,0.00,0.31,0.21,0.16,0.00,0.26,0.26,0.16,0.00,0.10,0.00,0.00,0.00,Matches
574,Matti Peltola,fi FIN,"MF,DF",D.C. United,21,2002,24.6,1.30,1.30,1.14,0.00,0.04,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
575,Andrés Perea,us USA,MF,NYCFC,23,2000,13.4,2.69,2.68,2.16,0.00,0.15,0.15,0.15,0.07,0.22,0.22,0.15,0.00,0.00,0.00,0.07,0.00,Matches
576,Daniel Pereira,ve VEN,MF,Austin,23,2000,22.6,2.96,2.97,2.12,0.40,0.13,0.04,0.18,0.09,0.31,0.31,0.27,0.00,0.04,0.00,0.00,0.00,Matches
577,Joaquín Pereyra,ar ARG,"MF,FW",Minnesota Utd,25,1998,4.5,4.22,4.20,3.33,0.22,0.22,0.22,0.22,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,Matches
578,Jonathan Perez,mx MEX,"MF,FW",Nashville SC,21,2003,2.6,3.08,3.05,2.31,0.38,0.00,0.38,0.00,0.00,0.77,0.76,0.38,0.00,0.00,0.38,0.00,0.00,Matches
579,Jonathan Perez,mx MEX,"FW,MF",LA Galaxy,21,2003,1.5,7.33,7.50,4.67,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
580,Nikola Petković,rs SRB,MF,Charlotte,20,2003,5.6,2.68,2.71,2.32,0.00,0.18,0.18,0.00,0.00,0.18,0.18,0.00,0.00,0.18,0.00,0.00,0.00,Matches
581,Luca Petrasso,ca CAN,"MF,FW",Orlando City,23,2000,0.3,6.67,7.83,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
582,Raoul Petretta,it ITA,DF,Toronto FC,26,1997,21.1,1.33,1.32,1.04,0.09,0.00,0.09,0.05,0.05,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
583,Fafà Picault,ht HAI,"FW,MF",Vancouver W'caps,32,1991,18.6,3.17,3.17,1.77,0.00,0.48,0.38,0.48,0.05,0.48,0.48,0.22,0.00,0.11,0.11,0.05,0.00,Matches
584,Kayden Pierre,us USA,DF,Sporting KC,20,2003,5.0,1.20,1.19,0.80,0.00,0.20,0.00,0.00,0.20,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,Matches
585,Samuel Piette,ca CAN,MF,CF Montréal,29,1994,23.7,1.48,1.47,1.39,0.00,0.00,0.04,0.00,0.04,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
586,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,26,1997,12.8,0.86,0.86,0.78,0.00,0.00,0.08,0.00,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Matches
587,Malik Pinto,us USA,"MF,FW",FC Cincinnati,21,2002,1.7,1.18,1.13,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
588,Gabriel Pirani,br BRA,"MF,FW",D.C. United,21,2002,14.9,3.62,3.63,2.48,0.07,0.54,0.40,0.13,0.00,0.54,0.54,0.27,0.00,0.20,0.07,0.00,0.00,Matches
589,Matt Polster,us USA,MF,NE Revolution,30,1993,29.3,0.99,0.99,0.92,0.03,0.00,0.00,0.03,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
590,Célio Pompeu,br BRA,"FW,MF",St. Louis,24,1999,13.8,4.42,4.42,2.68,0.72,0.65,0.22,0.14,0.00,0.29,0.29,0.22,0.00,0.00,0.00,0.07,0.00,Matches
591,Paxton Pomykal,us USA,MF,FC Dallas,24,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
592,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,26,1997,8.2,1.71,1.71,1.22,0.12,0.12,0.12,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
593,Tomas Pondeca,us USA,MF,FC Dallas,22,2001,1.3,2.31,2.33,0.77,0.00,0.77,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
594,Alvas Powell,jm JAM,DF,FC Cincinnati,29,1994,8.7,2.07,2.07,1.03,0.11,0.11,0.23,0.46,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
595,Ralph Priso-Mbongue,ca CAN,MF,Vancouver W'caps,21,2002,5.3,1.70,1.69,1.70,0.00,0.00,0.00,0.00,0.00,0.38,0.37,0.38,0.00,0.00,0.00,0.00,0.00,Matches
596,Andrew Privett,us USA,DF,Charlotte,23,2000,29.8,0.54,0.54,0.47,0.00,0.00,0.03,0.00,0.03,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
597,Riqui Puig,es ESP,MF,LA Galaxy,24,1999,28.2,6.38,6.38,5.00,0.11,0.50,0.43,0.25,0.11,0.89,0.89,0.71,0.00,0.04,0.11,0.04,0.00,Matches
598,Teemu Pukki,fi FIN,FW,Minnesota Utd,33,1990,10.4,2.88,2.87,1.73,0.00,0.10,0.77,0.19,0.10,0.29,0.29,0.10,0.00,0.00,0.10,0.10,0.00,Matches
599,Alan Pulido,mx MEX,"FW,MF",Sporting KC,32,1991,21.7,2.76,2.76,2.21,0.00,0.09,0.23,0.14,0.09,0.51,0.51,0.37,0.00,0.09,0.05,0.00,0.00,Matches
600,John Pulskamp,us USA,GK,Sporting KC,22,2001,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
601,Philip Quinton,us USA,DF,Columbus Crew,24,1999,1.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
602,Philip Quinton,us USA,DF,Real Salt Lake,24,1999,13.6,0.59,0.59,0.37,0.15,0.00,0.07,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
603,Nemanja Radoja,rs SRB,MF,Sporting KC,30,1993,23.6,1.86,1.86,1.74,0.00,0.00,0.08,0.00,0.04,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
604,Jeremy Rafanello,us USA,MF,Philadelphia Union,23,2000,3.6,2.78,2.80,2.50,0.00,0.00,0.28,0.00,0.00,0.56,0.56,0.28,0.00,0.00,0.28,0.00,0.00,Matches
605,Jackson Ragen,us USA,DF,Seattle Sounders,25,1998,32.2,0.90,0.90,0.78,0.00,0.03,0.06,0.03,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Matches
606,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,18,2005,4.7,1.70,1.71,1.06,0.00,0.43,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
607,Alonso Ramírez,mx MEX,MF,Austin,22,2001,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
608,Anthony Ramirez,us USA,MF,FC Dallas,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
609,Christian Ramirez,us USA,"MF,FW",Columbus Crew,32,1991,15.9,2.96,2.96,2.64,0.00,0.00,0.19,0.06,0.06,0.57,0.57,0.44,0.00,0.00,0.13,0.00,0.00,Matches
610,Rubén Ramos,us USA,"FW,MF",LA Galaxy,17,2007,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
611,Ryan Raposo,ca CAN,"DF,MF",Vancouver W'caps,24,1999,17.6,3.18,3.18,2.10,0.63,0.06,0.11,0.23,0.06,0.28,0.28,0.17,0.06,0.06,0.00,0.00,0.00,Matches
612,Henrich Ravas,sk SVK,GK,NE Revolution,26,1997,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
613,Tim Ream,us USA,DF,Charlotte,36,1987,8.8,0.68,0.68,0.57,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
614,Federico Redondo,ar ARG,MF,Inter Miami,21,2003,12.4,1.69,1.69,1.69,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,Matches
615,Jayden Reid,us USA,DF,St. Louis,22,2001,8.1,2.96,2.95,2.47,0.00,0.37,0.00,0.12,0.00,0.62,0.61,0.37,0.00,0.12,0.00,0.12,0.00,Matches
616,Marco Reus,de GER,MF,LA Galaxy,34,1989,4.0,6.25,6.28,5.00,0.00,0.25,0.50,0.25,0.25,0.75,0.75,0.50,0.00,0.00,0.25,0.00,0.00,Matches
617,Andrés Reyes,co COL,DF,NY Red Bulls,24,1999,16.6,0.66,0.66,0.42,0.00,0.12,0.12,0.00,0.00,0.24,0.24,0.06,0.00,0.12,0.06,0.00,0.00,Matches
618,Justin Reynolds,us USA,DF,Chicago Fire,19,2004,2.5,1.20,1.21,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
619,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,28,1995,0.3,3.33,2.90,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
620,Spencer Richey,us USA,GK,Chicago Fire,31,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
621,Will Richmond,us USA,FW,SJ Earthquakes,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
622,Andrew Rick,us USA,GK,Philadelphia Union,18,2006,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
623,Jamar Ricketts,us USA,MF,SJ Earthquakes,22,2001,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
624,Kalani Rienzi,us USA,"DF,FW",Seattle Sounders,21,2002,0.1,10.0,6.92,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
625,Emiliano Rigoni,ar ARG,FW,Austin,30,1993,7.8,2.69,2.69,1.67,0.77,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
626,Alexander Ring,fi FIN,MF,Austin,32,1991,28.8,2.15,2.15,1.60,0.35,0.03,0.10,0.03,0.03,0.42,0.42,0.35,0.03,0.00,0.00,0.00,0.03,Matches
627,Birk Risa,no NOR,DF,NYCFC,25,1998,23.9,0.42,0.42,0.29,0.04,0.00,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
628,Miles Robinson,us USA,DF,FC Cincinnati,26,1997,24.8,0.81,0.81,0.60,0.00,0.00,0.08,0.04,0.08,0.12,0.12,0.08,0.00,0.00,0.04,0.00,0.00,Matches
629,Stian Rode Gregersen,no NOR,DF,Atlanta Utd,28,1995,19.6,0.77,0.77,0.56,0.00,0.00,0.05,0.10,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Matches
630,Rodrigues,br BRA,DF,SJ Earthquakes,26,1997,30.6,0.78,0.78,0.62,0.00,0.03,0.10,0.00,0.03,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
631,Jonathan Rodríguez,uy URU,FW,Portland Timbers,30,1993,27.0,2.93,2.93,1.96,0.07,0.41,0.37,0.07,0.04,0.44,0.44,0.33,0.00,0.04,0.00,0.04,0.04,Matches
632,Martín Rodríguez,cl CHI,MF,D.C. United,29,1994,14.0,2.36,2.36,1.93,0.29,0.00,0.00,0.00,0.14,0.43,0.43,0.21,0.14,0.00,0.00,0.00,0.07,Matches
633,Memo Rodriguez,us USA,MF,Sporting KC,28,1995,17.9,4.69,4.68,2.68,1.23,0.22,0.17,0.22,0.17,0.39,0.39,0.17,0.22,0.00,0.00,0.00,0.00,Matches
634,Santiago Rodríguez,uy URU,"FW,MF",NYCFC,24,2000,31.0,5.35,5.35,3.61,0.61,0.55,0.19,0.35,0.03,0.68,0.68,0.35,0.03,0.16,0.03,0.10,0.00,Matches
635,Matías Rojas,py PAR,"MF,FW",Inter Miami,28,1995,8.9,2.92,2.92,2.13,0.34,0.11,0.11,0.11,0.11,0.56,0.56,0.45,0.00,0.11,0.00,0.00,0.00,Matches
636,Alex Roldan,sv SLV,DF,Seattle Sounders,27,1996,25.4,2.17,2.17,1.57,0.28,0.16,0.08,0.08,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
637,Cristian Roldan,us USA,"MF,FW",Seattle Sounders,28,1995,31.5,3.08,3.08,2.54,0.19,0.10,0.10,0.13,0.03,0.32,0.32,0.22,0.03,0.00,0.03,0.03,0.00,Matches
638,Kage Romanshyn,us USA,FW,Minnesota Utd,18,2005,0.1,10.0,7.50,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
639,Abraham Romero,mx MEX,GK,Columbus Crew,25,1998,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
640,David Romney,us USA,DF,NE Revolution,30,1993,24.6,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
641,Connor Ronan,ie IRL,MF,Colorado Rapids,25,1998,20.1,2.34,2.34,1.89,0.40,0.00,0.05,0.00,0.00,0.15,0.15,0.10,0.05,0.00,0.00,0.00,0.00,Matches
642,Joseph Rosales,hn HON,"DF,MF",Minnesota Utd,23,2000,26.7,3.90,3.90,2.13,1.20,0.19,0.26,0.07,0.04,0.52,0.53,0.26,0.22,0.00,0.04,0.00,0.00,Matches
643,Keegan Rosenberry,us USA,DF,Colorado Rapids,30,1993,29.1,1.34,1.34,1.17,0.07,0.00,0.07,0.03,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
644,Daniel Rosero,co COL,DF,Sporting KC,30,1993,21.0,0.33,0.33,0.24,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
645,Diego Rossi,uy URU,"MF,FW",Columbus Crew,25,1998,29.2,3.80,3.80,2.33,0.82,0.17,0.41,0.07,0.00,0.51,0.51,0.27,0.10,0.00,0.14,0.00,0.00,Matches
646,Sigurd Rosted,no NOR,DF,Toronto FC,29,1994,19.5,0.36,0.36,0.31,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
647,Paul Rothrock,us USA,FW,Seattle Sounders,25,1999,14.6,2.33,2.33,1.30,0.07,0.21,0.34,0.41,0.00,0.48,0.48,0.14,0.00,0.00,0.07,0.27,0.00,Matches
648,Ruan,br BRA,"DF,MF",FC Dallas,28,1995,4.7,3.19,3.16,2.98,0.21,0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
649,Ruan,br BRA,"DF,MF",CF Montréal,28,1995,22.1,2.22,2.21,1.76,0.05,0.23,0.00,0.14,0.05,0.27,0.27,0.23,0.00,0.05,0.00,0.00,0.00,Matches
650,Diego Rubio,cl CHI,FW,Austin,30,1993,20.9,1.67,1.67,1.29,0.05,0.00,0.10,0.24,0.00,0.24,0.24,0.14,0.00,0.00,0.00,0.10,0.00,Matches
651,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,33,1990,15.0,3.20,3.20,2.07,0.07,0.20,0.73,0.07,0.07,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
652,David Ruíz,hn HON,"MF,DF",Inter Miami,19,2004,12.1,1.40,1.41,1.16,0.00,0.08,0.08,0.08,0.00,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,Matches
653,Pablo Ruíz,ar ARG,"MF,FW",Real Salt Lake,25,1998,1.9,5.26,5.29,3.16,1.58,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
654,Albert Rusnák,sk SVK,MF,Seattle Sounders,29,1994,28.1,4.56,4.55,2.53,1.60,0.07,0.18,0.07,0.11,0.68,0.68,0.39,0.21,0.00,0.00,0.04,0.04,Matches
655,Johnny Russell,sct SCO,FW,Sporting KC,33,1990,19.2,3.65,3.64,1.93,0.78,0.31,0.16,0.47,0.00,0.36,0.36,0.21,0.05,0.05,0.00,0.05,0.00,Matches
656,Jacen Russell-Rowe,ca CAN,"MF,FW",Columbus Crew,21,2002,11.5,2.52,2.52,2.17,0.00,0.09,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
657,Ryan Sailor,us USA,DF,Inter Miami,25,1998,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
658,Nathan Saliba,ca CAN,MF,CF Montréal,19,2004,18.3,1.64,1.64,1.42,0.05,0.11,0.05,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Matches
659,Dániel Sallói,hu HUN,FW,Sporting KC,27,1996,23.6,3.39,3.39,2.33,0.38,0.30,0.25,0.08,0.04,0.34,0.34,0.25,0.00,0.00,0.08,0.00,0.00,Matches
