0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,20_Int,21_Tkl+Int,22_Clr,23_Err,24_Matches
661,Justin Rennicks,us USA,"FW,MF",NE Revolution,23,1999,4.3,2.33,1.16,0.93,1.16,0.23,1.63,3.02,53.8,1.40,1.63,0.00,1.63,0.23,2.56,1.16,0.00,Matches
662,Andrés Reyes,co COL,DF,NY Red Bulls,23,1999,26.5,1.77,1.21,1.13,0.57,0.08,0.91,1.40,64.9,0.49,0.98,0.42,0.57,2.30,4.08,3.28,0.00,Matches
663,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,27,1995,15.2,1.38,0.72,0.26,0.53,0.59,0.59,1.38,42.9,0.79,0.92,0.00,0.92,0.33,1.71,0.00,0.00,Matches
664,Spencer Richey,us USA,GK,Chicago Fire,30,1992,4.7,0.21,0.21,0.21,0.00,0.00,0.21,0.21,100.0,0.00,0.00,0.00,0.00,0.00,0.21,0.64,0.21,Matches
665,Emiliano Rigoni,ar ARG,"FW,MF",Austin,29,1993,24.3,0.91,0.66,0.37,0.37,0.16,0.41,1.03,40.0,0.62,0.95,0.16,0.78,0.21,1.11,1.44,0.00,Matches
666,Chris Rindov,us USA,DF,Sporting KC,21,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,10.0,0.00,0.00,0.00,0.00,0.00,Matches
667,Alexander Ring,fi FIN,"DF,MF",Austin,31,1991,23.9,1.55,1.00,1.05,0.38,0.13,0.84,1.97,42.6,1.13,1.13,0.71,0.42,1.13,2.68,2.89,0.08,Matches
668,Birk Risa,no NOR,DF,NYCFC,24,1998,9.6,0.94,0.42,0.63,0.31,0.00,0.63,1.15,54.5,0.52,0.42,0.31,0.10,0.83,1.77,3.44,0.00,Matches
669,Damien Rivera,gt GUA,"FW,MF",NE Revolution,20,2002,2.0,0.50,0.50,0.50,0.00,0.00,0.50,1.00,50.0,0.50,1.00,0.00,1.00,0.50,1.00,1.50,0.00,Matches
670,Nigel Robertha,nl NED,"FW,MF",D.C. United,24,1998,3.4,0.59,0.29,0.00,0.29,0.29,0.29,0.59,50.0,0.29,0.59,0.00,0.59,0.00,0.59,0.29,0.00,Matches
671,Miles Robinson,us USA,DF,Atlanta Utd,25,1997,26.3,1.37,0.91,0.87,0.38,0.11,0.57,0.99,57.7,0.42,0.99,0.72,0.27,0.95,2.32,3.76,0.00,Matches
672,Robbie Robinson,us USA,"FW,MF",Inter Miami,24,1998,3.8,1.84,1.05,1.05,0.79,0.00,0.26,1.84,14.3,1.58,0.53,0.26,0.26,0.26,2.11,0.26,0.00,Matches
673,Rodrigues,br BRA,DF,SJ Earthquakes,25,1997,33.3,2.16,1.38,1.68,0.45,0.03,1.44,2.22,64.9,0.78,1.29,0.81,0.48,1.74,3.90,4.56,0.03,Matches
674,Abraham Rodriguez,us USA,GK,Colorado Rapids,20,2002,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,Matches
675,Memo Rodriguez,us USA,"FW,MF",Austin,27,1995,2.7,2.59,1.85,1.85,0.00,0.74,1.11,2.22,50.0,1.11,0.37,0.00,0.37,0.74,3.33,2.22,0.00,Matches
676,Memo Rodriguez,us USA,"MF,FW",LA Galaxy,27,1995,7.4,1.76,0.95,1.08,0.14,0.54,0.81,2.16,37.5,1.35,0.68,0.41,0.27,0.27,2.03,0.14,0.00,Matches
677,Missael Rodriguez,us USA,FW,Chicago Fire,19,2003,0.2,15.0,5.00,15.0,0.00,0.00,10.0,15.0,66.7,5.00,0.00,0.00,0.00,0.00,15.0,5.00,0.00,Matches
678,Santiago Rodríguez,uy URU,"MF,FW",NYCFC,23,2000,28.7,1.25,0.66,0.42,0.42,0.42,0.35,1.43,24.4,1.08,0.94,0.03,0.91,0.38,1.64,0.35,0.03,Matches
679,Alex Roldan,sv SLV,DF,Seattle Sounders,26,1996,26.9,1.97,1.41,0.89,0.82,0.26,1.23,2.19,55.9,0.97,0.93,0.19,0.74,0.86,2.83,1.90,0.04,Matches
680,Cristian Roldan,us USA,"FW,DF",Seattle Sounders,27,1995,13.9,1.58,1.01,0.72,0.65,0.22,0.72,1.51,47.6,0.79,1.01,0.00,1.01,0.65,2.23,1.01,0.00,Matches
681,Tomas Romero,sv SLV,GK,Toronto FC,22,2000,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.33,Matches
682,David Romney,us USA,DF,NE Revolution,29,1993,34.0,0.68,0.41,0.44,0.21,0.03,0.56,1.00,55.9,0.44,1.47,0.91,0.56,1.09,1.76,4.76,0.06,Matches
683,Connor Ronan,ie IRL,MF,Colorado Rapids,24,1998,31.6,1.01,0.63,0.57,0.38,0.06,0.63,1.90,33.3,1.27,0.70,0.16,0.54,0.63,1.65,0.82,0.06,Matches
684,Eloy Room,cw CUW,GK,Columbus Crew,33,1989,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,Matches
685,Joseph Rosales,hn HON,"FW,MF",Minnesota Utd,22,2000,12.1,2.64,1.82,0.83,1.49,0.33,1.16,2.23,51.9,1.07,1.57,0.17,1.40,0.99,3.64,1.16,0.08,Matches
686,Oriol Rosell,es ESP,MF,LA Galaxy,30,1992,9.4,1.91,1.17,0.85,0.74,0.32,0.53,1.81,29.4,1.28,1.38,0.32,1.06,0.64,2.55,1.49,0.11,Matches
687,Keegan Rosenberry,us USA,DF,Colorado Rapids,29,1993,25.2,1.27,0.95,0.48,0.63,0.16,0.83,1.51,55.3,0.67,0.95,0.52,0.44,1.83,3.10,2.14,0.00,Matches
688,Daniel Rosero,co COL,DF,Sporting KC,29,1993,25.1,1.12,0.52,0.76,0.32,0.04,0.68,1.35,50.0,0.68,1.35,0.92,0.44,1.35,2.47,4.10,0.08,Matches
689,Matheus Rossetto,br BRA,MF,Atlanta Utd,26,1996,20.3,2.66,1.58,1.03,1.33,0.30,0.89,1.92,46.2,1.03,0.94,0.10,0.84,0.84,3.50,1.13,0.05,Matches
690,Diego Rossi,uy URU,"MF,FW",Columbus Crew,24,1998,8.6,0.47,0.35,0.35,0.12,0.00,0.12,0.35,33.3,0.23,0.93,0.00,0.93,0.35,0.81,0.35,0.00,Matches
691,Sigurd Rosted,no NOR,DF,Toronto FC,28,1994,18.3,1.26,0.60,0.66,0.55,0.05,0.77,1.15,66.7,0.38,1.15,0.77,0.38,1.64,2.90,4.04,0.05,Matches
692,Paul Rothrock,us USA,FW,Seattle Sounders,24,1999,0.5,6.00,6.00,2.00,2.00,2.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,Matches
693,Kelyn Rowe,us USA,DF,Seattle Sounders,31,1991,3.8,2.89,2.63,1.84,1.05,0.00,2.37,3.95,60.0,1.58,0.26,0.00,0.26,2.37,5.26,0.79,0.00,Matches
694,Ruan,br BRA,"DF,MF",D.C. United,27,1995,15.8,2.22,1.20,1.27,0.76,0.19,0.89,1.77,50.0,0.89,0.51,0.13,0.38,0.63,2.85,1.39,0.06,Matches
695,Rubio Rubin,gt GUA,"FW,MF",Real Salt Lake,26,1996,14.4,0.42,0.28,0.00,0.35,0.07,0.00,0.35,0.0,0.35,0.42,0.07,0.35,0.28,0.69,0.42,0.00,Matches
696,Diego Rubio,cl CHI,"MF,FW",Colorado Rapids,29,1993,11.9,1.43,1.01,0.42,0.84,0.17,0.42,1.09,38.5,0.67,0.67,0.08,0.59,0.50,1.93,1.51,0.00,Matches
697,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,32,1990,11.7,0.51,0.17,0.26,0.17,0.09,0.17,0.85,20.0,0.68,1.03,0.00,1.03,0.00,0.51,0.26,0.00,Matches
698,David Ruíz,hn HON,MF,Inter Miami,18,2004,13.2,2.35,1.67,0.98,0.83,0.53,0.91,2.42,37.5,1.52,0.98,0.15,0.83,0.98,3.33,0.15,0.00,Matches
699,Pablo Ruíz,ar ARG,MF,Real Salt Lake,24,1998,15.3,2.75,1.83,1.44,1.31,0.00,1.63,3.66,44.6,2.03,1.50,0.20,1.31,0.98,3.73,0.52,0.13,Matches
700,Albert Rusnák,sk SVK,"MF,FW",Seattle Sounders,28,1994,29.1,0.62,0.27,0.21,0.27,0.14,0.24,1.03,23.3,0.79,0.45,0.07,0.38,0.76,1.37,0.17,0.00,Matches
701,Johnny Russell,sct SCO,FW,Sporting KC,32,1990,18.7,0.86,0.43,0.37,0.32,0.16,0.37,0.91,41.2,0.53,1.12,0.05,1.07,0.96,1.82,0.96,0.00,Matches
702,Jacen Russell-Rowe,ca CAN,"FW,MF",Columbus Crew,20,2002,6.0,1.17,0.67,0.17,0.50,0.50,0.50,1.50,33.3,1.00,1.00,0.00,1.00,0.33,1.50,0.33,0.00,Matches
703,Ryan Sailor,us USA,"DF,FW",Inter Miami,24,1998,3.4,1.18,0.59,0.59,0.59,0.00,0.29,0.29,100.0,0.00,0.88,0.59,0.29,0.88,2.06,7.94,0.29,Matches
704,Nathan Saliba,ca CAN,MF,CF Montréal,18,2004,19.7,2.49,1.37,0.71,1.37,0.41,1.07,2.34,45.7,1.27,1.32,0.25,1.07,0.81,3.30,0.56,0.00,Matches
705,Abdi Salim,so SOM,DF,Orlando City,21,2001,1.6,2.50,1.25,1.25,0.63,0.63,1.88,1.88,100.0,0.00,1.25,0.63,0.63,2.50,5.00,1.88,0.00,Matches
706,Dániel Sallói,hu HUN,FW,Sporting KC,26,1996,31.9,0.56,0.50,0.19,0.22,0.16,0.25,0.63,40.0,0.38,0.75,0.16,0.60,0.50,1.07,0.66,0.00,Matches
707,Gaoussou Samaké,ci CIV,"MF,DF",D.C. United,25,1997,4.0,1.75,1.00,1.00,0.00,0.75,1.00,3.00,33.3,2.00,1.00,0.25,0.75,2.00,3.75,1.00,0.00,Matches
708,Ilie Sánchez,es ESP,MF,LAFC,32,1990,28.8,2.08,1.18,0.83,0.80,0.45,1.04,2.60,40.0,1.56,1.08,0.28,0.80,1.25,3.33,1.15,0.00,Matches
709,James Sands,us USA,"MF,DF",NYCFC,22,2000,24.1,2.45,1.49,1.16,1.16,0.12,1.04,1.99,52.1,0.95,1.58,0.41,1.16,1.08,3.53,1.20,0.00,Matches
710,William Sands,us USA,"DF,MF",Columbus Crew,22,2000,5.4,2.04,1.67,0.74,0.74,0.56,1.30,2.04,63.6,0.74,1.48,0.56,0.93,0.74,2.78,0.93,0.00,Matches
711,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,20,2002,10.7,0.37,0.19,0.09,0.00,0.28,0.19,0.28,66.7,0.09,0.19,0.00,0.19,0.65,1.03,0.28,0.00,Matches
712,Sergio Santos Gomes,br BRA,"FW,MF",FC Cincinnati,28,1994,10.0,1.80,1.60,0.30,1.10,0.40,0.20,0.50,40.0,0.30,0.60,0.00,0.60,0.10,1.90,0.60,0.00,Matches
713,Nuno Santos,pt POR,MF,Charlotte,23,1999,2.4,1.67,0.00,0.00,1.67,0.00,1.25,1.67,75.0,0.42,1.25,0.42,0.83,0.83,2.50,0.00,0.00,Matches
714,Pedro Santos,pt POR,"DF,MF",D.C. United,34,1988,16.7,3.35,2.40,2.04,1.20,0.12,2.10,3.89,53.8,1.80,1.32,0.12,1.20,0.60,3.95,1.38,0.06,Matches
715,Rafael Santos,br BRA,DF,Orlando City,24,1998,22.1,2.08,1.13,1.36,0.50,0.23,0.95,1.67,56.8,0.72,0.77,0.14,0.63,1.22,3.30,2.08,0.00,Matches
716,C.J. Sapong,us USA,FW,Toronto FC,34,1988,14.1,0.57,0.28,0.07,0.35,0.14,0.07,0.35,20.0,0.28,0.14,0.07,0.07,0.50,1.06,1.13,0.00,Matches
717,C.J. Sapong,us USA,FW,Nashville SC,34,1988,4.2,1.19,0.24,0.00,0.48,0.71,0.24,0.24,100.0,0.00,0.71,0.00,0.71,0.71,1.90,0.95,0.00,Matches
718,Hayden Sargis,us USA,DF,D.C. United,20,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,Matches
719,Jefferson Savarino,ve VEN,"MF,FW",Real Salt Lake,26,1996,21.6,0.83,0.74,0.32,0.32,0.19,0.32,1.06,30.4,0.74,0.28,0.00,0.28,0.19,1.02,0.19,0.00,Matches
720,Rodrigo Schlegel,ar ARG,DF,Orlando City,25,1997,21.9,1.55,0.64,0.91,0.41,0.23,0.91,1.55,58.8,0.64,1.05,0.68,0.37,1.10,2.65,4.20,0.05,Matches
721,Tate Schmitt,us USA,DF,Houston Dynamo,25,1997,4.4,0.91,0.45,0.45,0.23,0.23,0.23,0.45,50.0,0.23,0.91,0.00,0.91,0.91,1.82,0.91,0.00,Matches
722,Alessandro Schöpf,at AUT,MF,Vancouver W'caps,28,1994,19.7,1.93,1.02,0.81,0.86,0.25,0.71,1.62,43.8,0.91,1.22,0.25,0.96,0.81,2.74,0.81,0.00,Matches
723,Patrick Schulte,us USA,GK,Columbus Crew,21,2001,31.0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.0,0.03,0.00,0.00,0.00,0.00,0.00,0.23,0.06,Matches
724,Dante Sealy,tt TRI,"MF,DF",FC Dallas,19,2003,3.2,2.19,1.56,0.31,1.56,0.31,0.94,2.50,37.5,1.56,1.88,0.94,0.94,0.31,2.50,2.19,0.00,Matches
725,Gabe Segal,us USA,FW,NYCFC,21,2001,4.6,1.74,1.52,0.22,0.65,0.87,0.87,1.30,66.7,0.43,0.65,0.00,0.65,0.22,1.96,0.43,0.00,Matches
726,Amar Sejdic,us USA,MF,Atlanta Utd,26,1996,11.8,1.53,1.02,0.76,0.59,0.17,0.51,2.46,20.7,1.95,1.44,0.25,1.19,1.02,2.54,0.59,0.00,Matches
727,Brandon Servania,us USA,"MF,FW",Toronto FC,23,1999,18.9,2.75,1.59,1.22,1.22,0.32,1.22,3.02,40.4,1.80,1.32,0.16,1.16,0.53,3.28,0.90,0.00,Matches
728,Jacob Shaffelburg,ca CAN,"FW,MF",Nashville SC,23,1999,14.6,0.62,0.34,0.14,0.21,0.27,0.34,1.51,22.7,1.16,1.44,0.00,1.44,1.10,1.71,0.41,0.00,Matches
729,Xherdan Shaqiri,ch SUI,MF,Chicago Fire,31,1991,22.8,0.44,0.26,0.26,0.18,0.00,0.09,0.44,20.0,0.35,0.53,0.09,0.44,0.22,0.66,0.04,0.09,Matches
730,Billy Sharp,eng ENG,FW,LA Galaxy,36,1986,7.9,0.25,0.13,0.00,0.25,0.00,0.00,0.13,0.0,0.13,0.51,0.38,0.13,0.00,0.25,0.89,0.00,Matches
731,Khiry Shelton,us USA,"FW,MF",Sporting KC,29,1993,9.4,0.85,0.53,0.11,0.64,0.11,0.21,0.64,33.3,0.43,0.53,0.00,0.53,1.70,2.55,1.06,0.00,Matches
732,Andre Shinyashiki,br BRA,"MF,FW",Charlotte,27,1995,2.1,2.86,1.43,0.48,2.38,0.00,1.43,4.29,33.3,2.86,0.95,0.00,0.95,0.48,3.33,0.00,0.00,Matches
733,Marcelo Silva,uy URU,DF,Real Salt Lake,33,1989,16.0,1.19,0.63,0.94,0.25,0.00,0.88,1.63,53.8,0.75,1.13,0.69,0.44,1.25,2.44,3.13,0.00,Matches
734,Xande Silva,pt POR,FW,Atlanta Utd,25,1997,7.1,0.56,0.00,0.00,0.28,0.28,0.14,0.85,16.7,0.70,0.14,0.00,0.14,0.56,1.13,0.99,0.00,Matches
735,Jonathan Sirois,ca CAN,GK,CF Montréal,21,2001,32.1,0.12,0.03,0.12,0.00,0.00,0.12,0.19,66.7,0.06,0.00,0.00,0.00,0.03,0.16,0.37,0.03,Matches
736,Pablo Sisniega,mx MEX,GK,Charlotte,27,1995,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,Matches
737,Jack Skahan,us USA,"FW,MF",SJ Earthquakes,24,1998,4.0,0.75,0.75,0.50,0.25,0.00,0.25,1.25,20.0,1.00,1.00,0.00,1.00,0.75,1.50,0.50,0.00,Matches
738,Brad Smith,au AUS,"DF,FW",Houston Dynamo,28,1994,5.3,1.51,0.94,0.57,0.75,0.19,0.38,1.51,25.0,1.13,0.94,0.19,0.75,0.38,1.89,2.64,0.00,Matches
739,Collin Smith,us USA,"DF,MF",FC Dallas,19,2003,1.2,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.0,1.67,0.00,0.00,0.00,0.83,0.83,1.67,0.00,Matches
740,Kyle Smith,us USA,DF,Orlando City,31,1992,16.6,2.11,1.20,1.57,0.36,0.18,1.20,2.59,46.5,1.39,0.66,0.12,0.54,0.96,3.07,2.71,0.00,Matches
741,Jan Sobociński,pl POL,DF,Charlotte,23,1999,7.2,2.08,1.53,1.11,0.97,0.00,0.97,2.08,46.7,1.11,1.11,0.69,0.42,0.97,3.06,3.61,0.14,Matches
742,Santiago Sosa,ar ARG,MF,Atlanta Utd,23,1999,10.2,2.35,1.67,0.98,1.18,0.20,1.37,2.25,60.9,0.88,0.98,0.39,0.59,1.76,4.12,2.06,0.10,Matches
743,Arnaud Souquet,fr FRA,DF,Chicago Fire,30,1992,20.3,1.67,1.18,0.99,0.44,0.25,0.79,1.82,43.2,1.03,0.99,0.34,0.64,1.08,2.76,2.12,0.00,Matches
744,Ryan Spaulding,us USA,DF,NE Revolution,24,1998,6.9,0.72,0.43,0.29,0.29,0.14,0.29,0.43,66.7,0.14,1.30,0.00,1.30,0.72,1.45,2.46,0.00,Matches
745,Dayne St. Clair,ca CAN,GK,Minnesota Utd,25,1997,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.0,0.07,0.00,0.00,0.00,0.00,0.00,0.47,0.00,Matches
746,Mason Stajduhar,us USA,GK,Orlando City,25,1997,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.25,Matches
747,Nicolás Stefanelli,ar ARG,"FW,MF",Inter Miami,28,1994,14.8,1.35,0.95,0.41,0.68,0.27,0.68,2.16,31.3,1.49,0.88,0.07,0.81,0.74,2.09,0.14,0.00,Matches
748,Lazar Stefanovic,ca CAN,DF,Toronto FC,16,2006,0.9,1.11,0.00,1.11,0.00,0.00,1.11,2.22,50.0,1.11,0.00,0.00,0.00,2.22,3.33,8.89,1.11,Matches
749,Daniel Steres,us USA,DF,Houston Dynamo,32,1990,20.7,1.84,1.26,1.16,0.68,0.00,0.97,1.50,64.5,0.53,1.45,0.43,1.01,0.82,2.66,2.85,0.00,Matches
750,Benjamin Stitz,us USA,FW,FC Cincinnati,22,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,5.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,Matches
751,Jared Stroud,us USA,"MF,FW",St. Louis,26,1996,21.9,2.01,1.14,0.82,0.78,0.41,0.82,3.15,26.1,2.33,1.32,0.05,1.28,0.64,2.65,0.68,0.05,Matches
752,Peter Stroud,us USA,MF,NY Red Bulls,20,2002,11.3,2.65,2.12,0.71,1.95,0.00,1.42,2.48,57.1,1.06,1.50,0.18,1.33,1.86,4.51,0.27,0.00,Matches
753,Brad Stuver,us USA,GK,Austin,31,1991,34.0,0.06,0.03,0.06,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.06,0.35,0.09,Matches
754,Yekeson Subah,lr LBR,FW,LAFC,18,2004,0.2,10.0,10.0,5.00,0.00,5.00,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,Matches
755,Quinn Sullivan,us USA,"FW,MF",Philadelphia Union,18,2004,7.7,0.91,0.65,0.13,0.78,0.00,0.26,1.17,22.2,0.91,1.04,0.00,1.04,0.78,1.69,0.52,0.00,Matches
756,Lawson Sunderland,us USA,"MF,FW",Inter Miami,21,2001,0.7,5.71,2.86,0.00,4.29,1.43,1.43,2.86,50.0,1.43,0.00,0.00,0.00,0.00,5.71,2.86,0.00,Matches
757,Sam Surridge,eng ENG,FW,Nashville SC,24,1998,5.5,0.55,0.55,0.18,0.36,0.00,0.00,0.36,0.0,0.36,0.18,0.00,0.18,0.00,0.55,1.45,0.00,Matches
758,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,31,1991,15.0,0.60,0.33,0.53,0.07,0.00,0.40,0.80,50.0,0.40,1.13,0.53,0.60,0.73,1.33,3.87,0.00,Matches
759,Ben Sweat,us USA,DF,NE Revolution,31,1991,3.7,1.35,1.35,1.08,0.27,0.00,0.54,1.35,40.0,0.81,1.08,0.00,1.08,1.08,2.43,2.70,0.00,Matches
760,Ben Sweat,us USA,DF,Sporting KC,31,1991,3.5,0.57,0.57,0.29,0.29,0.00,0.00,1.14,0.0,1.14,0.57,0.00,0.57,1.43,2.00,3.14,0.00,Matches
761,Karol Świderski,pl POL,"FW,MF",Charlotte,26,1997,26.8,0.60,0.37,0.04,0.30,0.26,0.34,1.04,32.1,0.71,0.93,0.11,0.82,0.22,0.82,0.52,0.00,Matches
762,Nkosi Tafari,us USA,DF,FC Dallas,25,1997,27.7,0.90,0.40,0.72,0.18,0.00,0.65,0.87,75.0,0.22,1.16,0.79,0.36,0.87,1.77,4.40,0.04,Matches
763,Ismael Tajouri-Shradi,ly LBY,FW,Minnesota Utd,28,1994,3.9,1.28,0.77,0.77,0.26,0.26,0.26,1.79,14.3,1.54,0.77,0.00,0.77,0.00,1.28,0.51,0.00,Matches
764,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,26,1996,33.0,0.03,0.03,0.03,0.00,0.00,0.03,0.03,100.0,0.00,0.03,0.00,0.03,0.00,0.03,0.27,0.06,Matches
765,Miguel Tapias,mx MEX,DF,Minnesota Utd,26,1997,31.8,1.29,0.97,1.10,0.19,0.00,0.85,1.38,61.4,0.53,1.23,0.94,0.28,1.16,2.45,5.03,0.00,Matches
766,Andrew Tarbell,us USA,GK,Houston Dynamo,29,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
767,Sidnei Tavares,,MF,Colorado Rapids,21,2001,3.3,0.61,0.00,0.30,0.00,0.30,0.30,1.52,20.0,1.21,0.61,0.00,0.61,0.30,0.91,0.00,0.00,Matches
768,D.J. Taylor,us USA,DF,Minnesota Utd,25,1997,27.9,2.37,1.65,1.43,0.75,0.18,1.36,2.26,60.3,0.90,0.90,0.47,0.43,1.11,3.48,3.08,0.00,Matches
769,Robert Taylor,fi FIN,"FW,DF",Inter Miami,28,1994,16.2,1.05,0.62,0.62,0.31,0.12,0.62,1.05,58.8,0.43,0.86,0.19,0.68,1.17,2.22,0.43,0.06,Matches
770,Russell Teibert,ca CAN,MF,Vancouver W'caps,30,1992,1.7,0.59,0.00,0.00,0.59,0.00,0.00,1.18,0.0,1.18,1.76,0.00,1.76,0.59,1.18,0.59,0.00,Matches
771,Carlos Terán,co COL,DF,Chicago Fire,22,2000,17.5,1.60,0.91,1.26,0.34,0.00,0.80,1.03,77.8,0.23,1.20,0.63,0.57,1.20,2.80,3.94,0.00,Matches
772,Dylan Teves,us USA,FW,Seattle Sounders,22,2000,4.3,0.70,0.70,0.23,0.00,0.47,0.23,1.63,14.3,1.40,1.16,0.23,0.93,0.23,0.93,0.00,0.00,Matches
773,Thiago,br BRA,"FW,MF",NYCFC,22,2000,1.5,2.67,1.33,2.00,0.67,0.00,0.00,0.67,0.0,0.67,1.33,0.67,0.67,0.00,2.67,0.67,0.00,Matches
774,Jamal Thiaré,sn SEN,FW,Atlanta Utd,29,1993,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.67,0.00,1.67,1.67,1.67,1.67,0.00,Matches
775,Erik Thommy,de GER,"MF,FW",Sporting KC,28,1994,28.7,1.53,0.94,0.45,0.70,0.38,0.73,1.74,42.0,1.01,1.50,0.21,1.29,0.84,2.37,0.38,0.03,Matches
776,Kosi Thompson,ca CAN,"MF,FW",Toronto FC,20,2003,6.5,1.85,0.92,1.08,0.46,0.31,0.46,1.08,42.9,0.62,2.00,0.46,1.54,1.69,3.54,1.69,0.00,Matches
777,Tommy Thompson,us USA,"MF,DF",SJ Earthquakes,27,1995,3.9,1.79,1.54,1.28,0.26,0.26,1.03,2.31,44.4,1.28,0.51,0.00,0.51,0.51,2.31,2.82,0.00,Matches
778,Timmy Tillman,us USA,MF,LAFC,24,1999,18.3,2.24,1.37,0.82,1.20,0.22,1.04,2.84,36.5,1.80,1.48,0.11,1.37,0.93,3.17,0.66,0.00,Matches
779,John Tolkin,us USA,DF,NY Red Bulls,20,2002,26.4,2.05,1.29,1.29,0.61,0.15,1.33,2.01,66.0,0.68,0.98,0.15,0.83,0.98,3.03,1.67,0.00,Matches
780,Nouhou Tolo,cm CMR,DF,Seattle Sounders,25,1997,22.8,2.19,1.80,1.54,0.57,0.09,1.58,2.28,69.2,0.70,1.14,0.26,0.88,0.92,3.11,3.38,0.00,Matches
781,Facundo Torres,uy URU,"FW,MF",Orlando City,22,2000,26.3,0.57,0.38,0.23,0.15,0.19,0.27,1.03,25.9,0.76,0.53,0.00,0.53,0.34,0.91,0.19,0.04,Matches
782,Jairo Torres,mx MEX,"MF,FW",Chicago Fire,22,2000,8.5,0.82,0.47,0.47,0.12,0.24,0.35,1.76,20.0,1.41,0.59,0.00,0.59,0.71,1.53,1.18,0.12,Matches
783,Joaquín Torres,ar ARG,"MF,FW",Philadelphia Union,26,1997,3.9,1.03,1.03,0.26,0.26,0.51,0.26,0.51,50.0,0.26,0.77,0.00,0.77,0.51,1.54,0.00,0.00,Matches
784,Mason Toye,us USA,FW,CF Montréal,24,1998,7.5,0.27,0.13,0.00,0.13,0.13,0.13,0.13,100.0,0.00,0.40,0.00,0.40,0.27,0.53,0.40,0.00,Matches
785,Wil Trapp,us USA,MF,Minnesota Utd,30,1993,26.9,2.08,1.41,1.00,0.86,0.22,0.78,2.68,29.2,1.90,1.04,0.26,0.78,1.12,3.20,1.19,0.04,Matches
786,Miguel Trauco,pe PER,DF,SJ Earthquakes,30,1992,22.3,1.43,1.26,0.81,0.45,0.18,0.72,1.79,40.0,1.08,0.58,0.13,0.45,0.94,2.38,1.48,0.00,Matches
787,Niko Tsakiris,us USA,MF,SJ Earthquakes,17,2005,6.8,2.35,1.18,0.74,1.18,0.44,1.18,1.76,66.7,0.59,0.59,0.15,0.44,0.59,2.94,0.74,0.00,Matches
788,Bill Tuiloma,nz NZL,DF,Charlotte,27,1995,15.0,0.60,0.13,0.33,0.27,0.00,0.33,0.67,50.0,0.33,1.07,0.60,0.47,1.40,2.00,3.93,0.07,Matches
789,Stephen Turnbull,us USA,"DF,MF",NYCFC,24,1998,5.4,2.04,1.30,1.30,0.74,0.00,1.67,2.96,56.3,1.30,1.67,0.56,1.11,0.74,2.78,1.85,0.00,Matches
790,Ema Twumasi,gh GHA,DF,FC Dallas,25,1997,17.5,1.20,0.69,0.46,0.69,0.06,0.46,1.14,40.0,0.69,1.03,0.17,0.86,0.63,1.83,2.17,0.00,Matches
791,Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,21,2001,8.1,2.59,1.36,0.49,1.36,0.74,0.99,2.59,38.1,1.60,1.48,0.25,1.23,0.37,2.96,0.49,0.00,Matches
