0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,24_Matches
394,Levonte Johnson,ca CAN,"FW,DF",Vancouver W'caps,23,1999,2.2,3.18,3.13,2.27,0.00,0.45,0.00,0.45,0.00,0.45,0.45,0.00,0.00,0.00,0.00,0.45,0.00,Matches
395,Sean Johnson,us USA,GK,Toronto FC,33,1989,20.0,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
396,DeJuan Jones,us USA,DF,NE Revolution,25,1997,24.1,2.61,2.62,2.07,0.17,0.25,0.00,0.04,0.08,0.33,0.33,0.29,0.00,0.00,0.00,0.00,0.04,Matches
397,Derrick Jones,us USA,"MF,DF",Charlotte,25,1997,20.5,0.39,0.39,0.34,0.00,0.05,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Matches
398,Juan José Sánchez,mx MEX,DF,Atlanta Utd,25,1998,23.7,0.72,0.72,0.46,0.04,0.00,0.21,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Matches
399,Dejan Joveljić,rs SRB,FW,LA Galaxy,23,1999,18.1,2.93,2.93,2.38,0.00,0.22,0.11,0.17,0.06,0.44,0.44,0.39,0.00,0.00,0.00,0.00,0.06,Matches
400,Kamil Jóźwiak,pl POL,"FW,MF",Charlotte,24,1998,15.3,3.27,3.26,2.42,0.07,0.33,0.07,0.33,0.07,0.65,0.65,0.52,0.00,0.00,0.00,0.13,0.00,Matches
401,Preston Judd,us USA,FW,LA Galaxy,23,1999,7.1,2.68,2.66,1.69,0.00,0.56,0.14,0.28,0.00,0.42,0.42,0.28,0.00,0.00,0.00,0.14,0.00,Matches
402,Judson,br BRA,MF,SJ Earthquakes,29,1993,5.2,0.96,0.96,0.77,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,Matches
403,Anderson Julio,ec ECU,FW,Real Salt Lake,26,1996,12.8,2.50,2.50,1.41,0.00,0.55,0.23,0.08,0.23,0.16,0.16,0.00,0.00,0.08,0.00,0.00,0.08,Matches
404,Juninho,br BRA,MF,Orlando City,22,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
405,Sam Junqua,us USA,"DF,MF",FC Dallas,26,1996,11.4,1.05,1.06,0.88,0.09,0.09,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Matches
406,Kristijan Kahlina,hr CRO,GK,Charlotte,30,1992,24.0,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
407,Brent Kallman,us USA,"DF,FW",Minnesota Utd,32,1990,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
408,Kei Kamara,sl SLE,FW,Chicago Fire,38,1984,16.9,1.60,1.60,1.24,0.00,0.00,0.30,0.06,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Matches
409,Bernard Kamungo,us USA,"FW,MF",FC Dallas,21,2002,5.6,3.04,3.06,1.43,0.00,0.89,0.36,0.18,0.18,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Matches
410,Alec Kann,us USA,GK,FC Cincinnati,32,1990,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
411,Ercan Kara,at AUT,FW,Orlando City,27,1996,9.4,1.60,1.59,1.28,0.00,0.00,0.11,0.21,0.00,0.43,0.43,0.32,0.00,0.00,0.00,0.11,0.00,Matches
412,Ibrahim Kasule,ug UGA,MF,NY Red Bulls,18,2004,0.3,3.33,3.33,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,Mark-Anthony Kaye,ca CAN,MF,Toronto FC,28,1994,20.4,1.67,1.66,1.42,0.00,0.15,0.00,0.05,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,Matches
414,Mark-Anthony Kaye,ca CAN,MF,NE Revolution,28,1994,8.7,2.07,2.08,1.95,0.00,0.00,0.00,0.11,0.00,0.34,0.35,0.34,0.00,0.00,0.00,0.00,0.00,Matches
415,Axel Kei,us USA,FW,Real Salt Lake,15,2007,0.1,10.0,12.86,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
416,Kipp Keller,us USA,DF,Austin,22,2000,4.9,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.20,0.21,0.20,0.00,0.00,0.00,0.00,0.00,Matches
417,Deandre Kerr,ca CAN,"FW,MF",Toronto FC,20,2002,13.5,2.15,2.15,1.26,0.00,0.30,0.30,0.22,0.07,0.22,0.22,0.15,0.00,0.07,0.00,0.00,0.00,Matches
418,Henry Kessler,us USA,DF,NE Revolution,24,1998,7.7,0.65,0.65,0.52,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
419,Benjamin Kikanovic,us USA,"FW,MF",SJ Earthquakes,23,2000,7.8,1.79,1.79,1.15,0.00,0.38,0.00,0.26,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
420,Gadi Kinda,il ISR,MF,Sporting KC,28,1994,9.3,4.19,4.19,2.69,0.43,0.54,0.22,0.32,0.00,0.97,0.97,0.54,0.00,0.22,0.00,0.22,0.00,Matches
421,Sota Kitahara,us USA,DF,Seattle Sounders,20,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
422,Klauss,br BRA,FW,St. Louis,25,1997,14.6,2.60,2.60,1.71,0.00,0.14,0.41,0.14,0.21,0.27,0.27,0.14,0.00,0.14,0.00,0.00,0.00,Matches
423,John Klein,us USA,MF,St. Louis,23,1999,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
424,Mateusz Klich,pl POL,"MF,FW",D.C. United,32,1990,30.2,4.74,4.74,2.62,1.66,0.10,0.23,0.13,0.00,0.43,0.43,0.30,0.10,0.00,0.03,0.00,0.00,Matches
425,Jonathan Klinsmann,us USA,GK,LA Galaxy,25,1997,9.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
426,Žan Kolmanič,si SVN,DF,Austin,22,2000,4.7,1.70,1.69,1.49,0.00,0.21,0.00,0.00,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
427,Amet Korca,us USA,DF,FC Dallas,22,2000,1.7,0.59,0.58,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
428,Georgios Koutsias,gr GRE,"FW,MF",Chicago Fire,18,2004,11.3,1.06,1.06,0.53,0.00,0.35,0.09,0.09,0.00,0.35,0.35,0.18,0.00,0.18,0.00,0.00,0.00,Matches
429,Sebastian Kowalczyk,pl POL,"FW,MF",Houston Dynamo,24,1998,3.9,2.31,2.30,1.79,0.26,0.00,0.00,0.26,0.00,0.77,0.77,0.77,0.00,0.00,0.00,0.00,0.00,Matches
430,Filip Krastev,bg BUL,MF,LAFC,21,2001,1.8,3.89,3.99,2.22,0.56,0.00,0.56,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
431,Damir Kreilach,hr CRO,"FW,MF",Real Salt Lake,33,1989,14.6,1.64,1.64,0.96,0.00,0.07,0.34,0.27,0.00,0.34,0.34,0.07,0.00,0.00,0.27,0.00,0.00,Matches
432,Serhiy Kryvtsov,ua UKR,DF,Inter Miami,31,1991,23.5,0.55,0.55,0.51,0.00,0.00,0.00,0.00,0.04,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
433,Theodore Ku-Dipietro,us USA,"FW,MF",D.C. United,21,2002,13.0,3.46,3.47,2.15,0.00,0.92,0.23,0.08,0.08,0.38,0.39,0.23,0.00,0.08,0.00,0.00,0.08,Matches
434,Yuya Kubo,jp JPN,"MF,FW",FC Cincinnati,29,1993,11.9,2.86,2.85,1.93,0.17,0.17,0.42,0.08,0.08,0.34,0.34,0.25,0.00,0.00,0.08,0.00,0.00,Matches
435,Jojea Kwizera,rw RWA,DF,CF Montréal,24,1999,1.5,3.33,3.38,2.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
436,Mathías Laborda,uy URU,DF,Vancouver W'caps,23,1999,17.1,1.35,1.35,0.94,0.12,0.06,0.18,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.06,Matches
437,Kevon Lambert,jm JAM,DF,Real Salt Lake,25,1997,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
438,Lassi Lappalainen,fi FIN,"DF,FW",CF Montréal,24,1998,11.5,2.96,2.97,2.43,0.09,0.09,0.09,0.09,0.17,0.43,0.44,0.26,0.00,0.09,0.00,0.09,0.00,Matches
439,Oliver Larraz,us USA,MF,Colorado Rapids,21,2001,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
440,Richie Laryea,ca CAN,DF,Toronto FC,28,1995,17.9,2.12,2.12,1.12,0.00,0.39,0.11,0.45,0.06,0.34,0.34,0.22,0.00,0.00,0.00,0.11,0.00,Matches
441,Richie Laryea,ca CAN,"FW,DF",Vancouver W'caps,28,1995,10.5,2.95,2.94,1.71,0.10,0.10,0.29,0.76,0.00,0.57,0.57,0.38,0.00,0.00,0.10,0.10,0.00,Matches
442,Ariel Lassiter,cr CRC,"FW,MF",Inter Miami,28,1994,1.7,5.29,5.40,2.35,0.00,0.59,0.59,1.18,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
443,Ariel Lassiter,cr CRC,"DF,MF",CF Montréal,28,1994,17.7,2.43,2.42,1.47,0.51,0.17,0.17,0.06,0.06,0.28,0.28,0.17,0.00,0.00,0.11,0.00,0.00,Matches
444,Kemar Lawrence,jm JAM,DF,Minnesota Utd,30,1992,12.4,1.29,1.29,1.13,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
445,Randall Leal,cr CRC,"MF,FW",Nashville SC,26,1997,12.7,2.52,2.52,2.05,0.16,0.24,0.00,0.00,0.08,0.16,0.16,0.00,0.00,0.16,0.00,0.00,0.00,Matches
446,Richy Ledezma,us USA,"MF,FW",NYCFC,22,2000,13.2,3.71,3.72,2.88,0.38,0.08,0.23,0.15,0.00,0.53,0.53,0.30,0.08,0.00,0.08,0.08,0.00,Matches
447,Kelvin Leerdam,sr SUR,DF,LA Galaxy,32,1990,13.4,0.97,0.97,0.82,0.15,0.00,0.00,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
448,Tim Leibold,de GER,DF,Sporting KC,29,1993,9.7,4.23,4.24,3.71,0.00,0.21,0.21,0.10,0.00,0.62,0.62,0.62,0.00,0.00,0.00,0.00,0.00,Matches
449,Brooks Lennon,us USA,DF,Atlanta Utd,25,1997,32.0,3.09,3.09,1.94,1.03,0.09,0.03,0.00,0.00,0.41,0.41,0.28,0.13,0.00,0.00,0.00,0.00,Matches
450,Jonathan Lewis,us USA,"FW,MF",Colorado Rapids,25,1997,13.2,2.65,2.64,1.74,0.00,0.38,0.15,0.38,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
451,Danny Leyva,us USA,MF,Colorado Rapids,19,2003,7.1,2.82,2.83,2.25,0.00,0.00,0.00,0.42,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
452,Danny Leyva,us USA,"MF,FW",Seattle Sounders,19,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
453,Nick Lima,us USA,DF,Austin,28,1994,27.0,2.44,2.45,1.70,0.56,0.00,0.07,0.11,0.00,0.30,0.30,0.19,0.07,0.00,0.04,0.00,0.00,Matches
454,Jaylin Lindsey,us USA,DF,Charlotte,22,2000,14.5,1.45,1.45,1.24,0.14,0.00,0.00,0.00,0.07,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,Matches
455,Sebastian Lletget,us USA,"MF,FW",FC Dallas,30,1992,12.9,2.40,2.41,1.94,0.16,0.00,0.00,0.23,0.08,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Matches
456,Saba Lobzhanidze,ge GEO,FW,Atlanta Utd,28,1994,5.2,3.85,3.88,3.46,0.19,0.00,0.19,0.00,0.00,1.15,1.16,1.15,0.00,0.00,0.00,0.00,0.00,Matches
457,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,29,1993,10.0,3.40,3.41,2.40,0.00,0.70,0.20,0.10,0.00,0.30,0.30,0.20,0.00,0.00,0.10,0.00,0.00,Matches
458,Nicolás Lodeiro,uy URU,"MF,FW",Seattle Sounders,33,1989,27.5,4.91,4.90,3.31,1.24,0.04,0.04,0.25,0.04,0.44,0.44,0.40,0.04,0.00,0.00,0.00,0.00,Matches
459,Jasper Löffelsend,de GER,MF,Real Salt Lake,25,1997,12.6,2.22,2.23,1.90,0.00,0.08,0.00,0.08,0.16,0.32,0.32,0.32,0.00,0.00,0.00,0.00,0.00,Matches
460,Aaron Long,us USA,DF,LAFC,30,1992,16.9,0.83,0.83,0.71,0.00,0.00,0.06,0.00,0.06,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
461,Erik López,py PAR,"FW,MF",Atlanta Utd,21,2001,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
462,Marvin Loría,cr CRC,"FW,MF",Portland Timbers,25,1997,8.4,1.43,1.42,1.19,0.00,0.12,0.00,0.00,0.12,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
463,Daniel Lovitz,us USA,DF,Nashville SC,31,1991,31.6,2.03,2.03,1.55,0.38,0.03,0.03,0.00,0.03,0.19,0.19,0.13,0.06,0.00,0.00,0.00,0.00,Matches
464,Damion Lowe,jm JAM,DF,Philadelphia Union,29,1993,13.7,0.58,0.58,0.51,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
465,Eduard Löwen,de GER,MF,St. Louis,26,1997,25.6,5.16,5.14,2.77,1.21,0.39,0.35,0.39,0.04,0.74,0.74,0.47,0.23,0.04,0.00,0.00,0.00,Matches
466,Favian Loyola,cl CHI,MF,Orlando City,17,2005,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
467,Diego Luna,us USA,"MF,FW",Real Salt Lake,19,2003,13.3,4.89,4.89,3.98,0.30,0.53,0.00,0.00,0.08,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,Matches
468,Adam Lundqvist,se SWE,"DF,MF",Austin,28,1994,9.6,1.88,1.88,1.04,0.52,0.10,0.10,0.00,0.10,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
469,Benjamin Lundt,de GER,GK,St. Louis,27,1995,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
470,Luquinhas,br BRA,"MF,FW",NY Red Bulls,26,1996,22.2,3.92,3.91,2.75,0.05,0.36,0.18,0.54,0.05,0.32,0.31,0.23,0.00,0.00,0.05,0.05,0.00,Matches
471,Jack Lynn,us USA,"MF,FW",Orlando City,23,2000,0.4,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
472,Larrys Mabiala,cd COD,DF,Portland Timbers,35,1987,9.8,0.31,0.31,0.10,0.00,0.00,0.20,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.00,Matches
473,Aimé Mabika,zm ZAM,DF,Toronto FC,24,1998,16.8,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
474,Zac MacMath,us USA,GK,Real Salt Lake,31,1991,27.5,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
475,Lukas MacNaughton,ca CAN,DF,Toronto FC,27,1995,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
476,Lukas MacNaughton,ca CAN,DF,Nashville SC,27,1995,11.9,1.01,1.00,0.34,0.42,0.00,0.17,0.08,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.08,0.00,Matches
477,Talles Magno,br BRA,FW,NYCFC,20,2002,21.2,3.02,3.02,2.26,0.00,0.19,0.33,0.19,0.05,0.28,0.28,0.19,0.00,0.00,0.05,0.05,0.00,Matches
478,Jack Maher,us USA,DF,Nashville SC,23,1999,32.0,0.47,0.47,0.38,0.00,0.00,0.06,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
479,Cassius Mailula,za RSA,"FW,MF",Toronto FC,21,2001,0.8,1.25,1.27,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
480,Christian Makoun,ve VEN,"DF,MF",NE Revolution,22,2000,5.4,0.93,0.92,0.56,0.19,0.19,0.00,0.00,0.00,0.19,0.18,0.19,0.00,0.00,0.00,0.00,0.00,Matches
481,Adilson Malanda,fr FRA,DF,Charlotte,21,2001,28.5,0.39,0.39,0.35,0.00,0.00,0.04,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
482,Denil Maldonado,hn HON,DF,LAFC,24,1998,18.6,0.81,0.81,0.59,0.11,0.00,0.00,0.00,0.11,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
483,Machop Malual,ss SSD,"FW,MF",Atlanta Utd,24,1998,5.2,3.46,3.45,1.92,0.00,0.96,0.19,0.38,0.00,0.38,0.38,0.19,0.00,0.00,0.19,0.00,0.00,Matches
484,Elias Manoel,br BRA,FW,NY Red Bulls,21,2001,18.4,2.23,2.23,1.58,0.00,0.33,0.22,0.05,0.05,0.33,0.33,0.27,0.00,0.05,0.00,0.00,0.00,Matches
485,J.T. Marcinkowski,us USA,GK,SJ Earthquakes,25,1997,12.4,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
486,Paul Marie,fr FRA,DF,SJ Earthquakes,27,1995,22.3,1.70,1.71,1.26,0.04,0.18,0.09,0.13,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
487,Anthony Markanich,ph PHI,DF,Colorado Rapids,23,1999,3.8,2.37,2.38,1.58,0.26,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
488,Anthony Markanich,ph PHI,DF,St. Louis,23,1999,7.3,1.78,1.78,1.51,0.14,0.00,0.14,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
489,George Marks,us USA,GK,Charlotte,23,1999,7.0,0.29,0.29,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
490,Mikael Marques,se SWE,MF,Minnesota Utd,21,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
491,Jahkeele Marshall-Rutty,ca CAN,"MF,DF",Toronto FC,18,2004,12.8,1.88,1.88,1.41,0.00,0.08,0.16,0.16,0.08,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Matches
492,Alonso Martínez,cr CRC,"FW,DF",NYCFC,24,1998,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
493,José Martínez,es ESP,DF,FC Dallas,29,1993,15.9,0.50,0.50,0.38,0.06,0.00,0.06,0.00,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
494,Josef Martínez,ve VEN,FW,Inter Miami,29,1993,19.3,1.45,1.45,0.98,0.00,0.00,0.36,0.10,0.00,0.16,0.16,0.05,0.00,0.00,0.10,0.00,0.00,Matches
495,Luís Martins,pt POR,DF,Vancouver W'caps,30,1992,18.0,1.72,1.72,1.06,0.44,0.06,0.11,0.00,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Matches
496,Thiago Martins,br BRA,DF,NYCFC,27,1995,24.3,0.70,0.70,0.66,0.00,0.00,0.04,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Matches
497,Alexandru Mățan,ro ROU,"MF,FW",Columbus Crew,23,1999,25.2,3.33,3.34,2.14,0.36,0.28,0.24,0.24,0.08,0.52,0.52,0.40,0.04,0.04,0.00,0.04,0.00,Matches
498,Jimmy Maurer,us USA,GK,FC Dallas,34,1988,4.8,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
499,Chris Mavinga,cd COD,DF,LA Galaxy,31,1991,12.5,0.56,0.56,0.40,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
500,Max,br BRA,"MF,FW",Colorado Rapids,21,2001,7.4,2.30,2.31,2.16,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
501,Andreas Maxsø,dk DEN,DF,Colorado Rapids,28,1994,32.5,0.31,0.31,0.25,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
502,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,25,1997,20.4,1.91,1.91,1.47,0.25,0.10,0.00,0.10,0.00,0.15,0.15,0.10,0.00,0.00,0.00,0.05,0.00,Matches
503,Hugo-Hilaire Mbongue Mbongue,ca CAN,"FW,MF",Toronto FC,18,2004,2.9,2.41,2.43,2.07,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
504,John McCarthy,us USA,GK,LAFC,30,1992,25.0,0.20,0.20,0.16,0.04,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
505,Dax McCarty,us USA,MF,Nashville SC,35,1987,21.0,2.19,2.19,1.76,0.14,0.05,0.05,0.05,0.14,0.19,0.19,0.10,0.00,0.00,0.00,0.05,0.05,Matches
506,Jack McGlynn,us USA,MF,Philadelphia Union,19,2003,18.0,3.56,3.55,2.67,0.56,0.11,0.17,0.06,0.00,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,Matches
507,Zac McGraw,ca CAN,DF,Portland Timbers,25,1997,26.9,0.37,0.37,0.33,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
508,Duncan McGuire,us USA,FW,Orlando City,21,2001,15.4,2.08,2.07,1.23,0.00,0.32,0.19,0.19,0.13,0.32,0.32,0.13,0.00,0.13,0.06,0.00,0.00,Matches
509,Kendall McIntosh,us USA,GK,Sporting KC,29,1994,13.2,0.15,0.15,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
510,Thomas McNamara,us USA,"MF,FW",NE Revolution,31,1991,2.1,1.90,1.88,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
511,Christopher McVey,se SWE,DF,Inter Miami,25,1997,13.5,0.74,0.74,0.67,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
512,Jimmy Medranda,co COL,"MF,DF",Columbus Crew,28,1994,1.2,4.17,4.29,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
513,Tim Melia,us USA,GK,Sporting KC,36,1986,15.8,0.19,0.19,0.06,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
514,Vinicius Mello,br BRA,FW,Charlotte,20,2002,0.6,3.33,3.16,1.67,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
515,Jonathan Mensah,gh GHA,DF,SJ Earthquakes,32,1990,21.7,0.65,0.65,0.51,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
516,Justin Meram,iq IRQ,"FW,MF",Charlotte,34,1988,14.8,2.84,2.84,2.09,0.47,0.27,0.00,0.00,0.00,0.41,0.41,0.27,0.14,0.00,0.00,0.00,0.00,Matches
517,Justin Meram,iq IRQ,"FW,MF",Real Salt Lake,34,1988,2.0,3.00,2.93,3.00,0.00,0.00,0.00,0.00,0.00,0.50,0.49,0.50,0.00,0.00,0.00,0.00,0.00,Matches
518,Lionel Messi,ar ARG,"FW,MF",Inter Miami,35,1987,4.1,6.59,6.51,3.41,0.24,1.22,0.24,1.46,0.00,0.73,0.72,0.73,0.00,0.00,0.00,0.00,0.00,Matches
519,Matt Miazga,us USA,DF,FC Cincinnati,27,1995,26.5,0.72,0.72,0.64,0.00,0.00,0.08,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Matches
520,Micael,br BRA,DF,Houston Dynamo,22,2000,21.9,0.41,0.41,0.37,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
521,Novak Mićović,rs SRB,GK,LA Galaxy,21,2001,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
522,Matko Miljevic,us USA,"MF,FW",CF Montréal,21,2001,1.5,3.33,3.46,1.33,0.00,0.67,0.67,0.67,0.00,0.67,0.69,0.67,0.00,0.00,0.00,0.00,0.00,Matches
523,Eric Miller,us USA,DF,Portland Timbers,30,1993,13.4,0.67,0.67,0.52,0.15,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,0.00,0.00,0.00,0.00,Matches
524,Kamal Miller,ca CAN,DF,Inter Miami,25,1997,20.5,0.78,0.78,0.73,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
525,Kamal Miller,ca CAN,DF,CF Montréal,25,1997,5.3,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
