0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
523,Dylan Nealis,us USA,DF,NY Red Bulls,25,1998,25.9,0.12,0.04,0.00,1.51,1.78,0.04,1.27,0.85,1.47,0.00,0.00,0.00,4.48,3.13,1.04,75.0,Matches
524,Sean Nealis,us USA,DF,NY Red Bulls,27,1997,24.8,0.16,0.08,0.04,0.89,0.44,0.00,0.00,1.13,0.73,0.08,0.08,0.04,4.44,2.86,1.85,60.7,Matches
525,Franco Negri,ar ARG,DF,Inter Miami,28,1995,8.8,0.11,0.00,0.00,0.68,0.57,0.34,2.27,1.70,1.93,0.00,0.00,0.11,5.11,0.68,0.91,42.9,Matches
526,John Nelson,us USA,DF,LA Galaxy,25,1998,13.0,0.15,0.00,0.00,0.54,0.38,0.00,0.85,1.15,1.08,0.00,0.00,0.00,4.38,0.62,0.85,42.1,Matches
527,Jake Nerwinski,us USA,DF,St. Louis,29,1994,6.2,0.16,0.00,0.00,0.32,1.29,0.00,0.97,1.61,0.48,0.00,0.00,0.00,3.71,2.42,1.77,57.7,Matches
528,Serge Ngoma,us USA,"MF,FW",NY Red Bulls,18,2005,1.3,1.54,0.00,0.00,2.31,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,1.54,1.54,3.85,28.6,Matches
529,Joakim Nilsson,se SWE,DF,St. Louis,29,1994,13.5,0.37,0.00,0.00,1.63,0.74,0.00,0.00,1.93,1.41,0.00,0.07,0.00,3.41,3.26,1.70,65.7,Matches
530,Nolan Norris,us USA,MF,FC Dallas,18,2005,2.2,1.36,0.00,0.00,1.82,0.91,0.00,0.45,0.91,0.45,0.00,0.00,0.00,2.27,1.36,0.00,100.0,Matches
531,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,25,1998,12.1,0.25,0.00,0.00,1.16,1.82,0.08,0.74,0.74,1.32,0.00,0.00,0.00,4.21,0.33,0.74,30.8,Matches
532,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,27,1996,27.3,0.33,0.04,0.04,1.68,0.70,0.00,0.15,1.90,1.54,0.00,0.04,0.00,7.25,0.44,0.51,46.2,Matches
533,Moses Nyeman,us USA,MF,Minnesota Utd,20,2003,1.5,0.00,0.67,0.00,0.67,0.00,0.00,0.67,2.67,0.67,0.00,0.00,0.00,7.33,0.00,0.00,,Matches
534,Lewis O'Brien,eng ENG,MF,LAFC,25,1998,8.7,0.11,0.11,0.00,1.49,1.03,0.00,0.57,1.72,1.26,0.00,0.00,0.00,5.75,0.57,0.92,38.5,Matches
535,Aidan O'Connor,us USA,DF,NY Red Bulls,22,2001,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
536,Rory O'Driscoll,us USA,"FW,MF",Minnesota Utd,23,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
537,Shane O'Neill,us USA,DF,Toronto FC,30,1993,12.6,0.56,0.00,0.00,2.22,0.63,0.00,0.48,1.27,1.19,0.00,0.16,0.00,4.21,2.06,0.95,68.4,Matches
538,Kevin O'Toole,ie IRL,DF,NYCFC,25,1998,26.6,0.04,0.00,0.00,0.75,0.38,0.04,2.07,1.09,1.35,0.04,0.04,0.00,4.21,1.13,1.99,36.1,Matches
539,Jáder Obrian,co COL,"FW,MF",Austin,28,1995,25.0,0.20,0.00,0.00,0.96,1.72,0.60,1.96,0.48,0.48,0.00,0.00,0.00,3.12,0.32,1.28,20.0,Matches
540,Édier Ocampo,co COL,"DF,FW",Vancouver W'caps,20,2003,2.0,0.00,0.00,0.00,2.00,3.00,0.50,5.00,1.50,1.50,0.00,0.00,0.00,3.50,1.00,0.50,66.7,Matches
541,Agustin Ojeda,ar ARG,FW,NYCFC,19,2004,10.3,0.10,0.00,0.00,1.55,1.07,0.58,1.84,0.49,1.07,0.00,0.00,0.00,4.66,0.58,0.58,50.0,Matches
542,Braian Ojeda,py PAR,MF,Real Salt Lake,23,2000,29.9,0.20,0.03,0.03,2.07,2.37,0.00,0.37,1.07,1.07,0.00,0.07,0.00,6.32,0.97,0.67,59.2,Matches
543,Martín Ojeda,ar ARG,"MF,FW",Orlando City,25,1998,21.2,0.09,0.00,0.00,0.61,1.04,0.57,9.29,0.38,0.42,0.00,0.00,0.00,3.92,0.24,0.85,21.7,Matches
544,Cristian Olivera,uy URU,"FW,MF",LAFC,21,2002,19.0,0.05,0.00,0.00,1.42,1.37,0.42,3.58,0.37,1.21,0.00,0.00,0.00,3.42,0.37,0.95,28.0,Matches
545,Christopher Olney,us USA,MF,Philadelphia Union,17,2006,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,Matches
546,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,23,2000,12.0,0.33,0.00,0.00,3.42,1.33,1.00,0.25,0.42,0.50,0.00,0.00,0.00,2.17,2.92,3.67,44.3,Matches
547,Wyatt Omsberg,us USA,DF,Chicago Fire,28,1995,9.3,0.43,0.00,0.00,0.86,0.22,0.11,0.00,2.15,0.65,0.00,0.00,0.00,3.12,1.51,1.61,48.3,Matches
548,Kwadwo Opoku,gh GHA,"MF,FW",CF Montréal,22,2001,5.8,0.00,0.00,0.00,1.03,1.38,0.34,0.86,0.17,0.00,0.00,0.00,0.00,3.28,0.34,1.38,20.0,Matches
549,Nathan Ordaz,sv SLV,"FW,MF",LAFC,20,2004,4.2,0.24,0.00,0.00,1.67,1.90,1.19,0.71,0.24,0.48,0.00,0.00,0.00,0.95,1.19,1.67,41.7,Matches
550,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,23,2000,29.4,0.20,0.00,0.00,1.16,1.50,0.03,4.86,0.34,0.78,0.00,0.03,0.00,4.83,0.24,0.48,33.3,Matches
551,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,31,1992,20.6,0.39,0.00,0.00,0.49,1.89,0.15,0.97,0.49,0.83,0.05,0.00,0.00,5.00,0.29,0.83,26.1,Matches
552,Tomáš Ostrák,cz CZE,MF,St. Louis,23,2000,7.7,0.39,0.00,0.00,0.78,0.65,0.00,0.52,1.30,0.78,0.00,0.00,0.00,6.49,0.00,0.26,0.0,Matches
553,Javier Otero,ve VEN,GK,Orlando City,21,2002,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,0.00,0.00,,Matches
554,Bryan Oviedo,cr CRC,DF,Real Salt Lake,33,1990,7.1,0.28,0.00,0.00,1.69,0.99,0.00,2.96,1.69,1.13,0.00,0.14,0.00,5.92,0.70,1.13,38.5,Matches
555,Prince Owusu,gh GHA,FW,Toronto FC,27,1997,20.4,0.10,0.00,0.00,2.75,1.52,0.64,0.25,0.44,0.54,0.05,0.00,0.00,2.21,2.16,3.09,41.1,Matches
556,Devin Padelford,us USA,DF,Minnesota Utd,21,2003,17.7,0.23,0.00,0.00,0.73,0.90,0.00,1.30,1.58,1.30,0.00,0.00,0.00,3.56,1.81,1.36,57.1,Matches
557,Maarten Paes,id IDN,GK,FC Dallas,25,1998,30.0,0.07,0.00,0.00,0.03,0.07,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1.87,0.07,0.03,66.7,Matches
558,Joseph Paintsil,gh GHA,FW,LA Galaxy,25,1998,25.5,0.27,0.00,0.00,1.25,2.63,0.75,2.55,0.27,0.43,0.04,0.04,0.00,3.61,0.08,0.16,33.3,Matches
559,Nelson Palacio,co COL,MF,Real Salt Lake,22,2001,8.3,0.24,0.00,0.00,1.45,1.20,0.00,0.48,1.33,0.72,0.00,0.12,0.00,6.99,1.45,0.84,63.2,Matches
560,Sergi Palencia,es ESP,"DF,MF",LAFC,27,1996,25.4,0.35,0.04,0.04,1.97,1.14,0.04,2.56,1.14,2.20,0.00,0.00,0.04,4.57,1.10,1.06,50.9,Matches
561,Jack Panayotou,us USA,"FW,MF",NE Revolution,19,2004,2.9,0.34,0.00,0.00,0.69,0.69,0.00,2.76,0.00,0.69,0.00,0.00,0.00,4.48,0.00,1.03,0.0,Matches
562,Elliot Panicco,us USA,GK,Nashville SC,27,1996,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.21,0.00,100.0,Matches
563,James Pantemis,ca CAN,GK,Portland Timbers,26,1997,14.5,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.07,0.00,0.00,0.00,0.00,1.72,0.41,0.00,100.0,Matches
564,Cristhian Paredes,py PAR,MF,Portland Timbers,25,1998,15.0,0.27,0.00,0.00,1.40,1.27,0.00,0.60,1.60,1.33,0.00,0.00,0.07,5.27,1.07,0.73,59.3,Matches
565,Isaiah Parente,us USA,MF,LA Galaxy,23,2000,0.5,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,14.0,2.00,0.00,100.0,Matches
566,Tim Parker,us USA,DF,NE Revolution,30,1993,4.4,0.45,0.00,0.00,1.14,0.00,0.00,0.00,0.23,1.59,0.00,0.00,0.00,4.32,2.50,0.68,78.6,Matches
567,Tim Parker,us USA,DF,St. Louis,30,1993,19.9,0.30,0.00,0.00,1.01,0.60,0.00,0.05,1.01,0.80,0.00,0.00,0.05,4.32,2.11,0.85,71.2,Matches
568,Keaton Parks,us USA,MF,NYCFC,26,1997,27.8,0.25,0.04,0.00,1.65,1.29,0.04,0.36,0.54,1.26,0.00,0.00,0.00,6.12,2.30,1.65,58.2,Matches
569,Jamie Paterson,eng ENG,"FW,MF",Charlotte,32,1991,0.5,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,2.00,0.00,0.00,0.00,10.0,0.00,2.00,0.0,Matches
570,João Paulo Mior,br BRA,MF,Seattle Sounders,32,1991,14.2,0.14,0.00,0.00,1.06,2.18,0.00,3.31,1.97,1.06,0.00,0.00,0.00,6.83,0.70,0.92,43.5,Matches
571,Tom Pearce,eng ENG,DF,CF Montréal,25,1998,2.8,0.71,0.00,0.00,0.71,0.00,0.36,10.0,1.43,0.36,0.00,0.00,0.00,2.50,0.71,0.00,100.0,Matches
572,João Pedro,br BRA,DF,Charlotte,20,2003,5.1,0.20,0.00,0.00,0.98,0.59,0.00,3.73,0.98,1.37,0.00,0.00,0.00,8.43,0.39,0.98,28.6,Matches
573,Amahl Pellegrino,no NOR,FW,SJ Earthquakes,33,1990,19.2,0.00,0.00,0.00,0.16,0.52,0.31,0.57,0.78,0.57,0.00,0.00,0.00,3.59,0.26,0.68,27.8,Matches
574,Matti Peltola,fi FIN,"MF,DF",D.C. United,21,2002,24.6,0.16,0.04,0.04,1.22,1.14,0.00,0.16,1.63,1.99,0.00,0.04,0.08,5.49,0.57,0.61,48.3,Matches
575,Andrés Perea,us USA,MF,NYCFC,23,2000,13.4,0.37,0.00,0.00,1.27,1.19,0.00,0.67,1.42,1.12,0.07,0.00,0.00,5.67,1.79,2.01,47.1,Matches
576,Daniel Pereira,ve VEN,MF,Austin,23,2000,22.6,0.40,0.00,0.00,1.64,2.17,0.00,1.68,1.11,0.58,0.00,0.00,0.00,4.87,0.04,0.22,16.7,Matches
577,Joaquín Pereyra,ar ARG,"MF,FW",Minnesota Utd,25,1998,4.5,0.44,0.00,0.00,1.78,1.56,0.00,4.89,0.67,1.33,0.00,0.00,0.00,4.67,0.67,1.56,30.0,Matches
578,Jonathan Perez,mx MEX,"MF,FW",Nashville SC,21,2003,2.6,0.00,0.00,0.00,1.15,0.38,0.00,3.08,0.38,1.15,0.00,0.00,0.00,5.77,0.00,0.38,0.0,Matches
579,Jonathan Perez,mx MEX,"FW,MF",LA Galaxy,21,2003,1.5,0.00,0.00,0.00,1.33,2.67,0.67,6.00,0.00,2.00,0.00,0.00,0.00,4.67,0.67,0.67,50.0,Matches
580,Nikola Petković,rs SRB,MF,Charlotte,20,2003,5.6,0.54,0.00,0.00,1.79,1.07,0.00,1.79,0.71,0.89,0.00,0.00,0.00,4.46,0.36,2.32,13.3,Matches
581,Luca Petrasso,ca CAN,"MF,FW",Orlando City,23,2000,0.3,0.00,0.00,0.00,3.33,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,,Matches
582,Raoul Petretta,it ITA,DF,Toronto FC,26,1997,21.1,0.28,0.00,0.00,0.85,0.95,0.05,0.71,1.42,1.00,0.00,0.00,0.00,3.60,1.00,1.28,43.8,Matches
583,Fafà Picault,ht HAI,"FW,MF",Vancouver W'caps,32,1991,18.6,0.43,0.05,0.05,1.08,2.04,0.70,2.63,0.75,0.65,0.05,0.00,0.00,3.01,1.45,2.15,40.3,Matches
584,Kayden Pierre,us USA,DF,Sporting KC,20,2003,5.0,0.00,0.00,0.00,0.80,1.00,0.00,1.60,1.20,1.60,0.00,0.00,0.00,4.00,0.00,0.40,0.0,Matches
585,Samuel Piette,ca CAN,MF,CF Montréal,29,1994,23.7,0.25,0.00,0.00,1.60,0.59,0.00,0.21,1.01,1.52,0.00,0.00,0.00,5.78,0.97,0.84,53.5,Matches
586,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,26,1997,12.8,0.39,0.00,0.00,1.02,0.39,0.08,0.31,0.63,0.70,0.00,0.08,0.00,4.22,0.86,0.70,55.0,Matches
587,Malik Pinto,us USA,"MF,FW",FC Cincinnati,21,2002,1.7,0.00,0.00,0.00,2.94,1.76,0.00,0.59,0.59,5.88,0.00,0.00,0.00,12.4,0.59,0.59,50.0,Matches
588,Gabriel Pirani,br BRA,"MF,FW",D.C. United,21,2002,14.9,0.20,0.00,0.00,1.14,0.94,0.20,1.01,0.27,0.74,0.00,0.00,0.00,4.56,0.27,1.01,21.1,Matches
589,Matt Polster,us USA,MF,NE Revolution,30,1993,29.3,0.31,0.00,0.00,1.81,0.89,0.07,0.17,1.60,0.96,0.00,0.00,0.00,5.46,1.23,0.68,64.3,Matches
590,Célio Pompeu,br BRA,"FW,MF",St. Louis,24,1999,13.8,0.36,0.00,0.00,2.25,0.72,0.22,4.93,0.58,1.16,0.07,0.07,0.00,5.58,0.43,0.87,33.3,Matches
591,Paxton Pomykal,us USA,MF,FC Dallas,24,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
592,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,26,1997,8.2,0.37,0.00,0.00,2.32,1.46,0.37,0.00,0.12,0.12,0.00,0.00,0.00,1.83,1.46,1.34,52.2,Matches
593,Tomas Pondeca,us USA,MF,FC Dallas,22,2001,1.3,0.00,0.00,0.00,0.00,2.31,0.00,0.77,0.77,0.77,0.00,0.00,0.00,1.54,0.00,0.00,,Matches
594,Alvas Powell,jm JAM,DF,FC Cincinnati,29,1994,8.7,0.46,0.11,0.11,1.03,2.53,0.00,0.92,1.15,2.30,0.00,0.00,0.00,7.70,1.03,0.80,56.3,Matches
595,Ralph Priso-Mbongue,ca CAN,MF,Vancouver W'caps,21,2002,5.3,0.38,0.00,0.00,1.89,0.57,0.00,0.00,1.70,1.32,0.00,0.00,0.00,6.04,0.19,0.38,33.3,Matches
596,Andrew Privett,us USA,DF,Charlotte,23,2000,29.8,0.17,0.00,0.00,0.44,0.37,0.07,0.13,0.50,0.81,0.00,0.00,0.00,3.76,1.61,1.17,57.8,Matches
597,Riqui Puig,es ESP,MF,LA Galaxy,24,1999,28.2,0.35,0.00,0.00,0.71,2.94,0.07,0.28,0.50,0.53,0.04,0.00,0.00,4.61,0.18,0.32,35.7,Matches
598,Teemu Pukki,fi FIN,FW,Minnesota Utd,33,1990,10.4,0.00,0.00,0.00,0.96,0.48,0.19,0.48,0.19,0.00,0.00,0.00,0.00,2.50,0.67,2.12,24.1,Matches
599,Alan Pulido,mx MEX,"FW,MF",Sporting KC,32,1991,21.7,0.05,0.00,0.00,0.46,1.29,0.51,0.69,0.28,0.28,0.00,0.00,0.00,2.81,0.65,1.94,25.0,Matches
600,John Pulskamp,us USA,GK,Sporting KC,22,2001,6.0,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,,Matches
601,Philip Quinton,us USA,DF,Columbus Crew,24,1999,1.0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.0,Matches
602,Philip Quinton,us USA,DF,Real Salt Lake,24,1999,13.6,0.00,0.00,0.00,0.29,0.51,0.00,0.00,0.66,0.96,0.00,0.00,0.00,3.75,1.40,1.18,54.3,Matches
603,Nemanja Radoja,rs SRB,MF,Sporting KC,30,1993,23.6,0.21,0.00,0.00,1.06,1.02,0.00,0.13,0.85,1.10,0.00,0.00,0.00,6.19,1.14,0.64,64.3,Matches
604,Jeremy Rafanello,us USA,MF,Philadelphia Union,23,2000,3.6,0.00,0.00,0.00,0.56,0.00,0.00,1.39,0.28,0.83,0.00,0.00,0.00,4.72,1.67,1.94,46.2,Matches
605,Jackson Ragen,us USA,DF,Seattle Sounders,25,1998,32.2,0.16,0.03,0.00,0.87,0.53,0.00,0.03,0.84,0.59,0.00,0.03,0.00,4.22,2.14,1.02,67.6,Matches
606,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,18,2005,4.7,0.64,0.00,0.00,1.49,1.91,0.00,0.21,0.21,1.70,0.00,0.00,0.00,4.89,0.43,0.85,33.3,Matches
607,Alonso Ramírez,mx MEX,MF,Austin,22,2001,0.3,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,0.00,0.00,0.00,0.00,3.33,0.00,0.00,,Matches
608,Anthony Ramirez,us USA,MF,FC Dallas,18,2005,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
609,Christian Ramirez,us USA,"MF,FW",Columbus Crew,32,1991,15.9,0.00,0.00,0.00,0.38,0.75,0.38,1.01,0.06,0.06,0.00,0.00,0.00,2.26,0.69,0.50,57.9,Matches
610,Rubén Ramos,us USA,"FW,MF",LA Galaxy,17,2007,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,Matches
611,Ryan Raposo,ca CAN,"DF,MF",Vancouver W'caps,24,1999,17.6,0.17,0.00,0.00,0.68,1.70,0.06,5.00,1.08,0.97,0.00,0.00,0.00,3.41,0.51,1.25,29.0,Matches
612,Henrich Ravas,sk SVK,GK,NE Revolution,26,1997,8.0,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.25,0.25,0.13,66.7,Matches
613,Tim Ream,us USA,DF,Charlotte,36,1987,8.8,0.00,0.00,0.00,0.34,0.45,0.00,0.11,1.02,0.34,0.00,0.00,0.00,3.98,0.68,0.80,46.2,Matches
614,Federico Redondo,ar ARG,MF,Inter Miami,21,2003,12.4,0.40,0.00,0.00,2.34,0.89,0.00,0.16,0.65,1.37,0.00,0.00,0.00,7.02,0.56,0.24,70.0,Matches
615,Jayden Reid,us USA,DF,St. Louis,22,2001,8.1,0.37,0.00,0.00,1.36,1.11,0.00,2.96,1.48,0.99,0.00,0.00,0.12,4.07,0.62,1.11,35.7,Matches
616,Marco Reus,de GER,MF,LA Galaxy,34,1989,4.0,0.00,0.00,0.00,1.00,1.25,0.25,2.00,1.00,0.50,0.00,0.00,0.00,3.00,0.25,0.50,33.3,Matches
617,Andrés Reyes,co COL,DF,NY Red Bulls,24,1999,16.6,0.18,0.06,0.00,1.87,0.78,0.00,0.00,1.14,0.66,0.00,0.00,0.00,4.46,2.71,1.45,65.2,Matches
618,Justin Reynolds,us USA,DF,Chicago Fire,19,2004,2.5,0.00,0.00,0.00,2.00,2.00,0.00,6.80,2.00,0.00,0.00,0.00,0.00,3.20,2.00,1.20,62.5,Matches
619,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,28,1995,0.3,0.00,0.00,0.00,3.33,6.67,0.00,6.67,0.00,3.33,0.00,0.00,0.00,10.0,3.33,6.67,33.3,Matches
620,Spencer Richey,us USA,GK,Chicago Fire,31,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,,Matches
621,Will Richmond,us USA,FW,SJ Earthquakes,23,2000,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
622,Andrew Rick,us USA,GK,Philadelphia Union,18,2006,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,100.0,Matches
623,Jamar Ricketts,us USA,MF,SJ Earthquakes,22,2001,0.4,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2.50,0.00,0.00,,Matches
624,Kalani Rienzi,us USA,"DF,FW",Seattle Sounders,21,2002,0.1,10.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,10.0,0.00,100.0,Matches
625,Emiliano Rigoni,ar ARG,FW,Austin,30,1993,7.8,0.00,0.00,0.00,1.54,0.64,0.26,6.54,0.51,0.51,0.00,0.00,0.00,3.08,0.77,1.92,28.6,Matches
626,Alexander Ring,fi FIN,MF,Austin,32,1991,28.8,0.17,0.00,0.00,1.46,0.59,0.03,3.33,1.08,0.97,0.00,0.10,0.00,4.62,0.49,0.38,56.0,Matches
627,Birk Risa,no NOR,DF,NYCFC,25,1998,23.9,0.08,0.00,0.00,0.71,0.79,0.04,0.04,0.79,0.50,0.00,0.00,0.00,2.55,1.46,1.42,50.7,Matches
628,Miles Robinson,us USA,DF,FC Cincinnati,26,1997,24.8,0.20,0.04,0.00,0.85,0.65,0.04,0.04,1.13,1.37,0.00,0.04,0.00,3.91,3.10,1.17,72.6,Matches
629,Stian Rode Gregersen,no NOR,DF,Atlanta Utd,28,1995,19.6,0.46,0.05,0.05,1.48,1.17,0.05,0.05,0.92,1.22,0.05,0.05,0.00,3.88,1.68,0.82,67.3,Matches
630,Rodrigues,br BRA,DF,SJ Earthquakes,26,1997,30.6,0.10,0.00,0.00,0.33,1.08,0.03,0.16,1.47,1.05,0.00,0.03,0.00,5.85,1.83,1.31,58.3,Matches
631,Jonathan Rodríguez,uy URU,FW,Portland Timbers,30,1993,27.0,0.26,0.00,0.00,1.15,0.81,0.89,0.85,0.22,0.44,0.04,0.00,0.00,2.78,2.04,1.37,59.8,Matches
632,Martín Rodríguez,cl CHI,MF,D.C. United,29,1994,14.0,0.36,0.00,0.00,1.14,0.93,0.07,1.86,1.71,1.50,0.00,0.00,0.00,5.93,0.43,1.07,28.6,Matches
633,Memo Rodriguez,us USA,MF,Sporting KC,28,1995,17.9,0.39,0.00,0.00,1.68,1.34,0.11,4.97,1.17,1.34,0.06,0.00,0.00,4.58,0.45,0.50,47.1,Matches
634,Santiago Rodríguez,uy URU,"FW,MF",NYCFC,24,2000,31.0,0.26,0.00,0.00,2.00,2.55,0.26,4.71,0.45,1.00,0.03,0.00,0.00,4.65,0.42,0.81,34.2,Matches
635,Matías Rojas,py PAR,"MF,FW",Inter Miami,28,1995,8.9,0.11,0.00,0.00,1.01,1.12,0.00,1.80,0.56,1.01,0.00,0.00,0.00,3.03,0.11,0.45,20.0,Matches
636,Alex Roldan,sv SLV,DF,Seattle Sounders,27,1996,25.4,0.04,0.04,0.00,0.79,1.14,0.12,2.87,0.91,1.26,0.00,0.00,0.00,4.76,1.02,0.94,52.0,Matches
637,Cristian Roldan,us USA,"MF,FW",Seattle Sounders,28,1995,31.5,0.06,0.00,0.00,0.57,1.56,0.10,2.60,0.76,1.43,0.00,0.00,0.00,6.73,1.30,0.92,58.6,Matches
638,Kage Romanshyn,us USA,FW,Minnesota Utd,18,2005,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
639,Abraham Romero,mx MEX,GK,Columbus Crew,25,1998,1.5,0.00,0.67,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,,Matches
640,David Romney,us USA,DF,NE Revolution,30,1993,24.6,0.04,0.00,0.00,0.61,0.41,0.00,0.16,0.69,0.45,0.00,0.04,0.00,3.37,2.56,1.83,58.3,Matches
641,Connor Ronan,ie IRL,MF,Colorado Rapids,25,1998,20.1,0.10,0.00,0.00,0.75,0.45,0.05,3.63,1.24,0.90,0.00,0.05,0.00,6.22,0.25,0.15,62.5,Matches
642,Joseph Rosales,hn HON,"DF,MF",Minnesota Utd,23,2000,26.7,0.26,0.04,0.04,2.13,0.64,0.15,7.15,1.99,1.69,0.00,0.00,0.00,8.01,0.82,1.20,40.7,Matches
643,Keegan Rosenberry,us USA,DF,Colorado Rapids,30,1993,29.1,0.03,0.00,0.00,0.27,0.27,0.00,1.72,1.41,0.76,0.00,0.03,0.00,3.78,1.24,0.79,61.0,Matches
644,Daniel Rosero,co COL,DF,Sporting KC,30,1993,21.0,0.24,0.00,0.00,1.38,0.95,0.00,0.05,1.14,0.86,0.00,0.00,0.00,4.71,1.90,0.90,67.8,Matches
645,Diego Rossi,uy URU,"MF,FW",Columbus Crew,25,1998,29.2,0.10,0.00,0.00,0.72,1.64,0.34,4.42,0.31,0.10,0.03,0.00,0.00,2.50,0.17,0.51,25.0,Matches
646,Sigurd Rosted,no NOR,DF,Toronto FC,29,1994,19.5,0.21,0.00,0.00,2.10,0.62,0.05,0.56,1.54,0.72,0.00,0.00,0.00,2.92,1.03,1.03,50.0,Matches
647,Paul Rothrock,us USA,FW,Seattle Sounders,25,1999,14.6,0.21,0.00,0.00,1.92,2.40,0.27,3.29,0.68,0.96,0.14,0.00,0.00,4.25,0.62,1.64,27.3,Matches
648,Ruan,br BRA,"DF,MF",FC Dallas,28,1995,4.7,0.21,0.00,0.00,0.64,1.70,0.00,1.91,0.43,0.85,0.00,0.00,0.00,4.47,0.64,0.64,50.0,Matches
649,Ruan,br BRA,"DF,MF",CF Montréal,28,1995,22.1,0.09,0.00,0.00,0.45,1.22,0.14,2.99,0.45,0.63,0.00,0.00,0.00,5.02,0.18,0.27,40.0,Matches
650,Diego Rubio,cl CHI,FW,Austin,30,1993,20.9,0.33,0.00,0.00,1.96,2.30,0.38,0.57,0.33,0.77,0.10,0.00,0.00,2.49,2.54,2.25,53.0,Matches
651,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,33,1990,15.0,0.13,0.07,0.00,0.87,1.07,0.27,1.80,0.07,0.33,0.00,0.00,0.00,3.33,0.93,1.47,38.9,Matches
652,David Ruíz,hn HON,"MF,DF",Inter Miami,19,2004,12.1,0.25,0.08,0.08,1.32,1.74,0.00,0.91,1.32,2.15,0.00,0.00,0.00,5.37,0.33,0.91,26.7,Matches
653,Pablo Ruíz,ar ARG,"MF,FW",Real Salt Lake,25,1998,1.9,0.53,0.00,0.00,1.58,0.53,0.53,5.79,0.53,0.00,0.00,0.00,0.00,4.74,0.00,0.00,,Matches
654,Albert Rusnák,sk SVK,MF,Seattle Sounders,29,1994,28.1,0.07,0.00,0.00,0.60,0.78,0.07,5.16,0.64,0.39,0.04,0.00,0.00,3.74,0.18,0.53,25.0,Matches
