0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,Matches PlayedMatches Played by the player or squad,Game or games started by player,Minutes,90s Played90s playedMinutes played divided by 90,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Penalty Kicks MadePenalty Kicks Made,Penalty Kicks AttemptedPenalty Kicks Attempted,Yellow CardsYellow Cards,Red CardsRed Cards,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",Progression_PrgC,Progression_PrgP,Progression_PrgR,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutesMinimum 30 minutes played per squad game to qualify as a leader,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",36_Matches
520,Efrain Morales,bo BOL,DF,Atlanta Utd,21-275,2004,5,5,405,4.5,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.07,0.07,1.56,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
521,Efrain Morales,bo BOL,DF,CF Montréal,21-275,2004,6,5,484,5.4,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.09,0.09,0.00,0.09,0.19,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
522,Marcelo Morales,cl CHI,DF,NY Red Bulls,22-181,2003,4,2,183,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.10,1.50,7.50,7.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.09,0.03,0.09,Matches
523,Santi Morales,us USA,"MF,DF",Inter Miami,18-298,2007,4,0,30,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
524,Maximiliano Moralez,ar ARG,MF,NYCFC,38-280,1987,34,34,2744,30.5,0.07,0.23,0.30,0.07,0.00,0.00,0.20,0.00,0.11,0.11,0.19,0.31,1.74,7.67,4.49,0.07,0.23,0.30,0.07,0.30,0.11,0.19,0.31,0.11,0.31,Matches
525,Andrew Moran,ie IRL,"MF,FW",LAFC,22-050,2003,8,3,318,3.5,0.29,0.29,0.57,0.29,0.00,0.00,0.29,0.00,0.14,0.14,0.34,0.49,1.14,4.57,4.29,0.28,0.28,0.57,0.28,0.57,0.15,0.33,0.48,0.15,0.48,Matches
526,Steven Moreira,cv CPV,DF,Columbus Crew,31-113,1994,30,29,2457,27.3,0.04,0.07,0.11,0.04,0.00,0.00,0.15,0.00,0.04,0.04,0.10,0.14,2.05,7.25,2.23,0.04,0.07,0.11,0.04,0.11,0.04,0.10,0.14,0.04,0.14,Matches
527,Santiago Moreno,co COL,"FW,MF",Portland Timbers,25-227,2000,22,20,1696,18.8,0.21,0.27,0.48,0.21,0.00,0.00,0.05,0.00,0.21,0.21,0.26,0.47,3.56,4.41,7.13,0.21,0.27,0.48,0.21,0.48,0.21,0.25,0.47,0.21,0.47,Matches
528,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,29-065,1996,3,2,148,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.44,0.75,3.75,2.50,9.38,0.00,0.00,0.00,0.00,0.00,0.33,0.41,0.75,0.33,0.75,Matches
529,Jordan Morris,us USA,FW,Seattle Sounders,31-039,1994,17,8,753,8.4,0.60,0.12,0.71,0.60,0.00,0.12,0.00,0.00,0.57,0.48,0.26,0.74,1.67,2.14,5.71,0.60,0.12,0.72,0.60,0.72,0.57,0.26,0.83,0.48,0.73,Matches
530,Edwin Mosquera,co COL,"FW,DF",Atlanta Utd,24-160,2001,10,0,156,1.7,0.59,0.00,0.59,0.59,0.00,0.00,1.76,0.00,0.29,0.29,0.06,0.29,8.24,6.47,15.9,0.58,0.00,0.58,0.58,0.58,0.26,0.04,0.30,0.26,0.30,Matches
531,Rafael Mosquera,pa PAN,MF,NY Red Bulls,20-194,2005,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.96,0.00,0.96,Matches
532,Cole Mrowka,us USA,MF,Columbus Crew,19-242,2006,2,0,28,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,3.33,6.67,3.33,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20,Matches
533,Hany Mukhtar,de GER,"FW,MF",Nashville SC,30-258,1995,34,34,2997,33.3,0.48,0.24,0.72,0.39,0.09,0.15,0.15,0.00,0.50,0.39,0.27,0.66,3.30,4.41,7.54,0.48,0.24,0.72,0.39,0.63,0.50,0.27,0.78,0.39,0.66,Matches
534,Thomas Müller,de GER,MF,Vancouver W'caps,36-082,1989,7,6,541,6.0,1.17,0.50,1.67,0.50,0.67,0.67,0.17,0.00,0.87,0.33,0.23,0.57,2.83,6.83,5.83,1.16,0.50,1.66,0.50,1.00,0.86,0.23,1.09,0.34,0.56,Matches
535,Daniel Munie,us USA,DF,SJ Earthquakes,25-297,2000,24,22,1991,22.1,0.09,0.09,0.18,0.09,0.00,0.00,0.18,0.00,0.08,0.08,0.01,0.10,0.72,3.30,0.50,0.09,0.09,0.18,0.09,0.18,0.08,0.01,0.09,0.08,0.09,Matches
536,Santiago Muñóz,mx MEX,"MF,FW",Sporting KC,23-112,2002,21,8,871,9.7,0.31,0.21,0.52,0.21,0.10,0.10,0.00,0.00,0.31,0.24,0.10,0.33,1.13,4.02,5.57,0.31,0.21,0.52,0.21,0.41,0.32,0.10,0.42,0.23,0.33,Matches
537,Luis Muriel,co COL,FW,Orlando City,34-232,1991,33,25,2104,23.4,0.38,0.26,0.64,0.34,0.04,0.04,0.04,0.04,0.41,0.38,0.24,0.62,2.35,3.55,6.28,0.38,0.26,0.64,0.34,0.60,0.41,0.24,0.66,0.38,0.62,Matches
538,Ian Murphy,us USA,DF,Colorado Rapids,25-322,2000,16,12,1048,11.6,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.60,2.67,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
539,Jacob Murrell,us USA,"FW,MF",D.C. United,21-250,2004,24,7,878,9.8,0.20,0.10,0.31,0.20,0.00,0.00,0.10,0.00,0.23,0.23,0.03,0.27,1.02,1.33,5.00,0.21,0.10,0.31,0.21,0.31,0.24,0.03,0.27,0.24,0.27,Matches
540,Petar Musa,hr CRO,FW,FC Dallas,27-275,1998,30,27,2295,25.5,0.71,0.24,0.94,0.63,0.08,0.12,0.27,0.00,0.60,0.51,0.18,0.69,0.82,3.80,5.57,0.71,0.24,0.94,0.63,0.86,0.61,0.18,0.78,0.51,0.69,Matches
541,Daniel Musovski,us USA,FW,Seattle Sounders,30-004,1995,31,16,1562,17.4,0.80,0.23,1.03,0.75,0.06,0.06,0.34,0.00,0.81,0.76,0.05,0.82,1.09,0.80,3.79,0.81,0.23,1.04,0.75,0.98,0.81,0.05,0.87,0.77,0.82,Matches
542,Sebastiano Musu,it ITA,FW,NYCFC,25-055,2000,1,0,14,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.50,2.00,5.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,1.53,0.80,2.33,1.53,2.33,Matches
543,Alex Muyl,us USA,"MF,FW",Nashville SC,30-065,1995,32,28,2230,24.8,0.04,0.16,0.20,0.04,0.00,0.00,0.20,0.00,0.15,0.14,0.08,0.22,1.77,1.90,5.28,0.04,0.16,0.20,0.04,0.20,0.15,0.08,0.23,0.14,0.22,Matches
544,Tristan Muyumba,fr FRA,MF,Atlanta Utd,28-272,1997,24,15,1190,13.2,0.08,0.00,0.08,0.08,0.00,0.00,0.15,0.00,0.11,0.11,0.16,0.27,0.53,5.08,1.44,0.08,0.00,0.08,0.08,0.08,0.10,0.16,0.26,0.10,0.26,Matches
545,Darlington Nagbe,us USA,MF,Columbus Crew,35-138,1990,30,30,2595,28.8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.02,0.02,0.01,0.03,0.76,3.61,0.66,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches
546,Andy Najar,hn HON,DF,Nashville SC,32-263,1993,33,28,2541,28.2,0.07,0.25,0.32,0.07,0.00,0.00,0.14,0.00,0.03,0.03,0.16,0.19,2.52,7.52,4.04,0.07,0.25,0.32,0.07,0.32,0.03,0.16,0.19,0.03,0.19,Matches
547,Matheus Nascimento,br BRA,FW,LA Galaxy,21-276,2004,22,13,1166,13.0,0.23,0.15,0.38,0.23,0.00,0.00,0.08,0.00,0.18,0.18,0.19,0.38,1.15,1.31,3.92,0.23,0.15,0.39,0.23,0.39,0.19,0.19,0.38,0.19,0.38,Matches
548,Rafael Navarro,br BRA,FW,Colorado Rapids,25-234,2000,31,30,2661,29.6,0.41,0.10,0.51,0.34,0.07,0.14,0.07,0.00,0.46,0.35,0.19,0.54,1.25,2.16,5.68,0.41,0.10,0.51,0.34,0.44,0.46,0.19,0.65,0.36,0.54,Matches
549,Logan Ndenbe,be BEL,DF,Sporting KC,25-298,2000,30,22,1990,22.1,0.05,0.00,0.05,0.05,0.00,0.00,0.09,0.00,0.10,0.10,0.05,0.16,3.89,4.48,8.73,0.05,0.00,0.05,0.05,0.05,0.11,0.06,0.16,0.11,0.16,Matches
550,Jalen Neal,us USA,DF,CF Montréal,22-102,2003,14,12,950,10.6,0.09,0.00,0.09,0.09,0.00,0.00,0.09,0.00,0.04,0.04,0.00,0.04,0.38,2.74,0.09,0.09,0.00,0.09,0.09,0.09,0.04,0.00,0.04,0.04,0.04,Matches
551,Dylan Nealis,us USA,DF,NY Red Bulls,27-127,1998,18,13,1093,12.1,0.08,0.00,0.08,0.08,0.00,0.00,0.25,0.00,0.08,0.08,0.04,0.12,1.65,3.22,6.45,0.08,0.00,0.08,0.08,0.08,0.08,0.04,0.12,0.08,0.12,Matches
552,Sean Nealis,us USA,DF,NY Red Bulls,28-325,1997,25,20,1833,20.4,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.01,0.01,0.02,0.03,0.54,2.84,0.25,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
553,Jack Neeley,us USA,DF,Charlotte,20-268,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
554,Franco Negri,ar ARG,DF,San Diego FC,30-287,1995,15,9,657,7.3,0.14,0.14,0.27,0.14,0.00,0.00,0.55,0.00,0.03,0.03,0.15,0.18,2.05,6.85,4.93,0.14,0.14,0.27,0.14,0.27,0.02,0.15,0.17,0.02,0.17,Matches
555,Jayden Nelson,ca CAN,FW,Vancouver W'caps,23-069,2002,23,16,1321,14.7,0.14,0.34,0.48,0.14,0.00,0.00,0.27,0.07,0.22,0.22,0.29,0.51,4.01,2.45,9.18,0.14,0.34,0.48,0.14,0.48,0.23,0.29,0.51,0.23,0.51,Matches
556,John Nelson,us USA,DF,LA Galaxy,27-146,1998,31,24,2044,22.7,0.00,0.04,0.04,0.00,0.00,0.00,0.09,0.00,0.02,0.02,0.04,0.06,1.59,4.32,3.70,0.00,0.04,0.04,0.00,0.04,0.02,0.04,0.06,0.02,0.06,Matches
557,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,26-014,1999,25,13,1256,14.0,0.14,0.21,0.36,0.14,0.00,0.00,0.07,0.00,0.09,0.09,0.15,0.24,2.57,5.71,5.57,0.14,0.21,0.36,0.14,0.36,0.09,0.15,0.24,0.09,0.24,Matches
558,Serge Ngoma,us USA,"FW,MF",NY Red Bulls,20-148,2005,20,5,630,7.0,0.14,0.00,0.14,0.14,0.00,0.00,0.57,0.00,0.10,0.10,0.20,0.29,2.00,2.00,7.00,0.14,0.00,0.14,0.14,0.14,0.10,0.19,0.29,0.10,0.29,Matches
559,Kenneth Nielsen,us USA,DF,LAFC,23-294,2002,2,1,94,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
560,Joakim Nilsson,se SWE,"DF,MF",St. Louis,31-301,1994,6,2,133,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27,1.33,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28,Matches
561,Nolan Norris,us USA,"DF,MF",FC Dallas,20-290,2005,13,8,635,7.1,0.00,0.14,0.14,0.00,0.00,0.00,0.42,0.00,0.08,0.08,0.17,0.25,0.99,3.38,1.55,0.00,0.14,0.14,0.00,0.14,0.09,0.17,0.26,0.09,0.26,Matches
562,Tsiki Ntsabeleng,za RSA,MF,FC Dallas,27-298,1998,13,1,337,3.7,0.00,0.27,0.27,0.00,0.00,0.00,0.27,0.00,0.11,0.11,0.16,0.27,1.08,4.05,1.62,0.00,0.27,0.27,0.00,0.27,0.11,0.15,0.27,0.11,0.27,Matches
563,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,29-005,1996,14,11,867,9.6,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.02,0.02,0.01,0.03,0.31,4.79,0.83,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
564,Aiden O'Neill,au AUS,MF,NYCFC,27-153,1998,20,17,1506,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.02,0.02,0.04,0.06,1.14,4.19,0.60,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
565,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,26-355,1998,26,22,1893,21.0,0.05,0.05,0.10,0.05,0.00,0.00,0.33,0.05,0.03,0.03,0.07,0.10,1.29,5.29,4.33,0.05,0.05,0.10,0.05,0.10,0.03,0.07,0.10,0.03,0.10,Matches
566,Allen Obando,ec ECU,FW,Inter Miami,19-174,2006,6,1,157,1.7,0.59,0.00,0.59,0.59,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35,0.00,2.35,2.35,0.57,0.00,0.57,0.57,0.57,0.36,0.00,0.36,0.36,0.36,Matches
567,Jáder Obrian,co COL,"FW,MF",Austin,30-200,1995,31,9,915,10.2,0.00,0.10,0.10,0.00,0.00,0.00,0.39,0.00,0.18,0.18,0.04,0.23,1.67,2.65,5.78,0.00,0.10,0.10,0.00,0.10,0.18,0.04,0.22,0.18,0.22,Matches
568,Édier Ocampo,co COL,DF,Vancouver W'caps,22-062,2003,30,26,2173,24.1,0.08,0.00,0.08,0.08,0.00,0.00,0.41,0.04,0.12,0.12,0.13,0.25,3.65,3.24,10.1,0.08,0.00,0.08,0.08,0.08,0.12,0.13,0.25,0.12,0.25,Matches
569,David Ochoa,us USA,GK,LAFC,24-322,2001,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
570,Agustin Ojeda,ar ARG,"FW,MF",NYCFC,21-168,2004,34,12,1344,14.9,0.00,0.34,0.34,0.00,0.00,0.00,0.07,0.00,0.09,0.09,0.24,0.34,4.50,3.76,10.9,0.00,0.33,0.33,0.00,0.33,0.09,0.24,0.33,0.09,0.33,Matches
571,Braian Ojeda,py PAR,MF,Real Salt Lake,25-160,2000,30,25,2105,23.4,0.09,0.00,0.09,0.09,0.00,0.00,0.26,0.00,0.08,0.08,0.05,0.13,1.45,5.51,1.67,0.09,0.00,0.09,0.09,0.09,0.08,0.05,0.13,0.08,0.13,Matches
572,Martín Ojeda,ar ARG,"MF,FW",Orlando City,27-007,1998,33,30,2680,29.8,0.54,0.30,0.84,0.47,0.07,0.07,0.00,0.00,0.40,0.35,0.35,0.69,2.18,5.84,7.75,0.54,0.30,0.84,0.47,0.77,0.40,0.35,0.74,0.34,0.69,Matches
573,Victor Olatunji,ng NGA,FW,Real Salt Lake,26-090,1999,8,7,643,7.1,0.56,0.00,0.56,0.56,0.00,0.00,0.14,0.14,0.42,0.42,0.10,0.54,1.69,1.41,5.77,0.56,0.00,0.56,0.56,0.56,0.43,0.10,0.53,0.43,0.53,Matches
574,Salvador Olivas,us USA,FW,Philadelphia Union,19-146,2006,3,0,47,0.5,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.60,0.60,0.00,0.80,2.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.63,0.04,0.67,0.63,0.67,Matches
575,Toyosi Olusanya,eng ENG,"FW,MF",Houston Dynamo,28-051,1997,6,0,58,0.6,0.00,1.67,1.67,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.17,0.17,0.00,3.33,8.33,0.00,1.55,1.55,0.00,1.55,0.04,0.14,0.18,0.04,0.18,Matches
576,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,25-203,2000,24,21,1856,20.6,0.49,0.34,0.83,0.49,0.00,0.00,0.24,0.00,0.47,0.47,0.22,0.68,1.65,1.12,4.37,0.48,0.34,0.82,0.48,0.82,0.47,0.22,0.68,0.47,0.68,Matches
577,Wyatt Omsberg,us USA,DF,NE Revolution,30-074,1995,9,4,393,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
578,Kwadwo Opoku,gh GHA,"FW,MF",CF Montréal,24-144,2001,9,2,192,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.05,0.05,0.00,0.05,3.33,1.43,7.14,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
579,Nathan Ordaz,sv SLV,FW,LAFC,21-326,2004,26,15,1313,14.6,0.34,0.21,0.55,0.34,0.00,0.00,0.07,0.00,0.38,0.38,0.16,0.53,2.19,2.19,6.44,0.34,0.21,0.55,0.34,0.55,0.38,0.16,0.54,0.38,0.54,Matches
580,Sergio Oregel,us USA,MF,Chicago Fire,20-202,2005,28,25,2046,22.7,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.04,0.04,0.10,0.14,0.66,6.04,1.94,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches
581,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,25-257,2000,27,22,1917,21.3,0.09,0.23,0.33,0.09,0.00,0.00,0.14,0.00,0.14,0.14,0.18,0.31,5.40,4.18,8.36,0.09,0.23,0.33,0.09,0.33,0.14,0.18,0.31,0.14,0.31,Matches
582,Jaziel Orozco,us USA,DF,St. Louis,21-185,2004,7,6,531,5.9,0.17,0.00,0.17,0.17,0.00,0.00,0.17,0.00,0.05,0.05,0.02,0.05,1.36,4.58,1.86,0.17,0.00,0.17,0.17,0.17,0.05,0.01,0.06,0.05,0.06,Matches
583,Pablo Ortiz,co COL,DF,Houston Dynamo,25-179,2000,20,16,1393,15.5,0.06,0.00,0.06,0.06,0.00,0.00,0.39,0.00,0.02,0.02,0.01,0.02,0.06,1.48,0.06,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.02,0.02,0.02,Matches
584,Harold Osorio,sv SLV,MF,Chicago Fire,22-106,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
585,Jonathan Osorio,ca CAN,MF,Toronto FC,33-175,1992,24,21,1920,21.3,0.19,0.05,0.23,0.19,0.00,0.00,0.05,0.00,0.12,0.12,0.06,0.18,0.80,4.46,2.11,0.19,0.05,0.23,0.19,0.23,0.12,0.06,0.18,0.12,0.18,Matches
586,Tomáš Ostrák,cz CZE,MF,St. Louis,25-302,2000,23,13,1016,11.3,0.09,0.18,0.27,0.09,0.00,0.00,0.35,0.00,0.13,0.13,0.09,0.21,2.39,4.96,4.34,0.09,0.18,0.27,0.09,0.27,0.13,0.08,0.22,0.13,0.22,Matches
587,Javier Otero,ve VEN,GK,Orlando City,23-016,2002,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
588,Prince Owusu,gh GHA,FW,CF Montréal,28-331,1997,34,32,2818,31.3,0.42,0.10,0.51,0.32,0.10,0.13,0.13,0.00,0.55,0.45,0.13,0.58,1.76,2.01,5.91,0.42,0.10,0.51,0.32,0.42,0.55,0.13,0.68,0.45,0.58,Matches
589,Allan Oyirwoth,ug UGA,MF,NE Revolution,18-315,2007,5,4,286,3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.03,0.03,0.03,0.06,0.63,5.63,0.31,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.08,0.04,0.08,Matches
590,Devin Padelford,us USA,DF,Minnesota Utd,22-335,2003,4,1,105,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
591,Devin Padelford,us USA,DF,St. Louis,22-335,2003,10,9,748,8.3,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.06,2.53,2.53,3.61,0.00,0.12,0.12,0.00,0.12,0.02,0.04,0.06,0.02,0.06,Matches
592,Maarten Paes,id IDN,GK,FC Dallas,27-204,1998,22,22,1980,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
593,Joseph Paintsil,gh GHA,FW,LA Galaxy,27-306,1998,25,22,1974,21.9,0.46,0.09,0.55,0.37,0.09,0.09,0.14,0.00,0.45,0.38,0.08,0.46,4.70,2.65,11.4,0.46,0.09,0.55,0.36,0.46,0.45,0.08,0.52,0.38,0.45,Matches
594,Nelson Palacio,co COL,MF,Real Salt Lake,24-171,2001,10,6,589,6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.05,0.05,0.02,0.06,0.77,4.62,0.46,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
595,Jeison Palacios,co COL,DF,Nashville SC,31-259,1994,22,21,1829,20.3,0.10,0.00,0.10,0.10,0.00,0.00,0.15,0.00,0.06,0.06,0.06,0.12,0.54,3.30,0.15,0.10,0.00,0.10,0.10,0.10,0.06,0.06,0.12,0.06,0.12,Matches
596,Sergi Palencia,es ESP,"DF,MF",LAFC,29-256,1996,33,32,2809,31.2,0.03,0.06,0.10,0.03,0.00,0.00,0.16,0.00,0.05,0.05,0.13,0.19,1.99,4.81,5.64,0.03,0.06,0.10,0.03,0.10,0.05,0.14,0.19,0.05,0.19,Matches
597,James Pantemis,ca CAN,GK,Portland Timbers,28-286,1997,19,19,1710,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
598,Cristhian Paredes,py PAR,MF,Portland Timbers,27-200,1998,29,8,1016,11.3,0.18,0.00,0.18,0.18,0.00,0.00,0.62,0.00,0.06,0.06,0.06,0.13,0.53,6.02,2.21,0.18,0.00,0.18,0.18,0.18,0.07,0.06,0.13,0.07,0.13,Matches
599,Isaiah Parente,us USA,MF,LA Galaxy,25-263,2000,25,9,1050,11.7,0.00,0.09,0.09,0.00,0.00,0.00,0.60,0.09,0.02,0.02,0.05,0.07,1.03,6.41,1.03,0.00,0.09,0.09,0.00,0.09,0.02,0.05,0.07,0.02,0.07,Matches
600,Tim Parker,us USA,DF,NY Red Bulls,32-284,1993,13,10,867,9.6,0.10,0.00,0.10,0.10,0.00,0.00,0.21,0.00,0.10,0.10,0.02,0.13,0.52,4.79,0.21,0.10,0.00,0.10,0.10,0.10,0.11,0.02,0.13,0.11,0.13,Matches
601,Keaton Parks,us USA,MF,NYCFC,28-120,1997,14,10,880,9.8,0.10,0.20,0.31,0.10,0.00,0.00,0.31,0.00,0.15,0.15,0.12,0.28,1.53,6.63,2.45,0.10,0.20,0.31,0.10,0.31,0.16,0.12,0.28,0.16,0.28,Matches
602,Marco Pašalić,hr CRO,"MF,FW",Orlando City,25-081,2000,33,32,2568,28.5,0.42,0.18,0.60,0.42,0.00,0.00,0.11,0.00,0.28,0.28,0.20,0.48,3.05,4.81,6.88,0.42,0.18,0.60,0.42,0.60,0.28,0.19,0.48,0.28,0.48,Matches
603,João Paulo Mior,br BRA,MF,Seattle Sounders,34-271,1991,11,6,479,5.3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.04,0.04,0.04,0.06,0.75,4.53,0.38,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
604,Tom Pearce,eng ENG,"MF,DF",CF Montréal,27-236,1998,21,9,911,10.1,0.00,0.10,0.10,0.00,0.00,0.00,0.20,0.00,0.12,0.12,0.18,0.31,3.27,2.08,9.90,0.00,0.10,0.10,0.00,0.10,0.12,0.18,0.30,0.12,0.30,Matches
605,Tyson Pearce,us USA,"MF,DF",St. Louis,18-114,2007,2,0,30,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
