0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG/ShotNon-Penalty Expected Goals per shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum .395 shots per squad game to qualify as a leader","Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",25_Matches
499,Chris Mavinga,cd COD,DF,LA Galaxy,31,1991,12.5,0.00,0.40,0.08,20.0,0.40,0.08,0.00,0.00,9.5,0.00,0.00,0.00,0.05,0.05,0.13,-0.05,-0.05,Matches
500,Max,br BRA,"MF,FW",Colorado Rapids,21,2001,7.4,0.14,1.89,0.54,28.6,1.90,0.54,0.07,0.25,23.2,0.00,0.00,0.00,0.15,0.15,0.08,-0.01,-0.01,Matches
501,Andreas Maxsø,dk DEN,DF,Colorado Rapids,28,1994,32.5,0.06,0.46,0.18,40.0,0.46,0.18,0.13,0.33,8.7,0.00,0.00,0.00,0.07,0.07,0.14,-0.01,-0.01,Matches
502,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,25,1997,20.4,0.00,0.49,0.05,10.0,0.49,0.05,0.00,0.00,21.8,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,Matches
503,Hugo-Hilaire Mbongue Mbongue,ca CAN,"FW,MF",Toronto FC,18,2004,2.9,0.00,0.34,0.34,100.0,0.35,0.35,0.00,0.00,16.9,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
504,John McCarthy,us USA,GK,LAFC,30,1992,25.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
505,Dax McCarty,us USA,MF,Nashville SC,35,1987,21.0,0.05,0.43,0.05,11.1,0.43,0.05,0.11,1.00,23.0,0.00,0.00,0.00,0.02,0.02,0.06,0.02,0.02,Matches
506,Jack McGlynn,us USA,MF,Philadelphia Union,19,2003,18.0,0.11,1.56,0.28,17.9,1.55,0.28,0.07,0.40,25.8,0.06,0.00,0.00,0.07,0.07,0.04,0.04,0.04,Matches
507,Zac McGraw,ca CAN,DF,Portland Timbers,25,1997,26.9,0.04,0.86,0.22,26.1,0.85,0.22,0.04,0.17,11.7,0.00,0.00,0.00,0.06,0.06,0.07,-0.02,-0.02,Matches
508,Duncan McGuire,us USA,FW,Orlando City,21,2001,15.4,0.84,2.14,1.56,72.7,2.14,1.56,0.39,0.54,13.9,0.00,0.00,0.00,0.34,0.34,0.16,0.50,0.50,Matches
509,Kendall McIntosh,us USA,GK,Sporting KC,29,1994,13.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
510,Thomas McNamara,us USA,"MF,FW",NE Revolution,31,1991,2.1,0.00,0.48,0.00,0.0,0.47,0.00,0.00,,12.3,0.00,0.00,0.00,0.05,0.05,0.09,-0.05,-0.05,Matches
511,Christopher McVey,se SWE,DF,Inter Miami,25,1997,13.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
512,Jimmy Medranda,co COL,"MF,DF",Columbus Crew,28,1994,1.2,0.83,2.50,0.83,33.3,2.57,0.86,0.33,1.00,23.9,0.00,0.00,0.00,0.17,0.17,0.07,0.67,0.67,Matches
513,Tim Melia,us USA,GK,Sporting KC,36,1986,15.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
514,Vinicius Mello,br BRA,FW,Charlotte,20,2002,0.6,0.00,1.67,0.00,0.0,1.58,0.00,0.00,,6.9,0.00,0.00,0.00,0.17,0.17,0.09,-0.17,-0.17,Matches
515,Jonathan Mensah,gh GHA,DF,SJ Earthquakes,32,1990,21.7,0.00,0.78,0.09,11.8,0.78,0.09,0.00,0.00,13.1,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
516,Justin Meram,iq IRQ,"FW,MF",Charlotte,34,1988,14.8,0.27,1.22,0.68,55.6,1.22,0.68,0.22,0.40,16.1,0.07,0.00,0.00,0.18,0.18,0.14,0.09,0.09,Matches
517,Justin Meram,iq IRQ,"FW,MF",Real Salt Lake,34,1988,2.0,0.00,3.00,1.50,50.0,2.93,1.47,0.00,0.00,21.0,0.00,0.00,0.00,0.10,0.10,0.03,-0.10,-0.10,Matches
518,Lionel Messi,ar ARG,"FW,MF",Inter Miami,35,1987,4.1,0.24,4.88,1.71,35.0,4.83,1.69,0.05,0.14,21.8,1.71,0.00,0.00,0.63,0.63,0.14,-0.39,-0.39,Matches
519,Matt Miazga,us USA,DF,FC Cincinnati,27,1995,26.5,0.00,0.60,0.08,12.5,0.60,0.08,0.00,0.00,10.1,0.00,0.00,0.00,0.06,0.06,0.10,-0.06,-0.06,Matches
520,Micael,br BRA,DF,Houston Dynamo,22,2000,21.9,0.05,0.37,0.05,12.5,0.36,0.05,0.13,1.00,7.3,0.00,0.00,0.00,0.05,0.05,0.12,0.00,0.00,Matches
521,Novak Mićović,rs SRB,GK,LA Galaxy,21,2001,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
522,Matko Miljevic,us USA,"MF,FW",CF Montréal,21,2001,1.5,0.00,4.00,0.67,16.7,4.12,0.69,0.00,0.00,22.0,0.00,0.00,0.00,0.20,0.20,0.05,-0.20,-0.20,Matches
523,Eric Miller,us USA,DF,Portland Timbers,30,1993,13.4,0.00,0.15,0.00,0.0,0.15,0.00,0.00,,16.1,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,Matches
524,Kamal Miller,ca CAN,DF,Inter Miami,25,1997,20.5,0.00,0.05,0.00,0.0,0.05,0.00,0.00,,16.5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
525,Kamal Miller,ca CAN,DF,CF Montréal,25,1997,5.3,0.00,0.19,0.00,0.0,0.19,0.00,0.00,,29.1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
526,Tyler Miller,us USA,GK,D.C. United,29,1993,24.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
527,Kevin Molino,tt TRI,"MF,FW",Columbus Crew,32,1990,0.7,0.00,1.43,0.00,0.0,1.45,0.00,0.00,,28.4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,Matches
528,Alex Monis,ph PHI,FW,Chicago Fire,19,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
529,Jamiro Monteiro,cv CPV,MF,SJ Earthquakes,29,1993,23.6,0.04,1.27,0.38,30.0,1.27,0.38,0.03,0.11,19.5,0.13,0.00,0.00,0.17,0.17,0.13,-0.12,-0.12,Matches
530,Fredy Montero,co COL,"FW,MF",Seattle Sounders,35,1987,4.8,0.21,3.33,0.83,25.0,3.31,0.83,0.06,0.25,22.0,0.21,0.00,0.00,0.25,0.25,0.07,-0.04,-0.04,Matches
531,Shaq Moore,us USA,DF,Nashville SC,26,1996,30.8,0.00,0.29,0.00,0.0,0.29,0.00,0.00,,22.4,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,Matches
532,Felipe Mora,cl CHI,FW,Portland Timbers,29,1993,9.1,0.66,2.86,1.10,38.5,2.86,1.10,0.23,0.60,12.7,0.00,0.00,0.00,0.49,0.49,0.18,0.16,0.16,Matches
533,Joseph Mora,cr CRC,DF,Charlotte,30,1993,2.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
534,Alfredo Morales,us USA,MF,NYCFC,32,1990,12.9,0.00,0.85,0.08,9.1,0.85,0.08,0.00,0.00,17.1,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,Matches
535,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,35,1987,3.5,0.00,2.00,0.57,28.6,2.01,0.57,0.00,0.00,19.6,0.29,0.00,0.00,0.20,0.20,0.10,-0.20,-0.20,Matches
536,Steven Moreira,cv CPV,DF,Columbus Crew,28,1994,32.5,0.00,0.18,0.06,33.3,0.18,0.06,0.00,0.00,16.7,0.00,0.00,0.00,0.02,0.02,0.09,-0.02,-0.02,Matches
537,Junior Moreno,ve VEN,MF,FC Cincinnati,29,1993,25.0,0.16,0.52,0.16,30.8,0.52,0.16,0.31,1.00,19.8,0.00,0.00,0.00,0.05,0.05,0.10,0.11,0.11,Matches
538,Santiago Moreno,co COL,"FW,MF",Portland Timbers,22,2000,25.9,0.12,1.62,0.69,42.9,1.62,0.69,0.07,0.17,16.5,0.04,0.00,0.00,0.19,0.19,0.12,-0.07,-0.07,Matches
539,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,26,1996,3.3,0.00,4.24,1.21,28.6,4.23,1.21,0.00,0.00,22.3,0.61,0.00,0.00,0.42,0.42,0.10,-0.42,-0.42,Matches
540,Aidan Morris,us USA,MF,Columbus Crew,21,2001,28.7,0.14,0.94,0.38,40.7,0.94,0.38,0.15,0.36,19.9,0.00,0.00,0.00,0.10,0.10,0.11,0.03,0.03,Matches
541,Jordan Morris,us USA,FW,Seattle Sounders,28,1994,22.0,0.50,1.95,0.77,39.5,1.96,0.77,0.26,0.65,10.7,0.00,0.00,0.00,0.42,0.42,0.22,0.08,0.08,Matches
542,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,21,2001,4.9,0.61,1.84,1.02,55.6,1.84,1.02,0.33,0.60,16.3,0.00,0.00,0.00,0.20,0.20,0.12,0.41,0.41,Matches
543,Yerson Mosquera,co COL,DF,FC Cincinnati,21,2001,25.0,0.08,0.68,0.12,17.6,0.68,0.12,0.12,0.67,15.6,0.00,0.00,0.00,0.08,0.08,0.12,-0.00,-0.00,Matches
544,Jean Mota,br BRA,MF,Inter Miami,29,1993,10.1,0.00,1.58,0.59,37.5,1.58,0.59,0.00,0.00,26.3,0.20,0.00,0.00,0.08,0.08,0.05,-0.08,-0.08,Matches
545,Chris Mueller,us USA,"FW,MF",Chicago Fire,26,1996,7.9,0.25,1.90,0.38,20.0,1.91,0.38,0.13,0.67,13.1,0.00,0.00,0.00,0.22,0.22,0.11,0.04,0.04,Matches
546,Hany Mukhtar,de GER,"FW,MF",Nashville SC,27,1995,31.5,0.48,3.56,1.33,37.5,3.56,1.33,0.09,0.24,19.8,0.25,0.16,0.16,0.44,0.32,0.09,0.03,-0.01,Matches
547,José Mulato,co COL,"FW,MF",FC Dallas,20,2003,1.2,0.00,0.83,0.00,0.0,0.84,0.00,0.00,,21.6,0.00,0.00,0.00,0.08,0.08,0.08,-0.08,-0.08,Matches
548,O'Vonte Mullings,ca CAN,"MF,DF",NY Red Bulls,22,2000,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
549,Daniel Munie,us USA,DF,SJ Earthquakes,22,2000,1.2,0.00,0.83,0.00,0.0,0.82,0.00,0.00,,11.0,0.00,0.00,0.00,0.08,0.08,0.07,-0.08,-0.08,Matches
550,Ian Murphy,us USA,DF,FC Cincinnati,23,2000,16.9,0.00,0.12,0.00,0.0,0.12,0.00,0.00,,9.5,0.00,0.00,0.00,0.01,0.01,0.10,-0.01,-0.01,Matches
551,Daniel Musovski,us USA,FW,Real Salt Lake,27,1995,13.4,0.37,1.94,0.97,50.0,1.95,0.97,0.19,0.38,15.2,0.00,0.00,0.00,0.34,0.34,0.17,0.04,0.04,Matches
552,Alex Muyl,us USA,"MF,DF",Nashville SC,27,1995,22.7,0.04,1.01,0.22,21.7,1.02,0.22,0.04,0.20,16.6,0.00,0.00,0.00,0.07,0.07,0.07,-0.03,-0.03,Matches
553,Tristan Muyumba,fr FRA,MF,Atlanta Utd,25,1997,9.1,0.11,0.66,0.33,50.0,0.66,0.33,0.17,0.33,15.5,0.00,0.00,0.00,0.12,0.12,0.18,-0.01,-0.01,Matches
554,Darlington Nagbe,us USA,MF,Columbus Crew,32,1990,31.0,0.10,0.58,0.23,38.9,0.58,0.23,0.17,0.43,18.5,0.00,0.00,0.00,0.08,0.08,0.13,0.02,0.02,Matches
555,Andy Najar,hn HON,DF,D.C. United,29,1993,12.3,0.00,0.89,0.08,9.1,0.90,0.08,0.00,0.00,22.5,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
556,Federico Navarro,ar ARG,MF,Chicago Fire,22,2000,12.2,0.00,0.41,0.08,20.0,0.41,0.08,0.00,0.00,30.9,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
557,Miguel Navarro,ve VEN,DF,Chicago Fire,23,1999,21.9,0.00,0.32,0.00,0.0,0.32,0.00,0.00,,22.0,0.00,0.00,0.00,0.01,0.01,0.05,-0.01,-0.01,Matches
558,Rafael Navarro,br BRA,FW,Colorado Rapids,22,2000,9.8,0.10,2.14,0.92,42.9,2.14,0.92,0.05,0.11,14.6,0.00,0.00,0.00,0.26,0.26,0.12,-0.15,-0.15,Matches
559,Hassan Ndam,cm CMR,DF,NY Red Bulls,24,1998,7.8,0.00,1.03,0.38,37.5,1.02,0.38,0.00,0.00,16.2,0.00,0.00,0.00,0.09,0.09,0.09,-0.09,-0.09,Matches
560,Logan Ndenbe,be BEL,DF,Sporting KC,22,2000,17.1,0.00,0.58,0.12,20.0,0.59,0.12,0.00,0.00,21.1,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
561,Jalen Neal,us USA,DF,LA Galaxy,19,2003,14.3,0.07,0.21,0.07,33.3,0.21,0.07,0.33,1.00,7.1,0.00,0.00,0.00,0.03,0.03,0.15,0.03,0.03,Matches
562,Dylan Nealis,us USA,DF,NY Red Bulls,24,1998,11.5,0.00,0.87,0.09,10.0,0.87,0.09,0.00,0.00,14.2,0.00,0.00,0.00,0.04,0.04,0.05,-0.04,-0.04,Matches
563,Sean Nealis,us USA,DF,NY Red Bulls,26,1997,30.2,0.03,0.46,0.17,35.7,0.46,0.17,0.07,0.20,9.9,0.00,0.00,0.00,0.06,0.06,0.12,-0.02,-0.02,Matches
564,Franco Negri,ar ARG,DF,Inter Miami,27,1995,14.8,0.07,1.15,0.27,23.5,1.15,0.27,0.06,0.25,26.5,0.07,0.00,0.00,0.03,0.03,0.03,0.03,0.03,Matches
565,John Nelson,us USA,DF,St. Louis,24,1998,14.1,0.00,0.35,0.14,40.0,0.36,0.14,0.00,0.00,20.5,0.00,0.00,0.00,0.03,0.03,0.08,-0.03,-0.03,Matches
566,Jake Nerwinski,us USA,DF,St. Louis,28,1994,24.6,0.00,0.20,0.04,20.0,0.20,0.04,0.00,0.00,27.5,0.00,0.00,0.00,0.00,0.00,0.02,-0.00,-0.00,Matches
567,Harvey Neville,ie IRL,"DF,MF",Inter Miami,20,2002,2.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
568,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,23,1999,0.9,0.00,2.22,0.00,0.0,2.25,0.00,0.00,,24.1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
569,Sam Nicholson,sct SCO,"MF,DF",Colorado Rapids,28,1995,16.6,0.06,1.08,0.12,11.1,1.09,0.12,0.06,0.50,19.1,0.00,0.00,0.00,0.13,0.13,0.11,-0.07,-0.07,Matches
570,Jarosław Niezgoda,pl POL,FW,Portland Timbers,27,1995,7.3,0.14,1.10,0.41,37.5,1.09,0.41,0.13,0.33,11.9,0.00,0.00,0.00,0.23,0.23,0.21,-0.10,-0.10,Matches
571,Joakim Nilsson,se SWE,DF,St. Louis,28,1994,6.6,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
572,Matt Nocita,us USA,DF,NY Red Bulls,22,2000,0.3,0.00,3.33,0.00,0.0,3.33,0.00,0.00,,6.8,0.00,0.00,0.00,0.33,0.33,0.06,-0.33,-0.33,Matches
573,Nolan Norris,us USA,MF,FC Dallas,17,2005,1.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
574,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,24,1998,3.9,0.00,0.77,0.00,0.0,0.76,0.00,0.00,,13.9,0.00,0.00,0.00,0.08,0.08,0.11,-0.08,-0.08,Matches
575,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,26,1996,28.7,0.07,0.45,0.24,53.8,0.45,0.24,0.15,0.29,22.3,0.00,0.00,0.00,0.03,0.03,0.07,0.04,0.04,Matches
576,Moses Nyeman,us USA,MF,Real Salt Lake,19,2003,0.3,0.00,3.33,3.33,100.0,3.75,3.75,0.00,0.00,32.5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
577,Lewis O'Brien,eng ENG,MF,D.C. United,24,1998,16.8,0.06,1.19,0.30,25.0,1.19,0.30,0.05,0.20,23.1,0.00,0.00,0.00,0.07,0.07,0.05,-0.01,-0.01,Matches
578,Shane O'Neill,us USA,DF,Toronto FC,29,1993,10.4,0.00,0.29,0.00,0.0,0.29,0.00,0.00,,16.5,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,Matches
579,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,24,1998,13.3,0.00,0.45,0.23,50.0,0.45,0.23,0.00,0.00,16.0,0.00,0.00,0.00,0.03,0.03,0.06,-0.03,-0.03,Matches
580,Jáder Obrian,co COL,"FW,MF",FC Dallas,27,1995,21.0,0.29,1.14,0.48,41.7,1.14,0.48,0.25,0.60,11.8,0.00,0.00,0.00,0.27,0.27,0.24,0.01,0.01,Matches
581,Chinonso Offor,ng NGA,FW,CF Montréal,22,2000,16.8,0.24,2.20,0.89,40.5,2.20,0.89,0.11,0.27,12.9,0.00,0.00,0.00,0.31,0.31,0.14,-0.07,-0.07,Matches
582,Braian Ojeda,py PAR,MF,Real Salt Lake,22,2000,24.0,0.00,1.38,0.38,27.3,1.37,0.37,0.00,0.00,22.2,0.00,0.00,0.00,0.07,0.07,0.05,-0.07,-0.07,Matches
583,Martín Ojeda,ar ARG,"FW,MF",Orlando City,24,1998,19.5,0.31,3.33,1.33,40.0,3.33,1.33,0.09,0.23,24.5,0.36,0.00,0.00,0.24,0.24,0.07,0.07,0.07,Matches
584,Cristian Olivera,uy URU,FW,LAFC,20,2002,6.7,0.30,3.73,1.79,48.0,3.74,1.80,0.08,0.17,16.3,0.00,0.00,0.00,0.60,0.60,0.16,-0.30,-0.30,Matches
585,Tani Oluwaseyi,ca CAN,FW,Minnesota Utd,22,2000,0.1,0.00,10.0,0.00,0.0,6.92,0.00,0.00,,12.0,0.00,0.00,0.00,1.00,1.00,0.14,-1.00,-1.00,Matches
586,Wyatt Omsberg,us USA,DF,Chicago Fire,27,1995,7.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
587,Kwadwo Opoku,gh GHA,FW,LAFC,21,2001,13.1,0.15,2.21,0.99,44.8,2.22,0.99,0.07,0.15,20.1,0.00,0.00,0.00,0.25,0.25,0.11,-0.10,-0.10,Matches
588,Kwadwo Opoku,gh GHA,FW,CF Montréal,21,2001,10.3,0.39,2.33,0.58,25.0,2.33,0.58,0.17,0.67,15.0,0.00,0.00,0.00,0.35,0.35,0.15,0.04,0.04,Matches
589,Nathan Ordaz,sv SLV,FW,LAFC,19,2004,2.9,0.00,1.38,0.69,50.0,1.37,0.69,0.00,0.00,8.5,0.00,0.00,0.00,0.24,0.24,0.18,-0.24,-0.24,Matches
590,Arquimides Ordonez,gt GUA,FW,FC Cincinnati,19,2003,3.1,0.00,1.61,0.00,0.0,1.62,0.00,0.00,,16.2,0.00,0.00,0.00,0.13,0.13,0.08,-0.13,-0.13,Matches
591,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,30,1992,20.8,0.19,0.58,0.34,58.3,0.58,0.34,0.33,0.57,13.0,0.00,0.00,0.00,0.15,0.15,0.26,0.04,0.04,Matches
592,Tomáš Ostrák,cz CZE,"MF,FW",St. Louis,22,2000,12.8,0.23,2.50,0.94,37.5,2.50,0.94,0.09,0.25,19.7,0.00,0.00,0.00,0.18,0.18,0.07,0.05,0.05,Matches
593,Bryan Oviedo,cr CRC,DF,Real Salt Lake,32,1990,19.9,0.00,0.60,0.35,58.3,0.60,0.35,0.00,0.00,20.4,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
594,Prince Owusu,gh GHA,FW,Toronto FC,26,1997,2.9,0.00,1.38,0.34,25.0,1.40,0.35,0.00,0.00,12.3,0.00,0.00,0.00,0.14,0.14,0.10,-0.14,-0.14,Matches
595,Devin Padelford,us USA,DF,Minnesota Utd,20,2003,1.7,0.59,1.18,0.59,50.0,1.17,0.58,0.50,1.00,5.0,0.00,0.00,0.00,0.18,0.18,0.16,0.41,0.41,Matches
596,Maarten Paes,id IDN,GK,FC Dallas,24,1998,29.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
597,Nelson Palacio,co COL,MF,Real Salt Lake,21,2001,9.6,0.00,0.83,0.31,37.5,0.83,0.31,0.00,0.00,27.1,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
598,Diego Palacios,ec ECU,DF,LAFC,23,1999,27.0,0.00,0.59,0.11,18.8,0.59,0.11,0.00,0.00,22.7,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
599,Sergi Palencia,es ESP,DF,LAFC,26,1996,14.0,0.00,0.50,0.07,14.3,0.50,0.07,0.00,0.00,25.4,0.00,0.00,0.00,0.01,0.01,0.04,-0.01,-0.01,Matches
600,Victor Pálsson,is ISL,"DF,MF",D.C. United,31,1991,17.5,0.00,0.51,0.00,0.0,0.51,0.00,0.00,,12.3,0.00,0.00,0.00,0.04,0.04,0.08,-0.04,-0.04,Matches
601,Jack Panayotou,us USA,"MF,DF",NE Revolution,18,2004,3.6,0.00,0.83,0.00,0.0,0.84,0.00,0.00,,20.6,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
602,Elliot Panicco,us USA,GK,Nashville SC,26,1996,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
603,James Pantemis,ca CAN,GK,CF Montréal,25,1997,1.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
604,Cristhian Paredes,py PAR,MF,Portland Timbers,24,1998,21.2,0.09,1.18,0.28,24.0,1.18,0.28,0.08,0.33,19.1,0.00,0.00,0.00,0.12,0.12,0.10,-0.02,-0.02,Matches
605,Isaiah Parente,us USA,"MF,FW",Columbus Crew,22,2000,0.5,0.00,8.00,2.00,25.0,8.00,2.00,0.00,0.00,9.8,0.00,0.00,0.00,2.00,2.00,0.26,-2.00,-2.00,Matches
606,Tim Parker,us USA,DF,St. Louis,29,1993,28.5,0.14,0.53,0.14,26.7,0.53,0.14,0.27,1.00,9.0,0.00,0.00,0.00,0.05,0.05,0.10,0.09,0.09,Matches
607,Keaton Parks,us USA,MF,NYCFC,25,1997,27.9,0.07,1.54,0.57,37.2,1.54,0.57,0.05,0.13,17.8,0.00,0.00,0.00,0.12,0.12,0.08,-0.05,-0.05,Matches
608,Ilijah Paul,us USA,"FW,MF",Real Salt Lake,20,2002,1.2,0.00,2.50,0.83,33.3,2.41,0.80,0.00,0.00,16.1,0.00,0.00,0.00,0.67,0.67,0.26,-0.67,-0.67,Matches
609,João Paulo Mior,br BRA,MF,Seattle Sounders,31,1991,27.3,0.00,0.73,0.04,5.0,0.73,0.04,0.00,0.00,24.2,0.00,0.00,0.00,0.04,0.04,0.05,-0.04,-0.04,Matches
610,Adam Pearlman,ca CAN,DF,Toronto FC,17,2005,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
611,Matías Pellegrini,ar ARG,"FW,MF",NYCFC,22,2000,12.8,0.08,1.33,0.23,17.6,1.33,0.23,0.06,0.33,20.5,0.08,0.00,0.00,0.09,0.09,0.07,-0.02,-0.02,Matches
612,Andrés Perea,us USA,MF,Philadelphia Union,22,2000,1.7,0.59,5.29,1.18,22.2,5.36,1.19,0.11,0.50,15.0,0.00,0.00,0.00,0.41,0.41,0.08,0.18,0.18,Matches
613,Andrés Perea,us USA,MF,NYCFC,22,2000,8.6,0.12,2.21,0.58,26.3,2.21,0.58,0.05,0.20,14.3,0.00,0.00,0.00,0.19,0.19,0.08,-0.07,-0.07,Matches
614,Daniel Pereira,ve VEN,MF,Austin,22,2000,28.1,0.00,0.57,0.18,31.3,0.57,0.18,0.00,0.00,28.5,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,Matches
615,Gabriel Pereira,br BRA,"FW,MF",NYCFC,21,2001,17.1,0.35,2.87,1.29,44.9,2.87,1.29,0.12,0.27,18.2,0.12,0.00,0.00,0.26,0.26,0.09,0.09,0.09,Matches
616,Mauricio Pereyra,uy URU,MF,Orlando City,32,1990,23.5,0.00,0.68,0.17,25.0,0.68,0.17,0.00,0.00,16.0,0.09,0.00,0.00,0.10,0.10,0.15,-0.10,-0.10,Matches
617,Jonathan Perez,mx MEX,"DF,MF",LA Galaxy,20,2003,1.3,0.00,3.85,0.77,20.0,3.98,0.80,0.00,0.00,21.2,0.00,0.00,0.00,0.15,0.15,0.03,-0.15,-0.15,Matches
618,Miguel Perez,us USA,MF,St. Louis,17,2005,6.8,0.15,1.47,0.29,20.0,1.48,0.30,0.10,0.50,18.0,0.00,0.00,0.00,0.18,0.18,0.12,-0.03,-0.03,Matches
619,Jordan Perruzza,ca CAN,"FW,MF",Toronto FC,22,2001,1.4,0.00,2.86,0.00,0.0,2.88,0.00,0.00,,16.4,0.00,0.00,0.00,0.29,0.29,0.11,-0.29,-0.29,Matches
620,Luca Petrasso,ca CAN,"DF,FW",Orlando City,22,2000,4.8,0.00,0.42,0.00,0.0,0.41,0.00,0.00,,12.4,0.00,0.00,0.00,0.04,0.04,0.09,-0.04,-0.04,Matches
621,Raoul Petretta,it ITA,DF,Toronto FC,25,1997,19.4,0.00,0.31,0.10,33.3,0.31,0.10,0.00,0.00,16.6,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
622,Đorđe Petrović,rs SRB,GK,NE Revolution,23,1999,22.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
623,Fafà Picault,ht HAI,"FW,MF",Nashville SC,31,1991,18.0,0.28,1.89,0.89,47.1,1.89,0.89,0.15,0.31,14.1,0.00,0.00,0.00,0.22,0.22,0.12,0.06,0.06,Matches
