0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,20_Int,21_Tkl+Int,22_Clr,23_Err,24_Matches
528,Serge Ngoma,us USA,"MF,FW",NY Red Bulls,18,2005,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.0,0.77,0.77,0.00,0.77,0.00,0.00,0.77,0.77,Matches
529,Joakim Nilsson,se SWE,DF,St. Louis,29,1994,13.5,2.15,1.41,1.26,0.81,0.07,1.48,2.74,54.1,1.26,1.11,0.44,0.67,1.93,4.07,5.19,0.07,Matches
530,Nolan Norris,us USA,MF,FC Dallas,18,2005,2.2,1.82,0.45,1.36,0.45,0.00,0.91,0.91,100.0,0.00,0.91,0.45,0.45,0.91,2.73,3.18,0.00,Matches
531,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,25,1998,12.1,1.90,1.32,0.58,1.16,0.17,0.66,1.32,50.0,0.66,0.74,0.08,0.66,0.74,2.64,0.50,0.00,Matches
532,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,27,1996,27.3,2.38,1.54,1.06,1.17,0.15,0.84,1.72,48.9,0.88,1.10,0.44,0.66,1.90,4.29,1.06,0.04,Matches
533,Moses Nyeman,us USA,MF,Minnesota Utd,20,2003,1.5,2.67,0.67,1.33,1.33,0.00,0.67,2.67,25.0,2.00,2.00,0.00,2.00,2.67,5.33,0.67,0.00,Matches
534,Lewis O'Brien,eng ENG,MF,LAFC,25,1998,8.7,2.07,1.26,0.69,1.15,0.23,0.80,2.07,38.9,1.26,1.03,0.57,0.46,1.72,3.79,1.49,0.00,Matches
535,Aidan O'Connor,us USA,DF,NY Red Bulls,22,2001,0.2,10.0,0.00,10.0,0.00,0.00,5.00,5.00,100.0,0.00,0.00,0.00,0.00,5.00,15.0,5.00,0.00,Matches
536,Rory O'Driscoll,us USA,"FW,MF",Minnesota Utd,23,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
537,Shane O'Neill,us USA,DF,Toronto FC,30,1993,12.6,1.90,1.19,1.27,0.63,0.00,0.95,1.43,66.7,0.48,1.11,0.48,0.63,1.27,3.17,3.25,0.00,Matches
538,Kevin O'Toole,ie IRL,DF,NYCFC,25,1998,26.6,1.99,1.35,1.20,0.56,0.23,1.13,1.88,60.0,0.75,1.35,0.30,1.05,1.09,3.08,2.56,0.00,Matches
539,Jáder Obrian,co COL,"FW,MF",Austin,28,1995,25.0,1.16,0.48,0.52,0.40,0.24,0.56,1.68,33.3,1.12,1.52,0.08,1.44,0.48,1.64,0.36,0.00,Matches
540,Édier Ocampo,co COL,"DF,FW",Vancouver W'caps,20,2003,2.0,2.00,1.50,1.00,1.00,0.00,1.00,1.00,100.0,0.00,0.00,0.00,0.00,1.50,3.50,1.00,0.00,Matches
541,Agustin Ojeda,ar ARG,FW,NYCFC,19,2004,10.3,1.36,1.07,0.49,0.68,0.19,0.68,1.07,63.6,0.39,0.58,0.00,0.58,0.49,1.84,0.39,0.00,Matches
542,Braian Ojeda,py PAR,MF,Real Salt Lake,23,2000,29.9,1.57,1.07,0.47,0.84,0.27,0.57,1.44,39.5,0.87,0.74,0.13,0.60,1.07,2.64,1.27,0.10,Matches
543,Martín Ojeda,ar ARG,"MF,FW",Orlando City,25,1998,21.2,0.85,0.42,0.28,0.24,0.33,0.14,0.66,21.4,0.52,0.80,0.05,0.75,0.38,1.23,0.28,0.05,Matches
544,Cristian Olivera,uy URU,"FW,MF",LAFC,21,2002,19.0,1.74,1.21,0.58,0.68,0.47,0.79,2.47,31.9,1.68,1.11,0.05,1.05,0.37,2.11,0.32,0.00,Matches
545,Christopher Olney,us USA,MF,Philadelphia Union,17,2006,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,5.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,Matches
546,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,23,2000,12.0,0.67,0.50,0.17,0.25,0.25,0.17,0.75,22.2,0.58,1.17,0.25,0.92,0.42,1.08,0.67,0.00,Matches
547,Wyatt Omsberg,us USA,DF,Chicago Fire,28,1995,9.3,0.97,0.65,0.65,0.32,0.00,0.54,0.86,62.5,0.32,0.75,0.54,0.22,2.15,3.12,5.70,0.00,Matches
548,Kwadwo Opoku,gh GHA,"MF,FW",CF Montréal,22,2001,5.8,0.17,0.00,0.17,0.00,0.00,0.00,1.21,0.0,1.21,0.17,0.00,0.17,0.17,0.34,0.69,0.00,Matches
549,Nathan Ordaz,sv SLV,"FW,MF",LAFC,20,2004,4.2,1.19,0.48,0.95,0.00,0.24,0.48,0.95,50.0,0.48,0.95,0.00,0.95,0.24,1.43,0.24,0.00,Matches
550,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,23,2000,29.4,1.29,0.78,0.85,0.24,0.20,0.71,1.53,46.7,0.82,0.88,0.03,0.85,0.34,1.63,0.99,0.10,Matches
551,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,31,1992,20.6,1.12,0.83,0.44,0.58,0.10,0.39,0.97,40.0,0.58,0.97,0.10,0.87,0.49,1.60,0.73,0.00,Matches
552,Tomáš Ostrák,cz CZE,MF,St. Louis,23,2000,7.7,1.69,0.78,0.39,0.65,0.65,0.65,2.21,29.4,1.56,1.43,0.13,1.30,1.30,2.99,0.91,0.00,Matches
553,Javier Otero,ve VEN,GK,Orlando City,21,2002,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
554,Bryan Oviedo,cr CRC,DF,Real Salt Lake,33,1990,7.1,1.41,1.13,0.85,0.56,0.00,0.85,1.41,60.0,0.56,0.99,0.56,0.42,1.69,3.10,1.41,0.00,Matches
555,Prince Owusu,gh GHA,FW,Toronto FC,27,1997,20.4,1.37,0.54,0.25,0.64,0.49,0.44,0.83,52.9,0.39,0.98,0.05,0.93,0.44,1.81,1.13,0.00,Matches
556,Devin Padelford,us USA,DF,Minnesota Utd,21,2003,17.7,1.98,1.30,1.36,0.51,0.11,1.30,1.98,65.7,0.68,0.73,0.06,0.68,1.58,3.56,3.56,0.06,Matches
557,Maarten Paes,id IDN,GK,FC Dallas,25,1998,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.20,Matches
558,Joseph Paintsil,gh GHA,FW,LA Galaxy,25,1998,25.5,0.82,0.43,0.27,0.31,0.24,0.27,0.55,50.0,0.27,0.67,0.12,0.55,0.27,1.10,0.59,0.00,Matches
559,Nelson Palacio,co COL,MF,Real Salt Lake,22,2001,8.3,1.81,0.72,0.96,0.84,0.00,0.72,2.17,33.3,1.45,0.84,0.12,0.72,1.33,3.13,2.17,0.00,Matches
560,Sergi Palencia,es ESP,"DF,MF",LAFC,27,1996,25.4,3.35,2.20,1.81,1.34,0.20,1.85,2.48,74.6,0.63,1.14,0.35,0.79,1.14,4.49,2.05,0.00,Matches
561,Jack Panayotou,us USA,"FW,MF",NE Revolution,19,2004,2.9,1.38,0.69,0.34,0.69,0.34,1.38,2.41,57.1,1.03,1.03,0.00,1.03,0.00,1.38,0.69,0.00,Matches
562,Elliot Panicco,us USA,GK,Nashville SC,27,1996,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,Matches
563,James Pantemis,ca CAN,GK,Portland Timbers,26,1997,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.07,0.00,0.07,0.07,0.07,1.17,0.07,Matches
564,Cristhian Paredes,py PAR,MF,Portland Timbers,25,1998,15.0,2.20,1.33,0.80,1.13,0.27,1.00,2.67,37.5,1.67,1.67,0.40,1.27,1.60,3.80,1.73,0.00,Matches
565,Isaiah Parente,us USA,MF,LA Galaxy,23,2000,0.5,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.0,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,Matches
566,Tim Parker,us USA,DF,NE Revolution,30,1993,4.4,2.05,1.59,1.82,0.23,0.00,1.14,1.82,62.5,0.68,0.91,0.45,0.45,0.23,2.27,5.00,0.00,Matches
567,Tim Parker,us USA,DF,St. Louis,30,1993,19.9,1.01,0.80,0.65,0.25,0.10,0.55,0.75,73.3,0.20,1.06,0.80,0.25,1.01,2.01,2.76,0.00,Matches
568,Keaton Parks,us USA,MF,NYCFC,26,1997,27.8,1.80,1.26,0.43,1.04,0.32,0.94,2.05,45.6,1.12,0.97,0.18,0.79,0.54,2.34,1.47,0.00,Matches
569,Jamie Paterson,eng ENG,"FW,MF",Charlotte,32,1991,0.5,2.00,2.00,0.00,2.00,0.00,2.00,4.00,50.0,2.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,Matches
570,João Paulo Mior,br BRA,MF,Seattle Sounders,32,1991,14.2,1.69,1.06,0.85,0.56,0.28,0.70,1.90,37.0,1.20,1.34,0.28,1.06,1.97,3.66,1.34,0.07,Matches
571,Tom Pearce,eng ENG,DF,CF Montréal,25,1998,2.8,1.07,0.36,0.71,0.36,0.00,0.36,1.07,33.3,0.71,0.00,0.00,0.00,1.43,2.50,3.21,0.00,Matches
572,João Pedro,br BRA,DF,Charlotte,20,2003,5.1,1.76,1.37,0.98,0.39,0.39,0.78,2.35,33.3,1.57,0.78,0.20,0.59,0.98,2.75,2.55,0.00,Matches
573,Amahl Pellegrino,no NOR,FW,SJ Earthquakes,33,1990,19.2,1.20,0.57,0.36,0.63,0.21,0.73,1.35,53.8,0.63,0.83,0.05,0.78,0.78,1.98,0.68,0.05,Matches
574,Matti Peltola,fi FIN,"MF,DF",D.C. United,21,2002,24.6,2.80,1.99,1.26,1.18,0.37,1.59,2.52,62.9,0.93,1.34,0.53,0.81,1.63,4.43,1.46,0.12,Matches
575,Andrés Perea,us USA,MF,NYCFC,23,2000,13.4,2.24,1.12,0.97,0.97,0.30,1.34,2.69,50.0,1.34,1.34,0.07,1.27,1.42,3.66,1.57,0.00,Matches
576,Daniel Pereira,ve VEN,MF,Austin,23,2000,22.6,1.19,0.58,0.44,0.49,0.27,0.49,1.46,33.3,0.97,1.28,0.31,0.97,1.11,2.30,0.71,0.09,Matches
577,Joaquín Pereyra,ar ARG,"MF,FW",Minnesota Utd,25,1998,4.5,2.00,1.33,0.44,0.89,0.67,0.22,2.00,11.1,1.78,1.56,0.22,1.33,0.67,2.67,0.67,0.00,Matches
578,Jonathan Perez,mx MEX,"MF,FW",Nashville SC,21,2003,2.6,2.31,1.15,1.92,0.00,0.38,0.77,1.92,40.0,1.15,0.38,0.00,0.38,0.38,2.69,0.77,0.00,Matches
579,Jonathan Perez,mx MEX,"FW,MF",LA Galaxy,21,2003,1.5,2.00,2.00,0.67,1.33,0.00,2.00,3.33,60.0,1.33,0.67,0.00,0.67,0.00,2.00,2.00,0.00,Matches
580,Nikola Petković,rs SRB,MF,Charlotte,20,2003,5.6,1.61,0.89,0.36,0.71,0.54,0.71,1.43,50.0,0.71,1.07,0.18,0.89,0.71,2.32,0.36,0.00,Matches
581,Luca Petrasso,ca CAN,"MF,FW",Orlando City,23,2000,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,3.33,0.00,3.33,0.00,0.00,3.33,0.00,Matches
582,Raoul Petretta,it ITA,DF,Toronto FC,26,1997,21.1,1.61,1.00,0.90,0.66,0.05,0.90,1.56,57.6,0.66,1.42,0.43,1.00,1.42,3.03,2.09,0.05,Matches
583,Fafà Picault,ht HAI,"FW,MF",Vancouver W'caps,32,1991,18.6,1.02,0.65,0.22,0.48,0.32,0.27,1.02,26.3,0.75,1.08,0.16,0.91,0.75,1.77,0.81,0.00,Matches
584,Kayden Pierre,us USA,DF,Sporting KC,20,2003,5.0,2.00,1.60,1.00,0.60,0.40,1.20,1.60,75.0,0.40,0.80,0.40,0.40,1.20,3.20,2.40,0.00,Matches
585,Samuel Piette,ca CAN,MF,CF Montréal,29,1994,23.7,2.32,1.52,1.05,1.01,0.25,1.27,2.45,51.7,1.18,1.22,0.34,0.89,1.01,3.33,1.48,0.00,Matches
586,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,26,1997,12.8,1.25,0.70,0.94,0.31,0.00,0.86,1.48,57.9,0.63,1.41,0.47,0.94,0.63,1.88,2.66,0.08,Matches
587,Malik Pinto,us USA,"MF,FW",FC Cincinnati,21,2002,1.7,6.47,5.88,3.53,2.94,0.00,2.94,4.71,62.5,1.76,2.35,0.00,2.35,0.59,7.06,0.59,0.00,Matches
588,Gabriel Pirani,br BRA,"MF,FW",D.C. United,21,2002,14.9,1.28,0.74,0.34,0.67,0.27,0.47,1.07,43.8,0.60,0.60,0.00,0.60,0.27,1.54,0.20,0.00,Matches
589,Matt Polster,us USA,MF,NE Revolution,30,1993,29.3,1.47,0.96,0.75,0.61,0.10,0.75,1.47,51.2,0.72,0.89,0.27,0.61,1.60,3.07,1.13,0.00,Matches
590,Célio Pompeu,br BRA,"FW,MF",St. Louis,24,1999,13.8,1.88,1.16,0.51,0.80,0.58,1.09,2.17,50.0,1.09,1.45,0.07,1.38,0.58,2.46,0.58,0.00,Matches
591,Paxton Pomykal,us USA,MF,FC Dallas,24,1999,0.1,10.0,0.00,10.0,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,Matches
592,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,26,1997,8.2,0.37,0.12,0.00,0.24,0.12,0.12,0.12,100.0,0.00,0.24,0.00,0.24,0.12,0.49,0.61,0.00,Matches
593,Tomas Pondeca,us USA,MF,FC Dallas,22,2001,1.3,1.54,0.77,0.00,0.77,0.77,0.00,2.31,0.0,2.31,0.00,0.00,0.00,0.77,2.31,0.00,0.00,Matches
594,Alvas Powell,jm JAM,DF,FC Cincinnati,29,1994,8.7,2.76,2.30,1.38,1.03,0.34,1.72,2.41,71.4,0.69,0.69,0.34,0.34,1.15,3.91,2.53,0.00,Matches
595,Ralph Priso-Mbongue,ca CAN,MF,Vancouver W'caps,21,2002,5.3,3.02,1.32,1.32,1.51,0.19,1.51,2.45,61.5,0.94,1.51,0.75,0.75,1.70,4.72,1.13,0.00,Matches
596,Andrew Privett,us USA,DF,Charlotte,23,2000,29.8,1.21,0.81,0.97,0.20,0.03,0.60,0.91,66.7,0.30,1.54,1.04,0.50,0.50,1.71,4.33,0.13,Matches
597,Riqui Puig,es ESP,MF,LA Galaxy,24,1999,28.2,0.71,0.53,0.32,0.21,0.18,0.21,1.10,19.4,0.89,0.67,0.11,0.57,0.50,1.21,0.11,0.04,Matches
598,Teemu Pukki,fi FIN,FW,Minnesota Utd,33,1990,10.4,0.38,0.00,0.00,0.19,0.19,0.19,0.77,25.0,0.58,1.44,0.19,1.25,0.19,0.58,0.19,0.00,Matches
599,Alan Pulido,mx MEX,"FW,MF",Sporting KC,32,1991,21.7,0.69,0.28,0.00,0.46,0.23,0.09,0.46,20.0,0.37,0.14,0.00,0.14,0.28,0.97,0.32,0.00,Matches
600,John Pulskamp,us USA,GK,Sporting KC,22,2001,6.0,0.17,0.00,0.17,0.00,0.00,0.17,0.17,100.0,0.00,0.00,0.00,0.00,0.00,0.17,0.33,0.00,Matches
601,Philip Quinton,us USA,DF,Columbus Crew,24,1999,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,1.00,0.00,0.00,0.00,3.00,0.00,Matches
602,Philip Quinton,us USA,DF,Real Salt Lake,24,1999,13.6,1.54,0.96,0.51,0.88,0.15,1.10,1.76,62.5,0.66,2.21,0.88,1.32,0.66,2.21,4.56,0.15,Matches
603,Nemanja Radoja,rs SRB,MF,Sporting KC,30,1993,23.6,1.82,1.10,0.76,1.02,0.04,0.89,1.57,56.8,0.68,1.02,0.17,0.85,0.85,2.67,1.19,0.04,Matches
604,Jeremy Rafanello,us USA,MF,Philadelphia Union,23,2000,3.6,1.11,0.83,0.00,0.83,0.28,0.56,1.94,28.6,1.39,1.11,0.00,1.11,0.28,1.39,1.39,0.00,Matches
605,Jackson Ragen,us USA,DF,Seattle Sounders,25,1998,32.2,0.93,0.59,0.53,0.37,0.03,0.40,0.65,61.9,0.25,1.06,0.65,0.40,0.84,1.77,3.88,0.09,Matches
606,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,18,2005,4.7,1.91,1.70,0.85,1.06,0.00,0.43,0.64,66.7,0.21,1.28,0.21,1.06,0.21,2.13,0.43,0.21,Matches
607,Alonso Ramírez,mx MEX,MF,Austin,22,2001,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,Matches
608,Anthony Ramirez,us USA,MF,FC Dallas,18,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
609,Christian Ramirez,us USA,"MF,FW",Columbus Crew,32,1991,15.9,0.13,0.06,0.06,0.00,0.06,0.06,0.13,50.0,0.06,0.13,0.06,0.06,0.06,0.19,0.88,0.00,Matches
610,Rubén Ramos,us USA,"FW,MF",LA Galaxy,17,2007,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
611,Ryan Raposo,ca CAN,"DF,MF",Vancouver W'caps,24,1999,17.6,1.87,0.97,1.25,0.40,0.23,0.97,1.31,73.9,0.34,0.91,0.57,0.34,1.08,2.95,1.25,0.00,Matches
612,Henrich Ravas,sk SVK,GK,NE Revolution,26,1997,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.0,0.13,0.13,0.00,0.13,0.00,0.00,0.13,0.25,Matches
613,Tim Ream,us USA,DF,Charlotte,36,1987,8.8,0.45,0.34,0.34,0.11,0.00,0.11,0.34,33.3,0.23,1.59,0.91,0.68,1.02,1.48,3.75,0.00,Matches
614,Federico Redondo,ar ARG,MF,Inter Miami,21,2003,12.4,2.98,1.37,0.97,1.61,0.40,1.21,2.18,55.6,0.97,0.89,0.16,0.73,0.65,3.63,0.32,0.00,Matches
615,Jayden Reid,us USA,DF,St. Louis,22,2001,8.1,1.98,0.99,1.11,0.74,0.12,0.74,1.23,60.0,0.49,1.85,0.12,1.73,1.48,3.46,2.59,0.00,Matches
616,Marco Reus,de GER,MF,LA Galaxy,34,1989,4.0,0.50,0.50,0.00,0.25,0.25,0.25,1.50,16.7,1.25,0.25,0.00,0.25,1.00,1.50,0.25,0.00,Matches
617,Andrés Reyes,co COL,DF,NY Red Bulls,24,1999,16.6,1.39,0.66,1.08,0.24,0.06,0.96,1.87,51.6,0.90,2.41,1.14,1.27,1.14,2.53,4.04,0.06,Matches
618,Justin Reynolds,us USA,DF,Chicago Fire,19,2004,2.5,0.80,0.00,0.40,0.40,0.00,0.40,0.80,50.0,0.40,1.60,0.40,1.20,2.00,2.80,0.00,0.00,Matches
619,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,28,1995,0.3,3.33,3.33,3.33,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,Matches
620,Spencer Richey,us USA,GK,Chicago Fire,31,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,Matches
621,Will Richmond,us USA,FW,SJ Earthquakes,23,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
622,Andrew Rick,us USA,GK,Philadelphia Union,18,2006,6.0,0.17,0.00,0.17,0.00,0.00,0.17,0.17,100.0,0.00,0.00,0.00,0.00,0.00,0.17,0.67,0.00,Matches
623,Jamar Ricketts,us USA,MF,SJ Earthquakes,22,2001,0.4,5.00,5.00,2.50,2.50,0.00,2.50,7.50,33.3,5.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,Matches
624,Kalani Rienzi,us USA,"DF,FW",Seattle Sounders,21,2002,0.1,20.0,0.00,20.0,0.00,0.00,20.0,30.0,66.7,10.0,0.00,0.00,0.00,0.00,20.0,10.0,0.00,Matches
625,Emiliano Rigoni,ar ARG,FW,Austin,30,1993,7.8,1.03,0.51,0.64,0.26,0.13,0.77,1.28,60.0,0.51,1.28,0.64,0.64,0.51,1.54,1.28,0.00,Matches
626,Alexander Ring,fi FIN,MF,Austin,32,1991,28.8,1.67,0.97,0.94,0.49,0.24,0.52,2.22,23.4,1.70,1.15,0.59,0.56,1.08,2.74,1.60,0.03,Matches
627,Birk Risa,no NOR,DF,NYCFC,25,1998,23.9,0.75,0.50,0.50,0.25,0.00,0.50,0.84,60.0,0.33,1.00,0.79,0.21,0.79,1.55,3.64,0.13,Matches
628,Miles Robinson,us USA,DF,FC Cincinnati,26,1997,24.8,1.94,1.37,0.93,0.85,0.16,0.89,1.13,78.6,0.24,1.17,0.48,0.69,1.13,3.06,3.71,0.00,Matches
629,Stian Rode Gregersen,no NOR,DF,Atlanta Utd,28,1995,19.6,1.99,1.22,1.68,0.31,0.00,0.97,1.48,65.5,0.51,1.48,0.87,0.61,0.92,2.91,4.08,0.05,Matches
630,Rodrigues,br BRA,DF,SJ Earthquakes,26,1997,30.6,1.86,1.05,1.54,0.29,0.03,1.31,2.45,53.3,1.14,1.31,0.78,0.52,1.47,3.33,4.61,0.03,Matches
631,Jonathan Rodríguez,uy URU,FW,Portland Timbers,30,1993,27.0,0.70,0.44,0.22,0.37,0.11,0.30,0.81,36.4,0.52,0.56,0.04,0.52,0.22,0.93,0.89,0.00,Matches
632,Martín Rodríguez,cl CHI,MF,D.C. United,29,1994,14.0,2.50,1.50,1.07,1.29,0.14,1.36,2.50,54.3,1.14,1.07,0.14,0.93,1.71,4.21,1.29,0.07,Matches
633,Memo Rodriguez,us USA,MF,Sporting KC,28,1995,17.9,2.79,1.34,0.84,1.34,0.61,1.28,2.85,45.1,1.56,0.95,0.11,0.84,1.17,3.97,0.56,0.00,Matches
634,Santiago Rodríguez,uy URU,"FW,MF",NYCFC,24,2000,31.0,1.39,1.00,0.45,0.61,0.32,0.52,1.32,39.0,0.81,0.87,0.03,0.84,0.45,1.84,0.26,0.03,Matches
635,Matías Rojas,py PAR,"MF,FW",Inter Miami,28,1995,8.9,1.80,1.01,0.79,0.79,0.22,0.56,1.46,38.5,0.90,1.24,0.11,1.12,0.56,2.36,0.22,0.00,Matches
636,Alex Roldan,sv SLV,DF,Seattle Sounders,27,1996,25.4,1.77,1.26,0.91,0.63,0.24,0.94,1.77,53.3,0.83,1.61,0.43,1.18,0.91,2.68,2.09,0.04,Matches
637,Cristian Roldan,us USA,"MF,FW",Seattle Sounders,28,1995,31.5,2.25,1.43,0.92,1.05,0.29,1.24,2.03,60.9,0.79,1.37,0.25,1.11,0.76,3.02,1.21,0.00,Matches
638,Kage Romanshyn,us USA,FW,Minnesota Utd,18,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
639,Abraham Romero,mx MEX,GK,Columbus Crew,25,1998,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
640,David Romney,us USA,DF,NE Revolution,30,1993,24.6,1.10,0.45,0.65,0.41,0.04,0.65,0.98,66.7,0.33,1.91,1.22,0.69,0.69,1.79,6.14,0.00,Matches
641,Connor Ronan,ie IRL,MF,Colorado Rapids,25,1998,20.1,1.79,0.90,0.75,0.75,0.30,1.09,2.79,39.3,1.69,1.04,0.20,0.85,1.24,3.03,0.95,0.00,Matches
642,Joseph Rosales,hn HON,"DF,MF",Minnesota Utd,23,2000,26.7,2.77,1.69,1.69,0.86,0.22,1.54,2.43,63.1,0.90,1.09,0.15,0.94,1.99,4.76,1.91,0.00,Matches
643,Keegan Rosenberry,us USA,DF,Colorado Rapids,30,1993,29.1,1.20,0.76,0.69,0.41,0.10,0.86,1.31,65.8,0.45,1.31,0.55,0.76,1.41,2.61,2.82,0.00,Matches
644,Daniel Rosero,co COL,DF,Sporting KC,30,1993,21.0,1.19,0.86,0.81,0.38,0.00,0.52,0.86,61.1,0.33,1.00,0.62,0.38,1.14,2.33,4.52,0.05,Matches
645,Diego Rossi,uy URU,"MF,FW",Columbus Crew,25,1998,29.2,0.27,0.10,0.03,0.14,0.10,0.07,0.62,11.1,0.55,0.65,0.00,0.65,0.31,0.58,0.24,0.00,Matches
646,Sigurd Rosted,no NOR,DF,Toronto FC,29,1994,19.5,1.54,0.72,0.82,0.67,0.05,1.03,1.49,69.0,0.46,1.03,0.51,0.51,1.54,3.08,2.41,0.05,Matches
647,Paul Rothrock,us USA,FW,Seattle Sounders,25,1999,14.6,1.16,0.96,0.41,0.68,0.07,0.55,1.03,53.3,0.48,1.03,0.07,0.96,0.68,1.85,0.75,0.00,Matches
648,Ruan,br BRA,"DF,MF",FC Dallas,28,1995,4.7,1.28,0.85,1.06,0.21,0.00,0.64,1.49,42.9,0.85,0.85,0.21,0.64,0.43,1.70,0.64,0.00,Matches
649,Ruan,br BRA,"DF,MF",CF Montréal,28,1995,22.1,0.81,0.63,0.45,0.23,0.14,0.18,0.72,25.0,0.54,0.77,0.14,0.63,0.45,1.27,1.49,0.05,Matches
650,Diego Rubio,cl CHI,FW,Austin,30,1993,20.9,1.24,0.77,0.57,0.43,0.24,0.67,1.63,41.2,0.96,1.05,0.10,0.96,0.33,1.58,0.33,0.00,Matches
651,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,33,1990,15.0,0.53,0.33,0.13,0.20,0.20,0.20,0.47,42.9,0.27,0.73,0.13,0.60,0.07,0.60,0.40,0.00,Matches
652,David Ruíz,hn HON,"MF,DF",Inter Miami,19,2004,12.1,2.56,2.15,1.40,1.07,0.08,1.24,2.98,41.7,1.74,1.24,0.33,0.91,1.32,3.88,0.99,0.08,Matches
653,Pablo Ruíz,ar ARG,"MF,FW",Real Salt Lake,25,1998,1.9,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.0,1.05,1.05,0.00,1.05,0.53,0.53,0.00,0.00,Matches
654,Albert Rusnák,sk SVK,MF,Seattle Sounders,29,1994,28.1,0.53,0.39,0.11,0.28,0.14,0.21,0.60,35.3,0.39,0.39,0.00,0.39,0.64,1.17,0.21,0.00,Matches
655,Johnny Russell,sct SCO,FW,Sporting KC,33,1990,19.2,1.88,1.25,0.83,0.52,0.52,0.94,1.61,58.1,0.68,1.41,0.10,1.30,0.52,2.40,0.68,0.00,Matches
656,Jacen Russell-Rowe,ca CAN,"MF,FW",Columbus Crew,21,2002,11.5,0.78,0.43,0.17,0.35,0.26,0.35,0.70,50.0,0.35,0.52,0.00,0.52,0.26,1.04,0.17,0.00,Matches
657,Ryan Sailor,us USA,DF,Inter Miami,25,1998,3.5,1.14,0.86,1.14,0.00,0.00,0.86,0.86,100.0,0.00,1.14,1.14,0.00,1.14,2.29,4.57,0.29,Matches
658,Nathan Saliba,ca CAN,MF,CF Montréal,19,2004,18.3,2.30,1.04,0.77,1.31,0.22,1.09,2.02,54.1,0.93,0.98,0.38,0.60,0.55,2.84,1.69,0.00,Matches
659,Dániel Sallói,hu HUN,FW,Sporting KC,27,1996,23.6,1.02,0.47,0.25,0.55,0.21,0.47,0.64,73.3,0.17,0.97,0.00,0.97,0.42,1.44,0.59,0.00,Matches
660,Tobias Salquist,dk DEN,DF,Chicago Fire,28,1995,10.2,0.88,0.49,0.69,0.20,0.00,0.69,0.98,70.0,0.29,0.88,0.88,0.00,1.08,1.96,4.90,0.10,Matches
