0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
315,Tayvon Gray,jm JAM,DF,NYCFC,23-107,2002,19.5,78.4,3.85,27.0,40.3,11.7,0.72,78.4,0.92,0.62,66.7,0.26,27.8,40.7,177.4,87.2,1.28,1.08,0.10,0.97,0.62,50.8,2.51,Matches
316,Julian Gressel,us USA,"DF,MF",Minnesota Utd,31-353,1993,12.1,47.1,3.06,14.0,18.8,14.7,0.83,47.1,0.66,0.33,50.0,0.25,37.5,22.5,87.8,43.1,0.66,0.66,0.08,1.07,0.08,26.2,2.98,Matches
317,Yuri Guboglo,ht HAI,"DF,FW",CF Montréal,18-259,2007,11.2,43.4,2.77,13.0,17.0,13.8,2.23,43.4,3.21,1.52,47.2,1.61,50.0,25.0,167.1,85.4,2.95,1.88,1.25,1.43,0.98,26.2,5.71,Matches
318,Gage Guerra,,"FW,MF",Portland Timbers,22-348,2002,1.5,40.7,0.00,2.00,18.7,20.0,4.00,40.7,0.67,0.00,0.0,0.67,100.0,16.7,74.7,24.0,0.67,1.33,0.00,2.67,2.00,26.7,7.33,Matches
319,Colin Guske,us USA,"MF,FW",Orlando City,18-309,2007,0.2,115.0,5.00,35.0,65.0,15.0,5.00,115.0,0.00,0.00,,0.00,,65.0,545.0,310.0,15.0,0.00,5.00,5.00,0.00,65.0,0.00,Matches
320,Raul Gustavo,br BRA,DF,NYCFC,26-224,1999,4.7,74.9,7.66,34.9,34.3,6.17,1.06,74.9,1.28,0.43,33.3,0.85,66.7,45.1,206.0,113.8,1.28,0.64,0.43,1.06,0.43,47.4,0.85,Matches
321,Brian Gutiérrez,us USA,"MF,FW",Chicago Fire,22-170,2003,22.7,60.2,1.15,10.9,30.6,20.0,3.35,60.1,3.74,1.67,44.7,1.85,49.4,34.9,183.3,101.8,2.51,1.72,0.84,1.98,1.10,44.1,3.96,Matches
322,Andrew Gutman,us USA,DF,Chicago Fire,29-063,1996,31.8,57.0,4.87,24.6,19.4,13.6,2.42,57.0,0.85,0.19,22.2,0.60,70.4,27.5,113.1,64.4,1.54,0.85,0.57,1.07,0.47,33.8,4.53,Matches
323,Brad Guzan,us USA,GK,Atlanta Utd,41-086,1984,26.0,35.2,28.2,34.8,0.35,0.00,0.00,35.2,0.00,0.00,,0.00,,18.9,92.6,58.8,0.00,0.00,0.00,0.08,0.00,15.8,0.00,Matches
324,Justin Haak,us USA,"DF,MF",NYCFC,24-083,2001,33.4,69.9,8.20,32.5,33.3,4.49,0.90,69.9,0.81,0.48,59.3,0.30,37.0,42.5,236.5,131.4,1.02,0.57,0.09,0.99,0.75,48.0,0.84,Matches
325,Taha Habroune,us USA,"MF,FW",Columbus Crew,19-302,2006,6.3,79.0,1.59,14.8,38.9,26.2,2.38,79.0,3.02,1.11,36.8,1.75,57.9,46.0,207.6,102.2,1.27,0.79,0.16,2.38,2.06,56.8,4.92,Matches
326,Alexander Hack,de GER,DF,NY Red Bulls,32-087,1993,16.1,89.6,5.28,33.2,51.6,5.34,1.68,89.6,0.31,0.25,80.0,0.06,20.0,46.9,225.7,138.6,1.43,0.81,0.06,0.37,0.06,56.6,0.31,Matches
327,Teenage Hadebe,zw ZIM,DF,FC Cincinnati,30-078,1995,10.6,70.8,6.98,36.2,31.9,3.11,0.47,70.8,0.19,0.09,50.0,0.09,50.0,35.2,145.8,43.7,0.28,0.38,0.00,0.85,0.19,42.8,0.57,Matches
328,Nicholas Hagen,gt GUA,GK,Columbus Crew,29-124,1996,3.0,26.7,19.7,25.7,1.00,0.00,0.00,26.7,0.00,0.00,,0.00,,12.0,64.7,33.7,0.00,0.00,0.00,0.00,0.00,8.67,0.00,Matches
329,Nick Hagglund,us USA,DF,FC Cincinnati,33-081,1992,12.9,70.6,9.61,37.8,29.5,3.41,0.78,70.6,0.00,0.00,,0.00,,36.6,152.8,77.4,0.54,0.08,0.00,0.39,0.08,46.9,0.31,Matches
330,Maren Haile-Selassie,ch SUI,"FW,MF",Chicago Fire,26-266,1999,10.4,53.5,1.15,10.0,21.3,23.4,3.94,53.5,2.98,1.54,51.6,1.25,41.9,31.5,203.8,109.8,3.37,2.88,0.77,1.83,1.15,37.6,7.31,Matches
331,Belal Halbouni,sy SYR,DF,Vancouver W'caps,25-340,1999,8.1,82.8,6.91,35.3,42.5,5.68,1.11,82.8,0.49,0.37,75.0,0.12,25.0,52.2,266.3,158.4,0.74,1.85,0.00,0.37,0.49,62.8,0.12,Matches
332,Julian Hall,us USA,"FW,MF",NY Red Bulls,17-255,2008,7.6,37.0,0.26,3.42,13.9,20.0,4.61,37.0,3.42,1.71,50.0,1.45,42.3,23.2,138.3,58.3,2.63,1.05,1.71,3.42,1.18,26.8,8.95,Matches
333,Bret Halsey,us USA,DF,FC Cincinnati,25-186,2000,0.4,67.5,5.00,30.0,30.0,12.5,0.00,67.5,7.50,5.00,66.7,2.50,33.3,27.5,227.5,152.5,2.50,2.50,0.00,0.00,2.50,30.0,2.50,Matches
334,Nicholas Hansen,dk DEN,GK,Colorado Rapids,24-147,2001,10.0,35.5,27.1,35.1,0.40,0.00,0.00,35.5,0.00,0.00,,0.00,,19.1,101.6,57.6,0.00,0.00,0.00,0.00,0.00,12.2,0.00,Matches
335,Aiden Harangi,us USA,DF,San Diego FC,19-299,2006,3.7,66.5,3.51,17.3,31.4,17.8,1.89,66.5,0.54,0.54,100.0,0.00,0.0,33.5,162.2,81.6,1.35,1.35,0.27,1.62,0.00,41.6,5.95,Matches
336,Ian Harkes,us USA,MF,SJ Earthquakes,30-249,1995,23.8,54.8,1.89,11.2,30.7,13.5,1.34,54.8,0.76,0.21,27.8,0.42,55.6,30.1,140.9,63.7,0.88,1.18,0.17,1.68,0.92,36.6,2.02,Matches
337,Cameron Harper,us USA,"DF,MF",NY Red Bulls,24-015,2001,7.4,53.0,0.54,8.11,20.3,25.8,5.00,53.0,4.19,2.16,51.6,1.76,41.9,33.6,249.7,137.7,5.54,2.57,1.08,2.84,0.95,36.6,9.86,Matches
338,Nathan Harriel,us USA,DF,Philadelphia Union,24-225,2001,23.3,56.3,5.15,20.1,26.5,9.91,1.29,56.3,0.73,0.30,41.2,0.30,41.2,24.9,103.9,44.4,0.56,0.64,0.00,0.99,0.60,27.3,2.10,Matches
339,Alex Harris,us USA,"MF,FW",Colorado Rapids,20-291,2005,0.5,32.0,0.00,2.00,8.00,24.0,0.00,32.0,2.00,2.00,100.0,0.00,0.0,26.0,220.0,118.0,2.00,2.00,0.00,2.00,4.00,28.0,4.00,Matches
340,Calvin Harris,eng ENG,"FW,MF",Colorado Rapids,25-259,2000,14.8,34.1,1.49,4.32,11.2,19.0,4.19,34.1,2.03,0.88,43.3,0.88,43.3,21.5,155.9,69.9,3.11,1.15,1.42,2.36,1.28,23.0,5.95,Matches
341,Marcel Hartel,de GER,"MF,FW",St. Louis,29-319,1996,33.6,56.4,1.40,8.69,25.2,23.2,3.54,56.3,1.96,0.68,34.8,1.19,60.6,32.6,167.8,79.1,2.14,1.49,0.51,1.46,0.68,39.1,5.60,Matches
342,Carlos Harvey,pa PAN,"DF,MF",Minnesota Utd,25-304,2000,17.0,54.1,5.76,23.6,21.6,9.65,2.53,54.1,2.06,0.82,40.0,1.00,48.6,25.5,118.8,51.8,0.65,0.65,0.18,1.29,0.47,30.2,1.82,Matches
343,Thomas Hasal,ca CAN,GK,LAFC,26-148,1999,1.5,36.0,33.3,36.0,0.00,0.00,0.00,36.0,0.00,0.00,,0.00,,21.3,110.7,74.0,0.00,0.00,0.00,0.00,0.00,14.0,0.00,Matches
344,Stuart Hawkins,us USA,"DF,MF",Seattle Sounders,19-077,2006,1.4,53.6,6.43,25.7,20.7,7.14,2.14,53.6,0.00,0.00,,0.00,,30.0,95.7,43.6,0.71,0.00,0.00,0.71,0.00,33.6,0.00,Matches
345,Kobi Henry,tt TRI,"DF,FW",Real Salt Lake,21-222,2004,0.5,76.0,2.00,38.0,28.0,10.0,6.00,76.0,2.00,0.00,0.0,2.00,100.0,52.0,206.0,110.0,0.00,0.00,0.00,4.00,0.00,58.0,2.00,Matches
346,Malik Henry,ca CAN,"MF,FW",Toronto FC,23-134,2002,1.3,45.4,3.08,10.0,14.6,21.5,2.31,45.4,2.31,0.77,33.3,1.54,66.7,24.6,204.6,108.5,3.08,0.77,0.77,2.31,3.08,26.2,3.85,Matches
347,Fabian Herbers,de GER,"MF,FW",CF Montréal,32-109,1993,8.0,48.4,1.75,8.50,26.8,13.8,2.38,48.4,1.00,0.38,37.5,0.38,37.5,29.0,163.0,86.3,1.75,1.00,0.38,1.00,1.25,34.1,3.75,Matches
348,Ronald Hernández,ve VEN,DF,Atlanta Utd,28-074,1997,14.6,67.3,3.84,22.5,28.2,17.1,1.44,67.3,0.48,0.21,42.9,0.21,42.9,37.1,161.2,69.0,1.71,0.89,0.07,1.58,0.62,42.9,5.21,Matches
349,Aaron Herrera,gt GUA,"DF,MF",D.C. United,28-181,1997,23.0,60.3,3.39,18.3,25.9,16.7,1.13,60.3,1.57,0.70,44.4,0.83,52.8,30.8,163.5,75.7,1.70,1.74,0.39,0.91,0.61,33.1,3.26,Matches
350,Marcelo Herrera,ar ARG,DF,Columbus Crew,27-031,1998,15.2,55.5,1.58,11.1,22.2,22.4,3.68,55.5,1.12,0.66,58.8,0.46,41.2,32.2,145.1,76.7,1.84,0.99,0.86,0.92,0.59,38.6,9.80,Matches
351,Son Heung-min,kr KOR,FW,LAFC,33-149,1992,8.9,45.3,0.45,2.25,16.4,27.3,4.94,45.3,4.72,2.02,42.9,2.13,45.2,27.4,176.6,93.0,3.71,2.70,1.35,1.69,2.25,33.9,4.61,Matches
352,Aiden Hezarkhani,us USA,"FW,MF",Real Salt Lake,18-159,2007,0.6,36.7,0.00,1.67,20.0,15.0,3.33,36.7,6.67,1.67,25.0,5.00,75.0,20.0,108.3,50.0,1.67,1.67,1.67,5.00,0.00,26.7,10.0,Matches
353,Jayden Hibbert,ca CAN,GK,Atlanta Utd,21-121,2004,8.0,35.0,27.6,34.9,0.13,0.00,0.00,35.0,0.00,0.00,,0.00,,21.3,99.8,57.9,0.00,0.00,0.00,0.13,0.00,16.5,0.00,Matches
354,Bode Hidalgo,us USA,DF,Real Salt Lake,23-285,2002,9.1,74.8,5.05,28.6,35.1,11.5,0.88,74.8,0.44,0.22,50.0,0.11,25.0,41.9,178.5,107.6,2.20,1.43,0.44,0.66,0.33,48.7,2.97,Matches
355,Bode Hidalgo,us USA,DF,CF Montréal,23-285,2002,3.9,59.0,2.56,19.0,27.9,12.1,0.26,59.0,2.31,0.77,33.3,1.54,66.7,34.6,154.9,82.3,1.28,1.28,0.00,1.28,0.00,37.4,2.05,Matches
356,Kyle Hiebert,ca CAN,DF,St. Louis,28-127,1997,18.8,57.8,6.22,27.1,25.1,5.90,0.69,57.8,0.37,0.21,57.1,0.16,42.9,30.2,146.7,74.2,0.64,0.48,0.05,0.48,0.48,35.4,0.90,Matches
357,Luke Hille,us USA,MF,Minnesota Utd,22-288,2003,0.0,2,0,1,0,1,0,2,0,0,,0,,1,24,0,0,0,0,1,0,1,1,Matches
358,Brendan Hines-Ike,us USA,DF,Austin,31-004,1994,30.7,57.8,9.97,31.8,24.3,1.89,0.52,57.8,0.16,0.16,100.0,0.00,0.0,36.3,173.0,88.2,0.42,0.36,0.03,0.49,0.07,41.4,0.07,Matches
359,Bongokuhle Hlongwane,za RSA,"DF,MF",Minnesota Utd,25-167,2000,26.4,37.8,2.88,10.6,16.8,11.0,2.58,37.8,2.61,0.95,36.2,1.33,50.7,19.9,111.0,58.2,1.93,1.44,0.80,1.93,1.36,22.1,4.39,Matches
360,Rob Holding,eng ENG,DF,Colorado Rapids,30-075,1995,5.8,81.6,9.48,38.4,39.3,4.31,1.21,81.6,0.69,0.34,50.0,0.34,50.0,48.3,205.7,110.2,1.03,0.34,0.00,0.52,0.00,58.3,0.52,Matches
361,Ryan Hollingshead,us USA,"DF,MF",LAFC,34-232,1991,23.4,69.8,3.85,17.3,32.8,20.3,3.50,69.8,1.32,0.56,41.9,0.68,51.6,37.6,199.5,117.7,3.12,2.31,0.68,1.28,0.38,46.7,6.20,Matches
362,Duane Holmes,us USA,"MF,FW",Houston Dynamo,31-028,1994,6.5,48.8,1.69,7.85,19.1,22.6,1.85,48.8,2.31,0.92,40.0,1.38,60.0,27.8,164.9,77.5,2.31,2.77,0.15,2.31,1.69,31.4,6.62,Matches
363,Jackson Hopkins,us USA,"MF,FW",D.C. United,21-156,2004,9.3,39.0,1.40,8.17,21.7,9.78,1.08,39.0,2.15,1.40,65.0,0.75,35.0,23.8,139.2,47.7,1.08,0.75,0.11,1.29,1.83,25.8,2.47,Matches
364,Jannes Horn,de GER,DF,St. Louis,28-301,1997,8.0,59.3,3.63,26.0,23.1,10.4,0.38,59.3,0.63,0.13,20.0,0.25,40.0,31.0,165.4,96.9,2.38,2.00,0.25,0.50,0.25,36.6,3.50,Matches
365,Jung Hoyeon,kr KOR,MF,Minnesota Utd,25-067,2000,1.0,39.0,3.00,17.0,13.0,10.0,0.00,39.0,2.00,1.00,50.0,1.00,50.0,16.0,59.0,22.0,1.00,1.00,0.00,1.00,3.00,20.0,0.00,Matches
366,Keegan Hughes,us USA,DF,NE Revolution,25-135,2000,4.1,64.1,9.02,32.0,28.3,4.15,0.98,64.1,0.00,0.00,,0.00,,36.6,162.9,98.8,0.00,1.22,0.00,0.24,0.24,41.7,0.24,Matches
367,Sebastien Ibeagha,us USA,DF,FC Dallas,33-317,1992,30.7,42.3,7.95,24.2,16.5,1.73,0.81,42.3,0.03,0.03,100.0,0.00,0.0,17.6,60.6,30.6,0.00,0.03,0.00,0.33,0.00,22.1,0.10,Matches
368,Aliyu Ibrahim,ng NGA,"MF,FW",Houston Dynamo,23-322,2002,2.0,51.5,1.00,12.5,19.5,20.5,2.00,51.5,4.00,2.00,50.0,2.00,50.0,28.0,150.5,85.5,1.50,2.00,0.00,3.00,3.00,35.0,11.5,Matches
369,Aliyu Ibrahim,ng NGA,"FW,DF",Columbus Crew,23-322,2002,13.4,43.6,1.04,5.45,12.7,26.0,6.34,43.6,2.76,1.34,48.6,1.34,48.6,26.9,142.9,64.9,2.84,1.12,1.57,2.31,2.01,31.9,13.0,Matches
370,Sunusi Ibrahim,ng NGA,FW,CF Montréal,23-064,2002,0.9,50.0,0.00,0.00,18.9,31.1,7.78,50.0,1.11,1.11,100.0,0.00,0.0,31.1,112.2,43.3,3.33,0.00,2.22,7.78,2.22,38.9,6.67,Matches
371,Igor,br BRA,MF,LAFC,22-272,2003,20.6,68.0,2.96,14.8,43.5,10.1,0.24,68.0,1.31,0.78,59.3,0.53,40.7,39.9,165.2,65.7,0.63,0.97,0.05,1.26,1.12,49.5,0.63,Matches
372,Mitja Ilenič,si SVN,DF,NYCFC,20-343,2004,12.1,74.7,2.98,24.5,32.7,18.1,1.24,74.7,1.07,0.50,46.2,0.58,53.8,41.1,187.6,87.4,1.40,1.40,0.08,1.07,1.07,48.3,4.30,Matches
373,Milan Iloski,us USA,"MF,FW",Philadelphia Union,26-128,1999,6.6,47.0,0.45,3.94,18.3,25.5,5.00,47.0,2.58,1.36,52.9,1.21,47.1,26.5,147.0,65.8,2.73,1.52,0.76,2.88,1.36,31.1,6.67,Matches
374,Milan Iloski,us USA,"FW,MF",San Diego FC,26-128,1999,5.3,40.8,0.19,2.64,13.2,25.7,6.98,40.8,1.51,0.75,50.0,0.57,37.5,23.6,138.5,80.6,2.45,1.89,1.32,2.08,0.94,30.4,7.17,Matches
375,Bjørn Inge Utvik,no NOR,DF,Vancouver W'caps,29-279,1996,11.4,67.5,7.72,36.9,28.2,2.46,1.49,67.5,0.18,0.09,50.0,0.09,50.0,45.9,198.0,101.7,0.44,0.26,0.00,0.09,0.00,52.3,0.18,Matches
376,Marcus Ingvartsen,dk DEN,"FW,MF",San Diego FC,29-334,1996,4.5,36.0,0.44,3.56,15.8,17.3,4.00,36.0,1.78,0.44,25.0,1.33,75.0,18.2,93.8,55.3,2.44,0.67,0.44,2.89,0.67,28.2,5.11,Matches
377,Lorenzo Insigne,it ITA,"MF,FW",Toronto FC,34-183,1991,9.6,53.3,0.63,9.17,27.6,17.2,2.19,53.3,0.83,0.42,50.0,0.31,37.5,28.9,110.5,52.3,1.35,0.73,0.73,1.56,0.42,38.9,5.21,Matches
378,Aljaž Ivačič,si SVN,GK,NE Revolution,31-340,1993,24.0,29.2,25.8,29.0,0.17,0.00,0.00,29.2,0.00,0.00,,0.00,,13.9,69.3,36.4,0.00,0.00,0.00,0.00,0.00,11.3,0.00,Matches
379,Ousman Jabang,us USA,DF,CF Montréal,24-250,2001,1.0,82.0,2.00,25.0,46.0,11.0,0.00,82.0,1.00,0.00,0.0,1.00,100.0,52.0,283.0,196.0,5.00,4.00,0.00,1.00,1.00,61.0,2.00,Matches
380,Ayoub Jabbari,ma MAR,"FW,DF",FC Cincinnati,25-308,2000,1.3,40.8,0.77,3.85,20.8,17.7,6.15,40.8,2.31,2.31,100.0,0.00,0.0,22.3,154.6,70.0,3.85,3.85,0.77,8.46,3.85,27.7,3.85,Matches
381,Aziel Jackson,us USA,"MF,FW",Columbus Crew,24-041,2001,8.1,53.6,0.99,7.90,22.6,24.2,2.72,53.6,5.19,1.98,38.1,2.96,57.1,38.6,230.4,93.6,2.59,1.48,0.25,3.46,2.22,43.2,7.04,Matches
382,Jacob Jackson,us USA,GK,FC Dallas,25-223,2000,3.8,36.3,30.0,35.8,0.53,0.00,0.00,36.3,0.00,0.00,,0.00,,14.5,105.8,71.8,0.00,0.00,0.00,0.00,0.00,9.47,0.00,Matches
383,Ivan Jaime Pajuelo,es ESP,FW,CF Montréal,25-069,2000,3.4,52.1,0.59,4.41,17.4,31.8,6.47,52.1,6.18,3.53,57.1,2.06,33.3,35.9,301.8,214.1,7.65,4.41,2.06,2.94,2.35,35.6,9.12,Matches
384,Ian James,us USA,DF,Sporting KC,17-181,2008,5.5,54.2,4.91,24.7,28.4,1.45,0.36,54.2,0.36,0.36,100.0,0.00,0.0,32.7,205.8,112.0,0.91,0.73,0.00,0.36,0.00,37.8,0.18,Matches
385,Robin Jansson,se SWE,DF,Orlando City,34-019,1991,29.0,57.5,8.76,32.6,24.2,0.90,0.45,57.5,0.14,0.03,25.0,0.07,50.0,33.9,140.7,60.2,0.00,0.07,0.00,0.17,0.00,39.9,0.14,Matches
386,Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,25-198,2000,26.2,54.3,1.87,10.9,33.5,10.5,1.30,54.3,1.11,0.73,65.5,0.38,34.5,29.8,156.7,71.9,1.18,1.15,0.23,1.22,0.57,34.5,1.56,Matches
387,Stiven Jimenez,us USA,MF,FC Cincinnati,18-163,2007,1.2,41.7,4.17,20.0,15.8,5.83,0.00,41.7,0.00,0.00,,0.00,,11.7,52.5,10.8,0.00,0.00,0.00,0.00,0.00,23.3,0.00,Matches
388,Julio Joao Ortíz,ec ECU,MF,Portland Timbers,29-217,1996,12.3,56.4,2.28,14.4,34.9,7.48,0.16,56.4,0.81,0.49,60.0,0.33,40.0,34.2,153.9,56.7,0.57,0.49,0.16,1.38,0.89,40.3,1.22,Matches
389,Sean Johnson,us USA,GK,Toronto FC,36-187,1989,31.0,33.4,29.7,33.2,0.16,0.00,0.00,33.4,0.06,0.03,50.0,0.03,50.0,15.4,64.9,37.0,0.00,0.00,0.00,0.03,0.00,11.9,0.00,Matches
390,Tate Johnson,us USA,DF,Vancouver W'caps,20-147,2005,22.0,59.9,2.68,19.2,28.2,12.7,1.18,59.9,0.64,0.32,50.0,0.27,42.9,31.5,122.9,70.0,1.09,1.18,0.23,0.77,0.73,37.3,3.23,Matches
391,DeJuan Jones,us USA,DF,Columbus Crew,28-163,1997,2.7,72.2,0.74,17.0,27.8,27.4,3.33,72.2,2.22,0.37,16.7,1.85,83.3,47.0,207.8,94.8,3.33,1.48,1.48,0.74,0.37,49.6,9.26,Matches
392,DeJuan Jones,us USA,"DF,MF",SJ Earthquakes,28-163,1997,12.9,70.8,2.71,15.1,34.8,22.0,1.94,70.8,3.18,1.47,46.3,1.40,43.9,36.3,211.4,95.5,3.10,1.94,0.39,2.09,1.40,41.0,7.36,Matches
393,Derrick Jones,us USA,MF,Columbus Crew,28-276,1997,0.1,160.0,10.0,20.0,100.0,40.0,10.0,160.0,0.00,0.00,,0.00,,90.0,340.0,110.0,0.00,0.00,0.00,0.00,0.00,120.0,10.0,Matches
394,Kim Joonhong,kr KOR,GK,D.C. United,22-184,2003,8.0,36.3,28.0,35.5,0.75,0.00,0.00,36.3,0.13,0.13,100.0,0.00,0.0,18.4,70.9,34.6,0.00,0.00,0.00,0.13,0.00,15.4,0.00,Matches
395,Dejan Joveljić,rs SRB,FW,Sporting KC,26-119,1999,30.7,31.9,0.72,1.63,12.4,17.9,5.93,31.7,1.53,0.55,36.2,0.94,61.7,15.7,74.3,27.0,1.04,0.65,0.94,2.38,1.04,22.0,4.69,Matches
396,Mykhi Joyner,us USA,"FW,MF",St. Louis,19-096,2006,4.1,42.2,2.93,10.0,9.76,23.2,4.88,42.2,3.17,0.98,30.8,1.95,61.5,23.4,160.5,63.4,3.17,1.22,1.46,2.68,2.20,26.3,5.61,Matches
397,Preston Judd,us USA,"FW,MF",SJ Earthquakes,26-190,1999,11.7,28.0,0.51,1.03,9.49,18.2,6.50,28.0,1.62,0.85,52.6,0.77,47.4,14.5,110.2,40.9,2.14,1.37,0.94,3.08,1.03,19.9,6.24,Matches
398,Anderson Julio,ec ECU,"FW,MF",FC Dallas,29-187,1996,17.5,30.9,2.00,5.89,9.49,15.9,4.40,30.9,2.91,1.26,43.1,1.60,54.9,17.8,119.1,59.8,2.63,0.97,1.71,2.86,1.14,18.8,6.23,Matches
399,Sam Junqua,us USA,DF,Real Salt Lake,29-025,1996,20.4,58.8,3.28,21.2,25.7,12.2,1.42,58.8,0.74,0.25,33.3,0.39,53.3,34.3,144.2,83.1,2.06,1.13,0.29,0.64,0.20,40.2,3.58,Matches
400,Mathias Jørgensen,dk DEN,DF,LA Galaxy,35-225,1990,15.0,76.0,11.5,38.4,35.8,1.93,0.60,76.0,0.07,0.07,100.0,0.00,0.0,42.5,168.3,97.3,0.40,0.33,0.00,0.40,0.07,54.2,0.20,Matches
401,Kristijan Kahlina,hr CRO,GK,Charlotte,33-133,1992,32.0,34.4,29.7,34.3,0.13,0.00,0.00,34.4,0.00,0.00,,0.00,,20.8,94.6,56.9,0.00,0.00,0.00,0.00,0.00,17.3,0.00,Matches
402,Kaick,br BRA,MF,FC Dallas,20-005,2005,18.5,50.2,2.05,12.9,27.6,10.3,0.76,50.2,1.03,0.59,57.9,0.27,26.3,27.1,127.8,60.9,0.86,1.03,0.05,1.68,1.35,32.8,1.62,Matches
403,Kei Kamara,sl SLE,FW,FC Cincinnati,41-094,1984,8.7,31.7,1.38,2.64,16.8,13.0,3.33,31.7,2.41,1.15,47.6,1.26,52.4,18.4,86.7,38.6,1.61,0.80,0.46,2.99,1.84,27.0,4.94,Matches
404,Bernard Kamungo,us USA,"DF,FW",FC Dallas,23-337,2002,17.5,38.5,1.66,8.51,14.5,16.4,3.14,38.5,2.97,1.71,57.7,1.09,36.5,21.1,135.5,75.3,2.74,2.17,1.14,2.34,1.03,23.4,6.11,Matches
405,Bibi Karamoko,us USA,FW,D.C. United,20-033,2005,0.2,35.0,0.00,0.00,10.0,25.0,0.00,35.0,0.00,0.00,,0.00,,15.0,60.0,45.0,0.00,0.00,0.00,10.0,0.00,30.0,15.0,Matches
406,Alexandros Katranis,gr GRE,DF,Real Salt Lake,27-214,1998,20.4,61.5,2.60,12.4,27.5,22.4,1.72,61.5,1.57,0.59,37.5,0.88,56.3,32.7,126.0,69.6,1.57,1.47,0.25,1.03,0.34,37.9,5.78,Matches
407,Mark-Anthony Kaye,ca CAN,MF,SJ Earthquakes,31-002,1994,11.3,62.4,1.59,12.5,35.0,15.6,1.24,62.4,1.33,0.71,53.3,0.44,33.3,31.9,150.0,73.9,1.06,1.42,0.18,1.42,1.06,38.7,1.77,Matches
408,Kim Kee-hee,kr KOR,DF,Seattle Sounders,36-144,1989,11.5,62.0,8.09,30.9,29.0,2.35,0.43,62.0,0.09,0.09,100.0,0.00,0.0,39.6,146.3,73.7,0.17,0.00,0.09,0.26,0.00,42.8,0.09,Matches
409,Kevin Kelsy,ve VEN,FW,Portland Timbers,21-130,2004,17.8,31.1,1.35,3.88,16.2,11.6,3.99,31.0,1.85,0.56,30.3,1.29,69.7,15.6,73.0,19.6,0.51,0.51,0.34,2.98,1.80,21.5,3.99,Matches
410,Ryan Kent,eng ENG,"FW,MF",Seattle Sounders,29-023,1996,6.0,63.2,1.00,8.17,24.2,31.3,5.00,63.2,5.67,2.17,38.2,3.33,58.8,49.0,285.8,131.0,4.17,2.50,3.17,1.83,1.50,48.8,12.0,Matches
411,Deandre Kerr,ca CAN,FW,Toronto FC,23-015,2002,9.8,24.0,0.31,1.33,11.7,11.1,3.57,24.0,1.84,0.51,27.8,1.22,66.7,14.3,62.7,25.3,1.02,0.71,0.51,3.98,1.53,18.9,3.78,Matches
412,Henry Kessler,us USA,DF,St. Louis,27-162,1998,15.3,60.8,10.5,40.1,18.2,2.88,1.37,60.8,0.26,0.20,75.0,0.07,25.0,33.2,168.0,80.8,0.33,0.13,0.00,0.39,0.00,37.8,0.13,Matches
413,Hosei Kijima,jp JPN,"MF,FW",D.C. United,23-156,2002,17.7,44.8,1.07,8.36,23.1,14.4,1.92,44.8,3.22,1.58,49.1,1.53,47.4,26.7,143.1,63.7,1.81,1.30,0.34,1.86,1.47,29.6,4.01,Matches
414,Benjamin Kikanovic,us USA,"DF,MF",SJ Earthquakes,25-332,2000,4.7,69.8,4.89,16.2,31.3,23.0,1.91,69.8,2.34,0.64,27.3,1.49,63.6,37.4,237.9,147.0,2.77,1.91,0.21,1.28,0.21,41.5,7.45,Matches
415,Peter Kingston,us USA,FW,Seattle Sounders,24-143,2001,0.1,60.0,0.00,10.0,30.0,20.0,10.0,60.0,0.00,0.00,,0.00,,40.0,340.0,240.0,10.0,10.0,0.00,10.0,0.00,40.0,20.0,Matches
416,Klauss,br BRA,FW,St. Louis,28-278,1997,26.8,33.7,1.34,2.95,15.4,15.6,5.90,33.7,1.53,0.67,43.9,0.75,48.8,16.6,81.6,33.4,0.97,0.71,0.60,1.75,1.27,22.9,4.85,Matches
417,Eric Klein,us USA,MF,NE Revolution,19-014,2006,0.0,5,0,2,3,0,0,5,0,0,,0,,2,2,0,0,0,0,0,1,3,0,Matches
418,Mateusz Klich,pl POL,MF,Atlanta Utd,35-174,1990,8.8,71.5,0.91,14.1,43.9,14.1,1.02,71.5,0.57,0.23,40.0,0.34,60.0,41.6,189.8,66.7,0.80,0.80,0.00,1.25,0.57,51.5,3.30,Matches
419,Žan Kolmanič,si SVN,"DF,MF",Austin,25-276,2000,8.1,62.1,3.09,17.8,24.9,20.2,0.86,62.1,1.23,0.37,30.0,0.86,70.0,29.8,178.3,102.8,2.47,2.22,0.12,0.49,0.25,35.4,7.41,Matches
