0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
305,Tayvon Gray,jm JAM,DF,NYCFC,21,2002,18.2,42.9,55.6,77.1,676.9,250.5,22.2,24.6,90.4,16.8,21.0,79.6,2.69,6.92,38.9,0.38,0.27,0.20,0.11,1.21,3.35,1.26,0.71,4.12,Matches
306,Ján Greguš,sk SVK,MF,Houston Dynamo,33,1991,4.2,69.8,76.2,91.6,1183.1,316.2,33.3,35.5,94.0,30.0,31.9,94.0,4.76,5.48,87.0,0.00,0.02,0.05,-0.02,0.71,7.86,0.24,0.24,6.43,Matches
307,Julian Gressel,us USA,"MF,FW",Inter Miami,30,1993,26.0,36.3,46.3,78.4,623.8,168.1,17.6,20.1,87.7,14.4,17.2,83.9,3.35,6.12,54.7,0.35,0.23,0.20,0.11,1.69,3.58,0.88,0.35,3.77,Matches
308,Carlos Gruezo,ec ECU,MF,SJ Earthquakes,28,1995,21.9,31.8,37.1,85.8,597.1,178.9,13.2,14.8,88.9,14.7,15.9,92.0,3.74,5.21,71.9,0.00,0.01,0.02,-0.01,0.37,3.29,0.27,0.00,3.61,Matches
309,Brian Gutiérrez,us USA,"MF,FW",Chicago Fire,20,2003,26.4,33.2,42.4,78.3,517.1,155.4,18.1,20.8,87.0,11.7,14.1,83.1,2.42,4.51,53.8,0.11,0.19,0.20,-0.07,1.70,3.56,1.59,0.15,5.91,Matches
310,Andrew Gutman,us USA,DF,Chicago Fire,27,1996,8.1,33.0,45.9,71.8,619.9,192.2,13.2,15.6,84.9,15.3,20.4,75.2,4.07,8.40,48.5,0.12,0.01,0.02,0.11,0.49,2.35,0.74,0.12,2.72,Matches
311,Brad Guzan,us USA,GK,Atlanta Utd,39,1984,31.7,28.4,37.6,75.5,876.3,646.2,3.34,3.41,98.1,13.3,13.4,99.5,11.7,20.6,56.7,0.00,0.00,0.00,-0.00,0.06,1.20,0.00,0.00,0.00,Matches
312,Justin Haak,us USA,"DF,MF",NYCFC,22,2001,8.7,37.4,44.6,83.8,663.3,234.5,14.5,16.3,88.7,19.8,22.0,90.1,2.41,4.25,56.8,0.00,0.05,0.05,-0.05,0.34,2.87,0.57,0.23,4.14,Matches
313,Taha Habroune,us USA,MF,Columbus Crew,17,2006,1.0,47.0,55.0,85.5,594.0,143.0,33.0,35.0,94.3,9.00,10.0,90.0,2.00,3.00,66.7,0.00,0.10,0.10,-0.10,3.00,6.00,1.00,0.00,4.00,Matches
314,Teenage Hadebe,zw ZIM,DF,FC Cincinnati,28,1995,2.1,60.5,71.4,84.7,1116.2,485.2,20.0,21.4,93.3,36.2,41.9,86.4,3.33,5.71,58.3,0.48,0.00,0.00,0.48,0.48,5.71,0.00,0.00,7.62,Matches
315,Nicholas Hagen,gt GUA,GK,Columbus Crew,27,1996,3.6,29.2,36.1,80.8,611.1,434.4,10.0,10.6,94.7,14.7,15.0,98.1,4.44,10.6,42.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
316,Nick Hagglund,us USA,DF,FC Cincinnati,31,1992,5.1,46.9,57.5,81.6,867.5,377.3,16.5,19.0,86.6,27.8,29.8,93.4,2.35,6.47,36.4,0.00,0.00,0.00,0.00,0.00,4.31,0.00,0.00,4.51,Matches
317,Maren Haile-Selassie,ch SUI,"FW,MF",Chicago Fire,24,1999,22.6,29.4,36.8,79.9,431.8,106.7,17.0,18.8,90.4,9.34,11.5,81.5,1.73,3.72,46.4,0.09,0.19,0.21,-0.11,1.50,1.81,1.50,0.40,3.58,Matches
318,Belal Halbouni,sy SYR,DF,Vancouver W'caps,24,1999,1.9,57.4,63.2,90.8,1018.4,382.1,22.6,24.7,91.5,31.6,33.2,95.2,2.63,4.74,55.6,0.00,0.00,0.00,0.00,0.00,7.89,0.00,0.00,4.74,Matches
319,Julian Hall,us USA,"MF,FW",NY Red Bulls,15,2008,1.8,25.0,33.9,73.8,378.3,126.1,15.0,18.9,79.4,6.67,9.44,70.6,2.22,2.22,100.0,0.56,0.61,0.44,-0.06,2.22,1.11,2.22,1.67,3.33,Matches
320,Michael Halliday,us USA,DF,Orlando City,21,2003,1.2,40.0,54.2,73.8,564.2,170.0,26.7,30.8,86.5,10.0,15.0,66.7,3.33,5.00,66.7,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,2.50,Matches
321,Bret Halsey,us USA,DF,FC Cincinnati,23,2000,5.4,49.4,60.9,81.2,788.7,188.0,25.7,28.7,89.7,20.4,23.1,88.0,2.41,5.19,46.4,0.00,0.15,0.20,-0.15,1.67,3.15,0.93,0.19,3.52,Matches
322,Ian Harkes,us USA,MF,NE Revolution,28,1995,17.8,42.6,50.2,85.0,738.8,216.6,19.7,22.2,88.6,19.0,21.1,90.2,3.20,5.00,64.0,0.00,0.05,0.06,-0.05,0.90,4.72,0.73,0.17,5.39,Matches
323,Cameron Harper,us USA,"MF,DF",NY Red Bulls,22,2001,15.8,16.7,28.4,58.8,288.0,104.9,7.72,10.9,70.5,7.66,11.8,65.1,1.20,4.18,28.8,0.00,0.18,0.16,-0.18,1.52,1.39,1.52,0.13,3.80,Matches
324,Nathan Harriel,us USA,DF,Philadelphia Union,22,2001,26.4,34.7,43.8,79.2,546.6,187.3,18.5,20.8,88.9,13.8,17.7,78.0,1.70,3.48,48.9,0.15,0.08,0.10,0.08,0.98,2.46,0.45,0.23,2.61,Matches
325,Calvin Harris,eng ENG,FW,Colorado Rapids,23,2000,16.9,19.6,26.0,75.4,266.7,55.7,12.5,14.6,86.2,5.44,7.22,75.4,0.71,1.54,46.2,0.18,0.19,0.15,-0.01,1.24,0.77,1.48,0.41,2.49,Matches
326,Marcel Hartel,de GER,"MF,FW",St. Louis,28,1996,9.0,37.1,45.9,80.9,618.0,180.7,18.9,20.8,90.9,13.0,15.8,82.4,4.22,6.22,67.9,0.56,0.19,0.21,0.37,2.00,3.11,1.22,0.33,5.00,Matches
327,Carlos Harvey,pa PAN,"DF,MF",Minnesota Utd,23,2000,11.6,37.7,44.8,84.0,689.5,274.0,14.9,17.2,86.5,18.3,20.2,90.6,3.45,5.60,61.5,0.09,0.03,0.03,0.06,0.60,3.02,0.26,0.00,3.71,Matches
328,Thomas Hasal,ca CAN,GK,LAFC,24,1999,1.0,21.0,32.0,65.6,496.0,308.0,7.00,7.00,100.0,9.00,9.00,100.0,5.00,16.0,31.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Matt Hedges,us USA,DF,Austin,33,1990,9.7,39.1,45.9,85.2,792.9,320.2,12.7,14.5,87.2,21.0,23.5,89.5,5.15,7.22,71.4,0.00,0.00,0.02,0.00,0.10,1.86,0.00,0.00,1.24,Matches
330,Fabian Herbers,de GER,MF,Chicago Fire,30,1993,22.6,38.3,46.5,82.3,601.5,161.0,20.8,23.5,88.9,13.8,16.3,85.1,2.39,3.45,69.2,0.18,0.16,0.13,0.02,1.28,3.58,1.11,0.35,4.78,Matches
331,Jay Herdman,nz NZL,FW,Vancouver W'caps,19,2004,0.1,80.0,90.0,88.9,1350.0,160.0,30.0,30.0,100.0,50.0,50.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
332,Felipe Hernandez,us USA,MF,Sporting KC,25,1998,4.2,30.5,37.6,81.0,499.5,110.2,13.6,15.5,87.7,12.6,14.8,85.5,2.62,4.29,61.1,0.00,0.02,0.02,-0.02,0.71,3.57,0.48,0.00,3.33,Matches
333,Ronald Hernández,ve VEN,DF,Atlanta Utd,26,1997,7.9,42.8,52.2,82.0,725.8,291.3,20.9,23.0,90.7,18.1,20.9,86.7,3.16,5.95,53.2,0.13,0.06,0.08,0.06,0.38,2.66,0.76,0.13,3.67,Matches
334,Aaron Herrera,gt GUA,DF,D.C. United,26,1997,28.8,40.3,52.6,76.6,761.9,310.6,16.8,18.9,88.8,17.4,21.8,79.8,5.35,9.03,59.2,0.14,0.13,0.16,0.01,1.25,3.85,1.98,0.94,5.10,Matches
335,Héctor Herrera,mx MEX,MF,Houston Dynamo,33,1990,18.0,89.9,102.7,87.6,1516.8,536.4,47.6,50.6,94.1,29.2,31.9,91.5,10.3,14.8,69.3,0.06,0.12,0.27,-0.07,2.72,8.83,1.89,0.17,11.0,Matches
336,Marcelo Herrera,ar ARG,DF,Columbus Crew,25,1998,5.2,35.8,42.5,84.2,601.9,173.7,16.2,18.5,87.5,16.7,18.7,89.7,2.12,3.08,68.8,0.00,0.06,0.08,-0.06,0.77,2.31,0.38,0.19,2.88,Matches
337,Bode Hidalgo,us USA,"DF,FW",Real Salt Lake,21,2002,16.2,55.4,65.8,84.2,1034.0,375.3,23.1,25.2,91.4,25.8,29.1,88.6,6.05,9.32,64.9,0.06,0.09,0.07,-0.02,1.23,3.95,0.86,0.25,4.63,Matches
338,Kyle Hiebert,ca CAN,DF,St. Louis,26,1997,15.2,40.1,50.1,80.0,733.4,270.0,14.7,16.6,88.5,22.0,25.9,85.2,2.83,6.32,44.8,0.00,0.01,0.02,-0.01,0.26,2.17,0.33,0.07,2.11,Matches
339,Brendan Hines-Ike,us USA,DF,Austin,29,1994,24.7,52.9,58.5,90.4,1061.5,373.2,16.9,18.1,93.3,29.4,30.9,95.1,6.28,8.66,72.4,0.04,0.03,0.03,0.01,0.12,3.24,0.20,0.04,3.28,Matches
340,Marino Hinestroza,co COL,"MF,FW",Columbus Crew,21,2002,3.9,37.4,44.9,83.4,493.6,88.5,23.6,26.2,90.2,11.0,14.4,76.8,1.03,1.03,100.0,0.00,0.05,0.13,-0.05,1.03,1.79,1.79,0.26,3.08,Matches
341,Bongokuhle Hlongwane,za RSA,"FW,DF",Minnesota Utd,23,2000,21.3,19.4,26.6,72.8,275.3,68.0,11.3,14.1,80.1,6.15,8.22,74.9,0.80,1.50,53.1,0.19,0.17,0.15,0.02,1.36,1.22,1.17,0.19,3.29,Matches
342,Ryan Hollingshead,us USA,"DF,MF",LAFC,32,1991,24.5,42.9,52.7,81.3,738.0,241.7,20.0,22.3,89.7,19.2,23.1,83.4,3.18,5.71,55.7,0.08,0.09,0.09,-0.01,1.27,3.76,0.82,0.16,4.24,Matches
343,Jackson Hopkins,us USA,MF,D.C. United,19,2004,10.6,27.9,35.5,78.7,480.8,132.6,13.5,15.7,86.1,11.7,14.1,83.2,2.36,4.34,54.3,0.00,0.03,0.08,-0.03,0.38,4.06,0.57,0.09,3.96,Matches
344,Jannes Horn,de GER,DF,St. Louis,26,1997,6.2,36.9,45.8,80.6,732.3,165.5,11.1,12.9,86.3,21.0,24.4,86.1,4.68,7.26,64.4,0.16,0.10,0.10,0.06,0.48,1.94,0.65,0.16,2.26,Matches
345,Sebastien Ibeagha,us USA,DF,FC Dallas,32,1992,31.0,43.6,52.1,83.6,753.3,348.2,19.7,21.4,91.9,20.1,22.5,89.5,3.13,6.58,47.5,0.00,0.00,0.01,-0.00,0.13,2.00,0.00,0.00,1.90,Matches
346,Aliyu Ibrahim,ng NGA,FW,Houston Dynamo,22,2002,29.4,23.8,29.2,81.7,309.9,53.3,15.6,17.9,87.1,6.43,7.86,81.8,0.54,0.85,64.0,0.14,0.06,0.11,0.07,0.85,0.65,0.88,0.07,1.77,Matches
347,Sunusi Ibrahim,ng NGA,"FW,MF",CF Montréal,21,2002,11.2,21.0,27.1,77.3,328.8,65.8,11.8,13.6,86.8,6.16,8.30,74.2,1.88,2.77,67.7,0.09,0.18,0.13,-0.09,1.25,1.34,0.98,0.18,2.32,Matches
348,Tega Ikoba,us USA,"FW,MF",Portland Timbers,20,2003,0.1,0.00,20.0,0.0,0.00,0.00,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Mitja Ilenič,si SVN,DF,NYCFC,19,2004,16.3,38.7,52.6,73.4,612.3,270.1,21.7,24.6,88.0,12.3,17.5,70.5,3.37,6.69,50.5,0.00,0.14,0.11,-0.14,0.80,2.94,1.23,0.61,3.87,Matches
350,Asier Illarramendi,es ESP,MF,FC Dallas,33,1990,21.7,65.3,73.5,88.8,1082.0,357.2,31.0,33.1,93.7,28.2,30.7,91.7,4.42,6.54,67.6,0.23,0.10,0.14,0.13,1.24,7.14,1.43,0.28,7.10,Matches
351,Bjørn Inge Utvik,no NOR,DF,Vancouver W'caps,27,1996,19.0,56.3,64.1,87.8,1230.7,454.6,12.1,12.8,94.7,35.4,37.7,93.9,8.58,12.6,68.2,0.00,0.02,0.03,-0.02,0.32,5.47,0.11,0.05,4.21,Matches
352,Lorenzo Insigne,it ITA,"MF,FW",Toronto FC,32,1991,15.0,61.6,73.5,83.8,1091.2,293.9,30.1,33.7,89.3,22.7,25.9,87.6,7.67,10.7,71.9,0.33,0.14,0.21,0.19,1.67,5.60,2.27,0.20,8.93,Matches
353,Clint Irwin,us USA,GK,Minnesota Utd,34,1989,5.0,23.4,29.6,79.1,552.0,417.2,6.80,6.80,100.0,11.0,11.2,98.2,5.60,11.4,49.1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.20,Matches
354,Aljaž Ivačič,si SVN,GK,NE Revolution,30,1993,25.0,21.5,31.5,68.4,631.4,443.9,3.64,3.72,97.8,10.9,11.0,99.3,6.84,16.5,41.4,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,Matches
355,Ousman Jabang,us USA,DF,CF Montréal,22,2001,0.0,3,8,37.5,38,26,2,2,100.0,1,4,25.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
356,Aziel Jackson,us USA,MF,Columbus Crew,22,2001,4.0,36.0,40.5,88.9,559.5,145.8,20.5,22.0,93.2,12.5,13.8,90.9,2.25,3.25,69.2,0.50,0.13,0.20,0.38,2.25,3.25,2.75,0.00,8.25,Matches
357,Aziel Jackson,us USA,"FW,MF",St. Louis,22,2001,8.9,24.8,33.1,74.9,403.3,120.9,13.9,16.3,85.5,7.19,10.0,71.9,2.92,4.72,61.9,0.00,0.11,0.15,-0.11,1.35,1.91,1.80,0.22,4.38,Matches
358,Jacob Jackson,us USA,GK,SJ Earthquakes,23,2000,3.0,25.0,33.3,75.0,613.0,353.3,5.00,5.33,93.8,15.0,15.0,100.0,4.67,12.7,36.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
359,Robin Jansson,se SWE,DF,Orlando City,32,1991,29.6,48.2,55.7,86.5,949.1,420.0,15.8,16.7,94.5,27.2,29.0,93.6,4.83,9.12,53.0,0.00,0.03,0.03,-0.03,0.14,2.80,0.07,0.00,1.93,Matches
360,Andres Jasson,us USA,"MF,FW",NYCFC,22,2002,1.7,27.1,31.8,85.2,348.2,56.5,16.5,17.1,96.6,9.41,9.41,100.0,0.00,0.00,,0.00,0.00,0.06,0.00,0.00,0.59,0.00,0.00,1.18,Matches
361,Mohanad Jeahze,iq IRQ,MF,D.C. United,26,1997,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
362,Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,23,2000,5.0,30.4,36.8,82.6,535.4,149.8,13.2,15.2,86.8,14.2,16.4,86.6,2.60,4.40,59.1,0.00,0.18,0.14,-0.18,0.40,3.00,0.00,0.00,2.60,Matches
363,Hector Jiménez,us USA,DF,Austin,35,1988,6.4,46.9,54.8,85.5,805.6,286.4,20.9,22.7,92.4,21.3,23.8,89.5,3.75,5.94,63.2,0.16,0.11,0.13,0.05,0.78,5.00,1.09,0.00,7.03,Matches
364,Stiven Jimenez,us USA,MF,FC Cincinnati,16,2007,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
365,Levonte Johnson,ca CAN,"FW,MF",Vancouver W'caps,24,1999,7.4,15.8,20.5,77.0,238.2,47.6,8.92,10.0,89.2,6.22,8.11,76.7,0.41,0.68,60.0,0.00,0.07,0.05,-0.07,0.54,0.81,0.54,0.14,1.49,Matches
366,Sean Johnson,us USA,GK,Toronto FC,34,1989,25.0,24.5,34.6,70.9,621.2,440.0,5.56,5.64,98.6,12.3,12.4,99.4,6.52,16.2,40.2,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,Matches
367,DeJuan Jones,us USA,DF,NE Revolution,26,1997,15.7,47.9,59.0,81.2,789.7,243.7,22.3,25.4,87.9,22.4,26.2,85.6,2.55,4.46,57.1,0.13,0.10,0.08,0.03,0.70,3.12,0.57,0.19,4.20,Matches
368,DeJuan Jones,us USA,DF,Columbus Crew,26,1997,4.5,39.3,47.6,82.7,601.8,170.4,20.4,21.6,94.8,17.3,20.7,83.9,1.33,2.22,60.0,0.00,0.02,0.11,-0.02,0.67,1.56,1.56,0.67,2.44,Matches
369,Derrick Jones,us USA,MF,Columbus Crew,26,1997,5.3,62.8,68.9,91.2,956.2,221.7,34.5,36.6,94.3,25.5,27.9,91.2,1.51,2.26,66.7,0.19,0.11,0.08,0.08,0.57,6.98,0.19,0.00,3.58,Matches
370,Isaiah Jones,us USA,"MF,FW",Nashville SC,17,2006,0.1,120.0,130.0,92.3,2420.0,540.0,30.0,30.0,100.0,50.0,50.0,100.0,30.0,40.0,75.0,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,30.0,Matches
371,Malachi Jones,sl SLE,FW,NYCFC,20,2003,5.4,17.8,26.1,68.1,282.0,78.9,9.81,13.3,73.6,5.00,6.85,73.0,2.04,3.89,52.4,0.19,0.15,0.09,0.04,1.11,1.11,0.74,0.37,1.67,Matches
372,Dejan Joveljić,rs SRB,FW,LA Galaxy,24,1999,21.4,12.0,17.1,70.1,158.9,28.5,7.10,9.58,74.1,3.64,4.53,80.4,0.33,0.56,58.3,0.23,0.18,0.08,0.06,1.59,0.56,0.56,0.00,1.92,Matches
373,Mykhi Joyner,us USA,FW,St. Louis,17,2006,0.5,4.00,6.00,66.7,34.0,0.00,2.00,2.00,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,Matches
374,Preston Judd,us USA,FW,SJ Earthquakes,24,1999,8.0,10.1,16.3,62.3,151.1,43.1,5.13,7.38,69.5,3.88,6.00,64.6,0.63,1.25,50.0,0.00,0.14,0.09,-0.14,1.00,1.13,1.00,0.13,2.00,Matches
375,Anderson Julio,ec ECU,"FW,MF",Real Salt Lake,27,1996,15.5,11.5,15.3,75.1,179.7,28.6,6.00,7.48,80.2,4.06,4.90,82.9,0.90,1.35,66.7,0.19,0.14,0.12,0.05,1.42,0.52,0.71,0.13,1.10,Matches
376,Sam Junqua,us USA,DF,FC Dallas,27,1996,24.9,46.5,55.9,83.1,740.2,268.0,25.1,27.3,92.0,18.2,20.7,87.8,2.73,6.10,44.7,0.08,0.05,0.06,0.03,0.36,2.49,0.56,0.24,2.21,Matches
377,Sawyer Jura,us USA,DF,Portland Timbers,17,2006,0.0,4,6,66.7,66,47,2,4,50.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
378,Cyprian Kachwele,tz TAN,MF,Vancouver W'caps,18,2005,0.0,1,2,50.0,6,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
379,Kristijan Kahlina,hr CRO,GK,Charlotte,31,1992,34.0,27.2,34.8,78.3,700.6,479.3,4.97,5.06,98.3,15.5,15.9,97.6,6.71,13.7,48.8,0.00,0.00,0.00,0.00,0.00,0.56,0.03,0.00,0.03,Matches
380,Brent Kallman,us USA,DF,Nashville SC,33,1990,6.0,39.2,46.5,84.2,794.7,380.5,10.8,11.8,91.5,23.0,25.0,92.0,5.17,8.67,59.6,0.00,0.00,0.00,0.00,0.00,1.83,0.00,0.00,2.00,Matches
381,Kei Kamara,sl SLE,FW,LAFC,39,1984,11.2,13.1,18.6,70.7,210.1,41.8,6.96,9.38,74.3,4.82,6.07,79.4,0.98,1.34,73.3,0.45,0.21,0.08,0.24,1.43,1.34,0.45,0.09,1.61,Matches
382,Bernard Kamungo,us USA,"MF,FW",FC Dallas,22,2002,14.7,18.6,24.5,75.8,278.1,63.6,10.5,12.5,83.7,5.92,7.76,76.3,1.22,1.90,64.3,0.14,0.07,0.08,0.06,0.54,1.22,0.88,0.20,2.04,Matches
383,Alec Kann,us USA,GK,FC Cincinnati,33,1990,3.0,21.0,27.3,76.8,501.3,315.0,5.33,5.33,100.0,10.0,10.0,100.0,5.00,11.3,44.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
384,Alexandros Katranis,gr GRE,DF,Real Salt Lake,25,1998,22.2,40.5,53.7,75.3,660.4,211.6,20.0,22.9,87.6,16.6,21.6,76.9,2.97,6.40,46.5,0.14,0.06,0.09,0.07,0.99,2.48,1.17,0.59,4.10,Matches
385,Mark-Anthony Kaye,ca CAN,MF,NE Revolution,29,1994,15.5,47.3,56.0,84.4,875.7,276.1,19.2,21.8,88.2,21.6,24.1,89.8,5.61,7.87,71.3,0.00,0.03,0.06,-0.03,0.97,5.87,0.52,0.06,5.61,Matches
386,Kipp Keller,us USA,DF,FC Cincinnati,23,2000,9.1,59.9,68.9,86.9,1143.6,358.6,18.5,20.2,91.3,36.8,39.9,92.3,4.40,7.14,61.5,0.00,0.00,0.00,0.00,0.11,2.42,0.00,0.00,3.30,Matches
387,Kevin Kelsy,ve VEN,FW,FC Cincinnati,19,2004,13.8,12.5,17.4,71.7,161.8,27.2,7.54,9.64,78.2,3.33,4.64,71.9,0.43,0.72,60.0,0.00,0.06,0.04,-0.06,0.65,0.72,0.43,0.00,1.23,Matches
388,Deandre Kerr,ca CAN,FW,Toronto FC,21,2002,11.0,9.91,13.6,72.7,148.7,21.9,5.00,6.64,75.3,3.64,4.36,83.3,0.45,0.64,71.4,0.09,0.04,0.03,0.05,0.55,0.55,0.27,0.09,1.00,Matches
389,Henry Kessler,us USA,DF,NE Revolution,25,1998,15.4,57.4,65.0,88.3,1159.0,417.1,16.2,17.1,94.3,35.1,37.0,94.9,5.97,9.87,60.5,0.00,0.02,0.01,-0.02,0.13,1.88,0.00,0.00,1.69,Matches
390,Henry Kessler,us USA,DF,St. Louis,25,1998,7.5,49.6,54.0,91.9,953.9,356.4,14.8,15.5,95.7,30.4,31.1,97.9,4.13,6.93,59.6,0.00,0.00,0.00,0.00,0.13,1.60,0.00,0.00,2.27,Matches
391,Hosei Kijima,jp JPN,"MF,FW",St. Louis,21,2002,8.7,19.9,27.0,73.6,274.0,110.3,12.1,14.4,84.0,6.55,7.93,82.6,0.57,1.72,33.3,0.11,0.13,0.13,-0.01,1.61,2.87,1.72,0.23,4.60,Matches
392,Benjamin Kikanovic,us USA,"FW,DF",SJ Earthquakes,24,2000,13.9,25.0,35.0,71.4,362.9,142.8,14.5,17.6,82.4,8.13,11.2,72.9,1.44,3.31,43.5,0.00,0.12,0.06,-0.12,0.86,1.73,0.50,0.22,2.37,Matches
393,Sota Kitahara,us USA,"DF,MF",Seattle Sounders,21,2003,1.6,30.0,40.6,73.8,461.3,160.6,16.3,18.8,86.7,11.3,15.6,72.0,1.25,3.13,40.0,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,2.50,Matches
394,Klauss,br BRA,FW,St. Louis,26,1997,21.8,16.7,25.1,66.5,232.5,60.5,9.95,13.4,74.3,4.68,7.34,63.8,1.01,1.38,73.3,0.14,0.11,0.11,0.03,1.61,1.38,0.96,0.09,2.89,Matches
395,John Klein,us USA,"FW,MF",St. Louis,24,1999,6.1,25.1,33.8,74.3,306.4,69.7,17.4,20.7,84.1,5.57,7.38,75.6,0.66,1.80,36.4,0.16,0.13,0.15,0.03,1.48,1.80,1.15,0.16,3.28,Matches
396,Mateusz Klich,pl POL,MF,D.C. United,33,1990,29.6,43.6,56.5,77.2,782.4,265.2,20.6,23.2,89.1,15.3,18.5,82.5,6.05,11.5,52.8,0.17,0.22,0.31,-0.05,2.33,3.92,1.89,0.51,6.28,Matches
397,Jeorgio Kocevski,us USA,"MF,FW",Orlando City,21,2002,1.7,50.6,64.7,78.2,690.0,278.2,29.4,35.9,82.0,16.5,17.6,93.3,1.18,4.71,25.0,0.00,0.06,0.06,-0.06,0.59,6.47,1.76,0.00,8.24,Matches
398,Žan Kolmanič,si SVN,"DF,FW",Austin,23,2000,6.0,43.5,57.7,75.4,884.3,295.0,14.8,16.3,90.8,20.2,25.2,80.1,7.33,12.7,57.9,0.50,0.18,0.23,0.32,2.17,3.50,1.83,1.17,3.50,Matches
399,Georgios Koutsias,gr GRE,"FW,MF",Chicago Fire,19,2004,9.0,12.8,18.0,71.0,179.7,16.6,7.22,9.22,78.3,4.67,6.22,75.0,0.44,1.11,40.0,0.11,0.07,0.04,0.04,0.44,0.56,0.00,0.00,0.44,Matches
400,Sebastian Kowalczyk,pl POL,"FW,MF",Houston Dynamo,25,1998,23.9,30.7,37.1,82.8,445.7,91.5,16.8,18.7,89.9,10.1,12.1,83.7,1.46,2.72,53.8,0.04,0.08,0.17,-0.04,1.05,2.34,0.96,0.08,4.06,Matches
401,Damir Kreilach,hr CRO,FW,Vancouver W'caps,34,1989,5.2,20.0,24.6,81.3,262.1,34.2,11.7,13.8,84.7,5.77,6.73,85.7,0.58,0.77,75.0,0.00,0.00,0.02,0.00,0.38,1.15,0.00,0.00,1.15,Matches
402,Serhiy Kryvtsov,ua UKR,DF,Inter Miami,32,1991,15.4,61.4,66.4,92.5,1183.9,385.6,16.6,17.4,95.1,39.7,41.6,95.6,4.29,6.10,70.2,0.00,0.01,0.01,-0.01,0.13,1.36,0.00,0.00,1.95,Matches
403,Theodore Ku-Dipietro,us USA,"MF,FW",D.C. United,22,2002,20.7,14.2,21.9,64.8,180.9,50.0,9.71,12.6,77.0,3.29,5.56,59.1,0.53,1.50,35.5,0.19,0.15,0.13,0.04,1.30,1.11,0.68,0.05,2.13,Matches
404,Yuya Kubo,jp JPN,"FW,DF",FC Cincinnati,30,1993,26.6,28.9,35.3,81.7,453.1,118.9,14.7,16.9,86.7,11.4,12.7,90.2,1.62,2.67,60.6,0.08,0.12,0.12,-0.04,1.17,1.69,0.75,0.08,2.93,Matches
405,Mathías Laborda,uy URU,DF,Vancouver W'caps,24,1999,21.7,48.9,58.1,84.2,947.0,324.3,15.9,17.5,90.8,27.9,30.9,90.4,5.02,8.43,59.6,0.00,0.03,0.05,-0.03,0.37,3.09,0.41,0.14,2.44,Matches
406,Luca Langoni,ar ARG,FW,NE Revolution,21,2002,7.8,17.6,23.8,73.7,281.8,54.4,9.49,10.9,87.1,7.05,8.46,83.3,1.03,1.92,53.3,0.26,0.21,0.10,0.05,1.41,1.41,0.51,0.26,2.05,Matches
407,Lassi Lappalainen,fi FIN,"DF,MF",CF Montréal,25,1998,3.7,35.9,45.9,78.2,544.6,155.7,20.3,23.5,86.2,13.5,15.9,84.7,1.35,2.97,45.5,0.27,0.27,0.27,0.00,0.81,1.35,1.89,0.54,3.51,Matches
