0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
408,Kei Kamara,sl SLE,FW,Chicago Fire,38,1984,16.9,17.8,25.3,70.3,257.8,41.3,10.7,13.9,76.6,5.21,7.28,71.5,1.07,1.66,64.3,0.06,0.05,0.06,0.01,0.59,1.12,0.47,0.30,1.66,Matches
409,Bernard Kamungo,us USA,"FW,MF",FC Dallas,21,2002,5.6,15.0,20.9,71.8,240.0,43.4,8.57,10.5,81.4,4.82,6.96,69.2,1.07,1.79,60.0,0.00,0.09,0.11,-0.09,0.71,0.54,0.89,0.00,1.79,Matches
410,Alec Kann,us USA,GK,FC Cincinnati,32,1990,1.0,28.0,30.0,93.3,613.0,444.0,7.00,7.00,100.0,15.0,15.0,100.0,5.00,7.00,71.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
411,Ercan Kara,at AUT,FW,Orlando City,27,1996,9.4,8.62,14.0,61.4,104.4,13.8,5.74,9.26,62.1,2.02,2.77,73.1,0.11,0.21,50.0,0.11,0.11,0.06,0.00,0.85,0.43,0.21,0.00,0.74,Matches
412,Ibrahim Kasule,ug UGA,MF,NY Red Bulls,18,2004,0.3,10.0,20.0,50.0,90.0,13.3,3.33,6.67,50.0,3.33,3.33,100.0,0.00,3.33,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,Mark-Anthony Kaye,ca CAN,MF,Toronto FC,28,1994,20.4,50.5,59.2,85.3,809.1,252.4,25.8,28.3,91.0,20.0,22.9,87.6,3.24,5.00,64.7,0.00,0.03,0.05,-0.03,0.69,5.25,0.39,0.05,5.34,Matches
414,Mark-Anthony Kaye,ca CAN,MF,NE Revolution,28,1994,8.7,45.7,53.4,85.6,785.6,255.6,20.1,23.1,87.1,20.6,22.8,90.4,3.91,5.06,77.3,0.34,0.05,0.05,0.30,0.57,5.63,0.46,0.00,5.52,Matches
415,Axel Kei,us USA,FW,Real Salt Lake,15,2007,0.1,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
416,Kipp Keller,us USA,DF,Austin,22,2000,4.9,51.6,57.1,90.4,1005.7,292.7,14.7,16.3,90.0,32.7,33.9,96.4,3.88,6.53,59.4,0.00,0.00,0.02,0.00,0.00,2.45,0.00,0.00,1.84,Matches
417,Deandre Kerr,ca CAN,"FW,MF",Toronto FC,20,2002,13.5,13.0,17.1,76.2,177.1,25.1,8.52,10.1,84.6,3.85,5.11,75.4,0.37,0.67,55.6,0.07,0.16,0.08,-0.08,0.81,0.67,0.30,0.00,0.81,Matches
418,Henry Kessler,us USA,DF,NE Revolution,24,1998,7.7,47.0,53.1,88.5,1038.6,363.4,10.6,11.6,92.1,27.8,29.2,95.1,7.92,10.5,75.3,0.00,0.00,0.00,0.00,0.13,2.86,0.00,0.00,2.47,Matches
419,Benjamin Kikanovic,us USA,"FW,MF",SJ Earthquakes,23,2000,7.8,18.7,25.1,74.5,238.6,55.6,12.7,15.4,82.5,3.72,5.77,64.4,0.90,1.15,77.8,0.00,0.05,0.04,-0.05,0.90,1.28,0.51,0.13,1.67,Matches
420,Gadi Kinda,il ISR,MF,Sporting KC,28,1994,9.3,38.8,48.1,80.8,640.5,191.1,21.3,23.1,92.1,11.5,13.8,83.6,4.62,7.63,60.6,0.43,0.15,0.20,0.28,2.15,5.59,1.61,0.32,7.63,Matches
421,Sota Kitahara,us USA,DF,Seattle Sounders,20,2003,0.0,6,7,85.7,87,28,3,4,75.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
422,Klauss,br BRA,FW,St. Louis,25,1997,14.6,16.8,26.0,64.7,244.5,62.1,9.11,12.8,71.1,5.62,7.67,73.2,0.89,1.99,44.8,0.14,0.05,0.08,0.09,0.96,1.58,0.89,0.14,2.60,Matches
423,John Klein,us USA,MF,St. Louis,23,1999,0.3,20.0,40.0,50.0,373.3,100.0,13.3,23.3,57.1,3.33,6.67,50.0,3.33,3.33,100.0,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,6.67,Matches
424,Mateusz Klich,pl POL,"MF,FW",D.C. United,32,1990,30.2,43.2,56.1,77.1,748.4,261.6,21.1,23.3,90.4,15.1,18.6,81.0,5.60,10.3,54.2,0.23,0.25,0.26,-0.02,2.62,3.87,1.72,0.50,6.89,Matches
425,Jonathan Klinsmann,us USA,GK,LA Galaxy,25,1997,9.2,19.9,26.2,75.9,469.7,361.7,5.33,5.33,100.0,10.0,10.4,95.8,4.46,10.1,44.1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,Matches
426,Žan Kolmanič,si SVN,DF,Austin,22,2000,4.7,53.2,65.5,81.2,975.7,256.2,20.6,22.1,93.3,26.6,30.9,86.2,4.89,10.2,47.9,0.00,0.04,0.06,-0.04,0.64,2.55,1.28,1.06,4.89,Matches
427,Amet Korca,us USA,DF,FC Dallas,22,2000,1.7,27.1,31.8,85.2,477.6,128.8,12.4,12.9,95.5,12.9,14.7,88.0,1.76,4.12,42.9,0.00,0.00,0.00,0.00,0.00,1.76,0.00,0.00,1.18,Matches
428,Georgios Koutsias,gr GRE,"FW,MF",Chicago Fire,18,2004,11.3,15.5,20.7,74.8,218.5,21.6,9.47,11.2,84.9,4.78,6.73,71.1,0.71,1.42,50.0,0.09,0.06,0.08,0.03,0.44,0.62,0.35,0.00,0.97,Matches
429,Sebastian Kowalczyk,pl POL,"FW,MF",Houston Dynamo,24,1998,3.9,35.4,38.7,91.4,518.2,108.2,21.5,22.6,95.5,10.3,10.8,95.2,2.31,3.59,64.3,0.26,0.13,0.21,0.13,1.03,3.33,1.03,0.00,4.87,Matches
430,Filip Krastev,bg BUL,MF,LAFC,21,2001,1.8,41.7,52.8,78.9,565.6,203.3,23.9,27.8,86.0,12.8,17.2,74.2,1.67,3.89,42.9,0.00,0.11,0.28,-0.11,1.11,5.00,2.22,0.00,6.67,Matches
431,Damir Kreilach,hr CRO,"FW,MF",Real Salt Lake,33,1989,14.6,25.3,31.6,80.3,371.8,62.8,15.8,17.7,88.8,7.05,8.90,79.2,1.85,2.74,67.5,0.07,0.04,0.05,0.03,0.48,1.92,0.68,0.14,2.60,Matches
432,Serhiy Kryvtsov,ua UKR,DF,Inter Miami,31,1991,23.5,49.9,57.3,87.1,1068.1,393.6,13.3,14.1,94.6,28.1,30.4,92.6,8.30,12.1,68.7,0.00,0.00,0.02,-0.00,0.09,3.57,0.13,0.00,2.68,Matches
433,Theodore Ku-Dipietro,us USA,"FW,MF",D.C. United,21,2002,13.0,19.9,28.2,70.8,277.4,96.8,11.9,14.9,79.9,5.38,7.38,72.9,1.23,2.08,59.3,0.15,0.14,0.15,0.02,1.00,2.31,1.15,0.15,3.54,Matches
434,Yuya Kubo,jp JPN,"MF,FW",FC Cincinnati,29,1993,11.9,29.7,36.5,81.6,479.6,121.6,14.5,16.2,89.6,10.8,12.8,84.9,2.69,3.36,80.0,0.25,0.19,0.19,0.06,1.09,2.77,1.09,0.17,3.95,Matches
435,Jojea Kwizera,rw RWA,DF,CF Montréal,24,1999,1.5,39.3,54.7,72.0,636.0,218.7,20.7,25.3,81.6,14.0,20.0,70.0,4.00,6.00,66.7,0.00,0.07,0.07,-0.07,2.00,3.33,3.33,2.00,4.00,Matches
436,Mathías Laborda,uy URU,DF,Vancouver W'caps,23,1999,17.1,41.1,52.5,78.4,813.0,305.0,13.4,15.6,85.8,22.1,26.7,82.9,5.09,8.36,60.8,0.00,0.07,0.06,-0.07,0.58,2.46,0.58,0.29,2.57,Matches
437,Kevon Lambert,jm JAM,DF,Real Salt Lake,25,1997,0.3,56.7,56.7,100.0,1263.3,483.3,10.0,10.0,100.0,33.3,33.3,100.0,13.3,13.3,100.0,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,3.33,Matches
438,Lassi Lappalainen,fi FIN,"DF,FW",CF Montréal,24,1998,11.5,24.7,32.7,75.5,384.4,117.6,13.2,16.1,82.2,9.74,12.1,80.6,1.30,2.52,51.7,0.26,0.14,0.19,0.12,1.13,1.74,1.13,0.00,3.22,Matches
439,Oliver Larraz,us USA,MF,Colorado Rapids,21,2001,0.2,55.0,65.0,84.6,745.0,220.0,25.0,25.0,100.0,25.0,25.0,100.0,0.00,5.00,0.0,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,15.0,Matches
440,Richie Laryea,ca CAN,DF,Toronto FC,28,1995,17.9,43.4,52.9,82.0,690.9,231.2,21.8,23.7,91.8,18.5,21.6,86.0,2.18,4.75,45.9,0.17,0.08,0.10,0.08,0.50,3.69,0.28,0.00,4.58,Matches
441,Richie Laryea,ca CAN,"FW,DF",Vancouver W'caps,28,1995,10.5,30.1,36.2,83.2,425.8,116.3,17.6,19.7,89.4,10.7,12.6,84.8,0.86,1.62,52.9,0.19,0.10,0.10,0.10,0.57,2.00,1.14,0.19,2.95,Matches
442,Ariel Lassiter,cr CRC,"FW,MF",Inter Miami,28,1994,1.7,27.1,33.5,80.7,456.5,78.2,16.5,18.2,90.3,7.65,10.6,72.2,2.94,2.94,100.0,0.00,0.12,0.12,-0.12,1.18,1.18,2.35,1.18,2.94,Matches
443,Ariel Lassiter,cr CRC,"DF,MF",CF Montréal,28,1994,17.7,26.5,37.3,71.0,465.8,134.8,12.0,14.1,85.2,11.5,15.5,73.8,2.49,4.97,50.0,0.11,0.14,0.13,-0.02,0.96,2.09,1.02,0.56,3.39,Matches
444,Kemar Lawrence,jm JAM,DF,Minnesota Utd,30,1992,12.4,34.0,47.0,72.4,569.9,260.8,16.1,18.5,87.3,14.2,18.2,77.9,2.98,7.02,42.5,0.00,0.12,0.09,-0.12,0.89,4.11,0.89,0.65,4.03,Matches
445,Randall Leal,cr CRC,"MF,FW",Nashville SC,26,1997,12.7,31.1,41.6,74.8,462.5,160.2,18.7,20.9,89.1,8.98,11.7,77.0,2.20,4.80,45.9,0.00,0.26,0.21,-0.26,1.42,3.78,1.42,0.63,4.88,Matches
446,Richy Ledezma,us USA,"MF,FW",NYCFC,22,2000,13.2,35.7,42.0,85.0,622.3,137.3,15.5,17.3,89.5,14.9,16.4,91.2,3.94,5.15,76.5,0.30,0.19,0.17,0.11,1.74,3.64,1.59,0.15,6.44,Matches
447,Kelvin Leerdam,sr SUR,DF,LA Galaxy,32,1990,13.4,48.0,55.2,86.9,906.1,287.2,18.2,19.7,92.4,24.7,27.4,90.2,4.55,6.64,68.5,0.07,0.10,0.10,-0.03,0.60,4.33,0.30,0.15,3.43,Matches
448,Tim Leibold,de GER,DF,Sporting KC,29,1993,9.7,50.6,58.9,86.0,806.4,254.8,26.9,29.9,90.0,18.2,20.7,88.1,4.12,5.36,76.9,0.21,0.12,0.14,0.08,1.75,4.74,2.06,0.52,6.60,Matches
449,Brooks Lennon,us USA,DF,Atlanta Utd,25,1997,32.0,48.8,59.6,81.8,826.3,239.5,23.9,26.0,91.9,19.2,21.8,88.0,4.50,8.97,50.2,0.28,0.16,0.19,0.12,1.78,2.84,1.13,0.50,3.94,Matches
450,Jonathan Lewis,us USA,"FW,MF",Colorado Rapids,25,1997,13.2,15.5,20.0,77.7,227.6,45.7,8.79,10.5,84.1,5.00,5.98,83.5,0.98,1.52,65.0,0.00,0.06,0.05,-0.06,0.83,0.83,0.38,0.15,1.21,Matches
451,Danny Leyva,us USA,MF,Colorado Rapids,19,2003,7.1,36.9,47.7,77.3,575.4,201.0,19.7,21.8,90.3,13.0,16.9,76.7,2.39,5.07,47.2,0.00,0.08,0.04,-0.08,1.55,2.82,0.42,0.14,4.37,Matches
452,Danny Leyva,us USA,"MF,FW",Seattle Sounders,19,2003,0.2,80.0,90.0,88.9,1245.0,505.0,40.0,45.0,88.9,30.0,30.0,100.0,5.00,10.0,50.0,0.00,0.00,0.00,0.00,0.00,10.0,5.00,5.00,10.0,Matches
453,Nick Lima,us USA,DF,Austin,28,1994,27.0,38.2,50.4,75.8,743.7,200.7,13.3,14.8,90.2,19.5,23.4,83.5,4.70,10.5,44.9,0.11,0.14,0.11,-0.03,1.41,3.26,1.11,0.70,3.85,Matches
454,Jaylin Lindsey,us USA,DF,Charlotte,22,2000,14.5,45.1,56.6,79.7,719.3,287.2,23.4,25.2,93.2,18.4,22.6,81.7,2.41,6.62,36.5,0.14,0.07,0.11,0.07,0.69,3.52,0.90,0.48,4.48,Matches
455,Sebastian Lletget,us USA,"MF,FW",FC Dallas,30,1992,12.9,35.0,42.9,81.7,511.9,146.0,20.5,22.9,89.5,11.4,14.0,81.2,1.55,2.87,54.1,0.16,0.12,0.09,0.04,1.16,3.10,1.40,0.23,5.12,Matches
456,Saba Lobzhanidze,ge GEO,FW,Atlanta Utd,28,1994,5.2,23.3,30.8,75.6,306.9,58.8,15.0,17.7,84.8,6.54,9.23,70.8,0.96,1.54,62.5,0.77,0.33,0.27,0.44,2.12,1.35,1.35,0.38,2.50,Matches
457,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,29,1993,10.0,36.0,45.3,79.5,555.2,196.1,19.9,23.0,86.5,12.6,15.2,82.9,2.30,4.10,56.1,0.10,0.15,0.16,-0.05,1.20,5.80,1.40,0.20,6.60,Matches
458,Nicolás Lodeiro,uy URU,"MF,FW",Seattle Sounders,33,1989,27.5,46.1,62.9,73.3,734.3,241.0,25.1,29.2,86.1,14.9,19.6,76.3,4.29,9.49,45.2,0.18,0.22,0.29,-0.04,2.29,5.60,2.25,0.44,8.55,Matches
459,Jasper Löffelsend,de GER,MF,Real Salt Lake,25,1997,12.6,45.2,54.8,82.5,839.6,186.9,18.4,20.7,88.9,20.5,23.2,88.4,5.48,8.02,68.3,0.08,0.09,0.10,-0.01,0.79,4.29,0.71,0.24,5.40,Matches
460,Aaron Long,us USA,DF,LAFC,30,1992,16.9,47.5,54.9,86.5,939.8,308.9,13.0,14.2,91.7,29.0,31.3,92.6,5.09,8.05,63.2,0.06,0.04,0.02,0.02,0.18,2.25,0.06,0.00,1.83,Matches
461,Erik López,py PAR,"FW,MF",Atlanta Utd,21,2001,0.3,10.0,16.7,60.0,220.0,43.3,6.67,6.67,100.0,0.00,3.33,0.0,3.33,3.33,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
462,Marvin Loría,cr CRC,"FW,MF",Portland Timbers,25,1997,8.4,20.4,28.5,71.5,326.5,79.3,12.1,14.2,85.7,5.12,6.79,75.4,2.26,4.52,50.0,0.12,0.04,0.06,0.08,0.71,1.43,1.31,0.24,2.38,Matches
463,Daniel Lovitz,us USA,DF,Nashville SC,31,1991,31.6,44.4,60.6,73.2,891.7,377.8,15.2,18.1,83.9,22.3,27.7,80.7,6.27,12.6,49.6,0.13,0.12,0.11,0.01,1.11,4.15,1.17,0.63,4.68,Matches
464,Damion Lowe,jm JAM,DF,Philadelphia Union,29,1993,13.7,26.1,36.1,72.1,518.5,225.1,9.71,11.9,81.6,12.2,14.2,86.1,3.94,8.69,45.4,0.00,0.01,0.01,-0.01,0.22,1.61,0.15,0.00,1.31,Matches
465,Eduard Löwen,de GER,MF,St. Louis,26,1997,25.6,38.5,55.8,69.0,716.6,299.6,17.6,21.5,82.0,13.8,18.2,75.7,6.09,12.7,48.1,0.35,0.14,0.19,0.21,1.80,5.90,1.64,0.35,7.77,Matches
466,Favian Loyola,cl CHI,MF,Orlando City,17,2005,0.0,6,6,100.0,96,19,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,1,0,1,0,1,Matches
467,Diego Luna,us USA,"MF,FW",Real Salt Lake,19,2003,13.3,38.8,46.6,83.2,631.9,159.4,20.1,22.6,88.7,14.9,16.5,90.4,2.86,4.89,58.5,0.08,0.17,0.20,-0.09,2.86,4.29,1.50,0.15,5.64,Matches
468,Adam Lundqvist,se SWE,"DF,MF",Austin,28,1994,9.6,33.2,46.1,72.0,601.1,174.0,15.5,18.3,84.7,14.1,18.6,75.4,3.33,6.88,48.5,0.21,0.08,0.11,0.13,0.94,2.19,1.15,0.63,2.92,Matches
469,Benjamin Lundt,de GER,GK,St. Louis,27,1995,1.0,23.0,28.0,82.1,532.0,405.0,3.00,3.00,100.0,15.0,15.0,100.0,5.00,9.00,55.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
470,Luquinhas,br BRA,"MF,FW",NY Red Bulls,26,1996,22.2,19.4,24.5,79.1,271.3,83.4,11.4,13.3,85.8,6.13,7.66,80.0,0.77,1.31,58.6,0.09,0.12,0.11,-0.03,1.49,2.12,1.26,0.05,3.74,Matches
471,Jack Lynn,us USA,"MF,FW",Orlando City,23,2000,0.4,15.0,20.0,75.0,332.5,215.0,7.50,10.0,75.0,2.50,5.00,50.0,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,2.50,Matches
472,Larrys Mabiala,cd COD,DF,Portland Timbers,35,1987,9.8,40.1,47.8,84.0,869.7,307.8,11.4,12.6,91.1,21.1,23.4,90.4,7.24,10.4,69.6,0.00,0.00,0.01,0.00,0.10,2.04,0.10,0.00,1.73,Matches
473,Aimé Mabika,zm ZAM,DF,Toronto FC,24,1998,16.8,45.2,50.9,88.9,827.1,313.4,17.5,19.0,91.9,23.9,25.8,92.4,3.51,4.76,73.8,0.00,0.00,0.01,0.00,0.06,1.85,0.12,0.00,1.96,Matches
474,Zac MacMath,us USA,GK,Real Salt Lake,31,1991,27.5,25.1,35.2,71.4,709.9,525.3,4.58,4.69,97.7,12.0,12.2,98.5,8.51,18.1,47.0,0.00,0.00,0.00,0.00,0.04,0.58,0.00,0.00,0.00,Matches
475,Lukas MacNaughton,ca CAN,DF,Toronto FC,27,1995,2.0,50.5,55.0,91.8,928.0,326.5,20.5,21.0,97.6,26.0,27.0,96.3,4.00,5.00,80.0,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,3.00,Matches
476,Lukas MacNaughton,ca CAN,DF,Nashville SC,27,1995,11.9,45.9,53.8,85.3,950.7,339.6,13.3,14.5,91.9,25.6,28.2,90.8,6.13,9.50,64.6,0.00,0.01,0.01,-0.01,0.17,1.18,0.00,0.00,0.67,Matches
477,Talles Magno,br BRA,FW,NYCFC,20,2002,21.2,24.3,30.0,81.0,346.6,79.7,15.0,17.2,87.4,6.84,8.25,82.9,1.46,1.89,77.5,0.09,0.13,0.15,-0.04,1.27,2.55,1.23,0.00,3.63,Matches
478,Jack Maher,us USA,DF,Nashville SC,23,1999,32.0,45.2,51.2,88.3,972.3,324.4,9.94,11.0,90.6,28.5,30.3,94.1,6.56,9.34,70.2,0.00,0.01,0.01,-0.01,0.13,1.63,0.06,0.03,1.91,Matches
479,Cassius Mailula,za RSA,"FW,MF",Toronto FC,21,2001,0.8,16.3,18.8,86.7,242.5,16.3,5.00,6.25,80.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,1.25,1.25,0.00,0.00,1.25,Matches
480,Christian Makoun,ve VEN,"DF,MF",NE Revolution,22,2000,5.4,45.0,56.5,79.7,830.9,275.9,18.9,20.6,91.9,21.1,25.2,83.8,4.44,8.33,53.3,0.19,0.06,0.07,0.13,0.56,5.00,0.37,0.19,5.00,Matches
481,Adilson Malanda,fr FRA,DF,Charlotte,21,2001,28.5,48.7,59.6,81.6,978.1,361.6,14.7,17.4,84.6,27.6,30.5,90.6,5.75,10.2,56.6,0.04,0.02,0.03,0.01,0.18,2.07,0.07,0.07,2.81,Matches
482,Denil Maldonado,hn HON,DF,LAFC,24,1998,18.6,45.1,53.2,84.7,910.1,310.3,14.5,15.8,91.5,24.5,26.6,92.1,5.70,9.25,61.6,0.00,0.04,0.03,-0.04,0.22,3.39,0.05,0.00,2.20,Matches
483,Machop Malual,ss SSD,"FW,MF",Atlanta Utd,24,1998,5.2,18.3,23.8,76.6,259.4,45.2,10.4,13.5,77.1,6.73,7.50,89.7,0.38,0.58,66.7,0.00,0.06,0.06,-0.06,0.58,1.92,0.96,0.19,2.50,Matches
484,Elias Manoel,br BRA,FW,NY Red Bulls,21,2001,18.4,11.8,17.4,67.8,169.0,22.4,6.96,9.46,73.6,2.93,4.18,70.1,1.09,1.41,76.9,0.16,0.13,0.09,0.03,0.92,0.54,0.33,0.11,0.65,Matches
485,J.T. Marcinkowski,us USA,GK,SJ Earthquakes,25,1997,12.4,19.3,27.8,69.3,526.7,385.2,4.60,4.60,100.0,7.34,7.42,98.9,7.18,15.2,47.1,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,Matches
486,Paul Marie,fr FRA,DF,SJ Earthquakes,27,1995,22.3,39.1,50.9,76.8,606.8,236.1,20.3,23.1,87.6,15.8,19.7,80.2,1.84,4.93,37.3,0.04,0.04,0.08,0.01,0.58,2.69,1.08,0.27,4.26,Matches
487,Anthony Markanich,ph PHI,DF,Colorado Rapids,23,1999,3.8,33.2,47.6,69.6,518.7,194.7,16.1,18.9,84.7,14.5,20.5,70.5,1.32,5.26,25.0,0.00,0.05,0.03,-0.05,0.53,2.63,0.53,0.26,2.37,Matches
488,Anthony Markanich,ph PHI,DF,St. Louis,23,1999,7.3,29.6,44.1,67.1,503.0,214.2,13.8,17.8,77.7,13.3,19.0,69.8,1.92,5.34,35.9,0.00,0.19,0.05,-0.19,1.23,3.56,0.55,0.00,2.47,Matches
489,George Marks,us USA,GK,Charlotte,23,1999,7.0,28.0,36.7,76.3,783.1,579.1,5.71,5.71,100.0,12.4,12.7,97.8,9.71,18.0,54.0,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,Matches
490,Mikael Marques,se SWE,MF,Minnesota Utd,21,2001,0.1,30.0,40.0,75.0,550.0,280.0,20.0,30.0,66.7,0.00,0.00,,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,10.0,Matches
491,Jahkeele Marshall-Rutty,ca CAN,"MF,DF",Toronto FC,18,2004,12.8,37.8,43.9,86.1,509.3,108.4,22.6,24.7,91.5,12.1,13.8,87.6,1.02,2.27,44.8,0.08,0.05,0.05,0.02,0.86,1.41,0.70,0.47,2.42,Matches
492,Alonso Martínez,cr CRC,"FW,DF",NYCFC,24,1998,0.4,27.5,30.0,91.7,335.0,60.0,12.5,12.5,100.0,7.50,10.0,75.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
493,José Martínez,es ESP,DF,FC Dallas,29,1993,15.9,56.1,64.6,86.9,1058.6,418.0,20.4,21.5,94.7,29.5,31.4,94.0,5.66,10.6,53.6,0.06,0.03,0.03,0.03,0.13,2.77,0.06,0.00,2.33,Matches
494,Josef Martínez,ve VEN,FW,Inter Miami,29,1993,19.3,16.8,19.7,85.0,225.5,30.9,10.5,11.8,89.0,4.09,4.82,84.9,0.83,0.98,84.2,0.05,0.06,0.07,-0.01,0.57,1.14,0.31,0.00,1.71,Matches
495,Luís Martins,pt POR,DF,Vancouver W'caps,30,1992,18.0,44.2,58.1,76.1,808.7,304.2,18.5,20.8,88.8,21.1,25.6,82.4,3.94,9.39,42.0,0.00,0.08,0.10,-0.08,0.94,4.17,1.06,0.44,5.00,Matches
496,Thiago Martins,br BRA,DF,NYCFC,27,1995,24.3,62.1,69.1,89.9,1270.7,463.9,17.7,19.1,92.7,36.8,39.2,93.9,7.08,9.59,73.8,0.00,0.01,0.01,-0.01,0.08,3.25,0.08,0.00,3.66,Matches
497,Alexandru Mățan,ro ROU,"MF,FW",Columbus Crew,23,1999,25.2,32.9,40.7,81.0,472.3,127.9,19.5,22.1,88.3,10.8,13.1,82.1,1.39,2.70,51.5,0.32,0.24,0.24,0.08,1.31,3.29,1.55,0.12,5.28,Matches
498,Jimmy Maurer,us USA,GK,FC Dallas,34,1988,4.8,25.8,35.6,72.5,672.1,499.0,5.21,5.21,100.0,13.3,13.5,98.5,7.29,16.0,45.5,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.21,Matches
499,Chris Mavinga,cd COD,DF,LA Galaxy,31,1991,12.5,55.0,58.3,94.2,893.0,310.1,25.2,26.2,96.0,26.6,27.2,97.9,1.92,3.04,63.2,0.00,0.01,0.01,-0.01,0.16,1.84,0.00,0.00,1.44,Matches
500,Max,br BRA,"MF,FW",Colorado Rapids,21,2001,7.4,26.5,34.6,76.6,495.5,119.1,11.8,14.3,82.1,10.8,14.6,74.1,3.38,4.32,78.1,0.00,0.08,0.08,-0.08,1.08,2.97,1.08,0.00,5.54,Matches
501,Andreas Maxsø,dk DEN,DF,Colorado Rapids,28,1994,32.5,39.0,43.9,88.8,744.6,229.1,11.8,12.8,92.5,23.6,25.1,94.1,3.20,5.23,61.2,0.00,0.02,0.03,-0.02,0.15,1.02,0.00,0.00,1.23,Matches
502,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,25,1997,20.4,34.0,45.4,74.9,553.3,223.6,17.1,19.7,86.8,13.9,17.9,77.3,2.25,4.75,47.4,0.05,0.04,0.05,0.01,0.64,2.55,0.78,0.29,3.73,Matches
503,Hugo-Hilaire Mbongue Mbongue,ca CAN,"FW,MF",Toronto FC,18,2004,2.9,13.8,21.4,64.5,189.3,25.9,8.97,12.8,70.3,3.45,4.48,76.9,0.69,1.38,50.0,0.00,0.17,0.28,-0.17,1.72,0.34,0.34,0.00,1.03,Matches
504,John McCarthy,us USA,GK,LAFC,30,1992,25.0,18.4,26.7,68.9,509.3,380.9,2.92,2.96,98.6,9.20,9.44,97.5,6.16,14.2,43.5,0.00,0.00,0.00,0.00,0.04,0.28,0.00,0.00,0.00,Matches
505,Dax McCarty,us USA,MF,Nashville SC,35,1987,21.0,43.2,51.1,84.5,808.2,260.9,18.7,20.9,89.3,17.9,19.9,89.7,5.76,7.71,74.7,0.05,0.06,0.06,-0.01,1.10,4.71,0.62,0.10,5.76,Matches
506,Jack McGlynn,us USA,MF,Philadelphia Union,19,2003,18.0,52.7,62.9,83.8,967.9,336.1,24.9,27.3,91.1,19.2,22.0,87.4,7.61,10.9,69.9,0.06,0.11,0.12,-0.05,1.22,8.72,1.50,0.22,8.61,Matches
507,Zac McGraw,ca CAN,DF,Portland Timbers,25,1997,26.9,31.0,38.8,79.9,666.9,234.1,8.59,10.2,84.3,17.0,19.2,88.4,5.13,8.51,60.3,0.04,0.02,0.04,0.02,0.19,1.82,0.07,0.00,1.60,Matches
508,Duncan McGuire,us USA,FW,Orlando City,21,2001,15.4,10.5,15.2,69.2,148.0,19.0,6.17,8.64,71.4,3.31,4.29,77.3,0.52,0.65,80.0,0.19,0.19,0.14,0.01,0.97,0.39,0.32,0.06,0.84,Matches
509,Kendall McIntosh,us USA,GK,Sporting KC,29,1994,13.2,22.5,30.2,74.4,535.8,346.1,4.62,4.77,96.8,12.6,13.0,97.1,5.30,12.5,42.4,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,Matches
